bucket_open_et,segment_id,open,high,low,close,volume,n_source_minutes,norm_segment_id,source_first_ts,source_last_ts,bucket_close_et,availability_et,tf,spans_segment_boundary,complete
2025-06-16 11:00:00-04:00,1,21958.75,21999.5,21930.5,21945.75,18418,60,0,2025-06-16 11:00:00-04:00,2025-06-16 11:59:00-04:00,2025-06-16 12:00:00-04:00,2025-06-16 12:00:00-04:00,1h,False,True
2025-06-16 12:00:00-04:00,1,21946.25,21969.75,21918.0,21938.75,12861,60,0,2025-06-16 12:00:00-04:00,2025-06-16 12:59:00-04:00,2025-06-16 13:00:00-04:00,2025-06-16 13:00:00-04:00,1h,False,True
2025-06-16 13:00:00-04:00,1,21938.75,21983.0,21923.5,21938.25,12243,60,0,2025-06-16 13:00:00-04:00,2025-06-16 13:59:00-04:00,2025-06-16 14:00:00-04:00,2025-06-16 14:00:00-04:00,1h,False,True
2025-06-16 14:00:00-04:00,1,21938.75,21957.0,21910.75,21940.75,9234,60,0,2025-06-16 14:00:00-04:00,2025-06-16 14:59:00-04:00,2025-06-16 15:00:00-04:00,2025-06-16 15:00:00-04:00,1h,False,True
2025-06-16 15:00:00-04:00,1,21940.0,21957.25,21914.25,21948.5,19544,60,0,2025-06-16 15:00:00-04:00,2025-06-16 15:59:00-04:00,2025-06-16 16:00:00-04:00,2025-06-16 16:00:00-04:00,1h,False,True
2025-06-16 16:00:00-04:00,1,21949.0,21964.5,21929.75,21936.0,5927,60,0,2025-06-16 16:00:00-04:00,2025-06-16 16:59:00-04:00,2025-06-16 17:00:00-04:00,2025-06-16 17:00:00-04:00,1h,False,True
2025-06-16 18:00:00-04:00,2,22176.0,22177.25,22065.25,22084.25,5820,60,0,2025-06-16 18:00:00-04:00,2025-06-16 18:59:00-04:00,2025-06-16 19:00:00-04:00,2025-06-16 19:00:00-04:00,1h,False,True
2025-06-16 19:00:00-04:00,2,22085.5,22117.25,22015.0,22016.5,10093,60,0,2025-06-16 19:00:00-04:00,2025-06-16 19:59:00-04:00,2025-06-16 20:00:00-04:00,2025-06-16 20:00:00-04:00,1h,False,True
2025-06-16 20:00:00-04:00,2,22017.0,22093.25,22007.5,22089.75,8655,60,0,2025-06-16 20:00:00-04:00,2025-06-16 20:59:00-04:00,2025-06-16 21:00:00-04:00,2025-06-16 21:00:00-04:00,1h,False,True
2025-06-16 21:00:00-04:00,2,22089.0,22102.25,22043.75,22081.0,5710,60,0,2025-06-16 21:00:00-04:00,2025-06-16 21:59:00-04:00,2025-06-16 22:00:00-04:00,2025-06-16 22:00:00-04:00,1h,False,True
2025-06-16 22:00:00-04:00,2,22081.25,22117.0,22021.0,22112.5,6719,60,0,2025-06-16 22:00:00-04:00,2025-06-16 22:59:00-04:00,2025-06-16 23:00:00-04:00,2025-06-16 23:00:00-04:00,1h,False,True
2025-06-16 23:00:00-04:00,2,22113.0,22114.25,22058.75,22079.5,4007,60,0,2025-06-16 23:00:00-04:00,2025-06-16 23:59:00-04:00,2025-06-17 00:00:00-04:00,2025-06-17 00:00:00-04:00,1h,False,True
2025-06-17 00:00:00-04:00,2,22079.75,22096.25,22052.25,22069.75,3497,60,0,2025-06-17 00:00:00-04:00,2025-06-17 00:59:00-04:00,2025-06-17 01:00:00-04:00,2025-06-17 01:00:00-04:00,1h,False,True
2025-06-17 01:00:00-04:00,2,22070.0,22095.0,22056.75,22082.5,3491,60,0,2025-06-17 01:00:00-04:00,2025-06-17 01:59:00-04:00,2025-06-17 02:00:00-04:00,2025-06-17 02:00:00-04:00,1h,False,True
2025-06-17 02:00:00-04:00,2,22082.0,22122.25,22057.0,22065.25,5674,60,0,2025-06-17 02:00:00-04:00,2025-06-17 02:59:00-04:00,2025-06-17 03:00:00-04:00,2025-06-17 03:00:00-04:00,1h,False,True
2025-06-17 03:00:00-04:00,2,22064.75,22089.5,22004.0,22041.5,7092,60,0,2025-06-17 03:00:00-04:00,2025-06-17 03:59:00-04:00,2025-06-17 04:00:00-04:00,2025-06-17 04:00:00-04:00,1h,False,True
2025-06-17 04:00:00-04:00,2,22039.25,22083.25,22022.5,22065.0,4937,60,0,2025-06-17 04:00:00-04:00,2025-06-17 04:59:00-04:00,2025-06-17 05:00:00-04:00,2025-06-17 05:00:00-04:00,1h,False,True
2025-06-17 05:00:00-04:00,2,22065.5,22084.0,22021.25,22033.0,3574,60,0,2025-06-17 05:00:00-04:00,2025-06-17 05:59:00-04:00,2025-06-17 06:00:00-04:00,2025-06-17 06:00:00-04:00,1h,False,True
2025-06-17 06:00:00-04:00,2,22033.0,22055.0,21996.0,22039.5,4532,60,0,2025-06-17 06:00:00-04:00,2025-06-17 06:59:00-04:00,2025-06-17 07:00:00-04:00,2025-06-17 07:00:00-04:00,1h,False,True
2025-06-17 07:00:00-04:00,2,22038.5,22075.0,22029.75,22072.5,4435,60,0,2025-06-17 07:00:00-04:00,2025-06-17 07:59:00-04:00,2025-06-17 08:00:00-04:00,2025-06-17 08:00:00-04:00,1h,False,True
2025-06-17 08:00:00-04:00,2,22072.75,22101.0,22039.75,22051.75,8757,60,0,2025-06-17 08:00:00-04:00,2025-06-17 08:59:00-04:00,2025-06-17 09:00:00-04:00,2025-06-17 09:00:00-04:00,1h,False,True
2025-06-17 09:00:00-04:00,2,22051.5,22110.0,22026.0,22095.5,42615,60,0,2025-06-17 09:00:00-04:00,2025-06-17 09:59:00-04:00,2025-06-17 10:00:00-04:00,2025-06-17 10:00:00-04:00,1h,False,True
2025-06-17 10:00:00-04:00,2,22095.0,22133.5,22069.75,22076.0,42041,60,0,2025-06-17 10:00:00-04:00,2025-06-17 10:59:00-04:00,2025-06-17 11:00:00-04:00,2025-06-17 11:00:00-04:00,1h,False,True
2025-06-17 11:00:00-04:00,2,22075.75,22135.0,22072.75,22097.5,39150,60,0,2025-06-17 11:00:00-04:00,2025-06-17 11:59:00-04:00,2025-06-17 12:00:00-04:00,2025-06-17 12:00:00-04:00,1h,False,True
2025-06-17 12:00:00-04:00,2,22097.5,22132.25,22024.5,22036.0,42890,60,0,2025-06-17 12:00:00-04:00,2025-06-17 12:59:00-04:00,2025-06-17 13:00:00-04:00,2025-06-17 13:00:00-04:00,1h,False,True
2025-06-17 13:00:00-04:00,2,22036.25,22057.75,21940.75,21962.25,50400,60,0,2025-06-17 13:00:00-04:00,2025-06-17 13:59:00-04:00,2025-06-17 14:00:00-04:00,2025-06-17 14:00:00-04:00,1h,False,True
2025-06-17 14:00:00-04:00,2,21961.75,21978.5,21909.5,21976.75,40351,60,0,2025-06-17 14:00:00-04:00,2025-06-17 14:59:00-04:00,2025-06-17 15:00:00-04:00,2025-06-17 15:00:00-04:00,1h,False,True
2025-06-17 15:00:00-04:00,2,21977.25,22005.0,21945.0,21956.5,43757,60,0,2025-06-17 15:00:00-04:00,2025-06-17 15:59:00-04:00,2025-06-17 16:00:00-04:00,2025-06-17 16:00:00-04:00,1h,False,True
2025-06-17 16:00:00-04:00,2,21956.75,21982.5,21937.25,21952.0,12108,60,0,2025-06-17 16:00:00-04:00,2025-06-17 16:59:00-04:00,2025-06-17 17:00:00-04:00,2025-06-17 17:00:00-04:00,1h,False,True
2025-06-17 18:00:00-04:00,2,21927.5,21940.5,21863.0,21873.0,4819,60,0,2025-06-17 18:00:00-04:00,2025-06-17 18:59:00-04:00,2025-06-17 19:00:00-04:00,2025-06-17 19:00:00-04:00,1h,False,True
2025-06-17 19:00:00-04:00,2,21872.0,21926.0,21862.25,21905.25,5067,60,0,2025-06-17 19:00:00-04:00,2025-06-17 19:59:00-04:00,2025-06-17 20:00:00-04:00,2025-06-17 20:00:00-04:00,1h,False,True
2025-06-17 20:00:00-04:00,2,21905.5,21987.75,21904.0,21978.0,6867,60,0,2025-06-17 20:00:00-04:00,2025-06-17 20:59:00-04:00,2025-06-17 21:00:00-04:00,2025-06-17 21:00:00-04:00,1h,False,True
2025-06-17 21:00:00-04:00,2,21978.0,22010.75,21963.0,21974.0,5320,60,0,2025-06-17 21:00:00-04:00,2025-06-17 21:59:00-04:00,2025-06-17 22:00:00-04:00,2025-06-17 22:00:00-04:00,1h,False,True
2025-06-17 22:00:00-04:00,2,21974.5,22002.0,21963.25,21977.0,2654,60,0,2025-06-17 22:00:00-04:00,2025-06-17 22:59:00-04:00,2025-06-17 23:00:00-04:00,2025-06-17 23:00:00-04:00,1h,False,True
2025-06-17 23:00:00-04:00,2,21978.5,21984.5,21967.5,21970.0,2373,60,0,2025-06-17 23:00:00-04:00,2025-06-17 23:59:00-04:00,2025-06-18 00:00:00-04:00,2025-06-18 00:00:00-04:00,1h,False,True
2025-06-18 00:00:00-04:00,2,21969.75,21987.5,21944.75,21979.75,2447,60,0,2025-06-18 00:00:00-04:00,2025-06-18 00:59:00-04:00,2025-06-18 01:00:00-04:00,2025-06-18 01:00:00-04:00,1h,False,True
2025-06-18 01:00:00-04:00,2,21980.0,21997.0,21978.5,21988.5,1817,60,0,2025-06-18 01:00:00-04:00,2025-06-18 01:59:00-04:00,2025-06-18 02:00:00-04:00,2025-06-18 02:00:00-04:00,1h,False,True
2025-06-18 02:00:00-04:00,2,21988.0,22030.75,21981.5,22003.5,4912,60,0,2025-06-18 02:00:00-04:00,2025-06-18 02:59:00-04:00,2025-06-18 03:00:00-04:00,2025-06-18 03:00:00-04:00,1h,False,True
2025-06-18 03:00:00-04:00,2,22003.75,22032.25,21998.25,22014.0,6062,60,0,2025-06-18 03:00:00-04:00,2025-06-18 03:59:00-04:00,2025-06-18 04:00:00-04:00,2025-06-18 04:00:00-04:00,1h,False,True
2025-06-18 04:00:00-04:00,2,22014.75,22037.0,22005.75,22031.5,4596,60,0,2025-06-18 04:00:00-04:00,2025-06-18 04:59:00-04:00,2025-06-18 05:00:00-04:00,2025-06-18 05:00:00-04:00,1h,False,True
2025-06-18 05:00:00-04:00,2,22032.75,22066.25,22030.0,22031.5,5593,60,0,2025-06-18 05:00:00-04:00,2025-06-18 05:59:00-04:00,2025-06-18 06:00:00-04:00,2025-06-18 06:00:00-04:00,1h,False,True
2025-06-18 06:00:00-04:00,2,22031.0,22035.5,21952.25,21956.75,7900,60,0,2025-06-18 06:00:00-04:00,2025-06-18 06:59:00-04:00,2025-06-18 07:00:00-04:00,2025-06-18 07:00:00-04:00,1h,False,True
2025-06-18 07:00:00-04:00,2,21957.75,22030.5,21952.0,22007.5,8548,60,0,2025-06-18 07:00:00-04:00,2025-06-18 07:59:00-04:00,2025-06-18 08:00:00-04:00,2025-06-18 08:00:00-04:00,1h,False,True
2025-06-18 08:00:00-04:00,2,22008.0,22019.25,21980.0,21986.75,8089,60,0,2025-06-18 08:00:00-04:00,2025-06-18 08:59:00-04:00,2025-06-18 09:00:00-04:00,2025-06-18 09:00:00-04:00,1h,False,True
2025-06-18 09:00:00-04:00,2,21987.0,22026.0,21926.25,22001.5,45374,60,0,2025-06-18 09:00:00-04:00,2025-06-18 09:59:00-04:00,2025-06-18 10:00:00-04:00,2025-06-18 10:00:00-04:00,1h,False,True
2025-06-18 10:00:00-04:00,2,22001.75,22097.75,21980.5,22080.0,61106,60,0,2025-06-18 10:00:00-04:00,2025-06-18 10:59:00-04:00,2025-06-18 11:00:00-04:00,2025-06-18 11:00:00-04:00,1h,False,True
2025-06-18 11:00:00-04:00,2,22079.75,22085.75,22033.75,22038.75,37176,60,0,2025-06-18 11:00:00-04:00,2025-06-18 11:59:00-04:00,2025-06-18 12:00:00-04:00,2025-06-18 12:00:00-04:00,1h,False,True
2025-06-18 12:00:00-04:00,2,22038.5,22065.75,22021.75,22028.0,27736,60,0,2025-06-18 12:00:00-04:00,2025-06-18 12:59:00-04:00,2025-06-18 13:00:00-04:00,2025-06-18 13:00:00-04:00,1h,False,True
2025-06-18 13:00:00-04:00,2,22028.25,22041.75,21939.5,22025.0,34279,60,0,2025-06-18 13:00:00-04:00,2025-06-18 13:59:00-04:00,2025-06-18 14:00:00-04:00,2025-06-18 14:00:00-04:00,1h,False,True
2025-06-18 14:00:00-04:00,2,22029.0,22082.5,21891.0,21917.5,68747,60,0,2025-06-18 14:00:00-04:00,2025-06-18 14:59:00-04:00,2025-06-18 15:00:00-04:00,2025-06-18 15:00:00-04:00,1h,False,True
2025-06-18 15:00:00-04:00,2,21918.5,22013.25,21882.25,21949.0,76567,60,0,2025-06-18 15:00:00-04:00,2025-06-18 15:59:00-04:00,2025-06-18 16:00:00-04:00,2025-06-18 16:00:00-04:00,1h,False,True
2025-06-18 16:00:00-04:00,2,21948.5,21978.0,21947.0,21961.75,12668,60,0,2025-06-18 16:00:00-04:00,2025-06-18 16:59:00-04:00,2025-06-18 17:00:00-04:00,2025-06-18 17:00:00-04:00,1h,False,True
2025-06-18 18:00:00-04:00,2,21956.75,21970.75,21910.5,21939.0,2592,60,0,2025-06-18 18:00:00-04:00,2025-06-18 18:59:00-04:00,2025-06-18 19:00:00-04:00,2025-06-18 19:00:00-04:00,1h,False,True
2025-06-18 19:00:00-04:00,2,21936.25,21953.75,21922.0,21948.0,1448,60,0,2025-06-18 19:00:00-04:00,2025-06-18 19:59:00-04:00,2025-06-18 20:00:00-04:00,2025-06-18 20:00:00-04:00,1h,False,True
2025-06-18 20:00:00-04:00,2,21949.25,21952.75,21848.0,21891.75,5720,60,0,2025-06-18 20:00:00-04:00,2025-06-18 20:59:00-04:00,2025-06-18 21:00:00-04:00,2025-06-18 21:00:00-04:00,1h,False,True
2025-06-18 21:00:00-04:00,2,21891.75,21893.75,21790.0,21840.0,9037,60,0,2025-06-18 21:00:00-04:00,2025-06-18 21:59:00-04:00,2025-06-18 22:00:00-04:00,2025-06-18 22:00:00-04:00,1h,False,True
2025-06-18 22:00:00-04:00,2,21839.0,21868.5,21822.25,21845.0,3472,60,0,2025-06-18 22:00:00-04:00,2025-06-18 22:59:00-04:00,2025-06-18 23:00:00-04:00,2025-06-18 23:00:00-04:00,1h,False,True
2025-06-18 23:00:00-04:00,2,21846.0,21889.75,21844.75,21883.0,2954,60,0,2025-06-18 23:00:00-04:00,2025-06-18 23:59:00-04:00,2025-06-19 00:00:00-04:00,2025-06-19 00:00:00-04:00,1h,False,True
2025-06-19 00:00:00-04:00,2,21882.75,21903.5,21875.5,21898.25,2065,60,0,2025-06-19 00:00:00-04:00,2025-06-19 00:59:00-04:00,2025-06-19 01:00:00-04:00,2025-06-19 01:00:00-04:00,1h,False,True
2025-06-19 01:00:00-04:00,2,21897.25,21898.5,21847.75,21852.25,2282,60,0,2025-06-19 01:00:00-04:00,2025-06-19 01:59:00-04:00,2025-06-19 02:00:00-04:00,2025-06-19 02:00:00-04:00,1h,False,True
2025-06-19 02:00:00-04:00,2,21851.25,21874.75,21817.25,21851.75,6012,60,0,2025-06-19 02:00:00-04:00,2025-06-19 02:59:00-04:00,2025-06-19 03:00:00-04:00,2025-06-19 03:00:00-04:00,1h,False,True
2025-06-19 03:00:00-04:00,2,21851.75,21871.25,21782.75,21794.75,5793,60,0,2025-06-19 03:00:00-04:00,2025-06-19 03:59:00-04:00,2025-06-19 04:00:00-04:00,2025-06-19 04:00:00-04:00,1h,False,True
2025-06-19 04:00:00-04:00,2,21796.0,21840.0,21796.0,21826.25,3267,60,0,2025-06-19 04:00:00-04:00,2025-06-19 04:59:00-04:00,2025-06-19 05:00:00-04:00,2025-06-19 05:00:00-04:00,1h,False,True
2025-06-19 05:00:00-04:00,2,21826.0,21850.75,21823.75,21831.75,2031,60,0,2025-06-19 05:00:00-04:00,2025-06-19 05:59:00-04:00,2025-06-19 06:00:00-04:00,2025-06-19 06:00:00-04:00,1h,False,True
2025-06-19 06:00:00-04:00,2,21832.75,21856.5,21812.25,21844.75,2214,60,0,2025-06-19 06:00:00-04:00,2025-06-19 06:59:00-04:00,2025-06-19 07:00:00-04:00,2025-06-19 07:00:00-04:00,1h,False,True
2025-06-19 07:00:00-04:00,2,21847.25,21848.5,21786.75,21814.25,3454,60,0,2025-06-19 07:00:00-04:00,2025-06-19 07:59:00-04:00,2025-06-19 08:00:00-04:00,2025-06-19 08:00:00-04:00,1h,False,True
2025-06-19 08:00:00-04:00,2,21813.75,21825.25,21742.5,21763.5,5340,60,0,2025-06-19 08:00:00-04:00,2025-06-19 08:59:00-04:00,2025-06-19 09:00:00-04:00,2025-06-19 09:00:00-04:00,1h,False,True
2025-06-19 09:00:00-04:00,2,21763.75,21786.75,21650.25,21685.25,17994,60,0,2025-06-19 09:00:00-04:00,2025-06-19 09:59:00-04:00,2025-06-19 10:00:00-04:00,2025-06-19 10:00:00-04:00,1h,False,True
2025-06-19 10:00:00-04:00,2,21685.5,21733.25,21671.5,21726.5,15632,60,0,2025-06-19 10:00:00-04:00,2025-06-19 10:59:00-04:00,2025-06-19 11:00:00-04:00,2025-06-19 11:00:00-04:00,1h,False,True
2025-06-19 11:00:00-04:00,2,21726.75,21740.75,21675.5,21681.0,14347,60,0,2025-06-19 11:00:00-04:00,2025-06-19 11:59:00-04:00,2025-06-19 12:00:00-04:00,2025-06-19 12:00:00-04:00,1h,False,True
2025-06-19 12:00:00-04:00,2,21680.25,21741.75,21678.25,21703.0,7825,60,0,2025-06-19 12:00:00-04:00,2025-06-19 12:59:00-04:00,2025-06-19 13:00:00-04:00,2025-06-19 13:00:00-04:00,1h,False,True
2025-06-19 18:00:00-04:00,2,21748.25,21930.25,21745.75,21894.25,10610,60,0,2025-06-19 18:00:00-04:00,2025-06-19 18:59:00-04:00,2025-06-19 19:00:00-04:00,2025-06-19 19:00:00-04:00,1h,False,True
2025-06-19 19:00:00-04:00,2,21896.5,21906.0,21870.25,21886.5,4571,60,0,2025-06-19 19:00:00-04:00,2025-06-19 19:59:00-04:00,2025-06-19 20:00:00-04:00,2025-06-19 20:00:00-04:00,1h,False,True
2025-06-19 20:00:00-04:00,2,21887.5,21928.0,21880.5,21886.75,6304,60,0,2025-06-19 20:00:00-04:00,2025-06-19 20:59:00-04:00,2025-06-19 21:00:00-04:00,2025-06-19 21:00:00-04:00,1h,False,True
2025-06-19 21:00:00-04:00,2,21888.0,21895.0,21847.0,21875.5,6175,60,0,2025-06-19 21:00:00-04:00,2025-06-19 21:59:00-04:00,2025-06-19 22:00:00-04:00,2025-06-19 22:00:00-04:00,1h,False,True
2025-06-19 22:00:00-04:00,2,21875.75,21904.0,21868.0,21892.75,2894,60,0,2025-06-19 22:00:00-04:00,2025-06-19 22:59:00-04:00,2025-06-19 23:00:00-04:00,2025-06-19 23:00:00-04:00,1h,False,True
2025-06-19 23:00:00-04:00,2,21893.0,21912.25,21883.0,21900.75,3309,60,0,2025-06-19 23:00:00-04:00,2025-06-19 23:59:00-04:00,2025-06-20 00:00:00-04:00,2025-06-20 00:00:00-04:00,1h,False,True
2025-06-20 00:00:00-04:00,2,21900.25,21923.25,21894.75,21909.75,2132,60,0,2025-06-20 00:00:00-04:00,2025-06-20 00:59:00-04:00,2025-06-20 01:00:00-04:00,2025-06-20 01:00:00-04:00,1h,False,True
2025-06-20 01:00:00-04:00,2,21908.0,21923.75,21890.0,21922.75,3317,60,0,2025-06-20 01:00:00-04:00,2025-06-20 01:59:00-04:00,2025-06-20 02:00:00-04:00,2025-06-20 02:00:00-04:00,1h,False,True
2025-06-20 02:00:00-04:00,2,21922.75,21944.75,21898.0,21906.5,5636,60,0,2025-06-20 02:00:00-04:00,2025-06-20 02:59:00-04:00,2025-06-20 03:00:00-04:00,2025-06-20 03:00:00-04:00,1h,False,True
2025-06-20 03:00:00-04:00,2,21906.75,21932.0,21892.5,21924.75,4167,60,0,2025-06-20 03:00:00-04:00,2025-06-20 03:59:00-04:00,2025-06-20 04:00:00-04:00,2025-06-20 04:00:00-04:00,1h,False,True
2025-06-20 04:00:00-04:00,2,21925.0,21949.25,21859.0,21865.0,7377,60,0,2025-06-20 04:00:00-04:00,2025-06-20 04:59:00-04:00,2025-06-20 05:00:00-04:00,2025-06-20 05:00:00-04:00,1h,False,True
2025-06-20 05:00:00-04:00,2,21865.75,21907.5,21863.75,21900.0,4885,60,0,2025-06-20 05:00:00-04:00,2025-06-20 05:59:00-04:00,2025-06-20 06:00:00-04:00,2025-06-20 06:00:00-04:00,1h,False,True
2025-06-20 06:00:00-04:00,2,21899.5,21911.25,21883.0,21898.75,4135,60,0,2025-06-20 06:00:00-04:00,2025-06-20 06:59:00-04:00,2025-06-20 07:00:00-04:00,2025-06-20 07:00:00-04:00,1h,False,True
2025-06-20 07:00:00-04:00,2,21898.75,22006.0,21895.75,21967.25,12244,60,0,2025-06-20 07:00:00-04:00,2025-06-20 07:59:00-04:00,2025-06-20 08:00:00-04:00,2025-06-20 08:00:00-04:00,1h,False,True
2025-06-20 08:00:00-04:00,2,21968.0,22042.25,21965.25,22029.5,16674,60,0,2025-06-20 08:00:00-04:00,2025-06-20 08:59:00-04:00,2025-06-20 09:00:00-04:00,2025-06-20 09:00:00-04:00,1h,False,True
2025-06-20 09:00:00-04:00,2,22029.75,22130.5,22010.5,22018.0,70192,60,0,2025-06-20 09:00:00-04:00,2025-06-20 09:59:00-04:00,2025-06-20 10:00:00-04:00,2025-06-20 10:00:00-04:00,1h,False,True
2025-06-20 10:00:00-04:00,2,22018.25,22030.25,21799.5,21819.25,98996,60,0,2025-06-20 10:00:00-04:00,2025-06-20 10:59:00-04:00,2025-06-20 11:00:00-04:00,2025-06-20 11:00:00-04:00,1h,False,True
2025-06-20 11:00:00-04:00,2,21818.5,21922.0,21776.0,21848.5,63445,60,0,2025-06-20 11:00:00-04:00,2025-06-20 11:59:00-04:00,2025-06-20 12:00:00-04:00,2025-06-20 12:00:00-04:00,1h,False,True
2025-06-20 12:00:00-04:00,2,21848.5,21902.25,21833.25,21884.25,39178,60,0,2025-06-20 12:00:00-04:00,2025-06-20 12:59:00-04:00,2025-06-20 13:00:00-04:00,2025-06-20 13:00:00-04:00,1h,False,True
2025-06-20 13:00:00-04:00,2,21884.25,21916.75,21765.0,21839.5,47739,60,0,2025-06-20 13:00:00-04:00,2025-06-20 13:59:00-04:00,2025-06-20 14:00:00-04:00,2025-06-20 14:00:00-04:00,1h,False,True
2025-06-20 14:00:00-04:00,2,21838.5,21901.0,21807.75,21816.0,34471,60,0,2025-06-20 14:00:00-04:00,2025-06-20 14:59:00-04:00,2025-06-20 15:00:00-04:00,2025-06-20 15:00:00-04:00,1h,False,True
2025-06-20 15:00:00-04:00,2,21816.5,21859.5,21793.75,21842.75,50193,60,0,2025-06-20 15:00:00-04:00,2025-06-20 15:59:00-04:00,2025-06-20 16:00:00-04:00,2025-06-20 16:00:00-04:00,1h,False,True
2025-06-20 16:00:00-04:00,2,21842.75,21911.25,21838.75,21874.0,16856,60,0,2025-06-20 16:00:00-04:00,2025-06-20 16:59:00-04:00,2025-06-20 17:00:00-04:00,2025-06-20 17:00:00-04:00,1h,False,True
2025-06-22 18:00:00-04:00,2,21648.25,21787.0,21566.75,21759.25,14484,60,0,2025-06-22 18:00:00-04:00,2025-06-22 18:59:00-04:00,2025-06-22 19:00:00-04:00,2025-06-22 19:00:00-04:00,1h,False,True
2025-06-22 19:00:00-04:00,2,21758.25,21771.25,21727.0,21760.5,5371,60,0,2025-06-22 19:00:00-04:00,2025-06-22 19:59:00-04:00,2025-06-22 20:00:00-04:00,2025-06-22 20:00:00-04:00,1h,False,True
2025-06-22 20:00:00-04:00,2,21761.0,21761.25,21707.0,21731.25,6672,60,0,2025-06-22 20:00:00-04:00,2025-06-22 20:59:00-04:00,2025-06-22 21:00:00-04:00,2025-06-22 21:00:00-04:00,1h,False,True
2025-06-22 21:00:00-04:00,2,21730.5,21753.0,21711.0,21740.0,4255,60,0,2025-06-22 21:00:00-04:00,2025-06-22 21:59:00-04:00,2025-06-22 22:00:00-04:00,2025-06-22 22:00:00-04:00,1h,False,True
2025-06-22 22:00:00-04:00,2,21739.25,21771.75,21737.5,21759.25,3837,60,0,2025-06-22 22:00:00-04:00,2025-06-22 22:59:00-04:00,2025-06-22 23:00:00-04:00,2025-06-22 23:00:00-04:00,1h,False,True
2025-06-22 23:00:00-04:00,2,21758.5,21774.0,21755.75,21766.75,2210,60,0,2025-06-22 23:00:00-04:00,2025-06-22 23:59:00-04:00,2025-06-23 00:00:00-04:00,2025-06-23 00:00:00-04:00,1h,False,True
2025-06-23 00:00:00-04:00,2,21766.75,21774.0,21757.5,21765.0,1849,60,0,2025-06-23 00:00:00-04:00,2025-06-23 00:59:00-04:00,2025-06-23 01:00:00-04:00,2025-06-23 01:00:00-04:00,1h,False,True
2025-06-23 01:00:00-04:00,2,21765.0,21816.0,21763.75,21809.75,4828,60,0,2025-06-23 01:00:00-04:00,2025-06-23 01:59:00-04:00,2025-06-23 02:00:00-04:00,2025-06-23 02:00:00-04:00,1h,False,True
2025-06-23 02:00:00-04:00,2,21809.5,21835.75,21797.75,21819.25,5080,60,0,2025-06-23 02:00:00-04:00,2025-06-23 02:59:00-04:00,2025-06-23 03:00:00-04:00,2025-06-23 03:00:00-04:00,1h,False,True
2025-06-23 03:00:00-04:00,2,21819.75,21904.75,21819.0,21895.5,10136,60,0,2025-06-23 03:00:00-04:00,2025-06-23 03:59:00-04:00,2025-06-23 04:00:00-04:00,2025-06-23 04:00:00-04:00,1h,False,True
2025-06-23 04:00:00-04:00,2,21896.0,21944.25,21879.0,21905.75,8402,60,0,2025-06-23 04:00:00-04:00,2025-06-23 04:59:00-04:00,2025-06-23 05:00:00-04:00,2025-06-23 05:00:00-04:00,1h,False,True
2025-06-23 05:00:00-04:00,2,21906.5,21934.25,21881.25,21883.5,5909,60,0,2025-06-23 05:00:00-04:00,2025-06-23 05:59:00-04:00,2025-06-23 06:00:00-04:00,2025-06-23 06:00:00-04:00,1h,False,True
2025-06-23 06:00:00-04:00,2,21883.75,21924.75,21846.25,21857.75,8209,60,0,2025-06-23 06:00:00-04:00,2025-06-23 06:59:00-04:00,2025-06-23 07:00:00-04:00,2025-06-23 07:00:00-04:00,1h,False,True
2025-06-23 07:00:00-04:00,2,21858.25,21864.25,21775.0,21824.75,11085,60,0,2025-06-23 07:00:00-04:00,2025-06-23 07:59:00-04:00,2025-06-23 08:00:00-04:00,2025-06-23 08:00:00-04:00,1h,False,True
2025-06-23 08:00:00-04:00,2,21825.25,21886.5,21817.25,21883.5,9685,60,0,2025-06-23 08:00:00-04:00,2025-06-23 08:59:00-04:00,2025-06-23 09:00:00-04:00,2025-06-23 09:00:00-04:00,1h,False,True
2025-06-23 09:00:00-04:00,2,21883.25,21928.5,21758.5,21925.25,62615,60,0,2025-06-23 09:00:00-04:00,2025-06-23 09:59:00-04:00,2025-06-23 10:00:00-04:00,2025-06-23 10:00:00-04:00,1h,False,True
2025-06-23 10:00:00-04:00,2,21925.25,22018.0,21925.25,21954.0,67330,60,0,2025-06-23 10:00:00-04:00,2025-06-23 10:59:00-04:00,2025-06-23 11:00:00-04:00,2025-06-23 11:00:00-04:00,1h,False,True
2025-06-23 11:00:00-04:00,2,21955.25,22006.25,21922.25,21938.5,43220,60,0,2025-06-23 11:00:00-04:00,2025-06-23 11:59:00-04:00,2025-06-23 12:00:00-04:00,2025-06-23 12:00:00-04:00,1h,False,True
2025-06-23 12:00:00-04:00,2,21938.75,21945.25,21738.25,21840.75,89971,60,0,2025-06-23 12:00:00-04:00,2025-06-23 12:59:00-04:00,2025-06-23 13:00:00-04:00,2025-06-23 13:00:00-04:00,1h,False,True
2025-06-23 13:00:00-04:00,2,21841.25,22088.0,21821.5,22052.0,78380,60,0,2025-06-23 13:00:00-04:00,2025-06-23 13:59:00-04:00,2025-06-23 14:00:00-04:00,2025-06-23 14:00:00-04:00,1h,False,True
2025-06-23 14:00:00-04:00,2,22052.0,22085.5,22021.25,22036.0,34276,60,0,2025-06-23 14:00:00-04:00,2025-06-23 14:59:00-04:00,2025-06-23 15:00:00-04:00,2025-06-23 15:00:00-04:00,1h,False,True
