tf,bucket_open_et,bucket_close_et,open,high,low,close,volume,segment_id,norm_segment_id,n_source_minutes,source_first_ts,source_last_ts,availability_et,complete,spans_segment_boundary
1m,2026-07-10 06:46:00-04:00,2026-07-10 06:47:00-04:00,29853.0,29853.5,29850.5,29851.0,42,6,0,1,2026-07-10 06:46:00-04:00,2026-07-10 06:46:00-04:00,2026-07-10 06:47:00-04:00,True,False
1m,2026-07-10 06:47:00-04:00,2026-07-10 06:48:00-04:00,29850.5,29853.5,29848.25,29851.5,65,6,0,1,2026-07-10 06:47:00-04:00,2026-07-10 06:47:00-04:00,2026-07-10 06:48:00-04:00,True,False
1m,2026-07-10 06:48:00-04:00,2026-07-10 06:49:00-04:00,29852.5,29853.75,29843.25,29843.25,59,6,0,1,2026-07-10 06:48:00-04:00,2026-07-10 06:48:00-04:00,2026-07-10 06:49:00-04:00,True,False
1m,2026-07-10 06:49:00-04:00,2026-07-10 06:50:00-04:00,29843.25,29844.75,29841.0,29843.25,44,6,0,1,2026-07-10 06:49:00-04:00,2026-07-10 06:49:00-04:00,2026-07-10 06:50:00-04:00,True,False
1m,2026-07-10 06:50:00-04:00,2026-07-10 06:51:00-04:00,29843.25,29843.75,29841.0,29841.75,23,6,0,1,2026-07-10 06:50:00-04:00,2026-07-10 06:50:00-04:00,2026-07-10 06:51:00-04:00,True,False
1m,2026-07-10 06:51:00-04:00,2026-07-10 06:52:00-04:00,29841.75,29845.25,29841.0,29842.25,45,6,0,1,2026-07-10 06:51:00-04:00,2026-07-10 06:51:00-04:00,2026-07-10 06:52:00-04:00,True,False
1m,2026-07-10 06:52:00-04:00,2026-07-10 06:53:00-04:00,29842.0,29844.75,29834.75,29840.75,125,6,0,1,2026-07-10 06:52:00-04:00,2026-07-10 06:52:00-04:00,2026-07-10 06:53:00-04:00,True,False
1m,2026-07-10 06:53:00-04:00,2026-07-10 06:54:00-04:00,29840.25,29842.25,29839.25,29840.0,33,6,0,1,2026-07-10 06:53:00-04:00,2026-07-10 06:53:00-04:00,2026-07-10 06:54:00-04:00,True,False
1m,2026-07-10 06:54:00-04:00,2026-07-10 06:55:00-04:00,29839.0,29839.0,29834.75,29837.75,104,6,0,1,2026-07-10 06:54:00-04:00,2026-07-10 06:54:00-04:00,2026-07-10 06:55:00-04:00,True,False
1m,2026-07-10 06:55:00-04:00,2026-07-10 06:56:00-04:00,29837.25,29842.0,29834.75,29841.25,56,6,0,1,2026-07-10 06:55:00-04:00,2026-07-10 06:55:00-04:00,2026-07-10 06:56:00-04:00,True,False
1m,2026-07-10 06:56:00-04:00,2026-07-10 06:57:00-04:00,29841.5,29847.5,29841.5,29846.5,112,6,0,1,2026-07-10 06:56:00-04:00,2026-07-10 06:56:00-04:00,2026-07-10 06:57:00-04:00,True,False
1m,2026-07-10 06:57:00-04:00,2026-07-10 06:58:00-04:00,29847.5,29851.75,29847.5,29849.0,56,6,0,1,2026-07-10 06:57:00-04:00,2026-07-10 06:57:00-04:00,2026-07-10 06:58:00-04:00,True,False
1m,2026-07-10 06:58:00-04:00,2026-07-10 06:59:00-04:00,29847.75,29852.75,29846.75,29851.5,58,6,0,1,2026-07-10 06:58:00-04:00,2026-07-10 06:58:00-04:00,2026-07-10 06:59:00-04:00,True,False
1m,2026-07-10 06:59:00-04:00,2026-07-10 07:00:00-04:00,29851.5,29853.0,29847.75,29850.75,35,6,0,1,2026-07-10 06:59:00-04:00,2026-07-10 06:59:00-04:00,2026-07-10 07:00:00-04:00,True,False
1m,2026-07-10 07:00:00-04:00,2026-07-10 07:01:00-04:00,29850.0,29867.25,29849.0,29855.5,324,6,0,1,2026-07-10 07:00:00-04:00,2026-07-10 07:00:00-04:00,2026-07-10 07:01:00-04:00,True,False
1m,2026-07-10 07:01:00-04:00,2026-07-10 07:02:00-04:00,29856.25,29865.75,29855.0,29865.0,133,6,0,1,2026-07-10 07:01:00-04:00,2026-07-10 07:01:00-04:00,2026-07-10 07:02:00-04:00,True,False
1m,2026-07-10 07:02:00-04:00,2026-07-10 07:03:00-04:00,29866.0,29871.0,29863.5,29868.75,122,6,0,1,2026-07-10 07:02:00-04:00,2026-07-10 07:02:00-04:00,2026-07-10 07:03:00-04:00,True,False
1m,2026-07-10 07:03:00-04:00,2026-07-10 07:04:00-04:00,29868.25,29872.75,29867.5,29871.5,124,6,0,1,2026-07-10 07:03:00-04:00,2026-07-10 07:03:00-04:00,2026-07-10 07:04:00-04:00,True,False
1m,2026-07-10 07:04:00-04:00,2026-07-10 07:05:00-04:00,29872.0,29875.25,29869.25,29874.75,143,6,0,1,2026-07-10 07:04:00-04:00,2026-07-10 07:04:00-04:00,2026-07-10 07:05:00-04:00,True,False
1m,2026-07-10 07:05:00-04:00,2026-07-10 07:06:00-04:00,29874.25,29874.5,29865.75,29870.25,96,6,0,1,2026-07-10 07:05:00-04:00,2026-07-10 07:05:00-04:00,2026-07-10 07:06:00-04:00,True,False
1m,2026-07-10 07:06:00-04:00,2026-07-10 07:07:00-04:00,29870.25,29878.0,29867.0,29867.0,188,6,0,1,2026-07-10 07:06:00-04:00,2026-07-10 07:06:00-04:00,2026-07-10 07:07:00-04:00,True,False
1m,2026-07-10 07:07:00-04:00,2026-07-10 07:08:00-04:00,29866.75,29869.0,29863.25,29867.75,73,6,0,1,2026-07-10 07:07:00-04:00,2026-07-10 07:07:00-04:00,2026-07-10 07:08:00-04:00,True,False
1m,2026-07-10 07:08:00-04:00,2026-07-10 07:09:00-04:00,29867.5,29871.25,29862.0,29871.25,99,6,0,1,2026-07-10 07:08:00-04:00,2026-07-10 07:08:00-04:00,2026-07-10 07:09:00-04:00,True,False
1m,2026-07-10 07:09:00-04:00,2026-07-10 07:10:00-04:00,29871.0,29871.5,29864.0,29864.5,64,6,0,1,2026-07-10 07:09:00-04:00,2026-07-10 07:09:00-04:00,2026-07-10 07:10:00-04:00,True,False
1m,2026-07-10 07:10:00-04:00,2026-07-10 07:11:00-04:00,29865.75,29867.5,29862.75,29866.5,37,6,0,1,2026-07-10 07:10:00-04:00,2026-07-10 07:10:00-04:00,2026-07-10 07:11:00-04:00,True,False
1m,2026-07-10 07:11:00-04:00,2026-07-10 07:12:00-04:00,29866.0,29874.25,29865.5,29873.25,79,6,0,1,2026-07-10 07:11:00-04:00,2026-07-10 07:11:00-04:00,2026-07-10 07:12:00-04:00,True,False
1m,2026-07-10 07:12:00-04:00,2026-07-10 07:13:00-04:00,29872.75,29873.5,29867.75,29871.25,171,6,0,1,2026-07-10 07:12:00-04:00,2026-07-10 07:12:00-04:00,2026-07-10 07:13:00-04:00,True,False
1m,2026-07-10 07:13:00-04:00,2026-07-10 07:14:00-04:00,29872.0,29872.0,29866.25,29868.0,51,6,0,1,2026-07-10 07:13:00-04:00,2026-07-10 07:13:00-04:00,2026-07-10 07:14:00-04:00,True,False
1m,2026-07-10 07:14:00-04:00,2026-07-10 07:15:00-04:00,29867.5,29875.0,29865.75,29874.5,92,6,0,1,2026-07-10 07:14:00-04:00,2026-07-10 07:14:00-04:00,2026-07-10 07:15:00-04:00,True,False
1m,2026-07-10 07:15:00-04:00,2026-07-10 07:16:00-04:00,29875.25,29882.5,29875.0,29881.75,177,6,0,1,2026-07-10 07:15:00-04:00,2026-07-10 07:15:00-04:00,2026-07-10 07:16:00-04:00,True,False
1m,2026-07-10 07:16:00-04:00,2026-07-10 07:17:00-04:00,29882.5,29887.75,29882.0,29882.25,129,6,0,1,2026-07-10 07:16:00-04:00,2026-07-10 07:16:00-04:00,2026-07-10 07:17:00-04:00,True,False
1m,2026-07-10 07:17:00-04:00,2026-07-10 07:18:00-04:00,29881.75,29887.25,29881.75,29883.5,118,6,0,1,2026-07-10 07:17:00-04:00,2026-07-10 07:17:00-04:00,2026-07-10 07:18:00-04:00,True,False
1m,2026-07-10 07:18:00-04:00,2026-07-10 07:19:00-04:00,29882.5,29884.5,29879.5,29884.5,61,6,0,1,2026-07-10 07:18:00-04:00,2026-07-10 07:18:00-04:00,2026-07-10 07:19:00-04:00,True,False
1m,2026-07-10 07:19:00-04:00,2026-07-10 07:20:00-04:00,29884.25,29884.5,29880.5,29881.0,62,6,0,1,2026-07-10 07:19:00-04:00,2026-07-10 07:19:00-04:00,2026-07-10 07:20:00-04:00,True,False
1m,2026-07-10 07:20:00-04:00,2026-07-10 07:21:00-04:00,29881.75,29883.0,29879.0,29879.25,33,6,0,1,2026-07-10 07:20:00-04:00,2026-07-10 07:20:00-04:00,2026-07-10 07:21:00-04:00,True,False
1m,2026-07-10 07:21:00-04:00,2026-07-10 07:22:00-04:00,29879.25,29881.5,29876.75,29881.5,50,6,0,1,2026-07-10 07:21:00-04:00,2026-07-10 07:21:00-04:00,2026-07-10 07:22:00-04:00,True,False
1m,2026-07-10 07:22:00-04:00,2026-07-10 07:23:00-04:00,29879.75,29886.25,29879.75,29884.25,63,6,0,1,2026-07-10 07:22:00-04:00,2026-07-10 07:22:00-04:00,2026-07-10 07:23:00-04:00,True,False
1m,2026-07-10 07:23:00-04:00,2026-07-10 07:24:00-04:00,29884.25,29887.75,29884.0,29886.0,48,6,0,1,2026-07-10 07:23:00-04:00,2026-07-10 07:23:00-04:00,2026-07-10 07:24:00-04:00,True,False
1m,2026-07-10 07:24:00-04:00,2026-07-10 07:25:00-04:00,29885.5,29886.25,29882.0,29885.75,56,6,0,1,2026-07-10 07:24:00-04:00,2026-07-10 07:24:00-04:00,2026-07-10 07:25:00-04:00,True,False
1m,2026-07-10 07:25:00-04:00,2026-07-10 07:26:00-04:00,29886.5,29886.75,29869.0,29869.0,201,6,0,1,2026-07-10 07:25:00-04:00,2026-07-10 07:25:00-04:00,2026-07-10 07:26:00-04:00,True,False
1m,2026-07-10 07:26:00-04:00,2026-07-10 07:27:00-04:00,29868.5,29868.5,29850.5,29855.0,287,6,0,1,2026-07-10 07:26:00-04:00,2026-07-10 07:26:00-04:00,2026-07-10 07:27:00-04:00,True,False
1m,2026-07-10 07:27:00-04:00,2026-07-10 07:28:00-04:00,29855.5,29865.0,29855.5,29863.75,76,6,0,1,2026-07-10 07:27:00-04:00,2026-07-10 07:27:00-04:00,2026-07-10 07:28:00-04:00,True,False
1m,2026-07-10 07:28:00-04:00,2026-07-10 07:29:00-04:00,29864.5,29865.25,29860.0,29860.5,72,6,0,1,2026-07-10 07:28:00-04:00,2026-07-10 07:28:00-04:00,2026-07-10 07:29:00-04:00,True,False
1m,2026-07-10 07:29:00-04:00,2026-07-10 07:30:00-04:00,29861.0,29861.75,29851.5,29851.75,122,6,0,1,2026-07-10 07:29:00-04:00,2026-07-10 07:29:00-04:00,2026-07-10 07:30:00-04:00,True,False
1m,2026-07-10 07:30:00-04:00,2026-07-10 07:31:00-04:00,29851.5,29852.0,29829.25,29834.5,336,6,0,1,2026-07-10 07:30:00-04:00,2026-07-10 07:30:00-04:00,2026-07-10 07:31:00-04:00,True,False
1m,2026-07-10 07:31:00-04:00,2026-07-10 07:32:00-04:00,29834.75,29836.75,29827.0,29827.75,185,6,0,1,2026-07-10 07:31:00-04:00,2026-07-10 07:31:00-04:00,2026-07-10 07:32:00-04:00,True,False
1m,2026-07-10 07:32:00-04:00,2026-07-10 07:33:00-04:00,29830.25,29840.0,29830.0,29833.75,98,6,0,1,2026-07-10 07:32:00-04:00,2026-07-10 07:32:00-04:00,2026-07-10 07:33:00-04:00,True,False
1m,2026-07-10 07:33:00-04:00,2026-07-10 07:34:00-04:00,29835.25,29840.5,29829.5,29829.5,78,6,0,1,2026-07-10 07:33:00-04:00,2026-07-10 07:33:00-04:00,2026-07-10 07:34:00-04:00,True,False
1m,2026-07-10 07:34:00-04:00,2026-07-10 07:35:00-04:00,29830.5,29838.75,29820.25,29836.75,212,6,0,1,2026-07-10 07:34:00-04:00,2026-07-10 07:34:00-04:00,2026-07-10 07:35:00-04:00,True,False
1m,2026-07-10 07:35:00-04:00,2026-07-10 07:36:00-04:00,29836.75,29840.25,29825.75,29831.0,128,6,0,1,2026-07-10 07:35:00-04:00,2026-07-10 07:35:00-04:00,2026-07-10 07:36:00-04:00,True,False
1m,2026-07-10 07:36:00-04:00,2026-07-10 07:37:00-04:00,29830.75,29831.75,29826.5,29826.75,78,6,0,1,2026-07-10 07:36:00-04:00,2026-07-10 07:36:00-04:00,2026-07-10 07:37:00-04:00,True,False
1m,2026-07-10 07:37:00-04:00,2026-07-10 07:38:00-04:00,29825.75,29828.25,29823.0,29826.25,84,6,0,1,2026-07-10 07:37:00-04:00,2026-07-10 07:37:00-04:00,2026-07-10 07:38:00-04:00,True,False
1m,2026-07-10 07:38:00-04:00,2026-07-10 07:39:00-04:00,29827.0,29832.0,29813.25,29813.25,147,6,0,1,2026-07-10 07:38:00-04:00,2026-07-10 07:38:00-04:00,2026-07-10 07:39:00-04:00,True,False
1m,2026-07-10 07:39:00-04:00,2026-07-10 07:40:00-04:00,29814.0,29823.0,29811.5,29818.5,125,6,0,1,2026-07-10 07:39:00-04:00,2026-07-10 07:39:00-04:00,2026-07-10 07:40:00-04:00,True,False
1m,2026-07-10 07:40:00-04:00,2026-07-10 07:41:00-04:00,29819.5,29826.25,29817.5,29824.0,105,6,0,1,2026-07-10 07:40:00-04:00,2026-07-10 07:40:00-04:00,2026-07-10 07:41:00-04:00,True,False
1m,2026-07-10 07:41:00-04:00,2026-07-10 07:42:00-04:00,29824.25,29834.25,29821.5,29833.5,142,6,0,1,2026-07-10 07:41:00-04:00,2026-07-10 07:41:00-04:00,2026-07-10 07:42:00-04:00,True,False
1m,2026-07-10 07:42:00-04:00,2026-07-10 07:43:00-04:00,29833.75,29838.5,29833.0,29836.0,133,6,0,1,2026-07-10 07:42:00-04:00,2026-07-10 07:42:00-04:00,2026-07-10 07:43:00-04:00,True,False
1m,2026-07-10 07:43:00-04:00,2026-07-10 07:44:00-04:00,29837.25,29840.0,29835.25,29836.25,64,6,0,1,2026-07-10 07:43:00-04:00,2026-07-10 07:43:00-04:00,2026-07-10 07:44:00-04:00,True,False
1m,2026-07-10 07:44:00-04:00,2026-07-10 07:45:00-04:00,29837.5,29841.0,29834.5,29836.25,98,6,0,1,2026-07-10 07:44:00-04:00,2026-07-10 07:44:00-04:00,2026-07-10 07:45:00-04:00,True,False
1m,2026-07-10 07:45:00-04:00,2026-07-10 07:46:00-04:00,29837.25,29843.0,29824.0,29838.75,211,6,0,1,2026-07-10 07:45:00-04:00,2026-07-10 07:45:00-04:00,2026-07-10 07:46:00-04:00,True,False
1m,2026-07-10 07:46:00-04:00,2026-07-10 07:47:00-04:00,29838.25,29843.0,29829.75,29833.25,95,6,0,1,2026-07-10 07:46:00-04:00,2026-07-10 07:46:00-04:00,2026-07-10 07:47:00-04:00,True,False
1m,2026-07-10 07:47:00-04:00,2026-07-10 07:48:00-04:00,29832.25,29838.75,29832.25,29834.25,51,6,0,1,2026-07-10 07:47:00-04:00,2026-07-10 07:47:00-04:00,2026-07-10 07:48:00-04:00,True,False
1m,2026-07-10 07:48:00-04:00,2026-07-10 07:49:00-04:00,29834.5,29837.25,29831.0,29833.75,42,6,0,1,2026-07-10 07:48:00-04:00,2026-07-10 07:48:00-04:00,2026-07-10 07:49:00-04:00,True,False
1m,2026-07-10 07:49:00-04:00,2026-07-10 07:50:00-04:00,29832.5,29836.25,29823.0,29826.0,116,6,0,1,2026-07-10 07:49:00-04:00,2026-07-10 07:49:00-04:00,2026-07-10 07:50:00-04:00,True,False
1m,2026-07-10 07:50:00-04:00,2026-07-10 07:51:00-04:00,29825.0,29831.25,29824.5,29827.5,76,6,0,1,2026-07-10 07:50:00-04:00,2026-07-10 07:50:00-04:00,2026-07-10 07:51:00-04:00,True,False
1m,2026-07-10 07:51:00-04:00,2026-07-10 07:52:00-04:00,29827.25,29833.25,29825.5,29832.25,63,6,0,1,2026-07-10 07:51:00-04:00,2026-07-10 07:51:00-04:00,2026-07-10 07:52:00-04:00,True,False
1m,2026-07-10 07:52:00-04:00,2026-07-10 07:53:00-04:00,29832.5,29839.0,29830.75,29830.75,54,6,0,1,2026-07-10 07:52:00-04:00,2026-07-10 07:52:00-04:00,2026-07-10 07:53:00-04:00,True,False
1m,2026-07-10 07:53:00-04:00,2026-07-10 07:54:00-04:00,29831.0,29834.0,29828.75,29830.5,71,6,0,1,2026-07-10 07:53:00-04:00,2026-07-10 07:53:00-04:00,2026-07-10 07:54:00-04:00,True,False
1m,2026-07-10 07:54:00-04:00,2026-07-10 07:55:00-04:00,29831.25,29831.5,29818.5,29819.5,105,6,0,1,2026-07-10 07:54:00-04:00,2026-07-10 07:54:00-04:00,2026-07-10 07:55:00-04:00,True,False
1m,2026-07-10 07:55:00-04:00,2026-07-10 07:56:00-04:00,29819.0,29826.75,29817.75,29826.5,112,6,0,1,2026-07-10 07:55:00-04:00,2026-07-10 07:55:00-04:00,2026-07-10 07:56:00-04:00,True,False
1m,2026-07-10 07:56:00-04:00,2026-07-10 07:57:00-04:00,29826.5,29826.5,29811.5,29812.75,267,6,0,1,2026-07-10 07:56:00-04:00,2026-07-10 07:56:00-04:00,2026-07-10 07:57:00-04:00,True,False
1m,2026-07-10 07:57:00-04:00,2026-07-10 07:58:00-04:00,29811.0,29814.25,29807.0,29810.75,125,6,0,1,2026-07-10 07:57:00-04:00,2026-07-10 07:57:00-04:00,2026-07-10 07:58:00-04:00,True,False
1m,2026-07-10 07:58:00-04:00,2026-07-10 07:59:00-04:00,29812.5,29814.25,29806.75,29813.0,129,6,0,1,2026-07-10 07:58:00-04:00,2026-07-10 07:58:00-04:00,2026-07-10 07:59:00-04:00,True,False
1m,2026-07-10 07:59:00-04:00,2026-07-10 08:00:00-04:00,29812.75,29816.5,29809.75,29816.0,130,6,0,1,2026-07-10 07:59:00-04:00,2026-07-10 07:59:00-04:00,2026-07-10 08:00:00-04:00,True,False
1m,2026-07-10 08:00:00-04:00,2026-07-10 08:01:00-04:00,29816.75,29819.5,29807.25,29814.75,163,6,0,1,2026-07-10 08:00:00-04:00,2026-07-10 08:00:00-04:00,2026-07-10 08:01:00-04:00,True,False
1m,2026-07-10 08:01:00-04:00,2026-07-10 08:02:00-04:00,29814.5,29821.0,29812.0,29815.75,175,6,0,1,2026-07-10 08:01:00-04:00,2026-07-10 08:01:00-04:00,2026-07-10 08:02:00-04:00,True,False
1m,2026-07-10 08:02:00-04:00,2026-07-10 08:03:00-04:00,29817.0,29818.25,29791.5,29792.0,255,6,0,1,2026-07-10 08:02:00-04:00,2026-07-10 08:02:00-04:00,2026-07-10 08:03:00-04:00,True,False
1m,2026-07-10 08:03:00-04:00,2026-07-10 08:04:00-04:00,29793.25,29798.75,29791.0,29794.0,133,6,0,1,2026-07-10 08:03:00-04:00,2026-07-10 08:03:00-04:00,2026-07-10 08:04:00-04:00,True,False
1m,2026-07-10 08:04:00-04:00,2026-07-10 08:05:00-04:00,29791.5,29795.75,29781.25,29784.0,219,6,0,1,2026-07-10 08:04:00-04:00,2026-07-10 08:04:00-04:00,2026-07-10 08:05:00-04:00,True,False
1m,2026-07-10 08:05:00-04:00,2026-07-10 08:06:00-04:00,29783.5,29787.75,29771.25,29782.75,350,6,0,1,2026-07-10 08:05:00-04:00,2026-07-10 08:05:00-04:00,2026-07-10 08:06:00-04:00,True,False
1m,2026-07-10 08:06:00-04:00,2026-07-10 08:07:00-04:00,29784.75,29792.25,29783.0,29789.25,178,6,0,1,2026-07-10 08:06:00-04:00,2026-07-10 08:06:00-04:00,2026-07-10 08:07:00-04:00,True,False
1m,2026-07-10 08:07:00-04:00,2026-07-10 08:08:00-04:00,29791.0,29791.25,29780.0,29784.25,128,6,0,1,2026-07-10 08:07:00-04:00,2026-07-10 08:07:00-04:00,2026-07-10 08:08:00-04:00,True,False
1m,2026-07-10 08:08:00-04:00,2026-07-10 08:09:00-04:00,29784.75,29784.75,29773.0,29774.25,113,6,0,1,2026-07-10 08:08:00-04:00,2026-07-10 08:08:00-04:00,2026-07-10 08:09:00-04:00,True,False
1m,2026-07-10 08:09:00-04:00,2026-07-10 08:10:00-04:00,29774.75,29793.75,29774.0,29792.5,159,6,0,1,2026-07-10 08:09:00-04:00,2026-07-10 08:09:00-04:00,2026-07-10 08:10:00-04:00,True,False
1m,2026-07-10 08:10:00-04:00,2026-07-10 08:11:00-04:00,29792.75,29795.5,29788.75,29791.0,228,6,0,1,2026-07-10 08:10:00-04:00,2026-07-10 08:10:00-04:00,2026-07-10 08:11:00-04:00,True,False
1m,2026-07-10 08:11:00-04:00,2026-07-10 08:12:00-04:00,29794.5,29796.25,29788.0,29789.25,109,6,0,1,2026-07-10 08:11:00-04:00,2026-07-10 08:11:00-04:00,2026-07-10 08:12:00-04:00,True,False
1m,2026-07-10 08:12:00-04:00,2026-07-10 08:13:00-04:00,29789.0,29791.5,29783.25,29788.25,84,6,0,1,2026-07-10 08:12:00-04:00,2026-07-10 08:12:00-04:00,2026-07-10 08:13:00-04:00,True,False
1m,2026-07-10 08:13:00-04:00,2026-07-10 08:14:00-04:00,29790.25,29878.75,29780.5,29872.0,2290,6,0,1,2026-07-10 08:13:00-04:00,2026-07-10 08:13:00-04:00,2026-07-10 08:14:00-04:00,True,False
1m,2026-07-10 08:14:00-04:00,2026-07-10 08:15:00-04:00,29865.5,29872.75,29831.0,29845.75,683,6,0,1,2026-07-10 08:14:00-04:00,2026-07-10 08:14:00-04:00,2026-07-10 08:15:00-04:00,True,False
1m,2026-07-10 08:15:00-04:00,2026-07-10 08:16:00-04:00,29843.75,29850.75,29832.25,29835.5,230,6,0,1,2026-07-10 08:15:00-04:00,2026-07-10 08:15:00-04:00,2026-07-10 08:16:00-04:00,True,False
1m,2026-07-10 08:16:00-04:00,2026-07-10 08:17:00-04:00,29834.5,29840.5,29827.5,29828.25,176,6,0,1,2026-07-10 08:16:00-04:00,2026-07-10 08:16:00-04:00,2026-07-10 08:17:00-04:00,True,False
1m,2026-07-10 08:17:00-04:00,2026-07-10 08:18:00-04:00,29829.25,29848.25,29825.0,29843.5,283,6,0,1,2026-07-10 08:17:00-04:00,2026-07-10 08:17:00-04:00,2026-07-10 08:18:00-04:00,True,False
1m,2026-07-10 08:18:00-04:00,2026-07-10 08:19:00-04:00,29843.75,29844.25,29827.25,29835.0,145,6,0,1,2026-07-10 08:18:00-04:00,2026-07-10 08:18:00-04:00,2026-07-10 08:19:00-04:00,True,False
1m,2026-07-10 08:19:00-04:00,2026-07-10 08:20:00-04:00,29835.0,29836.0,29827.0,29834.25,55,6,0,1,2026-07-10 08:19:00-04:00,2026-07-10 08:19:00-04:00,2026-07-10 08:20:00-04:00,True,False
1m,2026-07-10 08:20:00-04:00,2026-07-10 08:21:00-04:00,29834.5,29842.75,29832.75,29841.5,147,6,0,1,2026-07-10 08:20:00-04:00,2026-07-10 08:20:00-04:00,2026-07-10 08:21:00-04:00,True,False
1m,2026-07-10 08:21:00-04:00,2026-07-10 08:22:00-04:00,29841.5,29848.75,29831.0,29831.0,192,6,0,1,2026-07-10 08:21:00-04:00,2026-07-10 08:21:00-04:00,2026-07-10 08:22:00-04:00,True,False
1m,2026-07-10 08:22:00-04:00,2026-07-10 08:23:00-04:00,29830.25,29838.75,29827.25,29833.75,110,6,0,1,2026-07-10 08:22:00-04:00,2026-07-10 08:22:00-04:00,2026-07-10 08:23:00-04:00,True,False
1m,2026-07-10 08:23:00-04:00,2026-07-10 08:24:00-04:00,29833.25,29836.75,29826.75,29836.75,174,6,0,1,2026-07-10 08:23:00-04:00,2026-07-10 08:23:00-04:00,2026-07-10 08:24:00-04:00,True,False
1m,2026-07-10 08:24:00-04:00,2026-07-10 08:25:00-04:00,29838.25,29847.5,29838.0,29843.0,89,6,0,1,2026-07-10 08:24:00-04:00,2026-07-10 08:24:00-04:00,2026-07-10 08:25:00-04:00,True,False
1m,2026-07-10 08:25:00-04:00,2026-07-10 08:26:00-04:00,29842.75,29849.0,29839.0,29840.75,125,6,0,1,2026-07-10 08:25:00-04:00,2026-07-10 08:25:00-04:00,2026-07-10 08:26:00-04:00,True,False
1m,2026-07-10 08:26:00-04:00,2026-07-10 08:27:00-04:00,29840.75,29851.5,29839.5,29850.0,70,6,0,1,2026-07-10 08:26:00-04:00,2026-07-10 08:26:00-04:00,2026-07-10 08:27:00-04:00,True,False
1m,2026-07-10 08:27:00-04:00,2026-07-10 08:28:00-04:00,29850.5,29855.25,29848.25,29852.5,217,6,0,1,2026-07-10 08:27:00-04:00,2026-07-10 08:27:00-04:00,2026-07-10 08:28:00-04:00,True,False
1m,2026-07-10 08:28:00-04:00,2026-07-10 08:29:00-04:00,29851.0,29856.5,29850.25,29854.75,108,6,0,1,2026-07-10 08:28:00-04:00,2026-07-10 08:28:00-04:00,2026-07-10 08:29:00-04:00,True,False
1m,2026-07-10 08:29:00-04:00,2026-07-10 08:30:00-04:00,29852.75,29854.25,29848.25,29851.75,76,6,0,1,2026-07-10 08:29:00-04:00,2026-07-10 08:29:00-04:00,2026-07-10 08:30:00-04:00,True,False
1m,2026-07-10 08:30:00-04:00,2026-07-10 08:31:00-04:00,29852.0,29853.5,29838.5,29840.75,202,6,0,1,2026-07-10 08:30:00-04:00,2026-07-10 08:30:00-04:00,2026-07-10 08:31:00-04:00,True,False
1m,2026-07-10 08:31:00-04:00,2026-07-10 08:32:00-04:00,29841.25,29850.5,29841.25,29850.25,89,6,0,1,2026-07-10 08:31:00-04:00,2026-07-10 08:31:00-04:00,2026-07-10 08:32:00-04:00,True,False
1m,2026-07-10 08:32:00-04:00,2026-07-10 08:33:00-04:00,29849.5,29853.75,29835.75,29837.5,108,6,0,1,2026-07-10 08:32:00-04:00,2026-07-10 08:32:00-04:00,2026-07-10 08:33:00-04:00,True,False
1m,2026-07-10 08:33:00-04:00,2026-07-10 08:34:00-04:00,29838.25,29851.5,29835.25,29851.25,103,6,0,1,2026-07-10 08:33:00-04:00,2026-07-10 08:33:00-04:00,2026-07-10 08:34:00-04:00,True,False
1m,2026-07-10 08:34:00-04:00,2026-07-10 08:35:00-04:00,29851.75,29852.75,29841.5,29843.0,94,6,0,1,2026-07-10 08:34:00-04:00,2026-07-10 08:34:00-04:00,2026-07-10 08:35:00-04:00,True,False
1m,2026-07-10 08:35:00-04:00,2026-07-10 08:36:00-04:00,29842.75,29843.25,29824.0,29833.5,270,6,0,1,2026-07-10 08:35:00-04:00,2026-07-10 08:35:00-04:00,2026-07-10 08:36:00-04:00,True,False
1m,2026-07-10 08:36:00-04:00,2026-07-10 08:37:00-04:00,29834.5,29835.0,29830.0,29833.5,105,6,0,1,2026-07-10 08:36:00-04:00,2026-07-10 08:36:00-04:00,2026-07-10 08:37:00-04:00,True,False
1m,2026-07-10 08:37:00-04:00,2026-07-10 08:38:00-04:00,29831.0,29832.25,29821.75,29822.5,257,6,0,1,2026-07-10 08:37:00-04:00,2026-07-10 08:37:00-04:00,2026-07-10 08:38:00-04:00,True,False
1m,2026-07-10 08:38:00-04:00,2026-07-10 08:39:00-04:00,29823.25,29834.75,29819.5,29834.75,159,6,0,1,2026-07-10 08:38:00-04:00,2026-07-10 08:38:00-04:00,2026-07-10 08:39:00-04:00,True,False
1m,2026-07-10 08:39:00-04:00,2026-07-10 08:40:00-04:00,29835.25,29859.5,29835.25,29856.75,272,6,0,1,2026-07-10 08:39:00-04:00,2026-07-10 08:39:00-04:00,2026-07-10 08:40:00-04:00,True,False
1m,2026-07-10 08:40:00-04:00,2026-07-10 08:41:00-04:00,29857.5,29860.75,29852.0,29853.5,206,6,0,1,2026-07-10 08:40:00-04:00,2026-07-10 08:40:00-04:00,2026-07-10 08:41:00-04:00,True,False
