week,episode_id,variant_id,role,structure_id
observation,EP-04422,EP-04422-ENTRY_ON_TAP,target:NEAREST_OPPOSING_VALID_STRUCTURE,IFVG2-000214
observation,EP-04422,EP-04422-ENTRY_ON_TAP,target:BRANCH_SEMANTIC_TARGET,RB2-004425
observation,EP-04422,EP-04422-ENTRY_ON_TAP,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000472
observation,EP-04422,EP-04422-ENTRY_ON_TAP,target:ANY_SURFACE_DIAGNOSTIC,RB2-001062
observation,EP-04423,,context/component,RB2-003619
observation,EP-04424,,context/component,RB2-001649
observation,EP-04425,,context/component,RB2-003616
observation,EP-04426,,context/component,RB2-003619
observation,EP-04427,,context/component,RB2-004427
observation,EP-04428,,context/component,RB2-001640
observation,EP-04429,,context/component,RB2-001650
observation,EP-04430,,context/component,RB2-001651
observation,EP-04431,,context/component,RB2-003620
observation,EP-04432,,context/component,RB2-003620
observation,EP-04433,,context/component,RB2-001652
observation,EP-04433,,context/component,RB2-004430
observation,EP-04434,,context/component,FVG2-001096
observation,EP-04434,,context/component,RB2-004430
observation,EP-04435,,context/component,RB2-004429
observation,EP-04436,,context/component,FVG2-001096
observation,EP-04437,,context/component,RB2-004429
observation,EP-04438,,context/component,RB2-001655
observation,EP-04439,,context/component,RB2-001656
observation,EP-04440,,context/component,IFVG2-000575
observation,EP-04441,,context/component,RB2-001657
observation,EP-04442,,context/component,FVG2-000424
observation,EP-04442,,context/component,IFVG2-000575
observation,EP-04443,,context/component,FVG2-000423
observation,EP-04443,,context/component,RB2-001654
observation,EP-04444,,context/component,FVG2-000425
observation,EP-04445,,context/component,RB2-003621
observation,EP-04446,,context/component,RB2-003621
observation,EP-04447,,context/component,RB2-001653
observation,EP-04448,,context/component,IFVG2-000219
observation,EP-04449,,context/component,IFVG2-000220
observation,EP-04450,,context/component,IFVG2-000221
observation,EP-04451,,context/component,FVG2-000899
observation,EP-04451,,context/component,RB2-003576
observation,EP-04451,,context/component,RB2-004400
observation,EP-04452,,context/component,RB2-001515
observation,EP-04453,,context/component,RB2-001658
observation,EP-04453,,context/component,RB2-004839
observation,EP-04454,,context/component,FVG2-000899
observation,EP-04455,,context/component,IFVG2-000466
observation,EP-04456,,context/component,RB2-003576
observation,EP-04457,,context/component,IFVG2-000572
observation,EP-04458,,context/component,RB2-004400
observation,EP-04459,,context/component,RB2-004839
observation,EP-04460,,context/component,RB2-001659
observation,EP-04461,,context/component,FVG2-000389
observation,EP-04461,,context/component,IFVG2-000466
observation,EP-04461,,context/component,IFVG2-000572
observation,EP-04461,,context/component,RB2-001511
observation,EP-04462,,context/component,RB2-001661
observation,EP-04463,,context/component,IFVG2-000467
observation,EP-04464,,context/component,RB2-004431
observation,EP-04465,,context/component,IFVG2-000467
observation,EP-04466,,context/component,FVG2-000426
observation,EP-04467,,context/component,RB2-004431
observation,EP-04468,,context/component,RB2-003622
observation,EP-04469,,context/component,IFVG2-000474
observation,EP-04470,,context/component,RB2-003622
observation,EP-04471,,context/component,RB2-001662
observation,EP-04472,,context/component,IFVG2-000474
observation,EP-04473,,context/component,RB2-001663
observation,EP-04474,,context/component,RB2-003623
observation,EP-04475,,context/component,IFVG2-000468
observation,EP-04476,,context/component,RB2-003623
observation,EP-04477,,context/component,IFVG2-000202
observation,EP-04477,,context/component,IFVG2-000203
observation,EP-04477,,context/component,IFVG2-000468
observation,EP-04478,,context/component,IFVG2-000201
observation,EP-04479,,context/component,IFVG2-000204
observation,EP-04480,,context/component,RB2-001665
observation,EP-04481,,context/component,RB2-001666
observation,EP-04482,,context/component,RB2-001664
observation,EP-04482,,context/component,RB2-004433
observation,EP-04482,,context/component,RB2-004840
observation,EP-04483,,context/component,RB2-003624
observation,EP-04484,,context/component,RB2-003624
observation,EP-04485,,context/component,RB2-004433
observation,EP-04486,,context/component,RB2-004432
observation,EP-04487,,context/component,RB2-004840
observation,EP-04488,,context/component,RB2-001667
observation,EP-04489,,context/component,RB2-003625
observation,EP-04490,,context/component,RB2-001668
observation,EP-04491,,context/component,RB2-003625
observation,EP-04492,,context/component,RB2-004432
observation,EP-04493,,context/component,FVG2-000427
observation,EP-04494,,context/component,RB2-001669
observation,EP-04495,,context/component,RB2-003626
observation,EP-04496,,context/component,RB2-003626
observation,EP-04497,,context/component,RB2-001670
observation,EP-04498,,context/component,RB2-001671
observation,EP-04499,,context/component,RB2-004434
observation,EP-04500,,context/component,RB2-004434
observation,EP-04501,,context/component,RB2-004841
observation,EP-04502,,context/component,RB2-004841
observation,EP-04503,,context/component,RB2-001672
observation,EP-04504,,context/component,FVG2-000428
observation,EP-04505,,context/component,RB2-001674
observation,EP-04506,,context/component,FVG2-000429
observation,EP-04506,,context/component,IFVG2-000222
observation,EP-04507,,context/component,RB2-001675
observation,EP-04508,,context/component,RB2-001676
observation,EP-04509,,context/component,RB2-001677
observation,EP-04510,,context/component,RB2-004436
observation,EP-04511,,context/component,RB2-001678
observation,EP-04512,,context/component,RB2-004436
observation,EP-04513,,context/component,FVG2-001097
observation,EP-04513,,context/component,IFVG2-000576
observation,EP-04514,,context/component,FVG2-001097
observation,EP-04514,,context/component,IFVG2-000475
observation,EP-04514,,context/component,IFVG2-000576
observation,EP-04514,,context/component,RB2-001660
observation,EP-04515,,context/component,IFVG2-000475
observation,EP-04516,,context/component,FVG2-000430
observation,EP-04516,,context/component,RB2-001680
observation,EP-04517,,context/component,FVG2-000431
observation,EP-04517,,context/component,RB2-001681
observation,EP-04518,,context/component,RB2-001682
observation,EP-04518,,context/component,RB2-003628
observation,EP-04519,,context/component,RB2-004842
observation,EP-04520,,context/component,RB2-003628
observation,EP-04521,,context/component,RB2-004842
observation,EP-04522,,context/component,RB2-001683
observation,EP-04523,,context/component,RB2-003627
observation,EP-04524,,context/component,RB2-003629
observation,EP-04525,,context/component,RB2-003629
observation,EP-04526,,context/component,RB2-001679
observation,EP-04526,,context/component,RB2-003627
observation,EP-04527,,context/component,RB2-001684
observation,EP-04528,,context/component,RB2-004435
observation,EP-04529,,context/component,RB2-001673
observation,EP-04529,,context/component,RB2-004435
observation,EP-04530,,context/component,RB2-001685
observation,EP-04531,,context/component,RB2-001687
observation,EP-04531,,context/component,RB2-003630
observation,EP-04532,,context/component,RB2-003630
observation,EP-04533,,context/component,RB2-001689
observation,EP-04533,,context/component,RB2-004437
observation,EP-04533,,context/component,RB2-004843
observation,EP-04534,,context/component,RB2-005011
observation,EP-04535,,context/component,RB2-004437
observation,EP-04536,,context/component,RB2-004843
observation,EP-04537,,context/component,RB2-005011
observation,EP-04538,,context/component,RB2-003631
observation,EP-04539,,context/component,RB2-003631
observation,EP-04540,,context/component,RB2-004438
observation,EP-04541,,context/component,RB2-004438
observation,EP-04542,,context/component,FVG2-000432
observation,EP-04542,,context/component,RB2-001690
observation,EP-04543,,context/component,RB2-001691
observation,EP-04544,,context/component,RB2-003632
observation,EP-04545,,context/component,RB2-001692
observation,EP-04546,,context/component,RB2-003632
observation,EP-04547,,context/component,RB2-001693
observation,EP-04548,,context/component,RB2-001694
observation,EP-04549,,context/component,RB2-004439
observation,EP-04549,,context/component,RB2-004844
observation,EP-04550,,context/component,FVG2-000909
observation,EP-04551,,context/component,RB2-004439
observation,EP-04552,,context/component,RB2-004844
observation,EP-04553,,context/component,RB2-001695
observation,EP-04554,,context/component,FVG2-000909
observation,EP-04555,,context/component,IFVG2-000476
observation,EP-04556,,context/component,IFVG2-000476
observation,EP-04557,,context/component,RB2-001697
observation,EP-04558,,context/component,FVG2-000910
observation,EP-04559,,context/component,FVG2-000433
observation,EP-04559,,context/component,FVG2-000910
observation,EP-04560,,context/component,RB2-001696
observation,EP-04561,,context/component,RB2-004440
observation,EP-04562,,context/component,RB2-001698
observation,EP-04563,,context/component,RB2-004440
observation,EP-04564,,context/component,RB2-001699
observation,EP-04565,,context/component,RB2-003633
observation,EP-04566,,context/component,IFVG2-000477
observation,EP-04567,,context/component,RB2-003633
observation,EP-04568,,context/component,FVG2-000434
observation,EP-04568,,context/component,IFVG2-000223
observation,EP-04568,,context/component,IFVG2-000477
observation,EP-04569,,context/component,RB2-001700
observation,EP-04570,,context/component,RB2-001701
observation,EP-04571,,context/component,RB2-003634
observation,EP-04571,,context/component,RB2-005012
observation,EP-04571,,context/component,RB2-005098
observation,EP-04572,,context/component,RB2-003634
observation,EP-04573,,context/component,RB2-005009
observation,EP-04574,,context/component,RB2-005012
observation,EP-04575,,context/component,FVG2-001248
observation,EP-04576,,context/component,RB2-005098
observation,EP-04577,,context/component,RB2-001702
observation,EP-04578,,context/component,RB2-004441
observation,EP-04579,,context/component,RB2-001703
observation,EP-04580,,context/component,RB2-004441
observation,EP-04581,,context/component,RB2-003635
observation,EP-04582,,context/component,RB2-003635
observation,EP-04583,,context/component,RB2-001704
observation,EP-04584,,context/component,RB2-001705
observation,EP-04585,,context/component,RB2-001706
observation,EP-04586,,context/component,FVG2-000417
observation,EP-04586,,context/component,FVG2-001248
observation,EP-04586,,context/component,RB2-001626
observation,EP-04587,,context/component,IFVG2-000224
observation,EP-04588,,context/component,RB2-001708
observation,EP-04589,,context/component,RB2-003611
observation,EP-04590,,context/component,FVG2-001194
observation,EP-04591,,context/component,RB2-001709
observation,EP-04592,,context/component,FVG2-001194
observation,EP-04592,,context/component,RB2-001625
observation,EP-04592,,context/component,RB2-003611
observation,EP-04593,,context/component,FVG2-000413
observation,EP-04594,,context/component,IFVG2-000225
observation,EP-04595,,context/component,FVG2-000412
observation,EP-04596,,context/component,IFVG2-000227
observation,EP-04597,,context/component,RB2-001710
observation,EP-04598,,context/component,RB2-003636
observation,EP-04599,,context/component,IFVG2-000226
observation,EP-04599,,context/component,RB2-003636
observation,EP-04600,,context/component,RB2-001711
observation,EP-04601,,context/component,RB2-005009
observation,EP-04602,,context/component,RB2-001712
observation,EP-04603,,context/component,IFVG2-000212
observation,EP-04604,,context/component,RB2-003637
observation,EP-04605,,context/component,RB2-003637
observation,EP-04606,,context/component,RB2-001713
observation,EP-04607,,context/component,RB2-003638
observation,EP-04608,,context/component,RB2-003638
observation,EP-04609,,context/component,IFVG2-000628
observation,EP-04610,,context/component,RB2-004845
observation,EP-04611,,context/component,RB2-001714
observation,EP-04612,,context/component,FVG2-000437
observation,EP-04613,,context/component,FVG2-000436
observation,EP-04613,,context/component,IFVG2-000478
observation,EP-04614,,context/component,RB2-001715
observation,EP-04615,,context/component,IFVG2-000478
observation,EP-04616,,context/component,RB2-001716
observation,EP-04617,,context/component,IFVG2-000228
observation,EP-04618,,context/component,IFVG2-000628
observation,EP-04619,,context/component,RB2-001717
observation,EP-04620,,context/component,RB2-004845
observation,EP-04621,,context/component,IFVG2-000229
observation,EP-04622,,context/component,FVG2-000439
observation,EP-04623,,context/component,RB2-001718
observation,EP-04624,,context/component,FVG2-000913
observation,EP-04625,,context/component,FVG2-000913
observation,EP-04626,,context/component,RB2-004444
observation,EP-04627,,context/component,RB2-004444
observation,EP-04628,,context/component,RB2-001719
observation,EP-04628,,context/component,RB2-003639
observation,EP-04629,,context/component,RB2-003639
observation,EP-04630,,context/component,RB2-001720
observation,EP-04631,,context/component,FVG2-000912
observation,EP-04632,,context/component,FVG2-000438
observation,EP-04632,,context/component,FVG2-000912
observation,EP-04633,,context/component,RB2-004443
observation,EP-04634,,context/component,RB2-003641
observation,EP-04635,,context/component,RB2-003641
observation,EP-04636,,context/component,RB2-001721
observation,EP-04637,,context/component,RB2-001722
observation,EP-04638,,context/component,RB2-004443
observation,EP-04639,,context/component,RB2-001724
observation,EP-04640,,context/component,FVG2-000440
observation,EP-04641,,context/component,RB2-001723
observation,EP-04642,,context/component,IFVG2-000230
observation,EP-04642,,context/component,RB2-003642
observation,EP-04643,,context/component,FVG2-000914
observation,EP-04644,,context/component,RB2-003642
observation,EP-04645,,context/component,FVG2-000914
observation,EP-04646,,context/component,IFVG2-000651
observation,EP-04646,,context/component,RB2-003640
observation,EP-04646,,context/component,RB2-005013
observation,EP-04647,,context/component,RB2-004846
observation,EP-04647,,context/component,RB2-005099
observation,EP-04648,,context/component,RB2-003640
observation,EP-04649,,context/component,RB2-004846
observation,EP-04650,,context/component,FVG2-001231
observation,EP-04651,,context/component,RB2-005013
observation,EP-04652,,context/component,IFVG2-000651
observation,EP-04653,,context/component,RB2-005099
observation,EP-04654,,context/component,FVG2-000911
observation,EP-04655,,context/component,RB2-001725
observation,EP-04656,,context/component,FVG2-000911
observation,EP-04657,,context/component,FVG2-000443
observation,EP-04658,,context/component,RB2-001726
observation,EP-04659,,context/component,RB2-003643
observation,EP-04660,,context/component,RB2-003643
observation,EP-04661,,context/component,RB2-001707
observation,EP-04661,,context/component,RB2-004442
observation,EP-04662,,context/component,RB2-004442
observation,EP-04663,,context/component,RB2-003644
observation,EP-04664,,context/component,RB2-003644
observation,EP-04665,,context/component,RB2-001728
observation,EP-04666,,context/component,FVG2-001231
observation,EP-04667,,context/component,RB2-001729
observation,EP-04667,,context/component,RB2-003645
observation,EP-04668,,context/component,RB2-003645
observation,EP-04669,,context/component,FVG2-000435
observation,EP-04670,,context/component,RB2-001730
observation,EP-04671,,context/component,RB2-001731
observation,EP-04672,,context/component,FVG2-000445
observation,EP-04672,,context/component,FVG2-000917
observation,EP-04672,,context/component,IFVG2-000231
observation,EP-04672,,context/component,RB2-001732
observation,EP-04673,,context/component,FVG2-000917
observation,EP-04674,,context/component,RB2-001734
observation,EP-04675,,context/component,RB2-003648
observation,EP-04676,,context/component,RB2-003648
observation,EP-04677,,context/component,RB2-001735
observation,EP-04678,,context/component,RB2-001737
observation,EP-04679,,context/component,RB2-001736
observation,EP-04680,,context/component,RB2-001738
observation,EP-04681,,context/component,FVG2-001102
observation,EP-04682,,context/component,FVG2-001102
observation,EP-04682,,context/component,RB2-001733
observation,EP-04683,,context/component,RB2-001739
observation,EP-04684,,context/component,RB2-003649
observation,EP-04685,,context/component,RB2-001740
observation,EP-04686,,context/component,RB2-003649
observation,EP-04687,,context/component,RB2-001688
observation,EP-04688,,context/component,RB2-004448
observation,EP-04689,,context/component,RB2-004448
observation,EP-04690,,context/component,RB2-003650
observation,EP-04691,,context/component,RB2-001742
observation,EP-04692,,context/component,RB2-003650
observation,EP-04693,,context/component,RB2-001743
observation,EP-04694,,context/component,RB2-001744
observation,EP-04695,,context/component,RB2-001745
observation,EP-04695,,context/component,RB2-003651
observation,EP-04696,,context/component,RB2-003651
observation,EP-04697,,context/component,RB2-001686
observation,EP-04698,,context/component,RB2-001746
observation,EP-04699,,context/component,RB2-001747
observation,EP-04700,,context/component,RB2-003652
observation,EP-04701,,context/component,RB2-003652
observation,EP-04702,,context/component,RB2-004450
observation,EP-04703,,context/component,RB2-004450
observation,EP-04704,,context/component,RB2-001750
observation,EP-04705,,context/component,RB2-001748
observation,EP-04706,,context/component,RB2-001749
observation,EP-04707,,context/component,RB2-004999
observation,EP-04708,,context/component,RB2-001751
observation,EP-04709,,context/component,RB2-001752
observation,EP-04710,,context/component,RB2-001753
observation,EP-04711,,context/component,RB2-001754
observation,EP-04712,,context/component,RB2-001755
observation,EP-04713,,context/component,RB2-001756
observation,EP-04714,,context/component,RB2-003653
observation,EP-04715,,context/component,RB2-004849
observation,EP-04716,,context/component,RB2-003653
observation,EP-04717,,context/component,RB2-001757
observation,EP-04718,,context/component,FVG2-000446
observation,EP-04719,,context/component,RB2-004849
observation,EP-04720,,context/component,RB2-001758
observation,EP-04721,,context/component,RB2-001759
observation,EP-04722,,context/component,RB2-004382
observation,EP-04723,,context/component,RB2-001761
observation,EP-04724,,context/component,RB2-001510
observation,EP-04725,,context/component,RB2-001431
observation,EP-04725,,context/component,RB2-004382
observation,EP-04725,,context/component,RB2-004999
observation,EP-04726,,context/component,RB2-001762
observation,EP-04727,,context/component,RB2-001763
observation,EP-04728,,context/component,FVG2-000449
observation,EP-04729,,context/component,RB2-003654
observation,EP-04730,,context/component,RB2-001764
