episode_id,variant_id,entry_variant,reaction_state,match_mode,playbook_items,direction,lane,session,context_tf,trigger_tf,is_multi_timeframe,entry_ts,entry_price,stop_price,target_surface,target_family,target_tf,natural_rr,rejection_reason
EP-01129,EP-01129-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_AM,1,1,False,2026-07-13 10:10:00-04:00,29620.25,29614.25,,,,,NO_STRUCTURAL_STOP
EP-01130,EP-01130-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_AM,3,3,False,2026-07-13 10:12:00-04:00,29641.0,29662.5,29638.25,ifvg,1,0.1279,INSUFFICIENT_NATURAL_RR
EP-01132,EP-01132-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,NY_AM,1,1,False,2026-07-13 10:13:00-04:00,29629.5,29607.25,29631.0,rb,3,0.0674,INSUFFICIENT_NATURAL_RR
EP-01132,EP-01132-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,1,A,NY_AM,1,1,False,2026-07-13 10:14:00-04:00,29638.0,29607.25,29641.5,ifvg,5,0.1138,INSUFFICIENT_NATURAL_RR
EP-01133,EP-01133-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,NY_AM,1,1,False,2026-07-13 10:13:00-04:00,29629.5,29628.75,29631.0,rb,3,2.0,authorized_pattern_but_target_or_rr_family_mismatch
EP-01133,EP-01133-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,1,A,NY_AM,1,1,False,2026-07-13 10:15:00-04:00,29651.75,29628.75,29653.0,ifvg,1,0.0543,INSUFFICIENT_NATURAL_RR
EP-01133,EP-01133-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,PATTERN_NEAR,,1,A,NY_AM,1,1,False,2026-07-13 10:15:00-04:00,29651.75,29628.75,29653.0,ifvg,1,0.0543,INSUFFICIENT_NATURAL_RR
EP-01134,EP-01134-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_AM,1,1,False,2026-07-13 10:15:00-04:00,29651.75,29644.5,,,,,NO_STRUCTURAL_STOP
EP-01134,EP-01134-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,-1,A,NY_AM,1,1,False,2026-07-13 10:17:00-04:00,29557.0,29644.5,29537.75,rb,3,0.22,INSUFFICIENT_NATURAL_RR
EP-01134,EP-01134-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,PATTERN_NEAR,,-1,A,NY_AM,1,1,False,2026-07-13 10:17:00-04:00,29557.0,29644.5,29537.75,rb,3,0.22,INSUFFICIENT_NATURAL_RR
EP-01135,EP-01135-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,NY_AM,3,1,True,2026-07-13 10:16:00-04:00,29643.75,29615.0,29646.25,rb,5,0.087,INSUFFICIENT_NATURAL_RR
EP-01138,EP-01138-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,NY_AM,5,5,False,2026-07-13 10:20:00-04:00,29584.5,29560.75,29585.25,rb,1,0.0316,INSUFFICIENT_NATURAL_RR
EP-01139,EP-01139-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,NY_AM,5,5,False,2026-07-13 10:20:00-04:00,29584.5,29607.25,,,,,NO_STRUCTURAL_STOP
EP-01140,EP-01140-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,F,NY_AM,5,1,True,2026-07-13 10:17:00-04:00,29557.0,29560.75,,,,,NO_STRUCTURAL_STOP
EP-01141,EP-01141-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,F,NY_AM,5,1,True,2026-07-13 10:17:00-04:00,29557.0,29607.25,,,,,NO_STRUCTURAL_STOP
EP-01143,EP-01143-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,NY_AM,1,1,False,2026-07-13 10:17:00-04:00,29557.0,29635.5,,,,,NO_STRUCTURAL_STOP
EP-01144,EP-01144-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,NY_AM,1,1,False,2026-07-13 10:18:00-04:00,29560.5,29488.5,29595.0,ifvg,1,0.4792,INSUFFICIENT_NATURAL_RR
EP-01144,EP-01144-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,1,A,NY_AM,1,1,False,2026-07-13 10:20:00-04:00,29584.5,29488.5,29585.25,rb,1,0.0078,INSUFFICIENT_NATURAL_RR
EP-01144,EP-01144-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,PATTERN_NEAR,,1,A,NY_AM,1,1,False,2026-07-13 10:20:00-04:00,29584.5,29488.5,29585.25,rb,1,0.0078,INSUFFICIENT_NATURAL_RR
EP-01145,EP-01145-ENTRY_ON_IFVG_RETEST,ENTRY_ON_IFVG_RETEST,IFVG_RETEST,PATTERN_NEAR,,-1,C,NY_AM,1,1,False,2026-07-13 10:20:00-04:00,29584.5,29597.75,29557.25,rb,1,2.0566,authorized_pattern_but_target_or_rr_family_mismatch
EP-01146,EP-01146-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_AM,1,1,False,2026-07-13 10:21:00-04:00,29583.5,29601.0,29560.5,rb,3,1.3143,authorized_pattern_but_target_or_rr_family_mismatch
EP-01146,EP-01146-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,-1,A,NY_AM,1,1,False,2026-07-13 10:23:00-04:00,29585.0,29601.0,29560.5,rb,3,1.5312,authorized_pattern_but_target_or_rr_family_mismatch
EP-01146,EP-01146-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,PATTERN_NEAR,,-1,A,NY_AM,1,1,False,2026-07-13 10:23:00-04:00,29585.0,29601.0,29560.5,rb,3,1.5312,authorized_pattern_but_target_or_rr_family_mismatch
EP-01148,EP-01148-ENTRY_ON_IFVG_RETEST,ENTRY_ON_IFVG_RETEST,IFVG_RETEST,PATTERN_NEAR,,-1,C,NY_AM,3,3,False,2026-07-13 10:24:00-04:00,29616.0,29615.0,,,,,NO_STRUCTURAL_STOP
EP-01149,EP-01149-ENTRY_ON_IFVG_RETEST,ENTRY_ON_IFVG_RETEST,IFVG_RETEST,PATTERN_NEAR,,-1,C,NY_AM,3,1,True,2026-07-13 10:24:00-04:00,29616.0,29615.0,,,,,NO_STRUCTURAL_STOP
EP-01150,EP-01150-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_AM,1,1,False,2026-07-13 10:24:00-04:00,29616.0,29606.0,,,,,NO_STRUCTURAL_STOP
EP-01151,EP-01151-ENTRY_ON_IFVG_RETEST,ENTRY_ON_IFVG_RETEST,IFVG_RETEST,PATTERN_NEAR,,-1,F,NY_AM,5,1,True,2026-07-13 10:25:00-04:00,29666.0,29687.25,29662.25,ifvg,1,0.1765,INSUFFICIENT_NATURAL_RR
EP-01152,EP-01152-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_AM,1,1,False,2026-07-13 10:27:00-04:00,29672.25,29674.25,29667.25,ifvg,3,2.5,authorized_pattern_but_target_or_rr_family_mismatch
EP-01153,EP-01153-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_AM,1,1,False,2026-07-13 10:29:00-04:00,29673.5,29678.5,29667.25,ifvg,3,1.25,authorized_pattern_but_target_or_rr_family_mismatch
EP-01155,EP-01155-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_AM,1,1,False,2026-07-13 10:32:00-04:00,29699.25,29724.0,29697.25,ifvg,3,0.0808,INSUFFICIENT_NATURAL_RR
EP-01155,EP-01155-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,-1,A,NY_AM,1,1,False,2026-07-13 10:35:00-04:00,29699.25,29724.0,29697.25,ifvg,3,0.0808,INSUFFICIENT_NATURAL_RR
EP-01155,EP-01155-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,PATTERN_NEAR,,-1,A,NY_AM,1,1,False,2026-07-13 10:35:00-04:00,29699.25,29724.0,29697.25,ifvg,3,0.0808,INSUFFICIENT_NATURAL_RR
EP-01155,EP-01155-ENTRY_ON_DELAYED_DISPLACEMENT,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,PATTERN_NEAR,,-1,A,NY_AM,1,1,False,2026-07-13 10:37:00-04:00,29675.0,29724.0,29672.25,rb,3,0.0561,INSUFFICIENT_NATURAL_RR
EP-01157,EP-01157-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_AM,3,1,True,2026-07-13 10:34:00-04:00,29704.5,29724.0,29704.0,ifvg,3,0.0256,INSUFFICIENT_NATURAL_RR
EP-01157,EP-01157-ENTRY_ON_DELAYED_DISPLACEMENT,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,PATTERN_NEAR,,-1,A,NY_AM,3,1,True,2026-07-13 10:37:00-04:00,29675.0,29724.0,29672.25,rb,3,0.0561,INSUFFICIENT_NATURAL_RR
EP-01158,EP-01158-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,NY_AM,1,1,False,2026-07-13 10:34:00-04:00,29704.5,29689.25,29709.25,rb,1,0.3115,INSUFFICIENT_NATURAL_RR
EP-01159,EP-01159-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_AM,3,3,False,2026-07-13 10:36:00-04:00,29692.25,29724.0,29683.0,ifvg,5,0.2913,INSUFFICIENT_NATURAL_RR
EP-01159,EP-01159-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,-1,A,NY_AM,3,3,False,2026-07-13 10:39:00-04:00,29677.5,29724.0,29672.25,rb,3,0.1129,INSUFFICIENT_NATURAL_RR
EP-01160,EP-01160-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_AM,5,1,True,2026-07-13 10:36:00-04:00,29692.25,29724.0,29683.0,ifvg,5,0.2913,INSUFFICIENT_NATURAL_RR
EP-01160,EP-01160-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,-1,A,NY_AM,5,1,True,2026-07-13 10:37:00-04:00,29675.0,29724.0,29672.25,rb,3,0.0561,INSUFFICIENT_NATURAL_RR
EP-01160,EP-01160-ENTRY_ON_IMMEDIATE_DISPLACEMENT,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,PATTERN_NEAR,,-1,A,NY_AM,5,1,True,2026-07-13 10:37:00-04:00,29675.0,29724.0,29672.25,rb,3,0.0561,INSUFFICIENT_NATURAL_RR
EP-01161,EP-01161-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_AM,5,5,False,2026-07-13 10:40:00-04:00,29687.5,29724.0,29683.0,ifvg,5,0.1233,INSUFFICIENT_NATURAL_RR
EP-01162,EP-01162-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,NY_AM,5,5,False,2026-07-13 10:40:00-04:00,29687.5,29650.0,29693.0,ifvg,5,0.1467,INSUFFICIENT_NATURAL_RR
EP-01163,EP-01163-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,NY_AM,3,1,True,2026-07-13 10:37:00-04:00,29675.0,29652.25,29675.75,ifvg,5,0.033,INSUFFICIENT_NATURAL_RR
EP-01164,EP-01164-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,NY_AM,3,3,False,2026-07-13 10:39:00-04:00,29677.5,29652.25,29680.75,ifvg,1,0.1287,INSUFFICIENT_NATURAL_RR
EP-01166,EP-01166-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,F,NY_AM,1,1,False,2026-07-13 10:39:00-04:00,29677.5,29688.0,29672.25,rb,3,0.5,authorized_pattern_but_target_or_rr_family_mismatch
EP-01166,EP-01166-ENTRY_ON_DELAYED_DISPLACEMENT,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,PATTERN_NEAR,,-1,F,NY_AM,1,1,False,2026-07-13 10:44:00-04:00,29630.25,29688.0,29630.0,rb,60,0.0043,INSUFFICIENT_NATURAL_RR
EP-01168,EP-01168-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_AM,1,1,False,2026-07-13 10:40:00-04:00,29687.5,29684.25,,,,,NO_STRUCTURAL_STOP
EP-01168,EP-01168-ENTRY_ON_DELAYED_DISPLACEMENT,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,PATTERN_NEAR,,-1,A,NY_AM,1,1,False,2026-07-13 10:44:00-04:00,29630.25,29684.25,29630.0,rb,60,0.0046,INSUFFICIENT_NATURAL_RR
EP-01170,EP-01170-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_AM,1,1,False,2026-07-13 10:41:00-04:00,29661.25,29694.0,29652.25,fvg,3,0.2748,INSUFFICIENT_NATURAL_RR
EP-01173,EP-01173-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,NY_AM,1,1,False,2026-07-13 10:44:00-04:00,29630.25,29635.25,,,,,NO_STRUCTURAL_STOP
EP-01174,EP-01174-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,F,NY_AM,5,1,True,2026-07-13 10:46:00-04:00,29616.75,29624.25,,,,,NO_STRUCTURAL_STOP
EP-01178,EP-01178-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,NY_AM,3,3,False,2026-07-13 10:48:00-04:00,29649.5,29624.25,29651.0,ifvg,3,0.0594,INSUFFICIENT_NATURAL_RR
EP-01179,EP-01179-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,NY_AM,5,5,False,2026-07-13 10:50:00-04:00,29691.25,29624.25,29693.0,ifvg,5,0.0261,INSUFFICIENT_NATURAL_RR
EP-01180,EP-01180-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,B,NY_AM,3,1,True,2026-07-13 10:48:00-04:00,29649.5,29655.0,29645.0,ifvg,5,0.8182,authorized_pattern_but_target_or_rr_family_mismatch
EP-01181,EP-01181-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_AM,1,1,False,2026-07-13 10:49:00-04:00,29669.0,29677.0,29667.25,ifvg,3,0.2188,INSUFFICIENT_NATURAL_RR
EP-01182,EP-01182-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_AM,3,3,False,2026-07-13 10:51:00-04:00,29688.0,29694.0,29683.0,ifvg,5,0.8333,authorized_pattern_but_target_or_rr_family_mismatch
EP-01182,EP-01182-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,-1,A,NY_AM,3,3,False,2026-07-13 10:54:00-04:00,29647.75,29694.0,29645.0,ifvg,5,0.0595,INSUFFICIENT_NATURAL_RR
EP-01182,EP-01182-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,PATTERN_NEAR,,-1,A,NY_AM,3,3,False,2026-07-13 10:54:00-04:00,29647.75,29694.0,29645.0,ifvg,5,0.0595,INSUFFICIENT_NATURAL_RR
EP-01183,EP-01183-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_AM,3,1,True,2026-07-13 10:50:00-04:00,29691.25,29694.0,29683.0,ifvg,5,3.0,authorized_pattern_but_target_or_rr_family_mismatch
EP-01183,EP-01183-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,-1,A,NY_AM,3,1,True,2026-07-13 10:53:00-04:00,29654.25,29694.0,29650.5,ifvg,1,0.0943,INSUFFICIENT_NATURAL_RR
EP-01183,EP-01183-ENTRY_ON_DELAYED_DISPLACEMENT,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,PATTERN_NEAR,,-1,A,NY_AM,3,1,True,2026-07-13 10:53:00-04:00,29654.25,29694.0,29650.5,ifvg,1,0.0943,INSUFFICIENT_NATURAL_RR
EP-01184,EP-01184-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_AM,1,1,False,2026-07-13 10:51:00-04:00,29688.0,29707.25,29683.0,ifvg,5,0.2597,INSUFFICIENT_NATURAL_RR
EP-01188,EP-01188-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,F,NY_AM,1,1,False,2026-07-13 10:56:00-04:00,29659.75,29674.25,29650.5,ifvg,1,0.6379,authorized_pattern_but_target_or_rr_family_mismatch
EP-01189,EP-01189-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,NY_AM,5,1,True,2026-07-13 10:56:00-04:00,29659.75,29628.75,29663.5,ifvg,1,0.121,INSUFFICIENT_NATURAL_RR
EP-01190,EP-01190-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,NY_AM,5,5,False,2026-07-13 11:00:00-04:00,29718.0,29628.75,29719.25,rb,15,0.014,INSUFFICIENT_NATURAL_RR
EP-01192,EP-01192-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_AM,3,3,False,2026-07-13 11:00:00-04:00,29718.0,29697.75,,,,,NO_STRUCTURAL_STOP
EP-01195,EP-01195-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,NY_AM,1,1,False,2026-07-13 11:04:00-04:00,29730.5,29724.25,29734.0,ifvg,5,0.56,authorized_pattern_but_target_or_rr_family_mismatch
EP-01197,EP-01197-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,NY_AM,3,1,True,2026-07-13 11:07:00-04:00,29716.0,29702.0,29719.25,rb,15,0.2321,INSUFFICIENT_NATURAL_RR
EP-01198,EP-01198-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,NY_AM,3,3,False,2026-07-13 11:09:00-04:00,29696.0,29702.0,,,,,NO_STRUCTURAL_STOP
EP-01199,EP-01199-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_AM,1,1,False,2026-07-13 11:08:00-04:00,29706.0,29729.5,29705.25,ifvg,5,0.0319,INSUFFICIENT_NATURAL_RR
EP-01199,EP-01199-ENTRY_ON_DELAYED_DISPLACEMENT,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,PATTERN_NEAR,,-1,A,NY_AM,1,1,False,2026-07-13 11:13:00-04:00,29691.75,29729.5,29683.0,ifvg,5,0.2318,INSUFFICIENT_NATURAL_RR
EP-01200,EP-01200-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,NY_AM,1,1,False,2026-07-13 11:08:00-04:00,29706.0,29702.0,29711.25,ifvg,1,1.3125,authorized_pattern_but_target_or_rr_family_mismatch
EP-01201,EP-01201-ENTRY_ON_IFVG_RETEST,ENTRY_ON_IFVG_RETEST,IFVG_RETEST,PATTERN_NEAR,,-1,C,NY_AM,1,1,False,2026-07-13 11:10:00-04:00,29692.5,29718.0,29683.0,ifvg,5,0.3725,INSUFFICIENT_NATURAL_RR
EP-01202,EP-01202-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,NY_AM,1,1,False,2026-07-13 11:10:00-04:00,29692.5,29691.25,29693.0,ifvg,5,0.4,INSUFFICIENT_NATURAL_RR
EP-01202,EP-01202-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,1,A,NY_AM,1,1,False,2026-07-13 11:11:00-04:00,29710.0,29691.25,29711.25,ifvg,1,0.0667,INSUFFICIENT_NATURAL_RR
EP-01202,EP-01202-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,PATTERN_NEAR,,1,A,NY_AM,1,1,False,2026-07-13 11:11:00-04:00,29710.0,29691.25,29711.25,ifvg,1,0.0667,INSUFFICIENT_NATURAL_RR
EP-01202,EP-01202-ENTRY_ON_IMMEDIATE_DISPLACEMENT,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,PATTERN_NEAR,,1,A,NY_AM,1,1,False,2026-07-13 11:11:00-04:00,29710.0,29691.25,29711.25,ifvg,1,0.0667,INSUFFICIENT_NATURAL_RR
EP-01203,EP-01203-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_AM,3,3,False,2026-07-13 11:12:00-04:00,29703.5,29729.5,29701.25,ifvg,3,0.0865,INSUFFICIENT_NATURAL_RR
EP-01203,EP-01203-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,-1,A,NY_AM,3,3,False,2026-07-13 11:15:00-04:00,29681.75,29729.5,29668.0,fvg,1,0.288,INSUFFICIENT_NATURAL_RR
EP-01204,EP-01204-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_AM,5,1,True,2026-07-13 11:11:00-04:00,29710.0,29729.5,29709.0,ifvg,1,0.0513,INSUFFICIENT_NATURAL_RR
EP-01204,EP-01204-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,-1,A,NY_AM,5,1,True,2026-07-13 11:12:00-04:00,29703.5,29729.5,29701.25,ifvg,3,0.0865,INSUFFICIENT_NATURAL_RR
EP-01204,EP-01204-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,PATTERN_NEAR,,-1,A,NY_AM,5,1,True,2026-07-13 11:12:00-04:00,29703.5,29729.5,29701.25,ifvg,3,0.0865,INSUFFICIENT_NATURAL_RR
EP-01205,EP-01205-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_AM,5,5,False,2026-07-13 11:15:00-04:00,29681.75,29729.5,29668.0,fvg,1,0.288,INSUFFICIENT_NATURAL_RR
EP-01206,EP-01206-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_AM,3,1,True,2026-07-13 11:12:00-04:00,29703.5,29729.5,29701.25,ifvg,3,0.0865,INSUFFICIENT_NATURAL_RR
EP-01207,EP-01207-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,NY_AM,1,1,False,2026-07-13 11:13:00-04:00,29691.75,29682.25,29693.0,ifvg,5,0.1316,INSUFFICIENT_NATURAL_RR
EP-01210,EP-01210-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,NY_AM,3,1,True,2026-07-13 11:16:00-04:00,29664.75,29671.0,,,,,NO_STRUCTURAL_STOP
EP-01212,EP-01212-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,NY_AM,3,3,False,2026-07-13 11:18:00-04:00,29694.25,29671.0,29694.5,ifvg,3,0.0108,INSUFFICIENT_NATURAL_RR
EP-01213,EP-01213-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_AM,1,1,False,2026-07-13 11:18:00-04:00,29694.25,29685.5,,,,,NO_STRUCTURAL_STOP
EP-01215,EP-01215-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,-1,A,NY_AM,1,1,False,2026-07-13 11:20:00-04:00,29700.0,29705.75,29697.25,ifvg,3,0.4783,INSUFFICIENT_NATURAL_RR
EP-01216,EP-01216-ENTRY_ON_TAP,ENTRY_ON_TAP,TAP_ONLY,PATTERN_NEAR,,1,A,NY_AM,1,1,False,2026-07-13 11:22:00-04:00,29702.0,29689.5,29702.5,ifvg,1,0.04,INSUFFICIENT_NATURAL_RR
EP-01216,EP-01216-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,PATTERN_NEAR,,1,A,NY_AM,1,1,False,2026-07-13 11:23:00-04:00,29707.0,29689.5,29711.25,ifvg,1,0.2429,INSUFFICIENT_NATURAL_RR
EP-01216,EP-01216-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,PATTERN_NEAR,,1,A,NY_AM,1,1,False,2026-07-13 11:23:00-04:00,29707.0,29689.5,29711.25,ifvg,1,0.2429,INSUFFICIENT_NATURAL_RR
