episode_id,role,structure_id
EP-00128,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004114
EP-00129,context/component,IFVG2-000616
EP-00130,context/component,RB2-000193
EP-00130,target:NEAREST_VALID_STRUCTURE,FVG2-000763
EP-00130,target:BRANCH_SEMANTIC_TARGET,FVG2-000763
EP-00130,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000763
EP-00131,context/component,FVG2-000041
EP-00131,target:NEAREST_VALID_STRUCTURE,RB2-000109
EP-00131,target:BRANCH_SEMANTIC_TARGET,IFVG2-000017
EP-00131,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000017
EP-00132,context/component,RB2-000195
EP-00132,target:NEAREST_VALID_STRUCTURE,RB2-000107
EP-00132,target:BRANCH_SEMANTIC_TARGET,RB2-000092
EP-00132,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000092
EP-00133,context/component,IFVG2-000022
EP-00133,target:NEAREST_VALID_STRUCTURE,FVG2-000024
EP-00133,target:BRANCH_SEMANTIC_TARGET,IFVG2-000011
EP-00133,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000011
EP-00134,context/component,FVG2-000763
EP-00134,context/component,IFVG2-000395
EP-00134,context/component,RB2-003139
EP-00134,target:NEAREST_VALID_STRUCTURE,FVG2-000024
EP-00134,target:BRANCH_SEMANTIC_TARGET,IFVG2-000011
EP-00134,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000756
EP-00135,context/component,FVG2-000052
EP-00135,context/component,IFVG2-000023
EP-00135,context/component,RB2-000197
EP-00135,target:NEAREST_VALID_STRUCTURE,RB2-000108
EP-00135,target:BRANCH_SEMANTIC_TARGET,RB2-000108
EP-00135,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000108
EP-00136,context/component,IFVG2-000398
EP-00136,target:NEAREST_VALID_STRUCTURE,RB2-000161
EP-00136,target:BRANCH_SEMANTIC_TARGET,RB2-000096
EP-00136,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003105
EP-00137,context/component,IFVG2-000399
EP-00137,target:NEAREST_VALID_STRUCTURE,RB2-000161
EP-00137,target:BRANCH_SEMANTIC_TARGET,RB2-000096
EP-00137,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003105
EP-00138,context/component,RB2-000199
EP-00138,target:NEAREST_VALID_STRUCTURE,RB2-004732
EP-00138,target:BRANCH_SEMANTIC_TARGET,FVG2-000765
EP-00138,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000765
EP-00139,context/component,RB2-004124
EP-00139,target:NEAREST_VALID_STRUCTURE,FVG2-000049
EP-00139,target:BRANCH_SEMANTIC_TARGET,FVG2-000049
EP-00139,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004730
EP-00140,context/component,IFVG2-000398
EP-00140,target:NEAREST_VALID_STRUCTURE,FVG2-000049
EP-00140,target:BRANCH_SEMANTIC_TARGET,FVG2-000049
EP-00140,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000765
EP-00141,context/component,RB2-000201
EP-00141,target:NEAREST_VALID_STRUCTURE,RB2-003139
EP-00141,target:BRANCH_SEMANTIC_TARGET,RB2-003139
EP-00141,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003139
EP-00142,context/component,IFVG2-000399
EP-00142,target:NEAREST_VALID_STRUCTURE,FVG2-000037
EP-00142,target:BRANCH_SEMANTIC_TARGET,FVG2-000037
EP-00142,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000761
EP-00143,context/component,IFVG2-000022
EP-00143,context/component,RB2-000202
EP-00143,target:NEAREST_VALID_STRUCTURE,RB2-000201
EP-00143,target:BRANCH_SEMANTIC_TARGET,RB2-000201
EP-00143,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000201
EP-00144,context/component,IFVG2-000024
EP-00144,target:NEAREST_VALID_STRUCTURE,FVG2-000765
EP-00144,target:BRANCH_SEMANTIC_TARGET,FVG2-000765
EP-00144,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000765
EP-00145,context/component,IFVG2-000537
EP-00145,target:NEAREST_VALID_STRUCTURE,FVG2-000765
EP-00145,target:BRANCH_SEMANTIC_TARGET,FVG2-000765
EP-00145,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004730
EP-00146,context/component,FVG2-001172
EP-00147,context/component,FVG2-000055
EP-00147,target:NEAREST_VALID_STRUCTURE,RB2-000100
EP-00147,target:BRANCH_SEMANTIC_TARGET,RB2-000166
EP-00147,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000166
EP-00148,context/component,IFVG2-000400
EP-00148,target:NEAREST_VALID_STRUCTURE,RB2-000195
EP-00148,target:BRANCH_SEMANTIC_TARGET,RB2-000195
EP-00148,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004124
EP-00149,context/component,IFVG2-000617
EP-00149,target:NEAREST_VALID_STRUCTURE,RB2-003108
EP-00149,target:BRANCH_SEMANTIC_TARGET,RB2-003108
EP-00149,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000615
EP-00150,context/component,RB2-000214
EP-00150,target:NEAREST_VALID_STRUCTURE,FVG2-000027
EP-00150,target:BRANCH_SEMANTIC_TARGET,IFVG2-000014
EP-00150,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000014
EP-00151,context/component,IFVG2-000025
EP-00151,context/component,RB2-000219
EP-00151,target:NEAREST_VALID_STRUCTURE,RB2-000206
EP-00151,target:BRANCH_SEMANTIC_TARGET,RB2-000206
EP-00151,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000206
EP-00152,context/component,RB2-004733
EP-00152,target:NEAREST_VALID_STRUCTURE,RB2-000134
EP-00152,target:BRANCH_SEMANTIC_TARGET,RB2-000134
EP-00152,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004734
EP-00153,context/component,IFVG2-000400
EP-00153,target:NEAREST_VALID_STRUCTURE,FVG2-000056
EP-00153,target:BRANCH_SEMANTIC_TARGET,IFVG2-000025
EP-00153,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000396
EP-00154,context/component,RB2-000210
EP-00154,target:NEAREST_VALID_STRUCTURE,FVG2-000056
EP-00154,target:BRANCH_SEMANTIC_TARGET,IFVG2-000025
EP-00154,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000025
EP-00155,context/component,IFVG2-000401
EP-00155,target:NEAREST_VALID_STRUCTURE,RB2-003107
EP-00155,target:BRANCH_SEMANTIC_TARGET,RB2-003107
EP-00155,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003107
EP-00156,context/component,IFVG2-000538
EP-00156,target:NEAREST_VALID_STRUCTURE,RB2-000185
EP-00156,target:BRANCH_SEMANTIC_TARGET,RB2-000185
EP-00156,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001242
EP-00157,context/component,IFVG2-000026
EP-00157,target:NEAREST_VALID_STRUCTURE,RB2-000185
EP-00157,target:BRANCH_SEMANTIC_TARGET,RB2-000185
EP-00157,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000185
EP-00158,context/component,IFVG2-000026
EP-00158,target:NEAREST_VALID_STRUCTURE,RB2-000088
EP-00158,target:BRANCH_SEMANTIC_TARGET,RB2-000172
EP-00158,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000172
EP-00159,context/component,IFVG2-000538
EP-00159,target:NEAREST_VALID_STRUCTURE,RB2-000089
EP-00159,target:BRANCH_SEMANTIC_TARGET,RB2-000089
EP-00159,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001168
EP-00160,context/component,RB2-000220
EP-00160,target:NEAREST_VALID_STRUCTURE,RB2-000076
EP-00160,target:BRANCH_SEMANTIC_TARGET,RB2-000076
EP-00160,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000076
EP-00161,context/component,FVG2-000062
EP-00161,context/component,RB2-000226
EP-00161,target:NEAREST_VALID_STRUCTURE,RB2-000227
EP-00161,target:BRANCH_SEMANTIC_TARGET,RB2-000227
EP-00161,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000227
EP-00162,context/component,IFVG2-000402
EP-00162,target:NEAREST_VALID_STRUCTURE,RB2-000220
EP-00162,target:BRANCH_SEMANTIC_TARGET,RB2-000220
EP-00162,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004100
EP-00163,context/component,RB2-000227
EP-00163,target:NEAREST_VALID_STRUCTURE,RB2-000220
EP-00163,target:BRANCH_SEMANTIC_TARGET,RB2-000220
EP-00163,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000220
EP-00164,context/component,IFVG2-000027
EP-00164,target:NEAREST_VALID_STRUCTURE,RB2-000221
EP-00164,target:BRANCH_SEMANTIC_TARGET,RB2-000221
EP-00164,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000221
EP-00165,context/component,RB2-000229
EP-00165,target:NEAREST_VALID_STRUCTURE,RB2-003103
EP-00165,target:BRANCH_SEMANTIC_TARGET,RB2-003103
EP-00165,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003103
EP-00166,context/component,RB2-004952
EP-00166,target:NEAREST_VALID_STRUCTURE,RB2-000225
EP-00166,target:BRANCH_SEMANTIC_TARGET,RB2-000225
EP-00167,context/component,FVG2-001023
EP-00167,context/component,RB2-004130
EP-00167,target:NEAREST_VALID_STRUCTURE,RB2-000225
EP-00167,target:BRANCH_SEMANTIC_TARGET,RB2-000225
EP-00167,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001168
EP-00168,context/component,IFVG2-000028
EP-00169,context/component,RB2-003150
EP-00169,target:NEAREST_VALID_STRUCTURE,RB2-004120
EP-00169,target:BRANCH_SEMANTIC_TARGET,RB2-000084
EP-00169,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003146
EP-00170,context/component,IFVG2-000029
EP-00170,target:NEAREST_VALID_STRUCTURE,RB2-003151
EP-00170,target:BRANCH_SEMANTIC_TARGET,RB2-003151
EP-00170,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003151
EP-00171,context/component,FVG2-000065
EP-00171,context/component,FVG2-000066
EP-00171,context/component,IFVG2-000029
EP-00171,target:NEAREST_VALID_STRUCTURE,RB2-000076
EP-00171,target:BRANCH_SEMANTIC_TARGET,RB2-000076
EP-00171,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000076
EP-00172,context/component,RB2-000235
EP-00172,target:NEAREST_VALID_STRUCTURE,RB2-000076
EP-00172,target:BRANCH_SEMANTIC_TARGET,RB2-000076
EP-00172,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000076
EP-00173,context/component,RB2-003152
EP-00173,target:NEAREST_VALID_STRUCTURE,RB2-003153
EP-00173,target:BRANCH_SEMANTIC_TARGET,RB2-003153
EP-00173,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003153
EP-00174,context/component,RB2-000239
EP-00174,target:NEAREST_VALID_STRUCTURE,RB2-004130
EP-00174,target:BRANCH_SEMANTIC_TARGET,RB2-004130
EP-00174,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004130
EP-00175,context/component,FVG2-000067
EP-00175,target:NEAREST_VALID_STRUCTURE,RB2-000076
EP-00175,target:BRANCH_SEMANTIC_TARGET,RB2-000076
EP-00175,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000076
EP-00176,context/component,IFVG2-000030
EP-00176,target:NEAREST_VALID_STRUCTURE,RB2-000172
EP-00176,target:BRANCH_SEMANTIC_TARGET,FVG2-000771
EP-00176,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000771
EP-00177,context/component,IFVG2-000031
EP-00177,target:NEAREST_VALID_STRUCTURE,RB2-004100
EP-00177,target:BRANCH_SEMANTIC_TARGET,RB2-004100
EP-00177,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004100
EP-00178,context/component,RB2-004131
EP-00178,target:NEAREST_VALID_STRUCTURE,RB2-000172
EP-00178,target:BRANCH_SEMANTIC_TARGET,FVG2-000771
EP-00178,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004731
EP-00179,context/component,IFVG2-000031
EP-00179,context/component,RB2-000243
EP-00179,target:NEAREST_VALID_STRUCTURE,RB2-003146
EP-00179,target:BRANCH_SEMANTIC_TARGET,RB2-003146
EP-00179,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003146
EP-00180,context/component,RB2-000244
EP-00180,target:NEAREST_VALID_STRUCTURE,RB2-000169
EP-00180,target:BRANCH_SEMANTIC_TARGET,IFVG2-000397
EP-00180,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000397
EP-00181,context/component,FVG2-000770
EP-00181,context/component,RB2-000246
EP-00181,target:NEAREST_VALID_STRUCTURE,RB2-000089
EP-00181,target:BRANCH_SEMANTIC_TARGET,RB2-000089
EP-00181,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000773
EP-00182,context/component,IFVG2-000030
EP-00182,target:NEAREST_VALID_STRUCTURE,RB2-000226
EP-00182,target:BRANCH_SEMANTIC_TARGET,RB2-000226
EP-00182,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000226
EP-00183,context/component,FVG2-000071
EP-00183,target:NEAREST_VALID_STRUCTURE,RB2-000233
EP-00183,target:BRANCH_SEMANTIC_TARGET,RB2-000233
EP-00183,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000233
EP-00184,context/component,IFVG2-000032
EP-00184,target:NEAREST_VALID_STRUCTURE,RB2-003103
EP-00184,target:BRANCH_SEMANTIC_TARGET,RB2-003103
EP-00184,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003103
EP-00185,context/component,IFVG2-000033
EP-00185,target:NEAREST_VALID_STRUCTURE,RB2-000234
EP-00185,target:BRANCH_SEMANTIC_TARGET,RB2-000227
EP-00185,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000227
EP-00186,context/component,FVG2-001022
EP-00186,target:NEAREST_VALID_STRUCTURE,RB2-000076
EP-00186,target:BRANCH_SEMANTIC_TARGET,RB2-000076
EP-00186,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001168
EP-00187,context/component,IFVG2-000403
EP-00188,context/component,FVG2-000075
EP-00188,context/component,RB2-000255
EP-00188,target:NEAREST_VALID_STRUCTURE,RB2-000076
EP-00188,target:BRANCH_SEMANTIC_TARGET,RB2-000076
EP-00188,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000076
EP-00189,context/component,RB2-004134
EP-00189,target:NEAREST_VALID_STRUCTURE,RB2-000076
EP-00189,target:BRANCH_SEMANTIC_TARGET,RB2-000076
EP-00189,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001168
EP-00190,context/component,RB2-000254
EP-00190,target:NEAREST_VALID_STRUCTURE,RB2-000253
EP-00190,target:BRANCH_SEMANTIC_TARGET,RB2-003158
EP-00190,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003158
EP-00191,context/component,RB2-003159
EP-00191,target:NEAREST_VALID_STRUCTURE,RB2-000221
EP-00191,target:BRANCH_SEMANTIC_TARGET,RB2-000236
EP-00191,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003152
EP-00192,context/component,IFVG2-000649
EP-00192,target:NEAREST_VALID_STRUCTURE,RB2-000227
EP-00192,target:BRANCH_SEMANTIC_TARGET,RB2-000227
EP-00193,context/component,IFVG2-000034
EP-00193,target:NEAREST_VALID_STRUCTURE,FVG2-000066
EP-00193,target:BRANCH_SEMANTIC_TARGET,FVG2-000066
EP-00193,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000066
EP-00194,context/component,FVG2-000074
EP-00194,target:NEAREST_VALID_STRUCTURE,RB2-000076
EP-00194,target:BRANCH_SEMANTIC_TARGET,RB2-000076
EP-00194,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000076
EP-00195,context/component,IFVG2-000404
EP-00195,target:NEAREST_VALID_STRUCTURE,RB2-003159
EP-00195,target:BRANCH_SEMANTIC_TARGET,RB2-003159
EP-00195,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003159
EP-00196,context/component,FVG2-000073
EP-00196,target:NEAREST_VALID_STRUCTURE,RB2-003159
EP-00196,target:BRANCH_SEMANTIC_TARGET,RB2-003159
EP-00196,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003159
EP-00197,context/component,RB2-000263
EP-00197,target:NEAREST_VALID_STRUCTURE,RB2-003159
EP-00197,target:BRANCH_SEMANTIC_TARGET,RB2-003159
EP-00197,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003159
EP-00198,context/component,IFVG2-000404
EP-00198,target:NEAREST_VALID_STRUCTURE,RB2-003100
EP-00198,target:BRANCH_SEMANTIC_TARGET,RB2-003100
EP-00198,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003100
EP-00199,context/component,IFVG2-000035
EP-00199,target:NEAREST_VALID_STRUCTURE,FVG2-000021
EP-00199,target:BRANCH_SEMANTIC_TARGET,IFVG2-000021
EP-00199,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000021
EP-00200,context/component,IFVG2-000036
EP-00200,target:NEAREST_VALID_STRUCTURE,FVG2-000021
EP-00200,target:BRANCH_SEMANTIC_TARGET,IFVG2-000021
EP-00200,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000021
EP-00201,context/component,IFVG2-000037
EP-00201,target:NEAREST_VALID_STRUCTURE,FVG2-000021
EP-00201,target:BRANCH_SEMANTIC_TARGET,IFVG2-000021
EP-00201,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000021
EP-00202,context/component,FVG2-000060
EP-00202,target:NEAREST_VALID_STRUCTURE,RB2-003146
EP-00202,target:BRANCH_SEMANTIC_TARGET,RB2-000178
EP-00202,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000178
EP-00203,context/component,IFVG2-000035
EP-00203,target:NEAREST_VALID_STRUCTURE,FVG2-000053
EP-00203,target:BRANCH_SEMANTIC_TARGET,IFVG2-000024
EP-00203,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000024
EP-00204,context/component,IFVG2-000401
EP-00204,target:NEAREST_VALID_STRUCTURE,FVG2-000078
EP-00204,target:BRANCH_SEMANTIC_TARGET,FVG2-000078
EP-00204,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001012
EP-00205,context/component,IFVG2-000038
EP-00206,context/component,RB2-000272
EP-00206,target:NEAREST_VALID_STRUCTURE,FVG2-000044
EP-00206,target:BRANCH_SEMANTIC_TARGET,RB2-000178
EP-00206,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000178
EP-00207,context/component,RB2-004137
EP-00207,target:NEAREST_VALID_STRUCTURE,FVG2-001022
EP-00207,target:BRANCH_SEMANTIC_TARGET,FVG2-001022
EP-00207,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001022
EP-00208,context/component,FVG2-001021
EP-00208,context/component,RB2-004138
EP-00208,target:NEAREST_VALID_STRUCTURE,RB2-000079
EP-00208,target:BRANCH_SEMANTIC_TARGET,RB2-000079
EP-00208,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004132
EP-00209,context/component,IFVG2-000036
EP-00210,context/component,IFVG2-000037
EP-00210,target:NEAREST_VALID_STRUCTURE,FVG2-001242
EP-00210,target:BRANCH_SEMANTIC_TARGET,IFVG2-000649
EP-00210,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000649
EP-00211,context/component,IFVG2-000039
EP-00211,target:NEAREST_VALID_STRUCTURE,FVG2-000016
EP-00211,target:BRANCH_SEMANTIC_TARGET,FVG2-000016
EP-00211,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000016
EP-00212,context/component,IFVG2-000405
EP-00212,target:NEAREST_VALID_STRUCTURE,RB2-000285
EP-00212,target:BRANCH_SEMANTIC_TARGET,RB2-000285
EP-00212,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003151
EP-00213,context/component,RB2-003166
EP-00213,target:NEAREST_VALID_STRUCTURE,RB2-000285
EP-00213,target:BRANCH_SEMANTIC_TARGET,RB2-000285
EP-00213,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003151
EP-00214,context/component,RB2-000286
EP-00214,target:NEAREST_VALID_STRUCTURE,RB2-000239
EP-00214,target:BRANCH_SEMANTIC_TARGET,RB2-000239
EP-00214,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000239
EP-00215,context/component,IFVG2-000040
EP-00215,target:NEAREST_VALID_STRUCTURE,RB2-000265
EP-00215,target:BRANCH_SEMANTIC_TARGET,FVG2-000076
EP-00215,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000076
EP-00216,context/component,IFVG2-000649
EP-00216,context/component,RB2-004141
EP-00216,context/component,RB2-004737
EP-00216,target:NEAREST_VALID_STRUCTURE,RB2-004137
EP-00216,target:BRANCH_SEMANTIC_TARGET,RB2-004137
EP-00217,context/component,RB2-000268
EP-00217,target:NEAREST_VALID_STRUCTURE,RB2-003158
EP-00217,target:BRANCH_SEMANTIC_TARGET,RB2-003158
EP-00217,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003158
EP-00218,context/component,IFVG2-000040
EP-00218,target:NEAREST_VALID_STRUCTURE,RB2-004137
EP-00218,target:BRANCH_SEMANTIC_TARGET,RB2-004137
EP-00218,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004137
EP-00219,context/component,IFVG2-000041
EP-00220,context/component,RB2-003171
EP-00220,target:NEAREST_VALID_STRUCTURE,RB2-003150
EP-00220,target:BRANCH_SEMANTIC_TARGET,RB2-000261
EP-00220,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004142
EP-00221,context/component,FVG2-000776
EP-00221,target:NEAREST_VALID_STRUCTURE,RB2-000293
EP-00221,target:BRANCH_SEMANTIC_TARGET,RB2-000293
EP-00221,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004137
EP-00222,context/component,RB2-000295
EP-00222,target:NEAREST_VALID_STRUCTURE,RB2-004143
EP-00222,target:BRANCH_SEMANTIC_TARGET,RB2-004143
EP-00222,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004143
EP-00223,context/component,RB2-003172
EP-00223,target:NEAREST_VALID_STRUCTURE,RB2-000293
EP-00223,target:BRANCH_SEMANTIC_TARGET,RB2-000293
EP-00223,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004137
EP-00224,context/component,RB2-000299
EP-00224,target:NEAREST_VALID_STRUCTURE,RB2-000293
EP-00224,target:BRANCH_SEMANTIC_TARGET,RB2-000293
EP-00224,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000293
EP-00225,context/component,RB2-000298
EP-00225,target:NEAREST_VALID_STRUCTURE,FVG2-000072
EP-00225,target:BRANCH_SEMANTIC_TARGET,IFVG2-000033
EP-00225,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000033
EP-00226,context/component,RB2-004143
EP-00226,target:NEAREST_VALID_STRUCTURE,RB2-000248
EP-00226,target:BRANCH_SEMANTIC_TARGET,RB2-004130
EP-00226,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004130
EP-00227,context/component,RB2-000300
EP-00227,target:NEAREST_VALID_STRUCTURE,RB2-000258
EP-00227,target:BRANCH_SEMANTIC_TARGET,RB2-000258
EP-00227,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000258
EP-00228,context/component,FVG2-000083
EP-00228,target:NEAREST_VALID_STRUCTURE,RB2-000260
EP-00228,target:BRANCH_SEMANTIC_TARGET,RB2-000260
EP-00228,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000260
EP-00229,context/component,RB2-000304
EP-00229,target:NEAREST_VALID_STRUCTURE,RB2-000222
EP-00229,target:BRANCH_SEMANTIC_TARGET,RB2-000222
EP-00229,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000222
EP-00230,context/component,IFVG2-000042
EP-00230,target:NEAREST_VALID_STRUCTURE,RB2-004132
EP-00230,target:BRANCH_SEMANTIC_TARGET,RB2-004134
EP-00230,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004134
EP-00231,context/component,RB2-000307
EP-00231,target:NEAREST_VALID_STRUCTURE,RB2-003146
EP-00231,target:BRANCH_SEMANTIC_TARGET,RB2-003146
EP-00231,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003146
EP-00232,context/component,IFVG2-000043
EP-00232,target:NEAREST_VALID_STRUCTURE,RB2-004137
EP-00232,target:BRANCH_SEMANTIC_TARGET,RB2-004137
EP-00232,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004137
EP-00233,context/component,IFVG2-000044
EP-00233,target:NEAREST_VALID_STRUCTURE,RB2-004137
EP-00233,target:BRANCH_SEMANTIC_TARGET,RB2-004137
EP-00233,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004137
EP-00234,context/component,FVG2-000087
EP-00234,target:NEAREST_VALID_STRUCTURE,RB2-000073
EP-00234,target:BRANCH_SEMANTIC_TARGET,RB2-003092
EP-00234,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003092
EP-00235,context/component,IFVG2-000042
EP-00236,context/component,IFVG2-000406
EP-00236,target:NEAREST_VALID_STRUCTURE,RB2-000073
EP-00236,target:BRANCH_SEMANTIC_TARGET,RB2-003176
EP-00236,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003176
EP-00237,context/component,RB2-004954
EP-00237,target:NEAREST_VALID_STRUCTURE,RB2-000267
EP-00237,target:BRANCH_SEMANTIC_TARGET,RB2-000267
EP-00238,context/component,FVG2-000088
EP-00238,target:NEAREST_VALID_STRUCTURE,RB2-003092
EP-00238,target:BRANCH_SEMANTIC_TARGET,RB2-003092
EP-00238,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003092
EP-00239,context/component,RB2-000315
EP-00239,target:NEAREST_VALID_STRUCTURE,RB2-000293
EP-00239,target:BRANCH_SEMANTIC_TARGET,RB2-000293
EP-00239,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000293
