episode_id,policy,structure_id,family,timeframe,surface,distance,freshness_bars,availability_seq,natural_rr
EP-01786,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000741,rb,1,29340.5,3.0,3393,1706,0.0366
EP-01787,NEAREST_VALID_STRUCTURE,FVG2-000180,fvg,1,29345.5,1.0,3392,1708,0.0047
EP-01787,BRANCH_SEMANTIC_TARGET,FVG2-000180,fvg,1,29345.5,1.0,3392,1708,0.0047
EP-01788,NEAREST_VALID_STRUCTURE,FVG2-000188,fvg,1,29397.75,0.25,3372,1733,0.0127
EP-01788,BRANCH_SEMANTIC_TARGET,FVG2-000188,fvg,1,29397.75,0.25,3372,1733,0.0127
EP-01788,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000188,fvg,1,29397.75,0.25,3372,1733,0.0127
EP-01789,NEAREST_VALID_STRUCTURE,RB2-000769,rb,1,29425.5,0.25,3340,1766,0.0019
EP-01789,BRANCH_SEMANTIC_TARGET,RB2-000769,rb,1,29425.5,0.25,3340,1766,0.0019
EP-01789,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000443,ifvg,3,29426.0,0.75,3561,1545,0.0058
EP-01790,NEAREST_VALID_STRUCTURE,RB2-000769,rb,1,29425.5,0.25,3340,1766,0.0055
EP-01790,BRANCH_SEMANTIC_TARGET,RB2-000769,rb,1,29425.5,0.25,3340,1766,0.0055
EP-01790,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000769,rb,1,29425.5,0.25,3340,1766,0.0055
EP-01791,NEAREST_VALID_STRUCTURE,FVG2-000197,fvg,1,29479.25,0.25,3330,1780,0.0018
EP-01791,BRANCH_SEMANTIC_TARGET,IFVG2-000093,ifvg,1,29479.25,0.25,3329,1781,0.0018
EP-01791,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004278,rb,5,29488.0,9.0,3910,1200,0.0661
EP-01792,NEAREST_VALID_STRUCTURE,FVG2-000156,fvg,1,29444.25,0.25,3583,1544,0.0095
EP-01792,BRANCH_SEMANTIC_TARGET,FVG2-000156,fvg,1,29444.25,0.25,3583,1544,0.0095
EP-01792,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003371,rb,3,29444.5,0.5,3462,1665,0.019
EP-01793,NEAREST_VALID_STRUCTURE,RB2-000527,rb,1,29483.5,0.25,3917,1213,0.0011
EP-01793,BRANCH_SEMANTIC_TARGET,RB2-002298,rb,1,29484.25,1.0,65,5065,0.0044
EP-01793,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-005023,rb,30,29493.5,10.25,3870,1260,0.045
EP-01794,NEAREST_VALID_STRUCTURE,RB2-000527,rb,1,29483.5,0.25,3917,1213,0.0029
EP-01794,BRANCH_SEMANTIC_TARGET,RB2-002298,rb,1,29484.25,1.0,65,5065,0.0117
EP-01794,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003300,rb,3,29484.25,1.0,3936,1194,0.0117
EP-01795,NEAREST_VALID_STRUCTURE,FVG2-000193,fvg,1,29446.75,0.25,3363,1769,0.0061
EP-01795,BRANCH_SEMANTIC_TARGET,FVG2-000193,fvg,1,29446.75,0.25,3363,1769,0.0061
EP-01795,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000193,fvg,1,29446.75,0.25,3363,1769,0.0061
EP-01796,NEAREST_VALID_STRUCTURE,RB2-000563,rb,1,29477.0,0.25,3821,1312,0.0057
EP-01796,BRANCH_SEMANTIC_TARGET,RB2-000711,rb,1,29477.25,0.5,3503,1630,0.0114
EP-01796,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000711,rb,1,29477.25,0.5,3503,1630,0.0114
EP-01797,NEAREST_VALID_STRUCTURE,RB2-000532,rb,1,29480.75,0.5,3911,1225,0.0105
EP-01797,BRANCH_SEMANTIC_TARGET,RB2-000668,rb,1,29480.75,0.5,3598,1538,0.0105
EP-01797,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003705,rb,3,29482.0,1.75,1275,3861,0.0368
EP-01800,NEAREST_VALID_STRUCTURE,RB2-000707,rb,1,29464.75,0.25,3521,1624,0.0037
EP-01800,BRANCH_SEMANTIC_TARGET,RB2-000707,rb,1,29464.75,0.25,3521,1624,0.0037
EP-01800,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004316,rb,5,29465.0,0.5,3515,1630,0.0075
EP-01801,NEAREST_VALID_STRUCTURE,FVG2-000171,fvg,1,29390.25,0.25,3496,1659,0.002
EP-01801,BRANCH_SEMANTIC_TARGET,FVG2-000171,fvg,1,29390.25,0.25,3496,1659,0.002
EP-01801,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004300,rb,5,29390.0,0.5,3690,1465,0.0041
EP-01802,NEAREST_VALID_STRUCTURE,RB2-002265,rb,1,29394.75,0.25,169,4988,0.0076
EP-01802,BRANCH_SEMANTIC_TARGET,RB2-000629,rb,1,29395.5,1.0,3693,1464,0.0303
EP-01802,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000629,rb,1,29395.5,1.0,3693,1464,0.0303
EP-01803,NEAREST_VALID_STRUCTURE,RB2-000588,rb,1,29435.75,0.25,3800,1360,0.0035
EP-01803,BRANCH_SEMANTIC_TARGET,FVG2-001097,fvg,5,29436.5,1.0,3870,1290,0.0139
EP-01803,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001097,fvg,5,29436.5,1.0,3870,1290,0.0139
EP-01804,NEAREST_VALID_STRUCTURE,RB2-002288,rb,1,29425.5,0.5,116,5046,0.0149
EP-01804,BRANCH_SEMANTIC_TARGET,RB2-002288,rb,1,29425.5,0.5,116,5046,0.0149
EP-01804,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002288,rb,1,29425.5,0.5,116,5046,0.0149
EP-01805,NEAREST_VALID_STRUCTURE,FVG2-000151,fvg,1,29402.0,0.25,3661,1505,0.004
EP-01805,BRANCH_SEMANTIC_TARGET,IFVG2-000079,ifvg,1,29402.0,0.25,3655,1511,0.004
EP-01805,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003906,rb,3,29401.0,1.25,0,5166,0.0201
EP-01806,NEAREST_VALID_STRUCTURE,RB2-000732,rb,1,29350.75,0.25,3485,1691,0.0238
EP-01806,BRANCH_SEMANTIC_TARGET,RB2-000732,rb,1,29350.75,0.25,3485,1691,0.0238
EP-01806,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000732,rb,1,29350.75,0.25,3485,1691,0.0238
EP-01808,NEAREST_VALID_STRUCTURE,RB2-000746,rb,1,29364.75,0.75,3462,1716,0.0154
EP-01808,BRANCH_SEMANTIC_TARGET,RB2-000746,rb,1,29364.75,0.75,3462,1716,0.0154
EP-01808,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000746,rb,1,29364.75,0.75,3462,1716,0.0154
EP-01809,NEAREST_VALID_STRUCTURE,RB2-002273,rb,1,29392.75,0.5,173,5007,0.0065
EP-01809,BRANCH_SEMANTIC_TARGET,RB2-002273,rb,1,29392.75,0.5,173,5007,0.0065
EP-01809,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001104,fvg,5,29398.75,6.5,3500,1680,0.0844
EP-01810,NEAREST_VALID_STRUCTURE,RB2-002273,rb,1,29392.75,0.5,173,5007,0.0185
EP-01810,BRANCH_SEMANTIC_TARGET,RB2-002273,rb,1,29392.75,0.5,173,5007,0.0185
EP-01810,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002273,rb,1,29392.75,0.5,173,5007,0.0185
EP-01811,NEAREST_VALID_STRUCTURE,FVG2-000185,fvg,1,29372.0,1.25,3466,1715,0.0575
EP-01811,BRANCH_SEMANTIC_TARGET,FVG2-000186,fvg,1,29369.25,4.0,3453,1728,0.1839
EP-01811,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000186,fvg,1,29369.25,4.0,3453,1728,0.1839
EP-01812,NEAREST_VALID_STRUCTURE,FVG2-000185,fvg,1,29370.0,0.5,3468,1715,0.1176
EP-01812,BRANCH_SEMANTIC_TARGET,FVG2-000185,fvg,1,29370.0,0.5,3468,1715,0.1176
EP-01812,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000185,fvg,1,29370.0,0.5,3468,1715,0.1176
EP-01813,NEAREST_VALID_STRUCTURE,RB2-002351,rb,1,29368.5,0.5,2,5182,0.0455
EP-01813,BRANCH_SEMANTIC_TARGET,RB2-002351,rb,1,29368.5,0.5,2,5182,0.0455
EP-01813,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-005026,rb,30,29368.0,1.0,3684,1500,0.0909
EP-01814,NEAREST_VALID_STRUCTURE,RB2-000605,rb,1,29445.5,0.25,3779,1408,0.007
EP-01814,BRANCH_SEMANTIC_TARGET,FVG2-000579,fvg,1,29445.75,0.5,203,4984,0.0141
EP-01814,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000579,fvg,1,29445.75,0.5,203,4984,0.0141
EP-01815,NEAREST_VALID_STRUCTURE,FVG2-000170,fvg,1,29388.75,0.25,3534,1655,0.004
EP-01815,BRANCH_SEMANTIC_TARGET,IFVG2-000084,ifvg,1,29388.75,0.25,3531,1658,0.004
EP-01815,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000084,ifvg,1,29388.75,0.25,3531,1658,0.004
EP-01816,NEAREST_VALID_STRUCTURE,RB2-000650,rb,1,29407.0,0.5,3690,1500,0.0185
EP-01816,BRANCH_SEMANTIC_TARGET,IFVG2-000090,ifvg,1,29407.25,0.75,3441,1749,0.0278
EP-01816,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000090,ifvg,1,29407.25,0.75,3441,1749,0.0278
EP-01817,NEAREST_VALID_STRUCTURE,FVG2-000581,fvg,1,29423.75,0.25,206,4986,0.0182
EP-01817,BRANCH_SEMANTIC_TARGET,FVG2-000581,fvg,1,29423.75,0.25,206,4986,0.0182
EP-01817,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000581,fvg,1,29423.75,0.25,206,4986,0.0182
EP-01818,NEAREST_VALID_STRUCTURE,FVG2-000190,fvg,1,29425.0,0.5,3446,1747,0.0066
EP-01818,BRANCH_SEMANTIC_TARGET,FVG2-000190,fvg,1,29425.0,0.5,3446,1747,0.0066
EP-01818,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003368,rb,3,29425.0,0.5,3555,1638,0.0066
EP-01820,NEAREST_VALID_STRUCTURE,FVG2-000154,fvg,1,29438.25,0.25,3677,1518,0.0069
EP-01820,BRANCH_SEMANTIC_TARGET,FVG2-000154,fvg,1,29438.25,0.25,3677,1518,0.0069
EP-01820,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004294,rb,5,29440.25,2.25,3785,1410,0.0621
EP-01821,NEAREST_VALID_STRUCTURE,FVG2-000154,fvg,1,29438.25,0.25,3677,1518,0.0028
EP-01821,BRANCH_SEMANTIC_TARGET,FVG2-000154,fvg,1,29438.25,0.25,3677,1518,0.0028
EP-01821,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004294,rb,5,29440.25,2.25,3785,1410,0.0251
EP-01822,NEAREST_VALID_STRUCTURE,FVG2-000580,fvg,1,29435.5,0.25,212,4985,0.0094
EP-01822,BRANCH_SEMANTIC_TARGET,FVG2-000580,fvg,1,29435.5,0.25,212,4985,0.0094
EP-01822,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000580,fvg,1,29435.5,0.25,212,4985,0.0094
EP-01823,NEAREST_VALID_STRUCTURE,RB2-002338,rb,1,29455.0,0.5,50,5150,0.0095
EP-01823,BRANCH_SEMANTIC_TARGET,RB2-002338,rb,1,29455.0,0.5,50,5150,0.0095
EP-01823,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004293,rb,5,29457.75,3.25,3800,1400,0.0616
EP-01824,NEAREST_VALID_STRUCTURE,RB2-000726,rb,1,29397.25,0.25,3530,1675,1.0
EP-01824,BRANCH_SEMANTIC_TARGET,RB2-000762,rb,1,29397.25,0.25,3455,1750,1.0
EP-01824,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004848,rb,15,29381.0,16.5,3750,1455,66.0
EP-01825,NEAREST_VALID_STRUCTURE,RB2-000768,rb,1,29419.0,0.25,3451,1764,0.0102
EP-01825,BRANCH_SEMANTIC_TARGET,FVG2-000854,fvg,3,29419.0,0.25,3778,1437,0.0102
EP-01825,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000854,fvg,3,29419.0,0.25,3778,1437,0.0102
EP-01826,NEAREST_VALID_STRUCTURE,RB2-000619,rb,1,29388.5,0.25,3770,1446,0.0062
EP-01826,BRANCH_SEMANTIC_TARGET,RB2-000766,rb,1,29387.75,1.0,3460,1756,0.0247
EP-01826,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000766,rb,1,29387.75,1.0,3460,1756,0.0247
EP-01827,NEAREST_VALID_STRUCTURE,RB2-002275,rb,1,29392.25,0.5,208,5009,0.0345
EP-01827,BRANCH_SEMANTIC_TARGET,RB2-002273,rb,1,29392.75,1.0,210,5007,0.069
EP-01827,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002273,rb,1,29392.75,1.0,210,5007,0.069
EP-01828,NEAREST_VALID_STRUCTURE,RB2-002274,rb,1,29392.0,0.25,211,5008,0.0116
EP-01828,BRANCH_SEMANTIC_TARGET,RB2-002274,rb,1,29392.0,0.25,211,5008,0.0116
EP-01828,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002274,rb,1,29392.0,0.25,211,5008,0.0116
EP-01829,NEAREST_VALID_STRUCTURE,FVG2-000152,fvg,1,29377.0,0.75,3715,1506,0.0216
EP-01829,BRANCH_SEMANTIC_TARGET,IFVG2-000080,ifvg,1,29377.0,0.75,3710,1511,0.0216
EP-01829,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000080,ifvg,1,29377.0,0.75,3710,1511,0.0216
EP-01830,NEAREST_VALID_STRUCTURE,FVG2-000181,fvg,1,29353.75,1.5,3514,1709,0.0188
EP-01830,BRANCH_SEMANTIC_TARGET,FVG2-000181,fvg,1,29353.75,1.5,3514,1709,0.0188
EP-01830,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003344,rb,3,29353.75,1.5,3750,1473,0.0188
EP-01831,NEAREST_VALID_STRUCTURE,RB2-000640,rb,1,29338.5,0.25,3742,1483,0.0026
EP-01831,BRANCH_SEMANTIC_TARGET,RB2-000640,rb,1,29338.5,0.25,3742,1483,0.0026
EP-01831,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004322,rb,5,29323.5,15.25,3525,1700,0.1584
EP-01832,NEAREST_VALID_STRUCTURE,RB2-000739,rb,1,29319.75,0.25,3524,1702,0.0027
EP-01832,BRANCH_SEMANTIC_TARGET,RB2-000738,rb,1,29318.5,1.5,3526,1700,0.0162
EP-01832,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004956,rb,15,29316.5,3.5,126,5100,0.0378
EP-01833,NEAREST_VALID_STRUCTURE,RB2-000737,rb,1,29320.75,0.5,3532,1699,0.0146
EP-01833,BRANCH_SEMANTIC_TARGET,RB2-000738,rb,1,29318.5,2.75,3531,1700,0.0803
EP-01833,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000738,rb,1,29318.5,2.75,3531,1700,0.0803
EP-01834,NEAREST_VALID_STRUCTURE,RB2-003378,rb,3,29313.25,0.5,3528,1704,0.0083
EP-01834,BRANCH_SEMANTIC_TARGET,RB2-003378,rb,3,29313.25,0.5,3528,1704,0.0083
EP-01834,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003378,rb,3,29313.25,0.5,3528,1704,0.0083
EP-01835,NEAREST_VALID_STRUCTURE,RB2-004656,rb,5,29299.0,0.25,0,5240,0.0058
EP-01835,BRANCH_SEMANTIC_TARGET,RB2-004656,rb,5,29299.0,0.25,0,5240,0.0058
EP-01835,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004656,rb,5,29299.0,0.25,0,5240,0.0058
EP-01836,NEAREST_VALID_STRUCTURE,RB2-003893,rb,3,29294.25,4.5,149,5091,0.2951
EP-01836,BRANCH_SEMANTIC_TARGET,RB2-003893,rb,3,29294.25,4.5,149,5091,0.2951
EP-01836,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003893,rb,3,29294.25,4.5,149,5091,0.2951
EP-01837,NEAREST_VALID_STRUCTURE,RB2-002315,rb,1,29336.75,0.5,154,5099,0.0227
EP-01837,BRANCH_SEMANTIC_TARGET,RB2-002315,rb,1,29336.75,0.5,154,5099,0.0227
EP-01837,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002315,rb,1,29336.75,0.5,154,5099,0.0227
EP-01838,NEAREST_VALID_STRUCTURE,RB2-002315,rb,1,29336.75,0.5,154,5099,0.0119
EP-01838,BRANCH_SEMANTIC_TARGET,RB2-002315,rb,1,29336.75,0.5,154,5099,0.0119
EP-01838,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002315,rb,1,29336.75,0.5,154,5099,0.0119
EP-01840,NEAREST_VALID_STRUCTURE,RB2-002376,rb,1,29292.75,1.25,18,5242,0.0526
EP-01840,BRANCH_SEMANTIC_TARGET,RB2-002314,rb,1,29290.75,3.25,164,5096,0.1368
EP-01840,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002314,rb,1,29290.75,3.25,164,5096,0.1368
EP-01841,NEAREST_VALID_STRUCTURE,RB2-002376,rb,1,29292.75,1.25,18,5242,0.0455
EP-01841,BRANCH_SEMANTIC_TARGET,RB2-002314,rb,1,29290.75,3.25,164,5096,0.1182
EP-01841,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002314,rb,1,29290.75,3.25,164,5096,0.1182
EP-01842,NEAREST_VALID_STRUCTURE,RB2-003916,rb,3,29340.25,2.75,47,5232,0.234
EP-01842,BRANCH_SEMANTIC_TARGET,RB2-003916,rb,3,29340.25,2.75,47,5232,0.234
EP-01842,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003916,rb,3,29340.25,2.75,47,5232,0.234
EP-01843,NEAREST_VALID_STRUCTURE,RB2-000640,rb,1,29338.5,0.5,3797,1483,0.0377
EP-01843,BRANCH_SEMANTIC_TARGET,RB2-000640,rb,1,29338.5,0.5,3797,1483,0.0377
EP-01843,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003924,rb,3,29338.25,0.75,0,5280,0.0566
EP-01844,NEAREST_VALID_STRUCTURE,FVG2-000606,fvg,1,29290.75,0.5,16,5267,0.0171
EP-01844,BRANCH_SEMANTIC_TARGET,RB2-002314,rb,1,29290.75,0.5,187,5096,0.0171
EP-01844,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002314,rb,1,29290.75,0.5,187,5096,0.0171
EP-01845,NEAREST_VALID_STRUCTURE,RB2-002384,rb,1,29302.0,0.25,10,5274,0.0238
EP-01845,BRANCH_SEMANTIC_TARGET,FVG2-001006,fvg,3,29303.5,1.75,46,5238,0.1667
EP-01845,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001006,fvg,3,29303.5,1.75,46,5238,0.1667
EP-01846,NEAREST_VALID_STRUCTURE,RB2-002387,rb,1,29301.75,1.0,0,5286,0.0563
EP-01846,BRANCH_SEMANTIC_TARGET,RB2-002387,rb,1,29301.75,1.0,0,5286,0.0563
EP-01846,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002387,rb,1,29301.75,1.0,0,5286,0.0563
EP-01847,NEAREST_VALID_STRUCTURE,RB2-002312,rb,1,29311.25,0.5,198,5094,0.0233
EP-01847,BRANCH_SEMANTIC_TARGET,RB2-002312,rb,1,29311.25,0.5,198,5094,0.0233
EP-01847,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002312,rb,1,29311.25,0.5,198,5094,0.0233
EP-01848,NEAREST_VALID_STRUCTURE,RB2-002311,rb,1,29284.0,4.5,206,5089,0.0703
EP-01848,BRANCH_SEMANTIC_TARGET,RB2-002311,rb,1,29284.0,4.5,206,5089,0.0703
EP-01849,NEAREST_VALID_STRUCTURE,RB2-002311,rb,1,29284.0,4.5,206,5089,0.1875
EP-01849,BRANCH_SEMANTIC_TARGET,RB2-002311,rb,1,29284.0,4.5,206,5089,0.1875
EP-01851,NEAREST_VALID_STRUCTURE,RB2-002311,rb,1,29284.0,0.25,227,5089,0.0079
EP-01851,BRANCH_SEMANTIC_TARGET,RB2-002311,rb,1,29284.0,0.25,227,5089,0.0079
EP-01851,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002311,rb,1,29284.0,0.25,227,5089,0.0079
EP-01852,NEAREST_VALID_STRUCTURE,RB2-002311,rb,1,29284.0,0.25,227,5089,0.0054
EP-01852,BRANCH_SEMANTIC_TARGET,RB2-002311,rb,1,29284.0,0.25,227,5089,0.0054
EP-01852,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002311,rb,1,29284.0,0.25,227,5089,0.0054
EP-01854,NEAREST_VALID_STRUCTURE,RB2-002400,rb,1,29251.25,0.5,0,5321,0.0136
EP-01854,BRANCH_SEMANTIC_TARGET,RB2-002400,rb,1,29251.25,0.5,0,5321,0.0136
EP-01854,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002400,rb,1,29251.25,0.5,0,5321,0.0136
EP-01856,NEAREST_VALID_STRUCTURE,RB2-003893,rb,3,29264.25,5.0,238,5091,0.125
EP-01856,BRANCH_SEMANTIC_TARGET,FVG2-001180,fvg,5,29271.25,12.0,4,5325,0.3
EP-01856,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001180,fvg,5,29271.25,12.0,4,5325,0.3
EP-01857,NEAREST_VALID_STRUCTURE,RB2-004662,rb,5,29243.75,1.5,7,5325,0.0659
EP-01857,BRANCH_SEMANTIC_TARGET,RB2-004662,rb,5,29243.75,1.5,7,5325,0.0659
EP-01857,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004662,rb,5,29243.75,1.5,7,5325,0.0659
EP-01858,NEAREST_VALID_STRUCTURE,RB2-002403,rb,1,29226.5,10.0,11,5326,0.3175
EP-01858,BRANCH_SEMANTIC_TARGET,RB2-002403,rb,1,29226.5,10.0,11,5326,0.3175
EP-01859,NEAREST_VALID_STRUCTURE,RB2-004662,rb,5,29243.75,0.5,15,5325,0.0019
EP-01859,BRANCH_SEMANTIC_TARGET,RB2-004662,rb,5,29243.75,0.5,15,5325,0.0019
EP-01862,NEAREST_VALID_STRUCTURE,RB2-002403,rb,1,29226.5,9.25,22,5326,0.5968
EP-01862,BRANCH_SEMANTIC_TARGET,RB2-002403,rb,1,29226.5,9.25,22,5326,0.5968
EP-01862,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002403,rb,1,29226.5,9.25,22,5326,0.5968
EP-01863,NEAREST_VALID_STRUCTURE,FVG2-001180,fvg,5,29271.25,1.25,32,5325,0.0581
EP-01863,BRANCH_SEMANTIC_TARGET,FVG2-001180,fvg,5,29271.25,1.25,32,5325,0.0581
EP-01863,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001180,fvg,5,29271.25,1.25,32,5325,0.0581
EP-01864,NEAREST_VALID_STRUCTURE,RB2-003922,rb,3,29286.0,0.5,99,5265,0.0909
EP-01864,BRANCH_SEMANTIC_TARGET,RB2-002398,rb,1,29288.25,2.75,48,5316,0.5
EP-01864,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004661,rb,5,29288.25,2.75,44,5320,0.5
EP-01865,NEAREST_VALID_STRUCTURE,RB2-002394,rb,1,29296.25,1.25,59,5308,0.0833
EP-01865,BRANCH_SEMANTIC_TARGET,FVG2-001008,fvg,3,29297.25,2.25,48,5319,0.15
EP-01865,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001008,fvg,3,29297.25,2.25,48,5319,0.15
EP-01866,NEAREST_VALID_STRUCTURE,RB2-002405,rb,1,29268.0,1.0,40,5330,0.0292
EP-01866,BRANCH_SEMANTIC_TARGET,RB2-003933,rb,3,29257.5,11.5,36,5334,0.3358
EP-01866,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003933,rb,3,29257.5,11.5,36,5334,0.3358
EP-01867,NEAREST_VALID_STRUCTURE,RB2-002401,rb,1,29251.75,2.25,52,5322,0.36
EP-01867,BRANCH_SEMANTIC_TARGET,RB2-002401,rb,1,29251.75,2.25,52,5322,0.36
EP-01867,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002401,rb,1,29251.75,2.25,52,5322,0.36
EP-01868,NEAREST_VALID_STRUCTURE,RB2-005087,rb,30,29244.5,1.0,35,5340,0.0645
EP-01868,BRANCH_SEMANTIC_TARGET,RB2-005087,rb,30,29244.5,1.0,35,5340,0.0645
EP-01868,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-005087,rb,30,29244.5,1.0,35,5340,0.0645
EP-01869,NEAREST_VALID_STRUCTURE,RB2-002404,rb,1,29238.0,0.25,50,5329,0.0122
EP-01869,BRANCH_SEMANTIC_TARGET,FVG2-000615,fvg,1,29239.5,1.75,42,5337,0.0854
EP-01869,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003935,rb,3,29242.25,4.5,33,5346,0.2195
EP-01871,NEAREST_VALID_STRUCTURE,RB2-002402,rb,1,29230.0,3.25,59,5324,0.115
EP-01871,BRANCH_SEMANTIC_TARGET,RB2-002421,rb,1,29233.75,7.0,5,5378,0.2478
EP-01871,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002421,rb,1,29233.75,7.0,5,5378,0.2478
EP-01873,NEAREST_VALID_STRUCTURE,RB2-002404,rb,1,29238.0,1.5,58,5329,0.0789
EP-01873,BRANCH_SEMANTIC_TARGET,FVG2-000615,fvg,1,29239.5,3.0,50,5337,0.1579
EP-01873,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000615,fvg,1,29239.5,3.0,50,5337,0.1579
EP-01874,NEAREST_VALID_STRUCTURE,RB2-003942,rb,3,29236.0,0.25,0,5388,0.0116
EP-01874,BRANCH_SEMANTIC_TARGET,RB2-003942,rb,3,29236.0,0.25,0,5388,0.0116
EP-01874,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003942,rb,3,29236.0,0.25,0,5388,0.0116
EP-01875,NEAREST_VALID_STRUCTURE,RB2-002431,rb,1,29235.0,0.25,0,5403,0.0179
EP-01875,BRANCH_SEMANTIC_TARGET,RB2-002431,rb,1,29235.0,0.25,0,5403,0.0179
EP-01875,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002431,rb,1,29235.0,0.25,0,5403,0.0179
EP-01876,NEAREST_VALID_STRUCTURE,RB2-002403,rb,1,29226.5,0.5,79,5326,0.0333
EP-01876,BRANCH_SEMANTIC_TARGET,RB2-002403,rb,1,29226.5,0.5,79,5326,0.0333
EP-01876,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-002403,rb,1,29226.5,0.5,79,5326,0.0333
EP-01877,NEAREST_VALID_STRUCTURE,RB2-002404,rb,1,29238.0,0.25,77,5329,0.0084
EP-01877,BRANCH_SEMANTIC_TARGET,FVG2-000615,fvg,1,29239.5,1.75,69,5337,0.0588
