episode_id,role,structure_id
EP-01394,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001233
EP-01395,context/component,IFVG2-000230
EP-01395,context/component,RB2-001789
EP-01395,target:NEAREST_VALID_STRUCTURE,FVG2-000837
EP-01395,target:BRANCH_SEMANTIC_TARGET,FVG2-000837
EP-01395,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000837
EP-01396,context/component,RB2-001790
EP-01396,target:NEAREST_VALID_STRUCTURE,RB2-000288
EP-01396,target:BRANCH_SEMANTIC_TARGET,RB2-000288
EP-01396,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000288
EP-01397,context/component,RB2-004531
EP-01397,target:NEAREST_VALID_STRUCTURE,FVG2-000269
EP-01397,target:BRANCH_SEMANTIC_TARGET,FVG2-000269
EP-01397,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001081
EP-01398,context/component,FVG2-000441
EP-01399,context/component,FVG2-000439
EP-01399,target:NEAREST_VALID_STRUCTURE,FVG2-000064
EP-01399,target:BRANCH_SEMANTIC_TARGET,IFVG2-000028
EP-01399,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000028
EP-01400,context/component,RB2-001801
EP-01400,target:NEAREST_VALID_STRUCTURE,RB2-000220
EP-01400,target:BRANCH_SEMANTIC_TARGET,RB2-003194
EP-01400,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003194
EP-01401,context/component,FVG2-000955
EP-01401,target:NEAREST_VALID_STRUCTURE,RB2-001765
EP-01401,target:BRANCH_SEMANTIC_TARGET,RB2-001765
EP-01401,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004213
EP-01402,context/component,FVG2-000956
EP-01403,context/component,RB2-001808
EP-01403,target:NEAREST_VALID_STRUCTURE,RB2-000242
EP-01403,target:BRANCH_SEMANTIC_TARGET,RB2-003174
EP-01403,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003174
EP-01404,context/component,FVG2-001157
EP-01404,target:NEAREST_VALID_STRUCTURE,RB2-000184
EP-01404,target:BRANCH_SEMANTIC_TARGET,RB2-000184
EP-01404,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004222
EP-01405,context/component,FVG2-000444
EP-01405,target:NEAREST_VALID_STRUCTURE,RB2-000158
EP-01405,target:BRANCH_SEMANTIC_TARGET,FVG2-000037
EP-01405,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000037
EP-01406,context/component,RB2-001811
EP-01406,target:NEAREST_VALID_STRUCTURE,FVG2-000108
EP-01406,target:BRANCH_SEMANTIC_TARGET,FVG2-000108
EP-01406,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000108
EP-01407,context/component,RB2-004536
EP-01407,target:NEAREST_VALID_STRUCTURE,RB2-000162
EP-01407,target:BRANCH_SEMANTIC_TARGET,RB2-003174
EP-01407,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004257
EP-01408,context/component,RB2-001812
EP-01408,target:NEAREST_VALID_STRUCTURE,RB2-000442
EP-01408,target:BRANCH_SEMANTIC_TARGET,RB2-000442
EP-01408,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000442
EP-01409,context/component,IFVG2-000586
EP-01409,target:NEAREST_VALID_STRUCTURE,FVG2-000236
EP-01409,target:BRANCH_SEMANTIC_TARGET,IFVG2-000117
EP-01409,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004513
EP-01410,context/component,IFVG2-000231
EP-01410,target:NEAREST_VALID_STRUCTURE,FVG2-000238
EP-01410,target:BRANCH_SEMANTIC_TARGET,RB2-003441
EP-01410,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003441
EP-01411,context/component,IFVG2-000232
EP-01411,target:NEAREST_VALID_STRUCTURE,RB2-000178
EP-01411,target:BRANCH_SEMANTIC_TARGET,IFVG2-000095
EP-01411,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000095
EP-01412,context/component,IFVG2-000619
EP-01412,target:NEAREST_VALID_STRUCTURE,RB2-000442
EP-01412,target:BRANCH_SEMANTIC_TARGET,RB2-000442
EP-01412,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004835
EP-01413,context/component,RB2-003733
EP-01413,target:NEAREST_VALID_STRUCTURE,RB2-000959
EP-01413,target:BRANCH_SEMANTIC_TARGET,RB2-000959
EP-01413,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003457
EP-01414,context/component,IFVG2-000231
EP-01414,target:NEAREST_VALID_STRUCTURE,RB2-000229
EP-01414,target:BRANCH_SEMANTIC_TARGET,RB2-000229
EP-01414,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000229
EP-01415,context/component,IFVG2-000232
EP-01415,target:NEAREST_VALID_STRUCTURE,RB2-000219
EP-01415,target:BRANCH_SEMANTIC_TARGET,RB2-000956
EP-01415,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000956
EP-01416,context/component,IFVG2-000495
EP-01416,target:NEAREST_VALID_STRUCTURE,FVG2-000422
EP-01416,target:BRANCH_SEMANTIC_TARGET,RB2-003735
EP-01416,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003735
EP-01417,context/component,IFVG2-000236
EP-01417,target:NEAREST_VALID_STRUCTURE,FVG2-000097
EP-01417,target:BRANCH_SEMANTIC_TARGET,FVG2-000107
EP-01417,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000107
EP-01418,context/component,FVG2-001235
EP-01418,target:NEAREST_VALID_STRUCTURE,FVG2-000834
EP-01418,target:BRANCH_SEMANTIC_TARGET,FVG2-000834
EP-01418,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004917
EP-01419,context/component,FVG2-001236
EP-01419,target:NEAREST_VALID_STRUCTURE,FVG2-000834
EP-01419,target:BRANCH_SEMANTIC_TARGET,FVG2-000834
EP-01419,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004917
EP-01420,context/component,RB2-001833
EP-01420,target:NEAREST_VALID_STRUCTURE,FVG2-000101
EP-01420,target:BRANCH_SEMANTIC_TARGET,FVG2-000101
EP-01420,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000101
EP-01421,context/component,RB2-003725
EP-01421,target:NEAREST_VALID_STRUCTURE,RB2-001829
EP-01421,target:BRANCH_SEMANTIC_TARGET,RB2-000244
EP-01421,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003202
EP-01422,context/component,RB2-004534
EP-01422,target:NEAREST_VALID_STRUCTURE,FVG2-000452
EP-01422,target:BRANCH_SEMANTIC_TARGET,FVG2-000452
EP-01422,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004823
EP-01423,context/component,FVG2-000960
EP-01423,target:NEAREST_VALID_STRUCTURE,RB2-001777
EP-01423,target:BRANCH_SEMANTIC_TARGET,FVG2-000455
EP-01423,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004224
EP-01424,context/component,FVG2-000453
EP-01424,context/component,IFVG2-000236
EP-01424,target:NEAREST_VALID_STRUCTURE,FVG2-000835
EP-01424,target:BRANCH_SEMANTIC_TARGET,FVG2-000835
EP-01424,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000835
EP-01425,context/component,FVG2-000456
EP-01425,target:NEAREST_VALID_STRUCTURE,FVG2-000090
EP-01425,target:BRANCH_SEMANTIC_TARGET,IFVG2-000046
EP-01425,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000046
EP-01426,context/component,FVG2-001268
EP-01426,target:NEAREST_VALID_STRUCTURE,RB2-004529
EP-01426,target:BRANCH_SEMANTIC_TARGET,RB2-004529
EP-01426,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-005116
EP-01427,context/component,FVG2-001269
EP-01427,context/component,RB2-004541
EP-01427,target:NEAREST_VALID_STRUCTURE,RB2-004529
EP-01427,target:BRANCH_SEMANTIC_TARGET,RB2-004529
EP-01427,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-005116
EP-01428,context/component,FVG2-000457
EP-01428,target:NEAREST_VALID_STRUCTURE,RB2-004529
EP-01428,target:BRANCH_SEMANTIC_TARGET,RB2-004529
EP-01428,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004529
EP-01429,context/component,RB2-003739
EP-01429,target:NEAREST_VALID_STRUCTURE,RB2-000292
EP-01429,target:BRANCH_SEMANTIC_TARGET,RB2-000372
EP-01429,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000572
EP-01430,context/component,RB2-004533
EP-01430,target:NEAREST_VALID_STRUCTURE,RB2-003250
EP-01430,target:BRANCH_SEMANTIC_TARGET,IFVG2-000055
EP-01430,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004198
EP-01431,context/component,IFVG2-000238
EP-01431,target:NEAREST_VALID_STRUCTURE,RB2-003250
EP-01431,target:BRANCH_SEMANTIC_TARGET,IFVG2-000055
EP-01431,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000055
EP-01432,context/component,IFVG2-000238
EP-01432,target:NEAREST_VALID_STRUCTURE,RB2-000443
EP-01432,target:BRANCH_SEMANTIC_TARGET,RB2-004196
EP-01432,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004196
EP-01433,context/component,RB2-003742
EP-01433,target:NEAREST_VALID_STRUCTURE,RB2-000274
EP-01433,target:BRANCH_SEMANTIC_TARGET,RB2-001854
EP-01433,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003743
EP-01434,context/component,IFVG2-000587
EP-01434,target:NEAREST_VALID_STRUCTURE,RB2-000267
EP-01434,target:BRANCH_SEMANTIC_TARGET,RB2-004253
EP-01434,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004253
EP-01435,context/component,RB2-004542
EP-01435,target:NEAREST_VALID_STRUCTURE,RB2-000267
EP-01435,target:BRANCH_SEMANTIC_TARGET,RB2-004253
EP-01435,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004253
EP-01436,context/component,FVG2-000461
EP-01436,context/component,RB2-001857
EP-01436,target:NEAREST_VALID_STRUCTURE,RB2-000267
EP-01436,target:BRANCH_SEMANTIC_TARGET,RB2-004253
EP-01436,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004253
EP-01437,context/component,IFVG2-000588
EP-01438,context/component,RB2-001861
EP-01438,target:NEAREST_VALID_STRUCTURE,RB2-000435
EP-01438,target:BRANCH_SEMANTIC_TARGET,RB2-003258
EP-01438,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003258
EP-01439,context/component,FVG2-000460
EP-01439,target:NEAREST_VALID_STRUCTURE,RB2-001035
EP-01439,target:BRANCH_SEMANTIC_TARGET,RB2-001860
EP-01439,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001860
EP-01440,context/component,RB2-001860
EP-01440,target:NEAREST_VALID_STRUCTURE,FVG2-000463
EP-01440,target:BRANCH_SEMANTIC_TARGET,IFVG2-000239
EP-01440,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000239
EP-01441,context/component,IFVG2-000239
EP-01441,target:NEAREST_VALID_STRUCTURE,RB2-001788
EP-01441,target:BRANCH_SEMANTIC_TARGET,RB2-001788
EP-01441,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001788
EP-01442,context/component,RB2-001863
EP-01442,target:NEAREST_VALID_STRUCTURE,RB2-001788
EP-01442,target:BRANCH_SEMANTIC_TARGET,RB2-001788
EP-01442,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001788
EP-01443,context/component,FVG2-001163
EP-01443,target:NEAREST_VALID_STRUCTURE,FVG2-000459
EP-01443,target:BRANCH_SEMANTIC_TARGET,FVG2-000459
EP-01443,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004193
EP-01444,context/component,RB2-004543
EP-01444,target:NEAREST_VALID_STRUCTURE,FVG2-000459
EP-01444,target:BRANCH_SEMANTIC_TARGET,FVG2-000459
EP-01444,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004193
EP-01445,context/component,FVG2-000465
EP-01445,target:NEAREST_VALID_STRUCTURE,RB2-000332
EP-01445,target:BRANCH_SEMANTIC_TARGET,RB2-000332
EP-01445,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000332
EP-01446,context/component,RB2-001873
EP-01446,target:NEAREST_VALID_STRUCTURE,RB2-000281
EP-01446,target:BRANCH_SEMANTIC_TARGET,RB2-000281
EP-01446,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000281
EP-01447,context/component,RB2-001874
EP-01447,target:NEAREST_VALID_STRUCTURE,RB2-000362
EP-01447,target:BRANCH_SEMANTIC_TARGET,RB2-001790
EP-01447,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001790
EP-01448,context/component,RB2-001875
EP-01448,target:NEAREST_VALID_STRUCTURE,RB2-001791
EP-01448,target:BRANCH_SEMANTIC_TARGET,RB2-001791
EP-01448,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001791
EP-01449,context/component,FVG2-000464
EP-01449,target:NEAREST_VALID_STRUCTURE,FVG2-000086
EP-01449,target:BRANCH_SEMANTIC_TARGET,IFVG2-000043
EP-01449,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000043
EP-01450,context/component,RB2-001879
EP-01450,target:NEAREST_VALID_STRUCTURE,FVG2-000269
EP-01450,target:BRANCH_SEMANTIC_TARGET,FVG2-000269
EP-01450,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000269
EP-01451,context/component,RB2-001882
EP-01451,target:NEAREST_VALID_STRUCTURE,FVG2-000269
EP-01451,target:BRANCH_SEMANTIC_TARGET,FVG2-000269
EP-01451,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000269
EP-01452,context/component,IFVG2-000240
EP-01452,target:NEAREST_VALID_STRUCTURE,RB2-001867
EP-01452,target:BRANCH_SEMANTIC_TARGET,RB2-001867
EP-01452,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001867
EP-01453,context/component,RB2-001872
EP-01453,target:NEAREST_VALID_STRUCTURE,RB2-000267
EP-01453,target:BRANCH_SEMANTIC_TARGET,RB2-003747
EP-01453,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003747
EP-01454,context/component,IFVG2-000240
EP-01454,target:NEAREST_VALID_STRUCTURE,RB2-003746
EP-01454,target:BRANCH_SEMANTIC_TARGET,RB2-003746
EP-01454,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003746
EP-01455,context/component,RB2-005067
EP-01455,target:NEAREST_VALID_STRUCTURE,RB2-001886
EP-01455,target:BRANCH_SEMANTIC_TARGET,RB2-001886
EP-01455,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-005116
EP-01456,context/component,RB2-001871
EP-01456,target:NEAREST_VALID_STRUCTURE,RB2-001035
EP-01456,target:BRANCH_SEMANTIC_TARGET,RB2-001860
EP-01456,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001860
EP-01457,context/component,RB2-003755
EP-01457,target:NEAREST_VALID_STRUCTURE,RB2-003737
EP-01457,target:BRANCH_SEMANTIC_TARGET,RB2-001779
EP-01457,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004542
EP-01458,context/component,RB2-004926
EP-01458,target:NEAREST_VALID_STRUCTURE,RB2-003479
EP-01458,target:BRANCH_SEMANTIC_TARGET,RB2-003479
EP-01458,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000610
EP-01459,context/component,RB2-001892
EP-01459,target:NEAREST_VALID_STRUCTURE,RB2-000453
EP-01459,target:BRANCH_SEMANTIC_TARGET,RB2-003478
EP-01459,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003478
EP-01460,context/component,RB2-001887
EP-01460,target:NEAREST_VALID_STRUCTURE,RB2-000128
EP-01460,target:BRANCH_SEMANTIC_TARGET,RB2-000128
EP-01460,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000128
EP-01461,context/component,RB2-001893
EP-01461,target:NEAREST_VALID_STRUCTURE,RB2-001885
EP-01461,target:BRANCH_SEMANTIC_TARGET,RB2-001885
EP-01461,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001885
EP-01462,context/component,IFVG2-000496
EP-01462,target:NEAREST_VALID_STRUCTURE,RB2-000272
EP-01462,target:BRANCH_SEMANTIC_TARGET,RB2-000272
EP-01462,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004228
EP-01463,context/component,IFVG2-000497
EP-01463,target:NEAREST_VALID_STRUCTURE,RB2-000272
EP-01463,target:BRANCH_SEMANTIC_TARGET,RB2-000272
EP-01463,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004228
EP-01464,context/component,RB2-003760
EP-01464,target:NEAREST_VALID_STRUCTURE,FVG2-000069
EP-01464,target:BRANCH_SEMANTIC_TARGET,IFVG2-000238
EP-01464,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004553
EP-01465,context/component,IFVG2-000241
EP-01465,target:NEAREST_VALID_STRUCTURE,RB2-000146
EP-01465,target:BRANCH_SEMANTIC_TARGET,RB2-000146
EP-01465,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000146
EP-01466,context/component,IFVG2-000496
EP-01466,context/component,RB2-001899
EP-01466,target:NEAREST_VALID_STRUCTURE,RB2-000373
EP-01466,target:BRANCH_SEMANTIC_TARGET,RB2-001787
EP-01466,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004554
EP-01467,context/component,IFVG2-000497
EP-01467,target:NEAREST_VALID_STRUCTURE,FVG2-000472
EP-01467,target:BRANCH_SEMANTIC_TARGET,FVG2-000472
EP-01467,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004553
EP-01468,context/component,IFVG2-000241
EP-01468,target:NEAREST_VALID_STRUCTURE,RB2-000275
EP-01468,target:BRANCH_SEMANTIC_TARGET,RB2-001845
EP-01468,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001845
EP-01469,context/component,RB2-001902
EP-01469,target:NEAREST_VALID_STRUCTURE,RB2-000277
EP-01469,target:BRANCH_SEMANTIC_TARGET,RB2-000277
EP-01469,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000277
EP-01470,context/component,IFVG2-000242
EP-01470,target:NEAREST_VALID_STRUCTURE,RB2-000371
EP-01470,target:BRANCH_SEMANTIC_TARGET,RB2-000375
EP-01470,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000375
EP-01471,context/component,RB2-001906
EP-01471,target:NEAREST_VALID_STRUCTURE,RB2-001785
EP-01471,target:BRANCH_SEMANTIC_TARGET,RB2-001785
EP-01471,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001785
EP-01472,context/component,RB2-003761
EP-01472,target:NEAREST_VALID_STRUCTURE,FVG2-000458
EP-01472,target:BRANCH_SEMANTIC_TARGET,FVG2-000458
EP-01472,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000844
EP-01473,context/component,IFVG2-000243
EP-01473,target:NEAREST_VALID_STRUCTURE,RB2-001007
EP-01473,target:BRANCH_SEMANTIC_TARGET,RB2-001007
EP-01473,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001007
EP-01474,context/component,RB2-001909
EP-01474,target:NEAREST_VALID_STRUCTURE,FVG2-000069
EP-01474,target:BRANCH_SEMANTIC_TARGET,IFVG2-000238
EP-01474,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000238
EP-01475,context/component,IFVG2-000244
EP-01475,target:NEAREST_VALID_STRUCTURE,RB2-000290
EP-01475,target:BRANCH_SEMANTIC_TARGET,RB2-001896
EP-01475,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001896
EP-01476,context/component,IFVG2-000243
EP-01476,context/component,RB2-001908
EP-01476,target:NEAREST_VALID_STRUCTURE,RB2-000377
EP-01476,target:BRANCH_SEMANTIC_TARGET,RB2-001901
EP-01476,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001901
EP-01477,context/component,IFVG2-000244
EP-01478,context/component,IFVG2-000245
EP-01478,target:NEAREST_VALID_STRUCTURE,RB2-000131
EP-01478,target:BRANCH_SEMANTIC_TARGET,RB2-000452
EP-01478,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000452
EP-01479,context/component,IFVG2-000245
EP-01479,target:NEAREST_VALID_STRUCTURE,RB2-003250
EP-01479,target:BRANCH_SEMANTIC_TARGET,IFVG2-000055
EP-01479,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,IFVG2-000055
EP-01480,context/component,RB2-003767
EP-01480,target:NEAREST_VALID_STRUCTURE,RB2-000133
EP-01480,target:BRANCH_SEMANTIC_TARGET,RB2-000133
EP-01480,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001165
EP-01481,context/component,RB2-001914
EP-01481,target:NEAREST_VALID_STRUCTURE,RB2-001833
EP-01481,target:BRANCH_SEMANTIC_TARGET,RB2-000128
EP-01481,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000128
EP-01482,context/component,RB2-003759
EP-01482,target:NEAREST_VALID_STRUCTURE,RB2-001068
EP-01482,target:BRANCH_SEMANTIC_TARGET,RB2-001068
EP-01482,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004192
EP-01483,context/component,IFVG2-000247
EP-01483,target:NEAREST_VALID_STRUCTURE,RB2-001068
EP-01483,target:BRANCH_SEMANTIC_TARGET,RB2-001068
EP-01483,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001068
EP-01484,context/component,RB2-001917
EP-01484,target:NEAREST_VALID_STRUCTURE,RB2-001037
EP-01484,target:BRANCH_SEMANTIC_TARGET,RB2-001037
EP-01484,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001037
EP-01485,context/component,RB2-003769
EP-01485,target:NEAREST_VALID_STRUCTURE,RB2-000297
EP-01485,target:BRANCH_SEMANTIC_TARGET,RB2-003230
EP-01485,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-003230
EP-01486,context/component,IFVG2-000248
EP-01486,target:NEAREST_VALID_STRUCTURE,FVG2-000035
EP-01486,target:BRANCH_SEMANTIC_TARGET,FVG2-000461
EP-01486,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000461
EP-01487,context/component,FVG2-000480
EP-01487,target:NEAREST_VALID_STRUCTURE,FVG2-000811
EP-01487,target:BRANCH_SEMANTIC_TARGET,FVG2-000811
EP-01487,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000811
EP-01488,context/component,IFVG2-000247
EP-01489,context/component,IFVG2-000249
EP-01489,context/component,RB2-001927
EP-01489,target:NEAREST_VALID_STRUCTURE,RB2-000386
EP-01489,target:BRANCH_SEMANTIC_TARGET,RB2-000386
EP-01489,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000386
EP-01490,context/component,RB2-001929
EP-01490,target:NEAREST_VALID_STRUCTURE,RB2-000154
EP-01490,target:BRANCH_SEMANTIC_TARGET,RB2-000154
EP-01490,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000154
EP-01491,context/component,RB2-003772
EP-01491,target:NEAREST_VALID_STRUCTURE,RB2-001774
EP-01491,target:BRANCH_SEMANTIC_TARGET,IFVG2-000236
EP-01491,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001158
EP-01492,context/component,RB2-001930
EP-01492,target:NEAREST_VALID_STRUCTURE,RB2-000244
EP-01492,target:BRANCH_SEMANTIC_TARGET,RB2-000244
EP-01492,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-000244
EP-01493,context/component,RB2-004564
EP-01493,target:NEAREST_VALID_STRUCTURE,RB2-000243
EP-01493,target:BRANCH_SEMANTIC_TARGET,RB2-000243
EP-01493,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004823
EP-01494,context/component,FVG2-000450
EP-01495,context/component,FVG2-000451
EP-01496,context/component,RB2-001826
EP-01496,target:NEAREST_VALID_STRUCTURE,FVG2-001074
EP-01496,target:BRANCH_SEMANTIC_TARGET,FVG2-001074
EP-01496,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001074
EP-01497,context/component,RB2-001941
EP-01497,target:NEAREST_VALID_STRUCTURE,FVG2-000100
EP-01497,target:BRANCH_SEMANTIC_TARGET,RB2-001812
EP-01497,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001812
EP-01498,context/component,FVG2-000959
EP-01498,target:NEAREST_VALID_STRUCTURE,FVG2-000814
EP-01498,target:BRANCH_SEMANTIC_TARGET,FVG2-000814
EP-01498,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000814
EP-01499,context/component,RB2-004540
EP-01499,target:NEAREST_VALID_STRUCTURE,FVG2-000042
EP-01499,target:BRANCH_SEMANTIC_TARGET,IFVG2-000014
EP-01499,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001093
EP-01500,context/component,RB2-001944
EP-01500,target:NEAREST_VALID_STRUCTURE,FVG2-000245
EP-01500,target:BRANCH_SEMANTIC_TARGET,FVG2-000245
EP-01500,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000245
EP-01501,context/component,RB2-003776
EP-01501,target:NEAREST_VALID_STRUCTURE,FVG2-000245
EP-01501,target:BRANCH_SEMANTIC_TARGET,FVG2-000245
EP-01501,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000894
EP-01502,context/component,IFVG2-000498
EP-01502,context/component,RB2-001949
EP-01502,context/component,RB2-003777
EP-01502,target:NEAREST_VALID_STRUCTURE,RB2-000161
EP-01502,target:BRANCH_SEMANTIC_TARGET,RB2-000161
EP-01502,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-004222
EP-01503,context/component,RB2-004565
EP-01503,target:NEAREST_VALID_STRUCTURE,FVG2-000439
EP-01503,target:BRANCH_SEMANTIC_TARGET,FVG2-000439
EP-01503,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-001078
EP-01504,context/component,RB2-001952
EP-01504,target:NEAREST_VALID_STRUCTURE,FVG2-000230
EP-01504,target:BRANCH_SEMANTIC_TARGET,FVG2-000230
EP-01504,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,FVG2-000230
EP-01505,context/component,RB2-001960
EP-01505,target:NEAREST_VALID_STRUCTURE,RB2-001693
EP-01505,target:BRANCH_SEMANTIC_TARGET,RB2-001693
EP-01505,target:NEAREST_OPPOSING_HIGHER_TF_STRUCTURE,RB2-001693
EP-01506,context/component,RB2-001819
EP-01506,context/component,RB2-004539
