trigger_id,role,structure_id,family,timeframe,direction,zone_lo,zone_hi,source_ts_et,availability_seq,availability_le_trigger
TRIG-02784,target,RB2-001449,rb,1,-1,29356.25,29363.0,2026-07-08 01:57:00-04:00,3238,True
TRIG-02785,component,RB2-001506,rb,1,-1,29349.0,29359.25,2026-07-08 04:07:00-04:00,3368,True
TRIG-02785,target,RB2-001449,rb,1,-1,29356.25,29363.0,2026-07-08 01:57:00-04:00,3238,True
TRIG-02786,component,RB2-004397,rb,5,1,29334.5,29342.0,2026-07-08 03:30:00-04:00,3330,True
TRIG-02786,target,RB2-001233,rb,1,-1,29371.75,29375.25,2026-07-07 18:09:00-04:00,2770,True
TRIG-02787,component,IFVG2-000465,ifvg,3,1,29370.5,29375.0,2026-07-08 04:12:00-04:00,3372,True
TRIG-02787,component,FVG2-000897,fvg,3,-1,29370.5,29375.0,2026-07-08 04:06:00-04:00,3366,True
TRIG-02787,target,RB2-001263,rb,1,-1,29404.25,29406.0,2026-07-07 19:19:00-04:00,2840,True
TRIG-02788,component,RB2-003572,rb,3,-1,29398.5,29404.25,2026-07-08 03:51:00-04:00,3351,True
TRIG-02788,target,RB2-001429,rb,1,1,29399.0,29403.5,2026-07-08 01:18:00-04:00,3199,True
TRIG-02789,component,RB2-001509,rb,1,1,29392.75,29404.0,2026-07-08 04:12:00-04:00,3373,True
TRIG-02789,target,RB2-001418,rb,1,1,29398.0,29401.75,2026-07-08 00:48:00-04:00,3169,True
TRIG-02790,component,RB2-004827,rb,15,1,29369.0,29381.0,2026-07-08 04:00:00-04:00,3360,True
TRIG-02790,target,RB2-003550,rb,3,-1,29409.5,29424.75,2026-07-08 01:21:00-04:00,3201,True
TRIG-02791,component,RB2-004398,rb,5,-1,29395.0,29404.25,2026-07-08 03:50:00-04:00,3350,True
TRIG-02791,target,RB2-001298,rb,1,1,29402.0,29409.0,2026-07-07 20:20:00-04:00,2901,True
TRIG-02792,component,IFVG2-000200,ifvg,1,-1,29316.75,29325.25,2026-07-08 04:16:00-04:00,3377,True
TRIG-02792,component,FVG2-000380,fvg,1,1,29316.75,29325.25,2026-07-08 03:24:00-04:00,3325,True
TRIG-02792,target,RB2-001087,rb,1,-1,29306.75,29314.25,2026-07-07 11:34:00-04:00,2435,True
TRIG-02793,component,IFVG2-000201,ifvg,1,-1,29359.25,29362.5,2026-07-08 04:16:00-04:00,3377,True
TRIG-02793,component,FVG2-000385,fvg,1,1,29359.25,29362.5,2026-07-08 04:09:00-04:00,3370,True
TRIG-02793,target,RB2-001087,rb,1,-1,29306.75,29314.25,2026-07-07 11:34:00-04:00,2435,True
TRIG-02794,component,IFVG2-000202,ifvg,1,-1,29363.75,29368.0,2026-07-08 04:16:00-04:00,3377,True
TRIG-02794,component,FVG2-000386,fvg,1,1,29363.75,29368.0,2026-07-08 04:10:00-04:00,3371,True
TRIG-02794,target,RB2-001087,rb,1,-1,29306.75,29314.25,2026-07-07 11:34:00-04:00,2435,True
TRIG-02795,component,IFVG2-000203,ifvg,1,-1,29375.0,29377.5,2026-07-08 04:16:00-04:00,3377,True
TRIG-02795,component,FVG2-000387,fvg,1,1,29375.0,29377.5,2026-07-08 04:11:00-04:00,3372,True
TRIG-02795,target,RB2-001087,rb,1,-1,29306.75,29314.25,2026-07-07 11:34:00-04:00,2435,True
TRIG-02796,component,IFVG2-000204,ifvg,1,-1,29385.0,29392.75,2026-07-08 04:16:00-04:00,3377,True
TRIG-02796,component,FVG2-000388,fvg,1,1,29385.0,29392.75,2026-07-08 04:12:00-04:00,3373,True
TRIG-02796,target,RB2-001087,rb,1,-1,29306.75,29314.25,2026-07-07 11:34:00-04:00,2435,True
TRIG-02797,component,RB2-001507,rb,1,1,29368.0,29371.25,2026-07-08 04:10:00-04:00,3371,True
TRIG-02797,target,RB2-001284,rb,1,1,29315.0,29319.5,2026-07-07 19:53:00-04:00,2874,True
TRIG-02798,component,RB2-001508,rb,1,1,29377.5,29382.25,2026-07-08 04:11:00-04:00,3372,True
TRIG-02798,target,RB2-001284,rb,1,1,29315.0,29319.5,2026-07-07 19:53:00-04:00,2874,True
TRIG-02799,component,IFVG2-000466,ifvg,3,-1,29311.0,29325.25,2026-07-08 04:18:00-04:00,3378,True
TRIG-02799,component,FVG2-000893,fvg,3,1,29311.0,29325.25,2026-07-08 03:27:00-04:00,3327,True
TRIG-02799,target,RB2-001068,rb,1,1,29254.25,29266.0,2026-07-07 10:50:00-04:00,2391,True
TRIG-02800,component,IFVG2-000467,ifvg,3,-1,29327.75,29334.5,2026-07-08 04:18:00-04:00,3378,True
TRIG-02800,component,FVG2-000894,fvg,3,1,29327.75,29334.5,2026-07-08 03:30:00-04:00,3330,True
TRIG-02800,target,RB2-001068,rb,1,1,29254.25,29266.0,2026-07-07 10:50:00-04:00,2391,True
TRIG-02801,component,IFVG2-000468,ifvg,3,-1,29363.75,29392.75,2026-07-08 04:18:00-04:00,3378,True
TRIG-02801,component,FVG2-000898,fvg,3,1,29363.75,29392.75,2026-07-08 04:15:00-04:00,3375,True
TRIG-02801,target,RB2-001068,rb,1,1,29254.25,29266.0,2026-07-07 10:50:00-04:00,2391,True
TRIG-02802,component,RB2-003567,rb,3,1,29299.75,29305.75,2026-07-08 03:24:00-04:00,3324,True
TRIG-02802,target,RB2-004332,rb,5,1,29271.0,29307.25,2026-07-07 15:20:00-04:00,2660,True
TRIG-02803,component,RB2-003575,rb,3,1,29392.75,29404.0,2026-07-08 04:15:00-04:00,3375,True
TRIG-02803,target,RB2-004332,rb,5,1,29271.0,29307.25,2026-07-07 15:20:00-04:00,2660,True
TRIG-02804,component,IFVG2-000572,ifvg,5,-1,29315.0,29334.5,2026-07-08 04:20:00-04:00,3380,True
TRIG-02804,component,FVG2-001089,fvg,5,1,29315.0,29334.5,2026-07-08 03:30:00-04:00,3330,True
TRIG-02804,target,RB2-004307,rb,5,1,29240.75,29256.75,2026-07-07 10:40:00-04:00,2380,True
TRIG-02805,component,RB2-004396,rb,5,1,29295.75,29303.25,2026-07-08 03:25:00-04:00,3325,True
TRIG-02805,target,RB2-001089,rb,1,1,29262.25,29273.75,2026-07-07 11:41:00-04:00,2442,True
TRIG-02806,component,RB2-001512,rb,1,-1,29281.5,29300.0,2026-07-08 04:18:00-04:00,3379,True
TRIG-02806,target,RB2-004307,rb,5,1,29240.75,29256.75,2026-07-07 10:40:00-04:00,2380,True
TRIG-02807,component,RB2-001513,rb,1,1,29256.0,29262.25,2026-07-08 04:19:00-04:00,3380,True
TRIG-02807,target,RB2-001054,rb,1,1,29265.5,29276.5,2026-07-07 10:25:00-04:00,2366,True
TRIG-02808,component,RB2-001514,rb,1,1,29224.25,29239.25,2026-07-08 04:21:00-04:00,3382,True
TRIG-02808,target,RB2-001064,rb,1,1,29235.5,29247.0,2026-07-07 10:46:00-04:00,2387,True
TRIG-02809,component,RB2-001516,rb,1,1,29119.75,29129.5,2026-07-08 04:24:00-04:00,3385,True
TRIG-02809,target,FVG2-000391,fvg,1,-1,29129.25,29167.25,2026-07-08 04:25:00-04:00,3386,True
TRIG-02810,component,RB2-001517,rb,1,-1,29119.5,29136.0,2026-07-08 04:26:00-04:00,3387,True
TRIG-02811,component,RB2-005002,rb,30,-1,29381.0,29409.5,2026-07-08 04:00:00-04:00,3360,True
TRIG-02811,target,RB2-004401,rb,5,1,29063.5,29079.75,2026-07-08 04:30:00-04:00,3390,True
TRIG-02812,component,RB2-003577,rb,3,1,29069.5,29107.75,2026-07-08 04:27:00-04:00,3387,True
TRIG-02812,target,RB2-001519,rb,1,-1,29088.0,29104.75,2026-07-08 04:29:00-04:00,3390,True
TRIG-02813,component,RB2-001518,rb,1,1,29063.5,29088.0,2026-07-08 04:28:00-04:00,3389,True
TRIG-02813,target,RB2-001519,rb,1,-1,29088.0,29104.75,2026-07-08 04:29:00-04:00,3390,True
TRIG-02814,component,RB2-001520,rb,1,1,29042.25,29050.25,2026-07-08 04:30:00-04:00,3391,True
TRIG-02814,target,RB2-003577,rb,3,1,29069.5,29107.75,2026-07-08 04:27:00-04:00,3387,True
TRIG-02815,component,RB2-001519,rb,1,-1,29088.0,29104.75,2026-07-08 04:29:00-04:00,3390,True
TRIG-02815,target,RB2-004401,rb,5,1,29063.5,29079.75,2026-07-08 04:30:00-04:00,3390,True
TRIG-02816,component,RB2-004401,rb,5,1,29063.5,29079.75,2026-07-08 04:30:00-04:00,3390,True
TRIG-02816,target,RB2-003578,rb,3,-1,29105.25,29124.75,2026-07-08 04:30:00-04:00,3390,True
TRIG-02817,component,RB2-001521,rb,1,1,29046.0,29064.5,2026-07-08 04:32:00-04:00,3393,True
TRIG-02817,target,RB2-001520,rb,1,1,29042.25,29050.25,2026-07-08 04:30:00-04:00,3391,True
TRIG-02818,component,RB2-001522,rb,1,1,29011.25,29018.75,2026-07-08 04:36:00-04:00,3397,True
TRIG-02818,target,RB2-001520,rb,1,1,29042.25,29050.25,2026-07-08 04:30:00-04:00,3391,True
TRIG-02819,component,RB2-001523,rb,1,-1,28990.0,29014.5,2026-07-08 04:39:00-04:00,3400,True
TRIG-02820,component,RB2-001524,rb,1,1,28957.25,28980.0,2026-07-08 04:40:00-04:00,3401,True
TRIG-02820,target,RB2-001523,rb,1,-1,28990.0,29014.5,2026-07-08 04:39:00-04:00,3400,True
TRIG-02821,component,RB2-003580,rb,3,-1,28990.0,29014.5,2026-07-08 04:42:00-04:00,3402,True
TRIG-02821,target,RB2-004828,rb,15,1,28957.25,29019.5,2026-07-08 04:45:00-04:00,3405,True
TRIG-02822,component,RB2-001525,rb,1,-1,29019.5,29029.5,2026-07-08 04:44:00-04:00,3405,True
TRIG-02822,target,RB2-004402,rb,5,1,28957.25,28982.0,2026-07-08 04:45:00-04:00,3405,True
TRIG-02823,component,IFVG2-000469,ifvg,3,1,29014.5,29042.75,2026-07-08 04:48:00-04:00,3408,True
TRIG-02823,component,FVG2-000902,fvg,3,-1,29014.5,29042.75,2026-07-08 04:42:00-04:00,3402,True
TRIG-02823,target,RB2-001518,rb,1,1,29063.5,29088.0,2026-07-08 04:28:00-04:00,3389,True
TRIG-02824,component,RB2-001526,rb,1,-1,29023.75,29037.5,2026-07-08 04:46:00-04:00,3407,True
TRIG-02824,target,FVG2-000902,fvg,3,-1,29014.5,29042.75,2026-07-08 04:42:00-04:00,3402,True
TRIG-02825,component,RB2-001528,rb,1,1,29039.0,29044.5,2026-07-08 04:48:00-04:00,3409,True
TRIG-02825,target,RB2-001520,rb,1,1,29042.25,29050.25,2026-07-08 04:30:00-04:00,3391,True
TRIG-02826,component,RB2-001527,rb,1,1,29017.0,29025.0,2026-07-08 04:47:00-04:00,3408,True
TRIG-02826,target,RB2-001518,rb,1,1,29063.5,29088.0,2026-07-08 04:28:00-04:00,3389,True
TRIG-02827,component,RB2-001529,rb,1,1,29027.75,29035.75,2026-07-08 04:49:00-04:00,3410,True
TRIG-02827,target,RB2-001518,rb,1,1,29063.5,29088.0,2026-07-08 04:28:00-04:00,3389,True
TRIG-02828,component,RB2-001530,rb,1,-1,29065.75,29072.75,2026-07-08 04:51:00-04:00,3412,True
TRIG-02828,target,FVG2-000392,fvg,1,1,29068.25,29072.0,2026-07-08 04:33:00-04:00,3394,True
TRIG-02829,component,RB2-003579,rb,3,-1,29073.5,29103.5,2026-07-08 04:36:00-04:00,3396,True
TRIG-02829,target,RB2-001531,rb,1,-1,29073.5,29081.75,2026-07-08 04:52:00-04:00,3413,True
TRIG-02830,component,RB2-003582,rb,3,1,29023.0,29049.25,2026-07-08 04:51:00-04:00,3411,True
TRIG-02830,target,RB2-001519,rb,1,-1,29088.0,29104.75,2026-07-08 04:29:00-04:00,3390,True
TRIG-02831,component,RB2-001531,rb,1,-1,29073.5,29081.75,2026-07-08 04:52:00-04:00,3413,True
TRIG-02831,target,RB2-004401,rb,5,1,29063.5,29079.75,2026-07-08 04:30:00-04:00,3390,True
TRIG-02832,component,IFVG2-000205,ifvg,1,-1,29072.75,29073.5,2026-07-08 04:54:00-04:00,3415,True
TRIG-02832,component,FVG2-000394,fvg,1,1,29072.75,29073.5,2026-07-08 04:53:00-04:00,3414,True
TRIG-02832,target,RB2-001532,rb,1,1,29057.75,29066.25,2026-07-08 04:54:00-04:00,3415,True
TRIG-02833,component,RB2-001532,rb,1,1,29057.75,29066.25,2026-07-08 04:54:00-04:00,3415,True
TRIG-02833,target,RB2-003578,rb,3,-1,29105.25,29124.75,2026-07-08 04:30:00-04:00,3390,True
TRIG-02834,component,IFVG2-000206,ifvg,1,-1,29055.0,29062.25,2026-07-08 04:57:00-04:00,3418,True
TRIG-02834,component,FVG2-000393,fvg,1,1,29055.0,29062.25,2026-07-08 04:52:00-04:00,3413,True
TRIG-02834,target,RB2-001529,rb,1,1,29027.75,29035.75,2026-07-08 04:49:00-04:00,3410,True
TRIG-02835,component,RB2-004828,rb,15,1,28957.25,29019.5,2026-07-08 04:45:00-04:00,3405,True
TRIG-02835,target,RB2-001522,rb,1,1,29011.25,29018.75,2026-07-08 04:36:00-04:00,3397,True
TRIG-02836,component,RB2-004403,rb,5,1,29003.5,29021.75,2026-07-08 04:50:00-04:00,3410,True
TRIG-02836,target,RB2-001522,rb,1,1,29011.25,29018.75,2026-07-08 04:36:00-04:00,3397,True
TRIG-02837,component,RB2-004404,rb,5,-1,29066.25,29094.25,2026-07-08 04:55:00-04:00,3415,True
TRIG-02837,target,RB2-001533,rb,1,1,29002.0,29009.5,2026-07-08 04:59:00-04:00,3420,True
TRIG-02838,component,RB2-003581,rb,3,1,29003.5,29021.75,2026-07-08 04:48:00-04:00,3408,True
TRIG-02838,target,RB2-001522,rb,1,1,29011.25,29018.75,2026-07-08 04:36:00-04:00,3397,True
TRIG-02839,component,RB2-001533,rb,1,1,29002.0,29009.5,2026-07-08 04:59:00-04:00,3420,True
TRIG-02839,target,FVG2-000902,fvg,3,-1,29014.5,29042.75,2026-07-08 04:42:00-04:00,3402,True
TRIG-02840,component,RB2-001534,rb,1,1,29001.5,29011.75,2026-07-08 05:01:00-04:00,3422,True
TRIG-02840,target,RB2-001533,rb,1,1,29002.0,29009.5,2026-07-08 04:59:00-04:00,3420,True
TRIG-02841,component,RB2-004402,rb,5,1,28957.25,28982.0,2026-07-08 04:45:00-04:00,3405,True
TRIG-02841,target,RB2-001534,rb,1,1,29001.5,29011.75,2026-07-08 05:01:00-04:00,3422,True
TRIG-02842,component,RB2-001537,rb,1,1,28981.0,28995.75,2026-07-08 05:04:00-04:00,3425,True
TRIG-02842,target,RB2-001523,rb,1,-1,28990.0,29014.5,2026-07-08 04:39:00-04:00,3400,True
TRIG-02843,component,RB2-001538,rb,1,-1,28982.0,28992.0,2026-07-08 05:06:00-04:00,3427,True
TRIG-02844,component,RB2-001539,rb,1,1,28945.0,28952.25,2026-07-08 05:08:00-04:00,3429,True
TRIG-02844,target,FVG2-000397,fvg,1,-1,28957.25,28966.0,2026-07-08 05:09:00-04:00,3430,True
TRIG-02845,component,RB2-001540,rb,1,-1,28953.75,28965.5,2026-07-08 05:10:00-04:00,3431,True
TRIG-02845,target,RB2-004406,rb,5,1,28931.0,28947.5,2026-07-08 05:10:00-04:00,3430,True
TRIG-02846,component,RB2-001541,rb,1,-1,28949.0,28957.0,2026-07-08 05:12:00-04:00,3433,True
TRIG-02847,component,RB2-004829,rb,15,-1,29021.75,29099.0,2026-07-08 05:00:00-04:00,3420,True
TRIG-02848,component,RB2-004406,rb,5,1,28931.0,28947.5,2026-07-08 05:10:00-04:00,3430,True
TRIG-02848,target,RB2-001539,rb,1,1,28945.0,28952.25,2026-07-08 05:08:00-04:00,3429,True
TRIG-02849,component,RB2-003584,rb,3,-1,28952.0,28975.5,2026-07-08 05:12:00-04:00,3432,True
TRIG-02850,component,RB2-001542,rb,1,-1,28920.0,28926.5,2026-07-08 05:15:00-04:00,3436,True
TRIG-02851,component,RB2-001543,rb,1,1,28923.75,28937.0,2026-07-08 05:17:00-04:00,3438,True
TRIG-02851,target,RB2-001539,rb,1,1,28945.0,28952.25,2026-07-08 05:08:00-04:00,3429,True
TRIG-02852,component,RB2-004407,rb,5,-1,28946.5,28975.5,2026-07-08 05:15:00-04:00,3435,True
TRIG-02852,target,RB2-004406,rb,5,1,28931.0,28947.5,2026-07-08 05:10:00-04:00,3430,True
TRIG-02853,component,RB2-001544,rb,1,-1,28958.0,28965.0,2026-07-08 05:20:00-04:00,3441,True
TRIG-02853,target,RB2-001543,rb,1,1,28923.75,28937.0,2026-07-08 05:17:00-04:00,3438,True
TRIG-02854,component,RB2-001545,rb,1,1,28933.25,28943.25,2026-07-08 05:21:00-04:00,3442,True
TRIG-02854,target,RB2-001541,rb,1,-1,28949.0,28957.0,2026-07-08 05:12:00-04:00,3433,True
TRIG-02855,component,RB2-003585,rb,3,1,28918.25,28944.5,2026-07-08 05:21:00-04:00,3441,True
TRIG-02855,target,FVG2-000397,fvg,1,-1,28957.25,28966.0,2026-07-08 05:09:00-04:00,3430,True
TRIG-02856,component,RB2-001546,rb,1,-1,28950.75,28956.0,2026-07-08 05:22:00-04:00,3443,True
TRIG-02856,target,RB2-001539,rb,1,1,28945.0,28952.25,2026-07-08 05:08:00-04:00,3429,True
TRIG-02857,component,RB2-001547,rb,1,1,28943.75,28947.5,2026-07-08 05:23:00-04:00,3444,True
TRIG-02857,target,RB2-001539,rb,1,1,28945.0,28952.25,2026-07-08 05:08:00-04:00,3429,True
TRIG-02858,component,RB2-005003,rb,30,1,28957.25,29009.5,2026-07-08 05:00:00-04:00,3420,True
TRIG-02858,target,RB2-004830,rb,15,-1,28961.25,28971.25,2026-07-08 05:30:00-04:00,3450,True
TRIG-02859,component,RB2-001549,rb,1,-1,28950.5,28953.0,2026-07-08 05:28:00-04:00,3449,True
TRIG-02859,target,RB2-001541,rb,1,-1,28949.0,28957.0,2026-07-08 05:12:00-04:00,3433,True
TRIG-02860,component,RB2-001550,rb,1,-1,28969.5,28979.25,2026-07-08 05:30:00-04:00,3451,True
TRIG-02860,target,RB2-004830,rb,15,-1,28961.25,28971.25,2026-07-08 05:30:00-04:00,3450,True
TRIG-02861,component,RB2-003583,rb,3,-1,28982.0,28992.0,2026-07-08 05:09:00-04:00,3429,True
TRIG-02861,target,RB2-001550,rb,1,-1,28969.5,28979.25,2026-07-08 05:30:00-04:00,3451,True
TRIG-02862,component,RB2-001552,rb,1,1,28970.25,28975.25,2026-07-08 05:32:00-04:00,3453,True
TRIG-02862,target,RB2-001538,rb,1,-1,28982.0,28992.0,2026-07-08 05:06:00-04:00,3427,True
TRIG-02863,component,IFVG2-000573,ifvg,5,1,28975.5,28981.0,2026-07-08 05:35:00-04:00,3455,True
TRIG-02863,component,FVG2-001093,fvg,5,-1,28975.5,28981.0,2026-07-08 05:15:00-04:00,3435,True
TRIG-02863,target,RB2-001523,rb,1,-1,28990.0,29014.5,2026-07-08 04:39:00-04:00,3400,True
TRIG-02864,component,IFVG2-000207,ifvg,1,-1,28995.0,29000.75,2026-07-08 05:37:00-04:00,3458,True
TRIG-02864,component,FVG2-000399,fvg,1,1,28995.0,29000.75,2026-07-08 05:36:00-04:00,3457,True
TRIG-02864,target,RB2-004830,rb,15,-1,28961.25,28971.25,2026-07-08 05:30:00-04:00,3450,True
TRIG-02865,component,RB2-001553,rb,1,1,28984.75,28987.5,2026-07-08 05:35:00-04:00,3456,True
TRIG-02865,target,RB2-003587,rb,3,1,28972.5,28980.0,2026-07-08 05:36:00-04:00,3456,True
TRIG-02866,component,RB2-001554,rb,1,-1,29003.0,29011.0,2026-07-08 05:36:00-04:00,3457,True
TRIG-02866,target,RB2-004830,rb,15,-1,28961.25,28971.25,2026-07-08 05:30:00-04:00,3450,True
TRIG-02867,component,IFVG2-000470,ifvg,3,-1,28971.25,28972.5,2026-07-08 05:39:00-04:00,3459,True
TRIG-02867,component,FVG2-000904,fvg,3,1,28971.25,28972.5,2026-07-08 05:36:00-04:00,3456,True
TRIG-02867,target,RB2-001544,rb,1,-1,28958.0,28965.0,2026-07-08 05:20:00-04:00,3441,True
TRIG-02868,component,RB2-003587,rb,3,1,28972.5,28980.0,2026-07-08 05:36:00-04:00,3456,True
TRIG-02868,target,RB2-001550,rb,1,-1,28969.5,28979.25,2026-07-08 05:30:00-04:00,3451,True
TRIG-02869,component,RB2-001551,rb,1,1,28956.25,28969.5,2026-07-08 05:31:00-04:00,3452,True
TRIG-02869,target,RB2-001550,rb,1,-1,28969.5,28979.25,2026-07-08 05:30:00-04:00,3451,True
TRIG-02870,component,RB2-004405,rb,5,-1,29010.75,29034.0,2026-07-08 05:05:00-04:00,3425,True
TRIG-02870,target,FVG2-001093,fvg,5,-1,28975.5,28981.0,2026-07-08 05:15:00-04:00,3435,True
TRIG-02871,component,RB2-004409,rb,5,-1,28986.25,28995.0,2026-07-08 05:35:00-04:00,3455,True
TRIG-02871,target,FVG2-001093,fvg,5,-1,28975.5,28981.0,2026-07-08 05:15:00-04:00,3435,True
TRIG-02872,component,RB2-001555,rb,1,-1,28972.0,28977.0,2026-07-08 05:38:00-04:00,3459,True
TRIG-02872,target,FVG2-001093,fvg,5,-1,28975.5,28981.0,2026-07-08 05:15:00-04:00,3435,True
TRIG-02873,component,RB2-001556,rb,1,-1,28982.0,28985.25,2026-07-08 05:40:00-04:00,3461,True
TRIG-02873,target,FVG2-000904,fvg,3,1,28971.25,28972.5,2026-07-08 05:36:00-04:00,3456,True
TRIG-02874,component,RB2-004830,rb,15,-1,28961.25,28971.25,2026-07-08 05:30:00-04:00,3450,True
TRIG-02874,target,RB2-001553,rb,1,1,28984.75,28987.5,2026-07-08 05:35:00-04:00,3456,True
TRIG-02875,component,RB2-003586,rb,3,1,28954.5,28959.25,2026-07-08 05:33:00-04:00,3453,True
TRIG-02875,target,RB2-001523,rb,1,-1,28990.0,29014.5,2026-07-08 04:39:00-04:00,3400,True
TRIG-02876,component,RB2-003589,rb,3,-1,28973.5,28985.25,2026-07-08 05:42:00-04:00,3462,True
TRIG-02876,target,RB2-001553,rb,1,1,28984.75,28987.5,2026-07-08 05:35:00-04:00,3456,True
TRIG-02877,component,RB2-001557,rb,1,-1,28972.5,28977.75,2026-07-08 05:43:00-04:00,3464,True
TRIG-02877,target,RB2-001553,rb,1,1,28984.75,28987.5,2026-07-08 05:35:00-04:00,3456,True
TRIG-02878,component,RB2-001558,rb,1,-1,28988.25,28992.5,2026-07-08 05:45:00-04:00,3466,True
TRIG-02878,target,RB2-001538,rb,1,-1,28982.0,28992.0,2026-07-08 05:06:00-04:00,3427,True
TRIG-02879,component,RB2-004410,rb,5,1,28954.5,28982.0,2026-07-08 05:45:00-04:00,3465,True
TRIG-02879,target,RB2-004409,rb,5,-1,28986.25,28995.0,2026-07-08 05:35:00-04:00,3455,True
TRIG-02880,component,RB2-003588,rb,3,-1,29000.75,29011.0,2026-07-08 05:39:00-04:00,3459,True
TRIG-02880,target,RB2-001560,rb,1,1,28974.0,28981.0,2026-07-08 05:50:00-04:00,3471,True
TRIG-02881,component,RB2-001560,rb,1,1,28974.0,28981.0,2026-07-08 05:50:00-04:00,3471,True
TRIG-02881,target,RB2-004831,rb,15,-1,28987.25,29011.0,2026-07-08 05:45:00-04:00,3465,True
TRIG-02882,component,RB2-001559,rb,1,-1,28993.75,29001.25,2026-07-08 05:49:00-04:00,3470,True
TRIG-02882,target,RB2-001537,rb,1,1,28981.0,28995.75,2026-07-08 05:04:00-04:00,3425,True
TRIG-02883,component,RB2-001561,rb,1,1,28983.5,28986.25,2026-07-08 05:52:00-04:00,3473,True
TRIG-02883,target,RB2-001553,rb,1,1,28984.75,28987.5,2026-07-08 05:35:00-04:00,3456,True
TRIG-02884,component,RB2-001562,rb,1,1,28991.5,28998.25,2026-07-08 05:53:00-04:00,3474,True
TRIG-02884,target,RB2-001561,rb,1,1,28983.5,28986.25,2026-07-08 05:52:00-04:00,3473,True
TRIG-02885,component,RB2-003590,rb,3,1,28970.0,28981.5,2026-07-08 05:54:00-04:00,3474,True
TRIG-02885,target,RB2-003589,rb,3,-1,28973.5,28985.25,2026-07-08 05:42:00-04:00,3462,True
TRIG-02886,component,RB2-001563,rb,1,-1,28971.75,28979.0,2026-07-08 05:56:00-04:00,3477,True
TRIG-02886,target,RB2-001544,rb,1,-1,28958.0,28965.0,2026-07-08 05:20:00-04:00,3441,True
TRIG-02887,component,RB2-004831,rb,15,-1,28987.25,29011.0,2026-07-08 05:45:00-04:00,3465,True
TRIG-02887,target,RB2-003586,rb,3,1,28954.5,28959.25,2026-07-08 05:33:00-04:00,3453,True
TRIG-02888,component,RB2-004411,rb,5,-1,28985.75,29004.5,2026-07-08 05:55:00-04:00,3475,True
TRIG-02888,target,RB2-003586,rb,3,1,28954.5,28959.25,2026-07-08 05:33:00-04:00,3453,True
TRIG-02889,component,RB2-001564,rb,1,1,28958.0,28969.75,2026-07-08 06:01:00-04:00,3482,True
TRIG-02889,target,RB2-003591,rb,3,-1,28963.75,28986.5,2026-07-08 06:03:00-04:00,3483,True
TRIG-02890,component,RB2-001548,rb,1,1,28928.75,28936.75,2026-07-08 05:26:00-04:00,3447,True
TRIG-02890,target,RB2-001547,rb,1,1,28943.75,28947.5,2026-07-08 05:23:00-04:00,3444,True
TRIG-02891,component,RB2-001565,rb,1,1,28927.25,28935.5,2026-07-08 06:07:00-04:00,3488,True
TRIG-02891,target,RB2-001566,rb,1,-1,28938.0,28945.25,2026-07-08 06:08:00-04:00,3489,True
TRIG-02892,component,RB2-004408,rb,5,1,28923.75,28937.25,2026-07-08 05:30:00-04:00,3450,True
TRIG-02892,target,RB2-001549,rb,1,-1,28950.5,28953.0,2026-07-08 05:28:00-04:00,3449,True
TRIG-02893,component,RB2-001566,rb,1,-1,28938.0,28945.25,2026-07-08 06:08:00-04:00,3489,True
TRIG-02893,target,RB2-001547,rb,1,1,28943.75,28947.5,2026-07-08 05:23:00-04:00,3444,True
TRIG-02894,component,RB2-001567,rb,1,-1,28935.5,28943.0,2026-07-08 06:11:00-04:00,3492,True
TRIG-02894,target,RB2-001542,rb,1,-1,28920.0,28926.5,2026-07-08 05:15:00-04:00,3436,True
TRIG-02895,component,RB2-003592,rb,3,-1,28934.0,28950.0,2026-07-08 06:12:00-04:00,3492,True
TRIG-02895,target,RB2-004832,rb,15,1,28922.75,28958.25,2026-07-08 06:15:00-04:00,3495,True
TRIG-02896,component,RB2-001568,rb,1,-1,28958.75,28969.75,2026-07-08 06:15:00-04:00,3496,True
TRIG-02896,target,RB2-003586,rb,3,1,28954.5,28959.25,2026-07-08 05:33:00-04:00,3453,True
TRIG-02897,component,RB2-003591,rb,3,-1,28963.75,28986.5,2026-07-08 06:03:00-04:00,3483,True
TRIG-02897,target,FVG2-000904,fvg,3,1,28971.25,28972.5,2026-07-08 05:36:00-04:00,3456,True
TRIG-02898,component,RB2-001570,rb,1,-1,28971.0,28980.75,2026-07-08 06:17:00-04:00,3498,True
TRIG-02898,target,RB2-001571,rb,1,1,28964.5,28973.0,2026-07-08 06:18:00-04:00,3499,True
TRIG-02899,component,RB2-001571,rb,1,1,28964.5,28973.0,2026-07-08 06:18:00-04:00,3499,True
TRIG-02899,target,RB2-001558,rb,1,-1,28988.25,28992.5,2026-07-08 05:45:00-04:00,3466,True
TRIG-02900,component,RB2-001572,rb,1,1,28990.75,28996.0,2026-07-08 06:21:00-04:00,3502,True
TRIG-02900,target,FVG2-000399,fvg,1,1,28995.0,29000.75,2026-07-08 05:36:00-04:00,3457,True
