id,family,subtype,segment_id,created_seq,created_ts,lo,hi,events
LVL-001476,liquidity,swing_high,0,4678,2025-07-10 07:00:00+00:00,22996.75,22996.75,CONFIRMED|BREAK|ACCEPTANCE_BELOW|CONTINUATION|FIRST_TOUCH|RECLAIM|REVISIT|EXACT_TOUCH|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|EXACT_TOUCH|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|REVISIT|EXACT_TOUCH|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|REVISIT|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|EXACT_TOUCH|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|REVISIT|SWEEP|REJECTION|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION
LVL-001477,liquidity,swing_high,0,4681,2025-07-10 07:03:00+00:00,22996.5,22996.5,CONFIRMED|BREAK|FIRST_TOUCH|EXACT_TOUCH|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|REVISIT|EXACT_TOUCH|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|EXACT_TOUCH|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_BELOW|REVISIT|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION
LVL-001478,liquidity,swing_high,0,4685,2025-07-10 07:07:00+00:00,22996.5,22996.5,CONFIRMED|BREAK|ACCEPTANCE_BELOW|CONTINUATION|FIRST_TOUCH|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|REVISIT|EXACT_TOUCH|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|EXACT_TOUCH|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_BELOW|REVISIT|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION
LVL-001479,liquidity,swing_low,0,4686,2025-07-10 07:08:00+00:00,22983.25,22983.25,CONFIRMED|BREAK|ACCEPTANCE_ABOVE|CONTINUATION|FIRST_TOUCH|EXACT_TOUCH|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION
LVL-001480,liquidity,swing_high,0,4691,2025-07-10 07:13:00+00:00,22995.25,22995.25,CONFIRMED|BREAK|ACCEPTANCE_BELOW|CONTINUATION|FIRST_TOUCH|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|EXACT_TOUCH|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|EXACT_TOUCH|REVISIT|EXACT_TOUCH|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_BELOW|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION
LVL-001481,liquidity,swing_low,0,4692,2025-07-10 07:14:00+00:00,22987.0,22987.0,CONFIRMED|FIRST_TOUCH|BREAK|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|EXACT_TOUCH|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION
LVL-001482,liquidity,swing_low,0,4696,2025-07-10 07:18:00+00:00,22983.25,22983.25,CONFIRMED|BREAK|ACCEPTANCE_ABOVE|CONTINUATION|FIRST_TOUCH|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION
LVL-001483,liquidity,swing_high,0,4704,2025-07-10 07:26:00+00:00,23010.0,23010.0,CONFIRMED|FIRST_TOUCH|SWEEP|REJECTION|BREAK|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|EXACT_TOUCH|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|EXACT_TOUCH|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_BELOW|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|REVISIT|RECLAIM|REVISIT|EXACT_TOUCH|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|EXACT_TOUCH|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|REVISIT|EXACT_TOUCH|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION
LVL-001484,liquidity,swing_low,0,4706,2025-07-10 07:28:00+00:00,23003.0,23003.0,CONFIRMED|BREAK|ACCEPTANCE_ABOVE|CONTINUATION|FIRST_TOUCH|EXACT_TOUCH|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|EXACT_TOUCH|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|REVISIT|EXACT_TOUCH|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|REVISIT|SWEEP|REJECTION|REVISIT|EXACT_TOUCH|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|EXACT_TOUCH|ACCEPTANCE_ABOVE|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|RECLAIM|REVISIT|EXACT_TOUCH|ACCEPTANCE_ABOVE|CONTINUATION
LVL-001485,liquidity,swing_high,0,4707,2025-07-10 07:29:00+00:00,23011.25,23011.25,CONFIRMED|BREAK|ACCEPTANCE_BELOW|CONTINUATION|FIRST_TOUCH|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_BELOW|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|EXACT_TOUCH|ACCEPTANCE_BELOW|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|EXACT_TOUCH|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|REVISIT|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|EXACT_TOUCH|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|EXACT_TOUCH|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|REVISIT|SWEEP|REJECTION|CONTINUATION
LVL-001486,liquidity,swing_low,0,4711,2025-07-10 07:33:00+00:00,23003.5,23003.5,CONFIRMED|BREAK|ACCEPTANCE_ABOVE|FIRST_TOUCH|EXACT_TOUCH|CONTINUATION|REVISIT|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|EXACT_TOUCH|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|SWEEP|REJECTION|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|REVISIT|EXACT_TOUCH|CONTINUATION|REVISIT|EXACT_TOUCH
LVL-001487,liquidity,swing_high,0,4715,2025-07-10 07:37:00+00:00,23008.5,23008.5,CONFIRMED|BREAK|FIRST_TOUCH|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|EXACT_TOUCH|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|EXACT_TOUCH|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|EXACT_TOUCH|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION
LVL-001488,liquidity,swing_low,0,4716,2025-07-10 07:38:00+00:00,23003.5,23003.5,CONFIRMED|BREAK|ACCEPTANCE_ABOVE|CONTINUATION|FIRST_TOUCH|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|EXACT_TOUCH|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|SWEEP|REJECTION|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|REVISIT|SWEEP|REJECTION|CONTINUATION|REVISIT|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|REVISIT|EXACT_TOUCH|CONTINUATION|REVISIT|EXACT_TOUCH
LVL-001489,liquidity,swing_high,0,4721,2025-07-10 07:43:00+00:00,23017.25,23017.25,CONFIRMED|BREAK|ACCEPTANCE_BELOW|FIRST_TOUCH|SWEEP|REJECTION|CONTINUATION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|EXACT_TOUCH|REVISIT|EXACT_TOUCH|REVISIT|EXACT_TOUCH|REVISIT|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|EXACT_TOUCH|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|EXACT_TOUCH|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|REVISIT|RECLAIM|REVISIT|SWEEP|REJECTION|ACCEPTANCE_BELOW|REVISIT|EXACT_TOUCH|CONTINUATION|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION|REVISIT|RECLAIM|ACCEPTANCE_BELOW|CONTINUATION|REVISIT|EXACT_TOUCH|REVISIT|EXACT_TOUCH|REVISIT|SWEEP|REJECTION|REVISIT|RECLAIM|ACCEPTANCE_ABOVE|CONTINUATION
