candidate_id,episode_id,branch_id,branch_state,direction,entry_mode,continuation_or_fade,exact_graph,reduced_graph,entry_seq,entry_price,structural_stop,structural_target,natural_rr,executed_rr,effective_sample,unique_sessions,shrunk_expected_R,uncertainty,qualification,outcome
SETUP-023858,EP-022685,BR-002245,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2746,22902.25,22903.75,22901.25,0.6667,0.6667,3,3,0.0033,0.5026,RECORDED_NOT_ACTIVATED,LOSS
SETUP-025877,EP-022686,BR-002246,FADE,long,formation_close,fade,SWING_HIGH_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2746,22902.25,22901.25,22902.75,0.5,0.5,3,3,-0.1204,0.5033,RECORDED_NOT_ACTIVATED,WIN
SETUP-026123,EP-022687,BR-002247,FADE,short,formation_close,fade,SWING_HIGH_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2746,22902.25,22903.75,22901.25,0.6667,0.6667,3,3,-0.0729,0.5014,RECORDED_NOT_ACTIVATED,LOSS
SETUP-043440,EP-022709,BR-002248,CONTINUATION,short,retest,continuation,SWING_LOW_SWEEP_BELOW -> RETEST_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2755,22901.25,22902.75,22900.5,0.5,0.5,3,3,-0.3422,0.3175,RECORDED_NOT_ACTIVATED,WIN
SETUP-043437,EP-022560,BR-002249,CONTINUATION,long,retest,continuation,SWING_HIGH_SWEEP_BELOW -> BEARISH_RB_REJECTION -> SWING_LOW_SWEEP_ABOVE -> SWING_HIGH_SWEEP_ABOVE -> SWING_HIGH_SWEEP_ABOVE -> SWING_HIGH_SWEEP_ABOVE -> RETEST_LONG_TRIGGER,LIQUIDITY_SWEEP -> STRUCTURAL_ZONE_INTERACTION -> LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2756,22900.25,22898.75,22901.0,0.5,0.5,2,2,-0.0903,0.6595,RECORDED_NOT_ACTIVATED,WIN
SETUP-042087,EP-022804,BR-002250,FADE,short,formation_close,fade,VWAP_VWAP_BOUNCE_UP -> FORMATION_CLOSE_SHORT_TRIGGER,VWAP_INTERACTION -> ENTRY_TRIGGER,2761,22917.0,22921.25,22913.18368368368,0.898,0.898,2,2,-0.046,0.6338,RECORDED_NOT_ACTIVATED,LOSS
SETUP-042089,EP-022822,BR-002251,FADE,short,formation_close,fade,VWAP_BAND_REJECT_P1_618 -> FORMATION_CLOSE_SHORT_TRIGGER,BAND_REJECTION -> ENTRY_TRIGGER,2762,22916.75,22919.25,22913.410075329564,1.336,1.0,4,4,-0.1167,0.4924,RECORDED_NOT_ACTIVATED,LOSS
SETUP-042090,EP-022871,BR-002252,FADE,short,formation_close,fade,VWAP_BAND_REJECT_P1_618 -> FORMATION_CLOSE_SHORT_TRIGGER,BAND_REJECTION -> ENTRY_TRIGGER,2764,22919.0,22923.5,22915.139171758314,0.858,0.858,4,4,-0.0927,0.4924,RECORDED_NOT_ACTIVATED,WIN
SETUP-020388,EP-022872,BR-002253,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2765,22918.0,22917.0,22918.5,0.5,0.5,4,4,-0.0622,0.428,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-018502,EP-022887,BR-002254,FADE,long,formation_close,fade,SWING_HIGH_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2767,22916.75,22915.25,22917.5,0.5,0.5,4,4,-0.1284,0.4216,RECORDED_NOT_ACTIVATED,LOSS
SETUP-042096,EP-022972,BR-002255,FADE,long,formation_close,fade,VWAP_BAND_REJECT_M1_618 -> FORMATION_CLOSE_LONG_TRIGGER,BAND_REJECTION -> ENTRY_TRIGGER,2773,22908.0,22904.5,22913.862813102118,1.6751,1.0,4,4,-0.0826,0.4967,RECORDED_NOT_ACTIVATED,WIN
SETUP-023315,EP-023010,BR-002256,FADE,long,formation_close,fade,SWING_HIGH_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2779,22912.0,22911.0,22912.75,0.75,0.75,4,4,-0.1326,0.4216,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-042099,EP-023044,BR-002257,FADE,long,formation_close,fade,VWAP_BAND_REJECT_M1_618 -> FORMATION_CLOSE_LONG_TRIGGER,BAND_REJECTION -> ENTRY_TRIGGER,2785,22908.75,22905.0,22912.95516147635,1.1214,1.0,4,4,-0.0826,0.4967,RECORDED_NOT_ACTIVATED,LOSS
SETUP-042100,EP-023063,BR-002258,FADE,long,formation_close,fade,VWAP_BAND_REJECT_M1_618 -> FORMATION_CLOSE_LONG_TRIGGER,BAND_REJECTION -> ENTRY_TRIGGER,2786,22908.0,22903.75,22912.79745857905,1.1288,1.0,4,4,-0.0826,0.4967,RECORDED_NOT_ACTIVATED,WIN
SETUP-042104,EP-023125,BR-002259,FADE,long,formation_close,fade,VWAP_BAND_REJECT_M1_618 -> FORMATION_CLOSE_LONG_TRIGGER,BAND_REJECTION -> ENTRY_TRIGGER,2793,22907.5,22901.5,22911.72688279857,0.7045,0.7045,4,4,-0.077,0.4967,RECORDED_NOT_ACTIVATED,LOSS
SETUP-042105,EP-023157,BR-002260,FADE,long,formation_close,fade,VWAP_BAND_REJECT_M1_618 -> FORMATION_CLOSE_LONG_TRIGGER,BAND_REJECTION -> ENTRY_TRIGGER,2796,22907.0,22900.0,22911.327767374114,0.6183,0.6183,4,4,-0.077,0.4967,RECORDED_NOT_ACTIVATED,WIN
SETUP-042106,EP-023168,BR-002261,FADE,long,formation_close,fade,VWAP_BAND_REJECT_M1_618 -> FORMATION_CLOSE_LONG_TRIGGER,BAND_REJECTION -> ENTRY_TRIGGER,2798,22906.0,22901.0,22911.14121635296,1.0282,1.0,4,4,-0.0654,0.4967,RECORDED_NOT_ACTIVATED,WIN
SETUP-042107,EP-023211,BR-002262,FADE,long,formation_close,fade,VWAP_BAND_REJECT_M1_618 -> FORMATION_CLOSE_LONG_TRIGGER,BAND_REJECTION -> ENTRY_TRIGGER,2806,22903.75,22902.25,22910.906922043006,4.7713,1.0,4,4,-0.0597,0.4967,RECORDED_NOT_ACTIVATED,WIN
SETUP-024031,EP-023293,BR-002263,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2813,22910.5,22909.5,22911.0,0.5,0.5,4,4,-0.0511,0.428,RECORDED_NOT_ACTIVATED,LOSS
SETUP-024214,EP-023294,BR-002264,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2813,22910.5,22909.5,22911.0,0.5,0.5,4,4,-0.0511,0.428,RECORDED_NOT_ACTIVATED,LOSS
SETUP-042112,EP-023300,BR-002265,CONTINUATION,short,formation_close,continuation,VWAP_VWAP_BOUNCE_DOWN -> FORMATION_CLOSE_SHORT_TRIGGER,VWAP_INTERACTION -> ENTRY_TRIGGER,2813,22910.5,22911.366189719127,22910.0,0.5772,0.5772,2,2,-0.2406,0.6124,RECORDED_NOT_ACTIVATED,WIN
SETUP-017931,EP-023303,BR-002266,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2815,22912.5,22913.5,22912.0,0.5,0.5,4,4,-0.071,0.4362,RECORDED_NOT_ACTIVATED,LOSS
SETUP-018035,EP-023304,BR-002267,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2815,22912.5,22913.5,22912.0,0.5,0.5,4,4,-0.071,0.4362,RECORDED_NOT_ACTIVATED,LOSS
SETUP-042120,EP-023450,BR-002268,FADE,short,formation_close,fade,VWAP_BAND_REJECT_P1_618 -> FORMATION_CLOSE_SHORT_TRIGGER,BAND_REJECTION -> ENTRY_TRIGGER,2825,22915.25,22919.5,22911.231331793686,0.9456,0.9456,4,4,-0.1121,0.4924,RECORDED_NOT_ACTIVATED,LOSS
SETUP-042121,EP-023490,BR-002269,FADE,short,formation_close,fade,VWAP_BAND_REJECT_P1_618 -> FORMATION_CLOSE_SHORT_TRIGGER,BAND_REJECTION -> ENTRY_TRIGGER,2828,22917.75,22920.5,22911.740952175784,2.1851,1.0,4,4,-0.1021,0.4924,RECORDED_NOT_ACTIVATED,LOSS
SETUP-018507,EP-023496,BR-002270,FADE,long,formation_close,fade,SWING_HIGH_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2830,22916.5,22915.5,22917.0,0.5,0.5,4,4,-0.1284,0.4216,RECORDED_NOT_ACTIVATED,WIN
SETUP-042122,EP-023524,BR-002271,FADE,short,formation_close,fade,VWAP_BAND_REJECT_P1_618 -> FORMATION_CLOSE_SHORT_TRIGGER,BAND_REJECTION -> ENTRY_TRIGGER,2834,22918.75,22920.75,22911.969665561082,3.3902,1.0,4,4,-0.1167,0.4924,RECORDED_NOT_ACTIVATED,LOSS
SETUP-021274,EP-023528,BR-002272,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2835,22918.5,22919.5,22918.0,0.5,0.5,4,4,-0.0748,0.4362,RECORDED_NOT_ACTIVATED,LOSS
SETUP-042123,EP-023549,BR-002273,FADE,short,formation_close,fade,VWAP_BAND_REJECT_P1_618 -> FORMATION_CLOSE_SHORT_TRIGGER,BAND_REJECTION -> ENTRY_TRIGGER,2837,22918.75,22923.0,22912.442075965944,1.4842,1.0,4,4,-0.1016,0.4924,RECORDED_NOT_ACTIVATED,WIN
SETUP-042126,EP-023585,BR-002274,FADE,long,formation_close,fade,VWAP_BAND_REJECT_M1_618 -> FORMATION_CLOSE_LONG_TRIGGER,BAND_REJECTION -> ENTRY_TRIGGER,2840,22904.5,22902.5,22912.135240494183,3.8176,1.0,4,4,-0.0654,0.4967,RECORDED_NOT_ACTIVATED,LOSS
SETUP-042127,EP-023621,BR-002275,FADE,long,formation_close,fade,VWAP_BAND_REJECT_M2_618 -> FORMATION_CLOSE_LONG_TRIGGER,BAND_REJECTION -> ENTRY_TRIGGER,2841,22901.5,22895.0,22911.524320945566,1.5422,1.0,3,3,-0.0527,0.5774,RECORDED_NOT_ACTIVATED,WIN
SETUP-042128,EP-023636,BR-002276,FADE,long,formation_close,fade,VWAP_BAND_REJECT_M1_618 -> FORMATION_CLOSE_LONG_TRIGGER,BAND_REJECTION -> ENTRY_TRIGGER,2842,22906.5,22899.75,22911.414568647204,0.7281,0.7281,4,4,-0.077,0.4967,RECORDED_NOT_ACTIVATED,LOSS
SETUP-001167,EP-023588,BR-002277,CONTINUATION,short,full_fill,continuation,BEARISH_FVG_FORMED -> FULL_FILL_SHORT_TRIGGER,GAP_FORMATION -> ENTRY_TRIGGER,2844,22909.0,22909.5,22908.5,1.0,1.0,2,2,0.3893,0.0,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-042129,EP-023757,BR-002278,FADE,long,formation_close,fade,VWAP_BAND_REJECT_M1_618 -> FORMATION_CLOSE_LONG_TRIGGER,BAND_REJECTION -> ENTRY_TRIGGER,2850,22902.0,22899.5,22910.78537712163,3.5142,1.0,4,4,-0.0711,0.4967,RECORDED_NOT_ACTIVATED,LOSS
SETUP-042130,EP-023763,BR-002279,FADE,long,formation_close,fade,VWAP_BAND_REJECT_M1_618 -> FORMATION_CLOSE_LONG_TRIGGER,BAND_REJECTION -> ENTRY_TRIGGER,2852,22902.0,22900.25,22910.694684550428,4.9684,1.0,4,4,-0.0849,0.4967,RECORDED_NOT_ACTIVATED,LOSS
SETUP-042131,EP-023797,BR-002280,FADE,long,formation_close,fade,VWAP_BAND_REJECT_M1_618 -> FORMATION_CLOSE_LONG_TRIGGER,BAND_REJECTION -> ENTRY_TRIGGER,2854,22903.5,22899.5,22910.478504809096,1.7446,1.0,4,4,-0.0654,0.4967,RECORDED_NOT_ACTIVATED,LOSS
SETUP-042132,EP-023811,BR-002281,FADE,long,formation_close,fade,VWAP_BAND_REJECT_M1_618 -> FORMATION_CLOSE_LONG_TRIGGER,BAND_REJECTION -> ENTRY_TRIGGER,2855,22901.25,22899.0,22910.421349942066,4.0762,1.0,4,4,-0.0711,0.4967,RECORDED_NOT_ACTIVATED,WIN
SETUP-042133,EP-023825,BR-002282,FADE,long,formation_close,fade,VWAP_BAND_REJECT_M1_618 -> FORMATION_CLOSE_LONG_TRIGGER,BAND_REJECTION -> ENTRY_TRIGGER,2856,22902.5,22899.25,22910.380574778934,2.4248,1.0,4,4,-0.0711,0.4967,RECORDED_NOT_ACTIVATED,LOSS
SETUP-042134,EP-023845,BR-002283,FADE,long,formation_close,fade,VWAP_BAND_REJECT_M1_618 -> FORMATION_CLOSE_LONG_TRIGGER,BAND_REJECTION -> ENTRY_TRIGGER,2857,22902.0,22898.75,22910.328220565752,2.5625,1.0,4,4,-0.0654,0.4967,RECORDED_NOT_ACTIVATED,WIN
SETUP-042135,EP-023853,BR-002284,FADE,long,formation_close,fade,VWAP_BAND_REJECT_M1_618 -> FORMATION_CLOSE_LONG_TRIGGER,BAND_REJECTION -> ENTRY_TRIGGER,2859,22903.75,22900.25,22910.258169934645,1.8595,1.0,4,4,-0.0654,0.4967,RECORDED_NOT_ACTIVATED,LOSS
SETUP-023767,EP-023858,BR-002285,FADE,long,formation_close,fade,SWING_HIGH_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2860,22903.0,22902.0,22903.5,0.5,0.5,4,4,-0.1242,0.4216,RECORDED_NOT_ACTIVATED,LOSS
SETUP-023867,EP-023859,BR-002286,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2860,22903.0,22902.0,22903.5,0.5,0.5,4,4,-0.0207,0.428,RECORDED_NOT_ACTIVATED,LOSS
SETUP-026413,EP-023869,BR-002287,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2860,22903.0,22902.0,22903.5,0.5,0.5,4,4,-0.0372,0.428,RECORDED_NOT_ACTIVATED,LOSS
SETUP-042136,EP-023890,BR-002288,FADE,long,formation_close,fade,VWAP_BAND_REJECT_M1_618 -> FORMATION_CLOSE_LONG_TRIGGER,BAND_REJECTION -> ENTRY_TRIGGER,2861,22902.25,22899.25,22910.1300920759,2.6267,1.0,4,4,-0.0711,0.4967,RECORDED_NOT_ACTIVATED,WIN
SETUP-026004,EP-023910,BR-002289,FADE,long,formation_close,fade,SWING_HIGH_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2863,22904.25,22903.25,22904.75,0.5,0.5,4,4,-0.1242,0.4216,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-040911,EP-023917,BR-002290,FADE,long,formation_close,fade,EQUAL_LOWS_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2863,22904.25,22903.25,22904.75,0.5,0.5,3,3,-0.1303,0.4583,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-026375,EP-023961,BR-002291,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2869,22901.75,22900.75,22902.25,0.5,0.5,4,4,-0.0086,0.428,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-042137,EP-023979,BR-002292,FADE,long,formation_close,fade,VWAP_BAND_REJECT_M1_618 -> FORMATION_CLOSE_LONG_TRIGGER,BAND_REJECTION -> ENTRY_TRIGGER,2872,22900.0,22898.5,22909.6109312964,6.4073,1.0,4,4,-0.054,0.4967,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-042138,EP-024072,BR-002293,FADE,long,formation_close,fade,VWAP_BAND_REJECT_M1_618 -> FORMATION_CLOSE_LONG_TRIGGER,BAND_REJECTION -> ENTRY_TRIGGER,2877,22901.75,22894.0,22908.964569643875,0.9309,0.9309,4,4,-0.0597,0.4967,RECORDED_NOT_ACTIVATED,LOSS
SETUP-043470,EP-024069,BR-002294,CONTINUATION,long,retest,continuation,SWING_LOW_SWEEP_BELOW -> RETEST_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2877,22895.5,22894.0,22896.5,0.6667,0.6667,4,4,0.1423,0.3334,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-005073,EP-024074,BR-002295,CONTINUATION,long,retest,continuation,PREV_RTH_CLOSE_SWEEP_BELOW -> RETEST_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2878,22891.75,22890.25,22892.5,0.5,0.5,2,2,-0.0477,0.5,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-042139,EP-024105,BR-002296,FADE,long,formation_close,fade,VWAP_BAND_REJECT_M2_618 -> FORMATION_CLOSE_LONG_TRIGGER,BAND_REJECTION -> ENTRY_TRIGGER,2879,22892.0,22888.75,22908.128914604345,4.9627,1.0,3,3,-0.0616,0.5774,RECORDED_NOT_ACTIVATED,LOSS
SETUP-025786,EP-024114,BR-002297,FADE,long,formation_close,fade,SWING_HIGH_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2881,22888.0,22887.0,22888.5,0.5,0.5,4,4,-0.1318,0.4216,RECORDED_NOT_ACTIVATED,LOSS
SETUP-043420,EP-024122,BR-002298,CONTINUATION,long,retest,continuation,SWING_LOW_SWEEP_BELOW -> RETEST_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2882,22885.0,22883.5,22885.75,0.5,0.5,4,4,0.1195,0.3334,RECORDED_NOT_ACTIVATED,WIN
SETUP-042140,EP-024136,BR-002299,FADE,long,formation_close,fade,VWAP_BAND_REJECT_M2_618 -> FORMATION_CLOSE_LONG_TRIGGER,BAND_REJECTION -> ENTRY_TRIGGER,2883,22887.25,22885.25,22907.375073389114,10.0625,1.0,3,3,-0.0449,0.5774,RECORDED_NOT_ACTIVATED,LOSS
SETUP-042141,EP-024140,BR-002300,FADE,long,formation_close,fade,VWAP_BAND_REJECT_M2_618 -> FORMATION_CLOSE_LONG_TRIGGER,BAND_REJECTION -> ENTRY_TRIGGER,2886,22888.25,22882.75,22906.832152315517,3.3786,1.0,3,3,-0.0388,0.5774,RECORDED_NOT_ACTIVATED,LOSS
SETUP-005043,EP-024143,BR-002301,FADE,short,formation_close,fade,PREV_RTH_CLOSE_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2887,22891.25,22893.0,22890.25,0.5714,0.5714,1,1,-0.2223,1.0,RECORDED_NOT_ACTIVATED,WIN
SETUP-022960,EP-024145,BR-002302,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2887,22891.25,22893.0,22890.25,0.5714,0.5714,4,4,-0.0381,0.4362,RECORDED_NOT_ACTIVATED,WIN
SETUP-024884,EP-024148,BR-002303,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2887,22891.25,22893.0,22890.25,0.5714,0.5714,4,4,-0.0381,0.4362,RECORDED_NOT_ACTIVATED,WIN
SETUP-024930,EP-024149,BR-002304,FADE,short,formation_close,fade,SWING_LOW_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2887,22891.25,22893.0,22890.25,0.5714,0.5714,4,4,-0.0381,0.4362,RECORDED_NOT_ACTIVATED,WIN
SETUP-015113,EP-024172,BR-002305,FADE,long,formation_close,fade,SWING_HIGH_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2891,22879.5,22877.0,22880.75,0.5,0.5,4,4,-0.1331,0.4216,RECORDED_NOT_ACTIVATED,LOSS
SETUP-015165,EP-024173,BR-002306,FADE,long,formation_close,fade,SWING_HIGH_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2891,22879.5,22877.0,22880.75,0.5,0.5,4,4,-0.1331,0.4216,RECORDED_NOT_ACTIVATED,LOSS
SETUP-015266,EP-024174,BR-002307,FADE,long,formation_close,fade,SWING_HIGH_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2891,22879.5,22877.0,22880.75,0.5,0.5,4,4,-0.1331,0.4216,RECORDED_NOT_ACTIVATED,LOSS
SETUP-015347,EP-024175,BR-002308,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2891,22879.5,22877.0,22880.75,0.5,0.5,4,4,-0.06,0.428,RECORDED_NOT_ACTIVATED,LOSS
SETUP-015405,EP-024176,BR-002309,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2891,22879.5,22877.0,22880.75,0.5,0.5,4,4,-0.06,0.428,RECORDED_NOT_ACTIVATED,LOSS
SETUP-015439,EP-024177,BR-002310,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2891,22879.5,22877.0,22880.75,0.5,0.5,4,4,-0.06,0.428,RECORDED_NOT_ACTIVATED,LOSS
SETUP-023494,EP-024178,BR-002311,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2891,22879.5,22877.0,22880.75,0.5,0.5,4,4,-0.0487,0.428,RECORDED_NOT_ACTIVATED,LOSS
SETUP-023526,EP-024179,BR-002312,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2891,22879.5,22877.0,22880.75,0.5,0.5,4,4,-0.0487,0.428,RECORDED_NOT_ACTIVATED,LOSS
SETUP-023663,EP-024180,BR-002313,FADE,long,formation_close,fade,SWING_LOW_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2891,22879.5,22877.0,22880.75,0.5,0.5,4,4,-0.0487,0.428,RECORDED_NOT_ACTIVATED,LOSS
SETUP-043418,EP-024175,BR-002314,CONTINUATION,long,retest,continuation,SWING_LOW_SWEEP_BELOW -> RETEST_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2891,22879.5,22878.0,22880.75,0.8333,0.8333,4,4,0.1614,0.3334,RECORDED_NOT_ACTIVATED,LOSS
SETUP-043476,EP-024175,BR-002314,CONTINUATION,long,retest,continuation,SWING_LOW_SWEEP_BELOW -> RETEST_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2891,22883.25,22881.75,22884.0,0.5,0.5,4,4,0.1656,0.3334,RECORDED_NOT_ACTIVATED,LOSS
SETUP-043477,EP-024175,BR-002314,CONTINUATION,long,retest,continuation,SWING_LOW_SWEEP_BELOW -> RETEST_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2891,22883.25,22881.75,22884.0,0.5,0.5,4,4,0.1656,0.3334,RECORDED_NOT_ACTIVATED,LOSS
SETUP-042142,EP-024194,BR-002315,FADE,long,formation_close,fade,VWAP_BAND_REJECT_M2_618 -> FORMATION_CLOSE_LONG_TRIGGER,BAND_REJECTION -> ENTRY_TRIGGER,2892,22874.25,22869.75,22903.882878585515,6.5851,1.0,3,3,-0.0616,0.5774,RECORDED_NOT_ACTIVATED,WIN
SETUP-043404,EP-024183,BR-002316,CONTINUATION,long,retest,continuation,ANCHOR_ASIA_OPEN_SWEEP -> RETEST_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2892,22870.25,22868.75,22872.0,1.1667,1.0,4,4,-0.1343,0.4267,RECORDED_NOT_ACTIVATED,WIN
SETUP-026622,EP-024235,BR-002317,FADE,short,formation_close,fade,SWING_HIGH_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2898,22880.0,22881.0,22879.5,0.5,0.5,4,4,-0.1204,0.4306,RECORDED_NOT_ACTIVATED,AMBIGUOUS
SETUP-004304,EP-024263,BR-002318,FADE,long,formation_close,fade,ANCHOR_ASIA_OPEN_SWEEP -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2904,22874.25,22872.5,22875.25,0.5714,0.5714,3,3,-0.1337,0.4145,RECORDED_NOT_ACTIVATED,WIN
SETUP-015239,EP-024265,BR-002319,FADE,long,formation_close,fade,SWING_HIGH_SWEEP_BELOW -> FORMATION_CLOSE_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2904,22874.25,22872.5,22875.25,0.5714,0.5714,4,4,-0.1227,0.4216,RECORDED_NOT_ACTIVATED,WIN
SETUP-014969,EP-024266,BR-002320,FADE,short,formation_close,fade,SWING_HIGH_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2905,22875.75,22876.75,22875.25,0.5,0.5,4,4,-0.122,0.4306,RECORDED_NOT_ACTIVATED,LOSS
SETUP-015198,EP-024281,BR-002321,FADE,short,formation_close,fade,SWING_HIGH_SWEEP_ABOVE -> FORMATION_CLOSE_SHORT_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2908,22875.25,22876.25,22874.25,1.0,1.0,4,4,-0.122,0.4306,RECORDED_NOT_ACTIVATED,WIN
SETUP-043479,EP-024289,BR-002322,CONTINUATION,long,retest,continuation,HL_1000_LOW_SWEEP_BELOW -> RETEST_LONG_TRIGGER,LIQUIDITY_SWEEP -> ENTRY_TRIGGER,2911,22870.25,22868.75,22872.0,1.1667,1.0,4,4,-0.101,0.4267,RECORDED_NOT_ACTIVATED,AMBIGUOUS
