session,day,event_type,event_subtype
2025-07-15,2025-07-16,hist_level,HL_0930_HIGH_SWEEP_BELOW x2
2025-07-15,2025-07-16,hist_level,HL_0930_LOW_ACCEPTANCE_ABOVE x6
2025-07-15,2025-07-16,hist_level,HL_0930_LOW_ACCEPTANCE_BELOW x6
2025-07-15,2025-07-16,hist_level,HL_0930_LOW_BREAK x1
2025-07-15,2025-07-16,hist_level,HL_0930_LOW_CONTINUATION x10
2025-07-15,2025-07-16,hist_level,HL_0930_LOW_EXACT_TOUCH x4
2025-07-15,2025-07-16,hist_level,HL_0930_LOW_EXPIRY x1
2025-07-15,2025-07-16,hist_level,HL_0930_LOW_FIRST_TOUCH x1
2025-07-15,2025-07-16,hist_level,HL_0930_LOW_FORMED x1
2025-07-15,2025-07-16,hist_level,HL_0930_LOW_RECLAIM x16
2025-07-15,2025-07-16,hist_level,HL_0930_LOW_REJECTION x15
2025-07-15,2025-07-16,hist_level,HL_0930_LOW_REVISIT x36
2025-07-15,2025-07-16,hist_level,HL_0930_LOW_SWEEP_ABOVE x8
2025-07-15,2025-07-16,hist_level,HL_0930_LOW_SWEEP_BELOW x7
2025-07-15,2025-07-16,hist_level,HL_1000_HIGH_ACCEPTANCE_ABOVE x9
2025-07-15,2025-07-16,hist_level,HL_1000_HIGH_ACCEPTANCE_BELOW x6
2025-07-15,2025-07-16,hist_level,HL_1000_HIGH_BREAK x1
2025-07-15,2025-07-16,hist_level,HL_1000_HIGH_CONTINUATION x12
2025-07-15,2025-07-16,hist_level,HL_1000_HIGH_EXACT_TOUCH x1
2025-07-15,2025-07-16,hist_level,HL_1000_HIGH_EXPIRY x1
2025-07-15,2025-07-16,hist_level,HL_1000_HIGH_FIRST_TOUCH x1
2025-07-15,2025-07-16,hist_level,HL_1000_HIGH_FORMED x1
2025-07-15,2025-07-16,hist_level,HL_1000_HIGH_RECLAIM x27
2025-07-15,2025-07-16,hist_level,HL_1000_HIGH_REJECTION x19
2025-07-15,2025-07-16,hist_level,HL_1000_HIGH_REVISIT x47
2025-07-15,2025-07-16,hist_level,HL_1000_HIGH_SWEEP_ABOVE x7
2025-07-15,2025-07-16,hist_level,HL_1000_HIGH_SWEEP_BELOW x12
2025-07-15,2025-07-16,hist_level,HL_1000_LOW_ACCEPTANCE_ABOVE x4
2025-07-15,2025-07-16,hist_level,HL_1000_LOW_ACCEPTANCE_BELOW x3
2025-07-15,2025-07-16,hist_level,HL_1000_LOW_BREAK x1
2025-07-15,2025-07-16,hist_level,HL_1000_LOW_CONTINUATION x6
2025-07-15,2025-07-16,hist_level,HL_1000_LOW_EXPIRY x1
2025-07-15,2025-07-16,hist_level,HL_1000_LOW_FIRST_TOUCH x1
2025-07-15,2025-07-16,hist_level,HL_1000_LOW_FORMED x1
2025-07-15,2025-07-16,hist_level,HL_1000_LOW_RECLAIM x6
2025-07-15,2025-07-16,hist_level,HL_1000_LOW_REJECTION x7
2025-07-15,2025-07-16,hist_level,HL_1000_LOW_REVISIT x12
2025-07-15,2025-07-16,hist_level,HL_1000_LOW_SWEEP_ABOVE x3
2025-07-15,2025-07-16,hist_level,HL_1000_LOW_SWEEP_BELOW x4
2025-07-15,2025-07-16,hist_level,PREV_3SESSION_HIGH_ACCEPTANCE_BELOW x1
2025-07-15,2025-07-16,hist_level,PREV_3SESSION_HIGH_BREAK x1
2025-07-15,2025-07-16,hist_level,PREV_3SESSION_HIGH_CONTINUATION x1
2025-07-15,2025-07-16,hist_level,PREV_3SESSION_HIGH_EXPIRY x1
2025-07-15,2025-07-16,hist_level,PREV_3SESSION_HIGH_FORMED x1
2025-07-15,2025-07-16,hist_level,PREV_3SESSION_LOW_ACCEPTANCE_ABOVE x1
2025-07-15,2025-07-16,hist_level,PREV_3SESSION_LOW_BREAK x1
2025-07-15,2025-07-16,hist_level,PREV_3SESSION_LOW_CONTINUATION x1
2025-07-15,2025-07-16,hist_level,PREV_3SESSION_LOW_EXPIRY x1
2025-07-15,2025-07-16,hist_level,PREV_3SESSION_LOW_FORMED x1
2025-07-15,2025-07-16,hist_level,PREV_DAY_HIGH_ACCEPTANCE_BELOW x1
2025-07-15,2025-07-16,hist_level,PREV_DAY_HIGH_BREAK x1
2025-07-15,2025-07-16,hist_level,PREV_DAY_HIGH_CONTINUATION x1
2025-07-15,2025-07-16,hist_level,PREV_DAY_HIGH_EXPIRY x1
2025-07-15,2025-07-16,hist_level,PREV_DAY_HIGH_FORMED x1
2025-07-15,2025-07-16,hist_level,PREV_DAY_LOW_ACCEPTANCE_ABOVE x14
2025-07-15,2025-07-16,hist_level,PREV_DAY_LOW_ACCEPTANCE_BELOW x9
2025-07-15,2025-07-16,hist_level,PREV_DAY_LOW_BREAK x1
2025-07-15,2025-07-16,hist_level,PREV_DAY_LOW_CONTINUATION x19
2025-07-15,2025-07-16,hist_level,PREV_DAY_LOW_EXACT_TOUCH x4
2025-07-15,2025-07-16,hist_level,PREV_DAY_LOW_EXPIRY x1
2025-07-15,2025-07-16,hist_level,PREV_DAY_LOW_FORMED x1
2025-07-15,2025-07-16,hist_level,PREV_DAY_LOW_RECLAIM x32
2025-07-15,2025-07-16,hist_level,PREV_DAY_LOW_REJECTION x32
2025-07-15,2025-07-16,hist_level,PREV_DAY_LOW_REVISIT x68
2025-07-15,2025-07-16,hist_level,PREV_DAY_LOW_SWEEP_ABOVE x9
2025-07-15,2025-07-16,hist_level,PREV_DAY_LOW_SWEEP_BELOW x23
2025-07-15,2025-07-16,hist_level,PREV_RTH_CLOSE_ACCEPTANCE_ABOVE x5
2025-07-15,2025-07-16,hist_level,PREV_RTH_CLOSE_ACCEPTANCE_BELOW x5
2025-07-15,2025-07-16,hist_level,PREV_RTH_CLOSE_BREAK x1
2025-07-15,2025-07-16,hist_level,PREV_RTH_CLOSE_CONTINUATION x8
2025-07-15,2025-07-16,hist_level,PREV_RTH_CLOSE_EXACT_TOUCH x4
2025-07-15,2025-07-16,hist_level,PREV_RTH_CLOSE_EXPIRY x1
2025-07-15,2025-07-16,hist_level,PREV_RTH_CLOSE_FIRST_TOUCH x1
2025-07-15,2025-07-16,hist_level,PREV_RTH_CLOSE_FORMED x1
2025-07-15,2025-07-16,hist_level,PREV_RTH_CLOSE_RECLAIM x15
2025-07-15,2025-07-16,hist_level,PREV_RTH_CLOSE_REJECTION x16
2025-07-15,2025-07-16,hist_level,PREV_RTH_CLOSE_REVISIT x37
2025-07-15,2025-07-16,hist_level,PREV_RTH_CLOSE_SWEEP_ABOVE x9
2025-07-15,2025-07-16,hist_level,PREV_RTH_CLOSE_SWEEP_BELOW x7
2025-07-15,2025-07-16,hist_level,PREV_RTH_HIGH_ACCEPTANCE_BELOW x1
2025-07-15,2025-07-16,hist_level,PREV_RTH_HIGH_BREAK x1
2025-07-15,2025-07-16,hist_level,PREV_RTH_HIGH_CONTINUATION x1
2025-07-15,2025-07-16,hist_level,PREV_RTH_HIGH_EXPIRY x1
2025-07-15,2025-07-16,hist_level,PREV_RTH_HIGH_FORMED x1
2025-07-15,2025-07-16,hist_level,PREV_RTH_LOW_ACCEPTANCE_ABOVE x5
2025-07-15,2025-07-16,hist_level,PREV_RTH_LOW_ACCEPTANCE_BELOW x4
2025-07-15,2025-07-16,hist_level,PREV_RTH_LOW_BREAK x1
2025-07-15,2025-07-16,hist_level,PREV_RTH_LOW_CONTINUATION x7
2025-07-15,2025-07-16,hist_level,PREV_RTH_LOW_EXACT_TOUCH x2
2025-07-15,2025-07-16,hist_level,PREV_RTH_LOW_EXPIRY x1
2025-07-15,2025-07-16,hist_level,PREV_RTH_LOW_FORMED x1
2025-07-15,2025-07-16,hist_level,PREV_RTH_LOW_RECLAIM x13
2025-07-15,2025-07-16,hist_level,PREV_RTH_LOW_REJECTION x14
2025-07-15,2025-07-16,hist_level,PREV_RTH_LOW_REVISIT x30
2025-07-15,2025-07-16,hist_level,PREV_RTH_LOW_SWEEP_ABOVE x5
2025-07-15,2025-07-16,hist_level,PREV_RTH_LOW_SWEEP_BELOW x9
2025-07-15,2025-07-16,ifvg,BEARISH_IFVG_ACTIVATION x112
2025-07-15,2025-07-16,ifvg,BEARISH_IFVG_EXPIRY x2
2025-07-15,2025-07-16,ifvg,BEARISH_IFVG_FIRST_TOUCH x114
2025-07-15,2025-07-16,ifvg,BEARISH_IFVG_REINVERSION x112
2025-07-15,2025-07-16,ifvg,BEARISH_IFVG_REJECTION x197
2025-07-15,2025-07-16,ifvg,BEARISH_IFVG_REVISIT x325
2025-07-15,2025-07-16,ifvg,BULLISH_IFVG_ACTIVATION x95
2025-07-15,2025-07-16,ifvg,BULLISH_IFVG_FIRST_TOUCH x91
2025-07-15,2025-07-16,ifvg,BULLISH_IFVG_REINVERSION x90
2025-07-15,2025-07-16,ifvg,BULLISH_IFVG_REJECTION x185
2025-07-15,2025-07-16,ifvg,BULLISH_IFVG_REVISIT x366
2025-07-15,2025-07-16,liquidity,EQUAL_HIGHS_ACCEPTANCE_ABOVE x958
2025-07-15,2025-07-16,liquidity,EQUAL_HIGHS_ACCEPTANCE_BELOW x985
2025-07-15,2025-07-16,liquidity,EQUAL_HIGHS_BREAK x75
2025-07-15,2025-07-16,liquidity,EQUAL_HIGHS_CONFIRMED x75
2025-07-15,2025-07-16,liquidity,EQUAL_HIGHS_CONTINUATION x1585
2025-07-15,2025-07-16,liquidity,EQUAL_HIGHS_EXACT_TOUCH x164
2025-07-15,2025-07-16,liquidity,EQUAL_HIGHS_EXPIRY x66
2025-07-15,2025-07-16,liquidity,EQUAL_HIGHS_FIRST_TOUCH x75
2025-07-15,2025-07-16,liquidity,EQUAL_HIGHS_RECLAIM x2687
2025-07-15,2025-07-16,liquidity,EQUAL_HIGHS_REJECTION x2586
2025-07-15,2025-07-16,liquidity,EQUAL_HIGHS_REVISIT x5454
2025-07-15,2025-07-16,liquidity,EQUAL_HIGHS_SWEEP_ABOVE x1427
2025-07-15,2025-07-16,liquidity,EQUAL_HIGHS_SWEEP_BELOW x1159
2025-07-15,2025-07-16,liquidity,EQUAL_LOWS_ACCEPTANCE_ABOVE x959
2025-07-15,2025-07-16,liquidity,EQUAL_LOWS_ACCEPTANCE_BELOW x848
2025-07-15,2025-07-16,liquidity,EQUAL_LOWS_BREAK x71
2025-07-15,2025-07-16,liquidity,EQUAL_LOWS_CONFIRMED x71
2025-07-15,2025-07-16,liquidity,EQUAL_LOWS_CONTINUATION x1480
2025-07-15,2025-07-16,liquidity,EQUAL_LOWS_EXACT_TOUCH x166
2025-07-15,2025-07-16,liquidity,EQUAL_LOWS_EXPIRY x61
2025-07-15,2025-07-16,liquidity,EQUAL_LOWS_FIRST_TOUCH x71
2025-07-15,2025-07-16,liquidity,EQUAL_LOWS_RECLAIM x2477
2025-07-15,2025-07-16,liquidity,EQUAL_LOWS_REJECTION x2339
2025-07-15,2025-07-16,liquidity,EQUAL_LOWS_REVISIT x5022
2025-07-15,2025-07-16,liquidity,EQUAL_LOWS_SWEEP_ABOVE x1145
2025-07-15,2025-07-16,liquidity,EQUAL_LOWS_SWEEP_BELOW x1194
2025-07-15,2025-07-16,liquidity,SWING_HIGH_ACCEPTANCE_ABOVE x1789
2025-07-15,2025-07-16,liquidity,SWING_HIGH_ACCEPTANCE_BELOW x1869
2025-07-15,2025-07-16,liquidity,SWING_HIGH_BREAK x147
2025-07-15,2025-07-16,liquidity,SWING_HIGH_CONFIRMED x147
2025-07-15,2025-07-16,liquidity,SWING_HIGH_CONTINUATION x2992
2025-07-15,2025-07-16,liquidity,SWING_HIGH_EXACT_TOUCH x680
2025-07-15,2025-07-16,liquidity,SWING_HIGH_EXPIRY x161
2025-07-15,2025-07-16,liquidity,SWING_HIGH_FIRST_TOUCH x145
2025-07-15,2025-07-16,liquidity,SWING_HIGH_RECLAIM x5162
2025-07-15,2025-07-16,liquidity,SWING_HIGH_REJECTION x4638
2025-07-15,2025-07-16,liquidity,SWING_HIGH_REVISIT x10456
2025-07-15,2025-07-16,liquidity,SWING_HIGH_SWEEP_ABOVE x2555
2025-07-15,2025-07-16,liquidity,SWING_HIGH_SWEEP_BELOW x2083
2025-07-15,2025-07-16,liquidity,SWING_LOW_ACCEPTANCE_ABOVE x1971
2025-07-15,2025-07-16,liquidity,SWING_LOW_ACCEPTANCE_BELOW x1799
2025-07-15,2025-07-16,liquidity,SWING_LOW_BREAK x148
2025-07-15,2025-07-16,liquidity,SWING_LOW_CONFIRMED x148
2025-07-15,2025-07-16,liquidity,SWING_LOW_CONTINUATION x3100
2025-07-15,2025-07-16,liquidity,SWING_LOW_EXACT_TOUCH x721
2025-07-15,2025-07-16,liquidity,SWING_LOW_EXPIRY x151
2025-07-15,2025-07-16,liquidity,SWING_LOW_FIRST_TOUCH x149
2025-07-15,2025-07-16,liquidity,SWING_LOW_RECLAIM x5393
2025-07-15,2025-07-16,liquidity,SWING_LOW_REJECTION x4790
2025-07-15,2025-07-16,liquidity,SWING_LOW_REVISIT x10892
2025-07-15,2025-07-16,liquidity,SWING_LOW_SWEEP_ABOVE x2372
2025-07-15,2025-07-16,liquidity,SWING_LOW_SWEEP_BELOW x2418
2025-07-15,2025-07-16,rejection_block,BEARISH_RB_CONFIRMED x39
2025-07-15,2025-07-16,rejection_block,BEARISH_RB_EXACT_TOUCH x18
2025-07-15,2025-07-16,rejection_block,BEARISH_RB_EXPIRY x2
2025-07-15,2025-07-16,rejection_block,BEARISH_RB_FAILURE x15
2025-07-15,2025-07-16,rejection_block,BEARISH_RB_FORMED x54
2025-07-15,2025-07-16,rejection_block,BEARISH_RB_INVALIDATION x40
2025-07-15,2025-07-16,rejection_block,BEARISH_RB_REJECTION x104
2025-07-15,2025-07-16,rejection_block,BEARISH_RB_REVISIT x238
2025-07-15,2025-07-16,rejection_block,BEARISH_RB_TAP x39
2025-07-15,2025-07-16,rejection_block,BULLISH_RB_CONFIRMED x38
2025-07-15,2025-07-16,rejection_block,BULLISH_RB_EXACT_TOUCH x9
2025-07-15,2025-07-16,rejection_block,BULLISH_RB_FAILURE x12
2025-07-15,2025-07-16,rejection_block,BULLISH_RB_FORMED x50
2025-07-15,2025-07-16,rejection_block,BULLISH_RB_INVALIDATION x37
2025-07-15,2025-07-16,rejection_block,BULLISH_RB_REJECTION x91
2025-07-15,2025-07-16,rejection_block,BULLISH_RB_REVISIT x166
2025-07-15,2025-07-16,rejection_block,BULLISH_RB_TAP x39
2025-07-15,2025-07-16,structure,BEARISH_EXPANSION x40
2025-07-15,2025-07-16,structure,BULLISH_EXPANSION x35
2025-07-15,2025-07-16,structure,COMPRESSION x5
2025-07-15,2025-07-16,structure,STRUCT_BREAK x5
2025-07-15,2025-07-16,structure,STRUCT_CONTINUATION x4
2025-07-15,2025-07-16,structure,STRUCT_FAILED_CONTINUATION x1
2025-07-15,2025-07-16,time_anchor,ANCHOR_ASIA_OPEN_ACCEPTANCE_ABOVE x15
2025-07-15,2025-07-16,time_anchor,ANCHOR_ASIA_OPEN_ACCEPTANCE_BELOW x11
2025-07-15,2025-07-16,time_anchor,ANCHOR_ASIA_OPEN_CONTINUATION x22
2025-07-15,2025-07-16,time_anchor,ANCHOR_ASIA_OPEN_EXACT_TOUCH x9
2025-07-15,2025-07-16,time_anchor,ANCHOR_ASIA_OPEN_RECLAIM x40
2025-07-15,2025-07-16,time_anchor,ANCHOR_ASIA_OPEN_REJECTION x32
2025-07-15,2025-07-16,time_anchor,ANCHOR_ASIA_OPEN_REVISIT x83
2025-07-15,2025-07-16,time_anchor,ANCHOR_ASIA_OPEN_SWEEP x32
2025-07-15,2025-07-16,time_anchor,ANCHOR_LONDON_OPEN_ACCEPTANCE_ABOVE x12
2025-07-15,2025-07-16,time_anchor,ANCHOR_LONDON_OPEN_ACCEPTANCE_BELOW x5
2025-07-15,2025-07-16,time_anchor,ANCHOR_LONDON_OPEN_BREAK x1
2025-07-15,2025-07-16,time_anchor,ANCHOR_LONDON_OPEN_CONTINUATION x15
2025-07-15,2025-07-16,time_anchor,ANCHOR_LONDON_OPEN_EXACT_TOUCH x2
2025-07-15,2025-07-16,time_anchor,ANCHOR_LONDON_OPEN_EXPIRY x1
2025-07-15,2025-07-16,time_anchor,ANCHOR_LONDON_OPEN_FIRST_TOUCH x1
2025-07-15,2025-07-16,time_anchor,ANCHOR_LONDON_OPEN_FORMED x1
2025-07-15,2025-07-16,time_anchor,ANCHOR_LONDON_OPEN_RECLAIM x26
2025-07-15,2025-07-16,time_anchor,ANCHOR_LONDON_OPEN_REJECTION x23
2025-07-15,2025-07-16,time_anchor,ANCHOR_LONDON_OPEN_REVISIT x50
2025-07-15,2025-07-16,time_anchor,ANCHOR_LONDON_OPEN_SWEEP x23
2025-07-15,2025-07-16,time_anchor,ANCHOR_MIDNIGHT_OPEN_ACCEPTANCE_ABOVE x16
2025-07-15,2025-07-16,time_anchor,ANCHOR_MIDNIGHT_OPEN_ACCEPTANCE_BELOW x16
2025-07-15,2025-07-16,time_anchor,ANCHOR_MIDNIGHT_OPEN_BREAK x1
2025-07-15,2025-07-16,time_anchor,ANCHOR_MIDNIGHT_OPEN_CONTINUATION x24
2025-07-15,2025-07-16,time_anchor,ANCHOR_MIDNIGHT_OPEN_EXACT_TOUCH x6
2025-07-15,2025-07-16,time_anchor,ANCHOR_MIDNIGHT_OPEN_EXPIRY x1
2025-07-15,2025-07-16,time_anchor,ANCHOR_MIDNIGHT_OPEN_FIRST_TOUCH x1
2025-07-15,2025-07-16,time_anchor,ANCHOR_MIDNIGHT_OPEN_FORMED x1
2025-07-15,2025-07-16,time_anchor,ANCHOR_MIDNIGHT_OPEN_RECLAIM x42
2025-07-15,2025-07-16,time_anchor,ANCHOR_MIDNIGHT_OPEN_REJECTION x41
2025-07-15,2025-07-16,time_anchor,ANCHOR_MIDNIGHT_OPEN_REVISIT x89
2025-07-15,2025-07-16,time_anchor,ANCHOR_MIDNIGHT_OPEN_SWEEP x41
2025-07-15,2025-07-16,time_anchor,ANCHOR_NY_SESSION_OPEN_ACCEPTANCE_ABOVE x3
2025-07-15,2025-07-16,time_anchor,ANCHOR_NY_SESSION_OPEN_ACCEPTANCE_BELOW x4
2025-07-15,2025-07-16,time_anchor,ANCHOR_NY_SESSION_OPEN_BREAK x1
2025-07-15,2025-07-16,time_anchor,ANCHOR_NY_SESSION_OPEN_CONTINUATION x6
2025-07-15,2025-07-16,time_anchor,ANCHOR_NY_SESSION_OPEN_EXPIRY x1
2025-07-15,2025-07-16,time_anchor,ANCHOR_NY_SESSION_OPEN_FIRST_TOUCH x1
2025-07-15,2025-07-16,time_anchor,ANCHOR_NY_SESSION_OPEN_FORMED x1
2025-07-15,2025-07-16,time_anchor,ANCHOR_NY_SESSION_OPEN_RECLAIM x8
2025-07-15,2025-07-16,time_anchor,ANCHOR_NY_SESSION_OPEN_REJECTION x11
2025-07-15,2025-07-16,time_anchor,ANCHOR_NY_SESSION_OPEN_REVISIT x19
2025-07-15,2025-07-16,time_anchor,ANCHOR_NY_SESSION_OPEN_SWEEP x11
2025-07-15,2025-07-16,time_anchor,ANCHOR_OPEN_0900_ACCEPTANCE_ABOVE x3
2025-07-15,2025-07-16,time_anchor,ANCHOR_OPEN_0900_ACCEPTANCE_BELOW x8
2025-07-15,2025-07-16,time_anchor,ANCHOR_OPEN_0900_BREAK x1
2025-07-15,2025-07-16,time_anchor,ANCHOR_OPEN_0900_CONTINUATION x10
2025-07-15,2025-07-16,time_anchor,ANCHOR_OPEN_0900_EXACT_TOUCH x3
2025-07-15,2025-07-16,time_anchor,ANCHOR_OPEN_0900_EXPIRY x1
2025-07-15,2025-07-16,time_anchor,ANCHOR_OPEN_0900_FIRST_TOUCH x1
2025-07-15,2025-07-16,time_anchor,ANCHOR_OPEN_0900_FORMED x1
2025-07-15,2025-07-16,time_anchor,ANCHOR_OPEN_0900_RECLAIM x16
2025-07-15,2025-07-16,time_anchor,ANCHOR_OPEN_0900_REJECTION x17
2025-07-15,2025-07-16,time_anchor,ANCHOR_OPEN_0900_REVISIT x36
2025-07-15,2025-07-16,time_anchor,ANCHOR_OPEN_0900_SWEEP x17
2025-07-15,2025-07-16,time_anchor,ANCHOR_OPEN_0930_ACCEPTANCE_ABOVE x3
2025-07-15,2025-07-16,time_anchor,ANCHOR_OPEN_0930_ACCEPTANCE_BELOW x4
2025-07-15,2025-07-16,time_anchor,ANCHOR_OPEN_0930_BREAK x1
2025-07-15,2025-07-16,time_anchor,ANCHOR_OPEN_0930_CONTINUATION x6
2025-07-15,2025-07-16,time_anchor,ANCHOR_OPEN_0930_EXPIRY x1
2025-07-15,2025-07-16,time_anchor,ANCHOR_OPEN_0930_FIRST_TOUCH x1
2025-07-15,2025-07-16,time_anchor,ANCHOR_OPEN_0930_FORMED x1
2025-07-15,2025-07-16,time_anchor,ANCHOR_OPEN_0930_RECLAIM x8
2025-07-15,2025-07-16,time_anchor,ANCHOR_OPEN_0930_REJECTION x11
2025-07-15,2025-07-16,time_anchor,ANCHOR_OPEN_0930_REVISIT x19
2025-07-15,2025-07-16,time_anchor,ANCHOR_OPEN_0930_SWEEP x11
2025-07-15,2025-07-16,time_anchor,ANCHOR_OPEN_1000_ACCEPTANCE_ABOVE x7
2025-07-15,2025-07-16,time_anchor,ANCHOR_OPEN_1000_ACCEPTANCE_BELOW x3
2025-07-15,2025-07-16,time_anchor,ANCHOR_OPEN_1000_BREAK x1
2025-07-15,2025-07-16,time_anchor,ANCHOR_OPEN_1000_CONTINUATION x9
2025-07-15,2025-07-16,time_anchor,ANCHOR_OPEN_1000_EXPIRY x1
2025-07-15,2025-07-16,time_anchor,ANCHOR_OPEN_1000_FIRST_TOUCH x1
2025-07-15,2025-07-16,time_anchor,ANCHOR_OPEN_1000_FORMED x1
2025-07-15,2025-07-16,time_anchor,ANCHOR_OPEN_1000_RECLAIM x12
2025-07-15,2025-07-16,time_anchor,ANCHOR_OPEN_1000_REJECTION x12
2025-07-15,2025-07-16,time_anchor,ANCHOR_OPEN_1000_REVISIT x25
2025-07-15,2025-07-16,time_anchor,ANCHOR_OPEN_1000_SWEEP x12
2025-07-15,2025-07-16,vwap,VWAP_BAND_REJECT_M1_618 x38
2025-07-15,2025-07-16,vwap,VWAP_BAND_REJECT_M2_618 x8
2025-07-15,2025-07-16,vwap,VWAP_BAND_REJECT_P1_618 x31
2025-07-15,2025-07-16,vwap,VWAP_BAND_REJECT_P2_618 x3
2025-07-15,2025-07-16,vwap,VWAP_BAND_REJECT_P3_618 x2
2025-07-15,2025-07-16,vwap,VWAP_VWAP x36
2025-07-15,2025-07-16,vwap,VWAP_VWAP_ABOVE x14
2025-07-15,2025-07-16,vwap,VWAP_VWAP_BELOW x15
2025-07-15,2025-07-16,vwap,VWAP_VWAP_BOUNCE_DOWN x54
2025-07-15,2025-07-16,vwap,VWAP_VWAP_BOUNCE_UP x42
2025-07-15,2025-07-16,vwap,VWAP_VWAP_DOWN x23
2025-07-15,2025-07-16,vwap,VWAP_VWAP_UP x24
2025-07-16,2025-07-16,displacement,BAD_BEARISH_DISPLACEMENT x7
2025-07-16,2025-07-16,displacement,BAD_BULLISH_DISPLACEMENT x4
2025-07-16,2025-07-16,displacement,DISPLACEMENT_CONTINUATION x60
2025-07-16,2025-07-16,displacement,DISPLACEMENT_FAILED_CONTINUATION x10
2025-07-16,2025-07-16,displacement,GOOD_BEARISH_DISPLACEMENT x21
2025-07-16,2025-07-16,displacement,GOOD_BULLISH_DISPLACEMENT x13
2025-07-16,2025-07-16,displacement,MIXED_BEARISH_DISPLACEMENT x44
2025-07-16,2025-07-16,displacement,MIXED_BULLISH_DISPLACEMENT x50
2025-07-16,2025-07-16,fvg,BEARISH_FVG_EXACT_TOUCH x8
2025-07-16,2025-07-16,fvg,BEARISH_FVG_FAILURE x32
2025-07-16,2025-07-16,fvg,BEARISH_FVG_FIRST_FILL x36
2025-07-16,2025-07-16,fvg,BEARISH_FVG_FIRST_TOUCH x37
2025-07-16,2025-07-16,fvg,BEARISH_FVG_FORMED x38
2025-07-16,2025-07-16,fvg,BEARISH_FVG_FULL_FILL x34
2025-07-16,2025-07-16,fvg,BEARISH_FVG_MIDPOINT x34
2025-07-16,2025-07-16,fvg,BEARISH_FVG_REVISIT x98
2025-07-16,2025-07-16,fvg,BULLISH_FVG_CONTINUATION x6
2025-07-16,2025-07-16,fvg,BULLISH_FVG_EXACT_TOUCH x14
2025-07-16,2025-07-16,fvg,BULLISH_FVG_EXPIRY x10
2025-07-16,2025-07-16,fvg,BULLISH_FVG_FAILURE x36
2025-07-16,2025-07-16,fvg,BULLISH_FVG_FIRST_FILL x37
2025-07-16,2025-07-16,fvg,BULLISH_FVG_FIRST_TOUCH x37
2025-07-16,2025-07-16,fvg,BULLISH_FVG_FORMED x39
2025-07-16,2025-07-16,fvg,BULLISH_FVG_FULL_FILL x37
2025-07-16,2025-07-16,fvg,BULLISH_FVG_MIDPOINT x37
2025-07-16,2025-07-16,fvg,BULLISH_FVG_REVISIT x157
2025-07-16,2025-07-16,hist_level,HL_0900_LOW_REJECTION x1
2025-07-16,2025-07-16,hist_level,HL_0900_LOW_REVISIT x1
2025-07-16,2025-07-16,hist_level,HL_0900_LOW_SWEEP_ABOVE x1
2025-07-16,2025-07-16,hist_level,HL_0930_LOW_ACCEPTANCE_BELOW x1
2025-07-16,2025-07-16,hist_level,HL_0930_LOW_CONTINUATION x1
2025-07-16,2025-07-16,hist_level,HL_0930_LOW_RECLAIM x2
2025-07-16,2025-07-16,hist_level,HL_0930_LOW_REVISIT x2
2025-07-16,2025-07-16,ifvg,BEARISH_IFVG_ACTIVATION x36
2025-07-16,2025-07-16,ifvg,BEARISH_IFVG_FIRST_TOUCH x35
2025-07-16,2025-07-16,ifvg,BEARISH_IFVG_REINVERSION x32
2025-07-16,2025-07-16,ifvg,BEARISH_IFVG_REJECTION x65
2025-07-16,2025-07-16,ifvg,BEARISH_IFVG_REVISIT x139
2025-07-16,2025-07-16,ifvg,BULLISH_IFVG_ACTIVATION x32
2025-07-16,2025-07-16,ifvg,BULLISH_IFVG_EXPIRY x9
2025-07-16,2025-07-16,ifvg,BULLISH_IFVG_FIRST_TOUCH x31
2025-07-16,2025-07-16,ifvg,BULLISH_IFVG_REINVERSION x27
2025-07-16,2025-07-16,ifvg,BULLISH_IFVG_REJECTION x65
2025-07-16,2025-07-16,ifvg,BULLISH_IFVG_REVISIT x134
2025-07-16,2025-07-16,liquidity,EQUAL_HIGHS_ACCEPTANCE_ABOVE x243
2025-07-16,2025-07-16,liquidity,EQUAL_HIGHS_ACCEPTANCE_BELOW x242
2025-07-16,2025-07-16,liquidity,EQUAL_HIGHS_BREAK x29
2025-07-16,2025-07-16,liquidity,EQUAL_HIGHS_CONFIRMED x30
2025-07-16,2025-07-16,liquidity,EQUAL_HIGHS_CONTINUATION x401
2025-07-16,2025-07-16,liquidity,EQUAL_HIGHS_EXACT_TOUCH x105
2025-07-16,2025-07-16,liquidity,EQUAL_HIGHS_EXPIRY x31
2025-07-16,2025-07-16,liquidity,EQUAL_HIGHS_FIRST_TOUCH x28
2025-07-16,2025-07-16,liquidity,EQUAL_HIGHS_RECLAIM x597
2025-07-16,2025-07-16,liquidity,EQUAL_HIGHS_REJECTION x549
2025-07-16,2025-07-16,liquidity,EQUAL_HIGHS_REVISIT x1275
2025-07-16,2025-07-16,liquidity,EQUAL_HIGHS_SWEEP_ABOVE x237
2025-07-16,2025-07-16,liquidity,EQUAL_HIGHS_SWEEP_BELOW x312
2025-07-16,2025-07-16,liquidity,EQUAL_LOWS_ACCEPTANCE_ABOVE x181
2025-07-16,2025-07-16,liquidity,EQUAL_LOWS_ACCEPTANCE_BELOW x149
2025-07-16,2025-07-16,liquidity,EQUAL_LOWS_BREAK x28
