instrument,tf,direction,param_version,source_open_et,availability_et,zone_lower,zone_upper,far_boundary,near_boundary,directional_wick_len,opposite_wick_len,body_len,total_range,dwick_body_ratio,dwick_range_ratio,dwick_pctile_prev10,dwick_pctile_prev20,dwick_pctile_prev40,first_partial_wick_entry_et,first_body_overlap_et,first_complete_traversal_et,exact_boundary_body_touch_et,invalidation_reason,invalidation_et,still_valid_end_of_data,untested_through_jul10,segment_id,source_complete,source_index
NQ,1h,bear,phase1-v1.0.0,2026-07-10 10:00:00-04:00,2026-07-10 11:00:00-04:00,29922.75,29966.0,29966.0,29922.75,43.25,143.25,104.5,291.0,0.4138755980861244,0.1486254295532646,80.0,90.0,82.5,2026-07-10 12:00:00-04:00,2026-07-10 12:00:00-04:00,2026-07-10 12:00:00-04:00,,body_overlap,2026-07-10 12:00:00-04:00,False,False,25,True,8522
NQ,1h,bull,phase1-v1.0.0,2026-07-10 10:00:00-04:00,2026-07-10 11:00:00-04:00,29675.0,29818.25,29675.0,29818.25,143.25,43.25,104.5,291.0,1.3708133971291867,0.49226804123711343,100.0,100.0,97.5,2026-07-10 12:00:00-04:00,,,,,,True,False,25,True,8522
NQ,1h,bear,phase1-v1.0.0,2026-07-10 11:00:00-04:00,2026-07-10 12:00:00-04:00,29944.25,29991.5,29991.5,29944.25,47.25,38.5,125.75,211.5,0.3757455268389662,0.22340425531914893,90.0,95.0,85.0,2026-07-10 13:00:00-04:00,2026-07-10 13:00:00-04:00,2026-07-10 13:00:00-04:00,,body_overlap,2026-07-10 13:00:00-04:00,False,False,25,True,8523
NQ,1h,bull,phase1-v1.0.0,2026-07-10 11:00:00-04:00,2026-07-10 12:00:00-04:00,29780.0,29818.5,29780.0,29818.5,38.5,47.25,125.75,211.5,0.3061630218687873,0.18203309692671396,70.0,65.0,72.5,,,,,,,True,True,25,True,8523
NQ,1h,bear,phase1-v1.0.0,2026-07-10 12:00:00-04:00,2026-07-10 13:00:00-04:00,30026.75,30043.25,30043.25,30026.75,16.5,0.5,82.5,99.5,0.2,0.1658291457286432,40.0,45.0,40.0,2026-07-10 14:00:00-04:00,2026-07-10 14:00:00-04:00,2026-07-10 14:00:00-04:00,,body_overlap,2026-07-10 14:00:00-04:00,False,False,25,True,8524
NQ,1h,bull,phase1-v1.0.0,2026-07-10 12:00:00-04:00,2026-07-10 13:00:00-04:00,29943.75,29944.25,29943.75,29944.25,0.5,16.5,82.5,99.5,0.006060606060606061,0.005025125628140704,0.0,0.0,0.0,2026-07-12 19:00:00-04:00,2026-07-12 19:00:00-04:00,2026-07-12 19:00:00-04:00,,body_overlap,2026-07-12 19:00:00-04:00,False,True,25,True,8524
NQ,1h,bear,phase1-v1.0.0,2026-07-10 13:00:00-04:00,2026-07-10 14:00:00-04:00,30038.0,30072.25,30072.25,30038.0,34.25,30.0,11.5,75.75,2.9782608695652173,0.4521452145214521,50.0,75.0,75.0,2026-07-10 15:00:00-04:00,2026-07-10 15:00:00-04:00,,,body_overlap,2026-07-10 15:00:00-04:00,False,False,25,True,8525
NQ,1h,bull,phase1-v1.0.0,2026-07-10 13:00:00-04:00,2026-07-10 14:00:00-04:00,29996.5,30026.5,29996.5,30026.5,30.0,34.25,11.5,75.75,2.608695652173913,0.39603960396039606,70.0,65.0,60.0,2026-07-10 15:00:00-04:00,,,,,,True,False,25,True,8525
NQ,1h,bear,phase1-v1.0.0,2026-07-10 14:00:00-04:00,2026-07-10 15:00:00-04:00,30039.0,30071.0,30071.0,30039.0,32.0,16.75,0.75,49.5,42.666666666666664,0.6464646464646465,40.0,70.0,72.5,2026-07-10 16:00:00-04:00,,2026-07-10 16:00:00-04:00,,wick_traversal_beyond_far,2026-07-10 16:00:00-04:00,False,False,25,True,8526
NQ,1h,bull,phase1-v1.0.0,2026-07-10 14:00:00-04:00,2026-07-10 15:00:00-04:00,30021.5,30038.25,30021.5,30038.25,16.75,32.0,0.75,49.5,22.333333333333332,0.3383838383838384,40.0,40.0,40.0,2026-07-10 16:00:00-04:00,2026-07-10 16:00:00-04:00,,,body_overlap,2026-07-10 16:00:00-04:00,False,False,25,True,8526
NQ,1h,bear,phase1-v1.0.0,2026-07-10 15:00:00-04:00,2026-07-10 16:00:00-04:00,30038.5,30077.75,30077.75,30038.5,39.25,12.75,1.0,53.0,39.25,0.7405660377358491,60.0,80.0,82.5,2026-07-10 17:00:00-04:00,2026-07-10 17:00:00-04:00,,,body_overlap,2026-07-10 17:00:00-04:00,False,False,25,True,8527
NQ,1h,bull,phase1-v1.0.0,2026-07-10 15:00:00-04:00,2026-07-10 16:00:00-04:00,30024.75,30037.5,30024.75,30037.5,12.75,39.25,1.0,53.0,12.75,0.24056603773584906,30.0,30.0,30.0,2026-07-10 17:00:00-04:00,,,,,,True,False,25,True,8527
NQ,1h,bear,phase1-v1.0.0,2026-07-10 16:00:00-04:00,2026-07-10 17:00:00-04:00,30068.5,30073.75,30073.75,30068.5,5.25,6.0,30.75,42.0,0.17073170731707318,0.125,0.0,5.0,7.5,,,,,,,True,True,25,True,8528
NQ,1h,bull,phase1-v1.0.0,2026-07-10 16:00:00-04:00,2026-07-10 17:00:00-04:00,30031.75,30037.75,30031.75,30037.75,6.0,5.25,30.75,42.0,0.1951219512195122,0.14285714285714285,10.0,10.0,10.0,,,,,,,True,True,25,True,8528
