instrument,tf,direction,leg_len,param_version,start_open_et,end_open_et,availability_et,net_directional_move,n_bodies_aligned,prop_bodies_aligned,median_aligned_body,median_body_pctile_prev10,median_body_pctile_prev20,median_body_pctile_prev40,adjacent_overlap,terminal_close_location,path_efficiency,total_distance,created_fvg,segment_id,end_index
NQ,15m,bull,1,phase1-v1.0.0,2026-07-09 08:45:00-04:00,2026-07-09 08:45:00-04:00,2026-07-09 09:00:00-04:00,-12.25,0,0.0,0.0,50.0,45.0,40.0,,0.6240601503759399,0.3684210526315789,33.25,False,6,35782
NQ,15m,bear,1,phase1-v1.0.0,2026-07-09 08:45:00-04:00,2026-07-09 08:45:00-04:00,2026-07-09 09:00:00-04:00,12.25,1,1.0,12.25,50.0,45.0,40.0,,0.37593984962406013,0.3684210526315789,33.25,False,6,35782
NQ,15m,bull,2,phase1-v1.0.0,2026-07-09 08:30:00-04:00,2026-07-09 08:45:00-04:00,2026-07-09 09:00:00-04:00,-12.0,1,0.5,0.5,27.5,23.75,23.125,8.5,0.6240601503759399,0.15047021943573669,79.75,False,6,35782
NQ,15m,bear,2,phase1-v1.0.0,2026-07-09 08:30:00-04:00,2026-07-09 08:45:00-04:00,2026-07-09 09:00:00-04:00,12.0,1,0.5,12.25,27.5,23.75,23.125,8.5,0.37593984962406013,0.15047021943573669,79.75,False,6,35782
NQ,15m,bull,3,phase1-v1.0.0,2026-07-09 08:15:00-04:00,2026-07-09 08:45:00-04:00,2026-07-09 09:00:00-04:00,19.75,2,0.6666666666666666,16.75,50.0,45.0,40.0,11.75,0.6240601503759399,0.15134099616858238,130.5,False,6,35782
NQ,15m,bear,3,phase1-v1.0.0,2026-07-09 08:15:00-04:00,2026-07-09 08:45:00-04:00,2026-07-09 09:00:00-04:00,-19.75,1,0.3333333333333333,12.25,50.0,45.0,40.0,11.75,0.37593984962406013,0.15134099616858238,130.5,False,6,35782
NQ,15m,bull,1,phase1-v1.0.0,2026-07-09 09:00:00-04:00,2026-07-09 09:00:00-04:00,2026-07-09 09:15:00-04:00,22.0,1,1.0,22.0,60.0,67.5,58.75,,0.9343065693430657,0.6423357664233577,34.25,False,6,35783
NQ,15m,bear,1,phase1-v1.0.0,2026-07-09 09:00:00-04:00,2026-07-09 09:00:00-04:00,2026-07-09 09:15:00-04:00,-22.0,0,0.0,0.0,60.0,67.5,58.75,,0.06569343065693431,0.6423357664233577,34.25,False,6,35783
NQ,15m,bull,2,phase1-v1.0.0,2026-07-09 08:45:00-04:00,2026-07-09 09:00:00-04:00,2026-07-09 09:15:00-04:00,9.0,1,0.5,22.0,55.0,56.25,49.375,23.25,0.9343065693430657,0.13333333333333333,67.5,False,6,35783
NQ,15m,bear,2,phase1-v1.0.0,2026-07-09 08:45:00-04:00,2026-07-09 09:00:00-04:00,2026-07-09 09:15:00-04:00,-9.0,1,0.5,12.25,55.0,56.25,49.375,23.25,0.06569343065693431,0.13333333333333333,67.5,False,6,35783
NQ,15m,bull,3,phase1-v1.0.0,2026-07-09 08:30:00-04:00,2026-07-09 09:00:00-04:00,2026-07-09 09:15:00-04:00,9.25,2,0.6666666666666666,11.25,50.0,45.0,40.0,15.875,0.9343065693430657,0.08114035087719298,114.0,False,6,35783
NQ,15m,bear,3,phase1-v1.0.0,2026-07-09 08:30:00-04:00,2026-07-09 09:00:00-04:00,2026-07-09 09:15:00-04:00,-9.25,1,0.3333333333333333,12.25,50.0,45.0,40.0,15.875,0.06569343065693431,0.08114035087719298,114.0,False,6,35783
NQ,15m,bull,1,phase1-v1.0.0,2026-07-09 09:15:00-04:00,2026-07-09 09:15:00-04:00,2026-07-09 09:30:00-04:00,-12.0,0,0.0,0.0,30.0,40.0,36.25,,0.578125,0.375,32.0,False,6,35784
NQ,15m,bear,1,phase1-v1.0.0,2026-07-09 09:15:00-04:00,2026-07-09 09:15:00-04:00,2026-07-09 09:30:00-04:00,12.0,1,1.0,12.0,30.0,40.0,36.25,,0.421875,0.375,32.0,False,6,35784
NQ,15m,bull,2,phase1-v1.0.0,2026-07-09 09:00:00-04:00,2026-07-09 09:15:00-04:00,2026-07-09 09:30:00-04:00,10.0,1,0.5,22.0,45.0,53.75,47.5,32.0,0.578125,0.1509433962264151,66.25,False,6,35784
NQ,15m,bear,2,phase1-v1.0.0,2026-07-09 09:00:00-04:00,2026-07-09 09:15:00-04:00,2026-07-09 09:30:00-04:00,-10.0,1,0.5,12.0,45.0,53.75,47.5,32.0,0.421875,0.1509433962264151,66.25,False,6,35784
NQ,15m,bull,3,phase1-v1.0.0,2026-07-09 08:45:00-04:00,2026-07-09 09:15:00-04:00,2026-07-09 09:30:00-04:00,-3.0,1,0.3333333333333333,22.0,50.0,45.0,40.0,27.625,0.578125,0.03015075376884422,99.5,False,6,35784
NQ,15m,bear,3,phase1-v1.0.0,2026-07-09 08:45:00-04:00,2026-07-09 09:15:00-04:00,2026-07-09 09:30:00-04:00,3.0,2,0.6666666666666666,12.125,50.0,45.0,40.0,27.625,0.421875,0.03015075376884422,99.5,False,6,35784
NQ,15m,bull,1,phase1-v1.0.0,2026-07-09 09:30:00-04:00,2026-07-09 09:30:00-04:00,2026-07-09 09:45:00-04:00,111.75,1,1.0,111.75,100.0,100.0,100.0,,0.9360100376411543,0.560853199498118,199.25,False,6,35785
NQ,15m,bear,1,phase1-v1.0.0,2026-07-09 09:30:00-04:00,2026-07-09 09:30:00-04:00,2026-07-09 09:45:00-04:00,-111.75,0,0.0,0.0,100.0,100.0,100.0,,0.06398996235884567,0.560853199498118,199.25,False,6,35785
NQ,15m,bull,2,phase1-v1.0.0,2026-07-09 09:15:00-04:00,2026-07-09 09:30:00-04:00,2026-07-09 09:45:00-04:00,101.25,1,0.5,111.75,65.0,70.0,68.125,32.0,0.9360100376411543,0.43783783783783786,231.25,False,6,35785
NQ,15m,bear,2,phase1-v1.0.0,2026-07-09 09:15:00-04:00,2026-07-09 09:30:00-04:00,2026-07-09 09:45:00-04:00,-101.25,1,0.5,12.0,65.0,70.0,68.125,32.0,0.06398996235884567,0.43783783783783786,231.25,False,6,35785
NQ,15m,bull,3,phase1-v1.0.0,2026-07-09 09:00:00-04:00,2026-07-09 09:30:00-04:00,2026-07-09 09:45:00-04:00,123.25,2,0.6666666666666666,66.875,60.0,67.5,58.75,32.0,0.9360100376411543,0.4642184557438795,265.5,False,6,35785
NQ,15m,bear,3,phase1-v1.0.0,2026-07-09 09:00:00-04:00,2026-07-09 09:30:00-04:00,2026-07-09 09:45:00-04:00,-123.25,1,0.3333333333333333,12.0,60.0,67.5,58.75,32.0,0.06398996235884567,0.4642184557438795,265.5,False,6,35785
NQ,15m,bull,1,phase1-v1.0.0,2026-07-09 09:45:00-04:00,2026-07-09 09:45:00-04:00,2026-07-09 10:00:00-04:00,50.25,1,1.0,50.25,90.0,95.0,90.0,,0.8228105906313645,0.4093686354378819,122.75,False,6,35786
NQ,15m,bear,1,phase1-v1.0.0,2026-07-09 09:45:00-04:00,2026-07-09 09:45:00-04:00,2026-07-09 10:00:00-04:00,-50.25,0,0.0,0.0,90.0,95.0,90.0,,0.17718940936863545,0.4093686354378819,122.75,False,6,35786
NQ,15m,bull,2,phase1-v1.0.0,2026-07-09 09:30:00-04:00,2026-07-09 09:45:00-04:00,2026-07-09 10:00:00-04:00,162.75,2,1.0,81.0,95.0,97.5,95.0,62.75,0.8228105906313645,0.5054347826086957,322.0,False,6,35786
NQ,15m,bear,2,phase1-v1.0.0,2026-07-09 09:30:00-04:00,2026-07-09 09:45:00-04:00,2026-07-09 10:00:00-04:00,-162.75,0,0.0,0.0,95.0,97.5,95.0,62.75,0.17718940936863545,0.5054347826086957,322.0,False,6,35786
NQ,15m,bull,3,phase1-v1.0.0,2026-07-09 09:15:00-04:00,2026-07-09 09:45:00-04:00,2026-07-09 10:00:00-04:00,152.25,2,0.6666666666666666,81.0,90.0,95.0,90.0,47.375,0.8228105906313645,0.4300847457627119,354.0,True,6,35786
NQ,15m,bear,3,phase1-v1.0.0,2026-07-09 09:15:00-04:00,2026-07-09 09:45:00-04:00,2026-07-09 10:00:00-04:00,-152.25,1,0.3333333333333333,12.0,90.0,95.0,90.0,47.375,0.17718940936863545,0.4300847457627119,354.0,False,6,35786
NQ,15m,bull,1,phase1-v1.0.0,2026-07-09 10:00:00-04:00,2026-07-09 10:00:00-04:00,2026-07-09 10:15:00-04:00,-107.25,0,0.0,0.0,90.0,95.0,97.5,,0.12727272727272726,0.78,137.5,False,6,35787
NQ,15m,bear,1,phase1-v1.0.0,2026-07-09 10:00:00-04:00,2026-07-09 10:00:00-04:00,2026-07-09 10:15:00-04:00,107.25,1,1.0,107.25,90.0,95.0,97.5,,0.8727272727272727,0.78,137.5,False,6,35787
NQ,15m,bull,2,phase1-v1.0.0,2026-07-09 09:45:00-04:00,2026-07-09 10:00:00-04:00,2026-07-09 10:15:00-04:00,-56.5,1,0.5,50.25,90.0,95.0,93.75,114.25,0.12727272727272726,0.21709894332372717,260.25,False,6,35787
NQ,15m,bear,2,phase1-v1.0.0,2026-07-09 09:45:00-04:00,2026-07-09 10:00:00-04:00,2026-07-09 10:15:00-04:00,56.5,1,0.5,107.25,90.0,95.0,93.75,114.25,0.8727272727272727,0.21709894332372717,260.25,False,6,35787
NQ,15m,bull,3,phase1-v1.0.0,2026-07-09 09:30:00-04:00,2026-07-09 10:00:00-04:00,2026-07-09 10:15:00-04:00,56.0,2,0.6666666666666666,81.0,90.0,95.0,97.5,88.5,0.12727272727272726,0.12187159956474429,459.5,False,6,35787
NQ,15m,bear,3,phase1-v1.0.0,2026-07-09 09:30:00-04:00,2026-07-09 10:00:00-04:00,2026-07-09 10:15:00-04:00,-56.0,1,0.3333333333333333,107.25,90.0,95.0,97.5,88.5,0.8727272727272727,0.12187159956474429,459.5,False,6,35787
NQ,15m,bull,1,phase1-v1.0.0,2026-07-09 10:15:00-04:00,2026-07-09 10:15:00-04:00,2026-07-09 10:30:00-04:00,-39.75,0,0.0,0.0,70.0,75.0,77.5,,0.7896825396825397,0.21031746031746032,189.0,False,6,35788
NQ,15m,bear,1,phase1-v1.0.0,2026-07-09 10:15:00-04:00,2026-07-09 10:15:00-04:00,2026-07-09 10:30:00-04:00,39.75,1,1.0,39.75,70.0,75.0,77.5,,0.21031746031746032,0.21031746031746032,189.0,False,6,35788
NQ,15m,bull,2,phase1-v1.0.0,2026-07-09 10:00:00-04:00,2026-07-09 10:15:00-04:00,2026-07-09 10:30:00-04:00,-146.25,0,0.0,0.0,80.0,85.0,87.5,18.25,0.7896825396825397,0.44793261868300155,326.5,False,6,35788
NQ,15m,bear,2,phase1-v1.0.0,2026-07-09 10:00:00-04:00,2026-07-09 10:15:00-04:00,2026-07-09 10:30:00-04:00,146.25,2,1.0,73.5,80.0,85.0,87.5,18.25,0.21031746031746032,0.44793261868300155,326.5,False,6,35788
NQ,15m,bull,3,phase1-v1.0.0,2026-07-09 09:45:00-04:00,2026-07-09 10:15:00-04:00,2026-07-09 10:30:00-04:00,-95.5,1,0.3333333333333333,50.25,90.0,95.0,90.0,66.25,0.7896825396825397,0.2125765164162493,449.25,False,6,35788
NQ,15m,bear,3,phase1-v1.0.0,2026-07-09 09:45:00-04:00,2026-07-09 10:15:00-04:00,2026-07-09 10:30:00-04:00,95.5,2,0.6666666666666666,73.5,90.0,95.0,90.0,66.25,0.21031746031746032,0.2125765164162493,449.25,True,6,35788
NQ,15m,bull,1,phase1-v1.0.0,2026-07-09 10:30:00-04:00,2026-07-09 10:30:00-04:00,2026-07-09 10:45:00-04:00,-4.75,0,0.0,0.0,10.0,15.0,17.5,,0.6133651551312649,0.045346062052505964,104.75,False,6,35789
NQ,15m,bear,1,phase1-v1.0.0,2026-07-09 10:30:00-04:00,2026-07-09 10:30:00-04:00,2026-07-09 10:45:00-04:00,4.75,1,1.0,4.75,10.0,15.0,17.5,,0.38663484486873506,0.045346062052505964,104.75,False,6,35789
NQ,15m,bull,2,phase1-v1.0.0,2026-07-09 10:15:00-04:00,2026-07-09 10:30:00-04:00,2026-07-09 10:45:00-04:00,-45.0,0,0.0,0.0,40.0,45.0,47.5,104.75,0.6133651551312649,0.15319148936170213,293.75,False,6,35789
NQ,15m,bear,2,phase1-v1.0.0,2026-07-09 10:15:00-04:00,2026-07-09 10:30:00-04:00,2026-07-09 10:45:00-04:00,45.0,2,1.0,22.25,40.0,45.0,47.5,104.75,0.38663484486873506,0.15319148936170213,293.75,False,6,35789
NQ,15m,bull,3,phase1-v1.0.0,2026-07-09 10:00:00-04:00,2026-07-09 10:30:00-04:00,2026-07-09 10:45:00-04:00,-151.5,0,0.0,0.0,70.0,75.0,77.5,61.5,0.6133651551312649,0.35130434782608694,431.25,False,6,35789
NQ,15m,bear,3,phase1-v1.0.0,2026-07-09 10:00:00-04:00,2026-07-09 10:30:00-04:00,2026-07-09 10:45:00-04:00,151.5,3,1.0,39.75,70.0,75.0,77.5,61.5,0.38663484486873506,0.35130434782608694,431.25,False,6,35789
NQ,15m,bull,1,phase1-v1.0.0,2026-07-09 10:45:00-04:00,2026-07-09 10:45:00-04:00,2026-07-09 11:00:00-04:00,27.75,1,1.0,27.75,50.0,60.0,70.0,,0.6572890025575447,0.28388746803069054,97.75,False,6,35790
NQ,15m,bear,1,phase1-v1.0.0,2026-07-09 10:45:00-04:00,2026-07-09 10:45:00-04:00,2026-07-09 11:00:00-04:00,-27.75,0,0.0,0.0,50.0,60.0,70.0,,0.34271099744245526,0.28388746803069054,97.75,False,6,35790
NQ,15m,bull,2,phase1-v1.0.0,2026-07-09 10:30:00-04:00,2026-07-09 10:45:00-04:00,2026-07-09 11:00:00-04:00,24.5,1,0.5,27.75,30.0,37.5,43.75,75.5,0.6572890025575447,0.12098765432098765,202.5,False,6,35790
NQ,15m,bear,2,phase1-v1.0.0,2026-07-09 10:30:00-04:00,2026-07-09 10:45:00-04:00,2026-07-09 11:00:00-04:00,-24.5,1,0.5,4.75,30.0,37.5,43.75,75.5,0.34271099744245526,0.12098765432098765,202.5,False,6,35790
NQ,15m,bull,3,phase1-v1.0.0,2026-07-09 10:15:00-04:00,2026-07-09 10:45:00-04:00,2026-07-09 11:00:00-04:00,-15.75,1,0.3333333333333333,27.75,50.0,60.0,70.0,90.125,0.6572890025575447,0.040229885057471264,391.5,False,6,35790
NQ,15m,bear,3,phase1-v1.0.0,2026-07-09 10:15:00-04:00,2026-07-09 10:45:00-04:00,2026-07-09 11:00:00-04:00,15.75,2,0.6666666666666666,22.25,50.0,60.0,70.0,90.125,0.34271099744245526,0.040229885057471264,391.5,False,6,35790
NQ,15m,bull,1,phase1-v1.0.0,2026-07-09 11:00:00-04:00,2026-07-09 11:00:00-04:00,2026-07-09 11:15:00-04:00,66.5,1,1.0,66.5,80.0,90.0,92.5,,0.887905604719764,0.7846607669616519,84.75,False,6,35791
NQ,15m,bear,1,phase1-v1.0.0,2026-07-09 11:00:00-04:00,2026-07-09 11:00:00-04:00,2026-07-09 11:15:00-04:00,-66.5,0,0.0,0.0,80.0,90.0,92.5,,0.11209439528023599,0.7846607669616519,84.75,False,6,35791
NQ,15m,bull,2,phase1-v1.0.0,2026-07-09 10:45:00-04:00,2026-07-09 11:00:00-04:00,2026-07-09 11:15:00-04:00,94.75,2,1.0,47.125,65.0,75.0,81.25,41.75,0.887905604719764,0.5191780821917809,182.5,False,6,35791
NQ,15m,bear,2,phase1-v1.0.0,2026-07-09 10:45:00-04:00,2026-07-09 11:00:00-04:00,2026-07-09 11:15:00-04:00,-94.75,0,0.0,0.0,65.0,75.0,81.25,41.75,0.11209439528023599,0.5191780821917809,182.5,False,6,35791
NQ,15m,bull,3,phase1-v1.0.0,2026-07-09 10:30:00-04:00,2026-07-09 11:00:00-04:00,2026-07-09 11:15:00-04:00,91.5,2,0.6666666666666666,47.125,50.0,60.0,70.0,58.625,0.887905604719764,0.3185378590078329,287.25,False,6,35791
NQ,15m,bear,3,phase1-v1.0.0,2026-07-09 10:30:00-04:00,2026-07-09 11:00:00-04:00,2026-07-09 11:15:00-04:00,-91.5,1,0.3333333333333333,4.75,50.0,60.0,70.0,58.625,0.11209439528023599,0.3185378590078329,287.25,False,6,35791
NQ,15m,bull,1,phase1-v1.0.0,2026-07-09 11:15:00-04:00,2026-07-09 11:15:00-04:00,2026-07-09 11:30:00-04:00,20.0,1,1.0,20.0,30.0,45.0,47.5,,0.7733333333333333,0.35555555555555557,56.25,False,6,35792
NQ,15m,bear,1,phase1-v1.0.0,2026-07-09 11:15:00-04:00,2026-07-09 11:15:00-04:00,2026-07-09 11:30:00-04:00,-20.0,0,0.0,0.0,30.0,45.0,47.5,,0.22666666666666666,0.35555555555555557,56.25,False,6,35792
NQ,15m,bull,2,phase1-v1.0.0,2026-07-09 11:00:00-04:00,2026-07-09 11:15:00-04:00,2026-07-09 11:30:00-04:00,85.25,2,1.0,43.25,55.0,67.5,70.0,34.25,0.7733333333333333,0.6046099290780141,141.0,False,6,35792
NQ,15m,bear,2,phase1-v1.0.0,2026-07-09 11:00:00-04:00,2026-07-09 11:15:00-04:00,2026-07-09 11:30:00-04:00,-85.25,0,0.0,0.0,55.0,67.5,70.0,34.25,0.22666666666666666,0.6046099290780141,141.0,False,6,35792
NQ,15m,bull,3,phase1-v1.0.0,2026-07-09 10:45:00-04:00,2026-07-09 11:15:00-04:00,2026-07-09 11:30:00-04:00,113.5,3,1.0,27.75,50.0,60.0,70.0,38.0,0.7733333333333333,0.47539267015706804,238.75,True,6,35792
NQ,15m,bear,3,phase1-v1.0.0,2026-07-09 10:45:00-04:00,2026-07-09 11:15:00-04:00,2026-07-09 11:30:00-04:00,-113.5,0,0.0,0.0,50.0,60.0,70.0,38.0,0.22666666666666666,0.47539267015706804,238.75,False,6,35792
NQ,15m,bull,1,phase1-v1.0.0,2026-07-09 11:30:00-04:00,2026-07-09 11:30:00-04:00,2026-07-09 11:45:00-04:00,7.75,1,1.0,7.75,10.0,10.0,22.5,,0.5919540229885057,0.1781609195402299,43.5,False,6,35793
NQ,15m,bear,1,phase1-v1.0.0,2026-07-09 11:30:00-04:00,2026-07-09 11:30:00-04:00,2026-07-09 11:45:00-04:00,-7.75,0,0.0,0.0,10.0,10.0,22.5,,0.40804597701149425,0.1781609195402299,43.5,False,6,35793
NQ,15m,bull,2,phase1-v1.0.0,2026-07-09 11:15:00-04:00,2026-07-09 11:30:00-04:00,2026-07-09 11:45:00-04:00,28.5,2,1.0,13.875,20.0,27.5,35.0,30.0,0.5919540229885057,0.2857142857142857,99.75,False,6,35793
NQ,15m,bear,2,phase1-v1.0.0,2026-07-09 11:15:00-04:00,2026-07-09 11:30:00-04:00,2026-07-09 11:45:00-04:00,-28.5,0,0.0,0.0,20.0,27.5,35.0,30.0,0.40804597701149425,0.2857142857142857,99.75,False,6,35793
NQ,15m,bull,3,phase1-v1.0.0,2026-07-09 11:00:00-04:00,2026-07-09 11:30:00-04:00,2026-07-09 11:45:00-04:00,93.75,3,1.0,20.0,30.0,45.0,47.5,32.125,0.5919540229885057,0.508130081300813,184.5,False,6,35793
NQ,15m,bear,3,phase1-v1.0.0,2026-07-09 11:00:00-04:00,2026-07-09 11:30:00-04:00,2026-07-09 11:45:00-04:00,-93.75,0,0.0,0.0,30.0,45.0,47.5,32.125,0.40804597701149425,0.508130081300813,184.5,False,6,35793
NQ,15m,bull,1,phase1-v1.0.0,2026-07-09 11:45:00-04:00,2026-07-09 11:45:00-04:00,2026-07-09 12:00:00-04:00,3.25,1,1.0,3.25,0.0,5.0,12.5,,0.2897196261682243,0.12149532710280374,26.75,False,6,35794
NQ,15m,bear,1,phase1-v1.0.0,2026-07-09 11:45:00-04:00,2026-07-09 11:45:00-04:00,2026-07-09 12:00:00-04:00,-3.25,0,0.0,0.0,0.0,5.0,12.5,,0.7102803738317757,0.12149532710280374,26.75,False,6,35794
NQ,15m,bull,2,phase1-v1.0.0,2026-07-09 11:30:00-04:00,2026-07-09 11:45:00-04:00,2026-07-09 12:00:00-04:00,12.0,2,1.0,5.5,5.0,7.5,17.5,21.25,0.2897196261682243,0.1708185053380783,70.25,False,6,35794
NQ,15m,bear,2,phase1-v1.0.0,2026-07-09 11:30:00-04:00,2026-07-09 11:45:00-04:00,2026-07-09 12:00:00-04:00,-12.0,0,0.0,0.0,5.0,7.5,17.5,21.25,0.7102803738317757,0.1708185053380783,70.25,False,6,35794
NQ,15m,bull,3,phase1-v1.0.0,2026-07-09 11:15:00-04:00,2026-07-09 11:45:00-04:00,2026-07-09 12:00:00-04:00,32.75,3,1.0,7.75,10.0,10.0,22.5,25.625,0.2897196261682243,0.25889328063241107,126.5,False,6,35794
NQ,15m,bear,3,phase1-v1.0.0,2026-07-09 11:15:00-04:00,2026-07-09 11:45:00-04:00,2026-07-09 12:00:00-04:00,-32.75,0,0.0,0.0,10.0,10.0,22.5,25.625,0.7102803738317757,0.25889328063241107,126.5,False,6,35794
NQ,15m,bull,1,phase1-v1.0.0,2026-07-09 12:00:00-04:00,2026-07-09 12:00:00-04:00,2026-07-09 12:15:00-04:00,13.75,1,1.0,13.75,30.0,40.0,42.5,,0.36423841059602646,0.36423841059602646,37.75,False,6,35795
NQ,15m,bear,1,phase1-v1.0.0,2026-07-09 12:00:00-04:00,2026-07-09 12:00:00-04:00,2026-07-09 12:15:00-04:00,-13.75,0,0.0,0.0,30.0,40.0,42.5,,0.6357615894039735,0.36423841059602646,37.75,False,6,35795
NQ,15m,bull,2,phase1-v1.0.0,2026-07-09 11:45:00-04:00,2026-07-09 12:00:00-04:00,2026-07-09 12:15:00-04:00,17.25,2,1.0,8.5,15.0,22.5,27.5,18.75,0.36423841059602646,0.26744186046511625,64.5,False,6,35795
NQ,15m,bear,2,phase1-v1.0.0,2026-07-09 11:45:00-04:00,2026-07-09 12:00:00-04:00,2026-07-09 12:15:00-04:00,-17.25,0,0.0,0.0,15.0,22.5,27.5,18.75,0.6357615894039735,0.26744186046511625,64.5,False,6,35795
NQ,15m,bull,3,phase1-v1.0.0,2026-07-09 11:30:00-04:00,2026-07-09 12:00:00-04:00,2026-07-09 12:15:00-04:00,26.0,3,1.0,7.75,10.0,10.0,22.5,20.0,0.36423841059602646,0.24074074074074073,108.0,False,6,35795
NQ,15m,bear,3,phase1-v1.0.0,2026-07-09 11:30:00-04:00,2026-07-09 12:00:00-04:00,2026-07-09 12:15:00-04:00,-26.0,0,0.0,0.0,10.0,10.0,22.5,20.0,0.6357615894039735,0.24074074074074073,108.0,False,6,35795
NQ,15m,bull,1,phase1-v1.0.0,2026-07-09 12:15:00-04:00,2026-07-09 12:15:00-04:00,2026-07-09 12:30:00-04:00,-9.5,0,0.0,0.0,30.0,20.0,32.5,,0.27586206896551724,0.2620689655172414,36.25,False,6,35796
NQ,15m,bear,1,phase1-v1.0.0,2026-07-09 12:15:00-04:00,2026-07-09 12:15:00-04:00,2026-07-09 12:30:00-04:00,9.5,1,1.0,9.5,30.0,20.0,32.5,,0.7241379310344828,0.2620689655172414,36.25,False,6,35796
NQ,15m,bull,2,phase1-v1.0.0,2026-07-09 12:00:00-04:00,2026-07-09 12:15:00-04:00,2026-07-09 12:30:00-04:00,4.25,1,0.5,13.75,30.0,30.0,37.5,30.5,0.27586206896551724,0.057432432432432436,74.0,False,6,35796
NQ,15m,bear,2,phase1-v1.0.0,2026-07-09 12:00:00-04:00,2026-07-09 12:15:00-04:00,2026-07-09 12:30:00-04:00,-4.25,1,0.5,9.5,30.0,30.0,37.5,30.5,0.7241379310344828,0.057432432432432436,74.0,False,6,35796
NQ,15m,bull,3,phase1-v1.0.0,2026-07-09 11:45:00-04:00,2026-07-09 12:15:00-04:00,2026-07-09 12:30:00-04:00,7.75,2,0.6666666666666666,8.5,30.0,20.0,32.5,24.625,0.27586206896551724,0.07692307692307693,100.75,False,6,35796
NQ,15m,bear,3,phase1-v1.0.0,2026-07-09 11:45:00-04:00,2026-07-09 12:15:00-04:00,2026-07-09 12:30:00-04:00,-7.75,1,0.3333333333333333,9.5,30.0,20.0,32.5,24.625,0.7241379310344828,0.07692307692307693,100.75,False,6,35796
NQ,15m,bull,1,phase1-v1.0.0,2026-07-09 12:30:00-04:00,2026-07-09 12:30:00-04:00,2026-07-09 12:45:00-04:00,18.5,1,1.0,18.5,50.0,45.0,50.0,,0.8571428571428571,0.3523809523809524,52.5,False,6,35797
NQ,15m,bear,1,phase1-v1.0.0,2026-07-09 12:30:00-04:00,2026-07-09 12:30:00-04:00,2026-07-09 12:45:00-04:00,-18.5,0,0.0,0.0,50.0,45.0,50.0,,0.14285714285714285,0.3523809523809524,52.5,False,6,35797
NQ,15m,bull,2,phase1-v1.0.0,2026-07-09 12:15:00-04:00,2026-07-09 12:30:00-04:00,2026-07-09 12:45:00-04:00,8.75,1,0.5,18.5,40.0,32.5,41.25,35.75,0.8571428571428571,0.09859154929577464,88.75,False,6,35797
NQ,15m,bear,2,phase1-v1.0.0,2026-07-09 12:15:00-04:00,2026-07-09 12:30:00-04:00,2026-07-09 12:45:00-04:00,-8.75,1,0.5,9.5,40.0,32.5,41.25,35.75,0.14285714285714285,0.09859154929577464,88.75,False,6,35797
NQ,15m,bull,3,phase1-v1.0.0,2026-07-09 12:00:00-04:00,2026-07-09 12:30:00-04:00,2026-07-09 12:45:00-04:00,22.5,2,0.6666666666666666,16.125,30.0,40.0,42.5,33.125,0.8571428571428571,0.17786561264822134,126.5,False,6,35797
NQ,15m,bear,3,phase1-v1.0.0,2026-07-09 12:00:00-04:00,2026-07-09 12:30:00-04:00,2026-07-09 12:45:00-04:00,-22.5,1,0.3333333333333333,9.5,30.0,40.0,42.5,33.125,0.14285714285714285,0.17786561264822134,126.5,False,6,35797
NQ,15m,bull,1,phase1-v1.0.0,2026-07-09 12:45:00-04:00,2026-07-09 12:45:00-04:00,2026-07-09 13:00:00-04:00,-11.25,0,0.0,0.0,40.0,27.5,33.75,,0.42857142857142855,0.4017857142857143,28.0,False,6,35798
NQ,15m,bear,1,phase1-v1.0.0,2026-07-09 12:45:00-04:00,2026-07-09 12:45:00-04:00,2026-07-09 13:00:00-04:00,11.25,1,1.0,11.25,40.0,27.5,33.75,,0.5714285714285714,0.4017857142857143,28.0,False,6,35798
NQ,15m,bull,2,phase1-v1.0.0,2026-07-09 12:30:00-04:00,2026-07-09 12:45:00-04:00,2026-07-09 13:00:00-04:00,6.75,1,0.5,18.5,45.0,36.25,41.875,28.0,0.42857142857142855,0.08385093167701864,80.5,False,6,35798
NQ,15m,bear,2,phase1-v1.0.0,2026-07-09 12:30:00-04:00,2026-07-09 12:45:00-04:00,2026-07-09 13:00:00-04:00,-6.75,1,0.5,11.25,45.0,36.25,41.875,28.0,0.5714285714285714,0.08385093167701864,80.5,False,6,35798
NQ,15m,bull,3,phase1-v1.0.0,2026-07-09 12:15:00-04:00,2026-07-09 12:45:00-04:00,2026-07-09 13:00:00-04:00,-3.0,1,0.3333333333333333,18.5,40.0,27.5,33.75,31.875,0.42857142857142855,0.02569593147751606,116.75,False,6,35798
NQ,15m,bear,3,phase1-v1.0.0,2026-07-09 12:15:00-04:00,2026-07-09 12:45:00-04:00,2026-07-09 13:00:00-04:00,3.0,2,0.6666666666666666,10.375,40.0,27.5,33.75,31.875,0.5714285714285714,0.02569593147751606,116.75,False,6,35798
NQ,15m,bull,1,phase1-v1.0.0,2026-07-09 13:00:00-04:00,2026-07-09 13:00:00-04:00,2026-07-09 13:15:00-04:00,57.25,1,1.0,57.25,90.0,85.0,92.5,,0.7993421052631579,0.7532894736842105,76.0,False,6,35799
NQ,15m,bear,1,phase1-v1.0.0,2026-07-09 13:00:00-04:00,2026-07-09 13:00:00-04:00,2026-07-09 13:15:00-04:00,-57.25,0,0.0,0.0,90.0,85.0,92.5,,0.20065789473684212,0.7532894736842105,76.0,False,6,35799
