ifvg_id,source_fvg_id,instrument,tf,param_version,original_direction,ifvg_direction,source_lower,source_upper,conversion_close,conversion_et,source_availability_et
FVG-1m-bear-20260707T1441-iFVG,FVG-1m-bear-20260707T1441,NQ,1m,phase1-v1.0.0,bear,bull,29494.0,29502.5,29515.25,2026-07-07 20:45:00-04:00,2026-07-07 14:42:00-04:00
FVG-1m-bear-20260707T1442-iFVG,FVG-1m-bear-20260707T1442,NQ,1m,phase1-v1.0.0,bear,bull,29480.0,29486.0,29496.25,2026-07-07 20:43:00-04:00,2026-07-07 14:43:00-04:00
FVG-1m-bear-20260707T1443-iFVG,FVG-1m-bear-20260707T1443,NQ,1m,phase1-v1.0.0,bear,bull,29465.75,29471.75,29472.75,2026-07-07 14:45:00-04:00,2026-07-07 14:44:00-04:00
FVG-1m-bear-20260707T1450-iFVG,FVG-1m-bear-20260707T1450,NQ,1m,phase1-v1.0.0,bear,bull,29456.75,29464.25,29464.5,2026-07-07 20:25:00-04:00,2026-07-07 14:51:00-04:00
FVG-1m-bear-20260707T1452-iFVG,FVG-1m-bear-20260707T1452,NQ,1m,phase1-v1.0.0,bear,bull,29427.5,29430.5,29432.0,2026-07-07 16:09:00-04:00,2026-07-07 14:53:00-04:00
FVG-1m-bear-20260707T1501-iFVG,FVG-1m-bear-20260707T1501,NQ,1m,phase1-v1.0.0,bear,bull,29376.75,29385.25,29393.75,2026-07-07 15:06:00-04:00,2026-07-07 15:02:00-04:00
FVG-1m-bear-20260707T1508-iFVG,FVG-1m-bear-20260707T1508,NQ,1m,phase1-v1.0.0,bear,bull,29360.75,29376.0,29385.0,2026-07-07 15:56:00-04:00,2026-07-07 15:09:00-04:00
FVG-1m-bear-20260707T1509-iFVG,FVG-1m-bear-20260707T1509,NQ,1m,phase1-v1.0.0,bear,bull,29345.5,29354.5,29357.5,2026-07-07 15:31:00-04:00,2026-07-07 15:10:00-04:00
FVG-1m-bear-20260707T1511-iFVG,FVG-1m-bear-20260707T1511,NQ,1m,phase1-v1.0.0,bear,bull,29332.0,29333.25,29343.75,2026-07-07 15:14:00-04:00,2026-07-07 15:12:00-04:00
FVG-1m-bear-20260707T1516-iFVG,FVG-1m-bear-20260707T1516,NQ,1m,phase1-v1.0.0,bear,bull,29312.25,29328.0,29357.5,2026-07-07 15:31:00-04:00,2026-07-07 15:17:00-04:00
FVG-1m-bull-20260707T1528-iFVG,FVG-1m-bull-20260707T1528,NQ,1m,phase1-v1.0.0,bull,bear,29297.75,29308.75,29270.5,2026-07-07 20:01:00-04:00,2026-07-07 15:29:00-04:00
FVG-1m-bull-20260707T1531-iFVG,FVG-1m-bull-20260707T1531,NQ,1m,phase1-v1.0.0,bull,bear,29328.75,29352.75,29324.25,2026-07-07 15:40:00-04:00,2026-07-07 15:32:00-04:00
FVG-1m-bear-20260707T1536-iFVG,FVG-1m-bear-20260707T1536,NQ,1m,phase1-v1.0.0,bear,bull,29349.0,29352.25,29369.0,2026-07-07 15:55:00-04:00,2026-07-07 15:37:00-04:00
FVG-1m-bear-20260707T1537-iFVG,FVG-1m-bear-20260707T1537,NQ,1m,phase1-v1.0.0,bear,bull,29334.0,29340.0,29351.0,2026-07-07 15:51:00-04:00,2026-07-07 15:38:00-04:00
FVG-1m-bear-20260707T1540-iFVG,FVG-1m-bear-20260707T1540,NQ,1m,phase1-v1.0.0,bear,bull,29327.5,29329.5,29330.25,2026-07-07 15:49:00-04:00,2026-07-07 15:41:00-04:00
FVG-1m-bull-20260707T1550-iFVG,FVG-1m-bull-20260707T1550,NQ,1m,phase1-v1.0.0,bull,bear,29336.75,29337.25,29325.75,2026-07-07 18:01:00-04:00,2026-07-07 15:51:00-04:00
FVG-1m-bull-20260707T1555-iFVG,FVG-1m-bull-20260707T1555,NQ,1m,phase1-v1.0.0,bull,bear,29355.75,29361.75,29325.75,2026-07-07 18:01:00-04:00,2026-07-07 15:56:00-04:00
FVG-1m-bull-20260707T1556-iFVG,FVG-1m-bull-20260707T1556,NQ,1m,phase1-v1.0.0,bull,bear,29370.25,29376.0,29325.75,2026-07-07 18:01:00-04:00,2026-07-07 15:57:00-04:00
FVG-1m-bull-20260707T1559-iFVG,FVG-1m-bull-20260707T1559,NQ,1m,phase1-v1.0.0,bull,bear,29381.5,29382.5,29325.75,2026-07-07 18:01:00-04:00,2026-07-07 16:00:00-04:00
FVG-1m-bull-20260707T1605-iFVG,FVG-1m-bull-20260707T1605,NQ,1m,phase1-v1.0.0,bull,bear,29410.5,29411.0,29399.0,2026-07-07 16:19:00-04:00,2026-07-07 16:06:00-04:00
FVG-1m-bear-20260707T1614-iFVG,FVG-1m-bear-20260707T1614,NQ,1m,phase1-v1.0.0,bear,bull,29420.0,29420.5,29421.0,2026-07-07 16:27:00-04:00,2026-07-07 16:15:00-04:00
FVG-1m-bear-20260707T1619-iFVG,FVG-1m-bear-20260707T1619,NQ,1m,phase1-v1.0.0,bear,bull,29405.25,29412.5,29413.25,2026-07-07 16:25:00-04:00,2026-07-07 16:20:00-04:00
FVG-1m-bull-20260707T1626-iFVG,FVG-1m-bull-20260707T1626,NQ,1m,phase1-v1.0.0,bull,bear,29414.5,29417.5,29411.75,2026-07-07 16:29:00-04:00,2026-07-07 16:27:00-04:00
FVG-1m-bear-20260707T1628-iFVG,FVG-1m-bear-20260707T1628,NQ,1m,phase1-v1.0.0,bear,bull,29416.5,29417.5,29418.5,2026-07-07 16:31:00-04:00,2026-07-07 16:29:00-04:00
FVG-1m-bull-20260707T1809-iFVG,FVG-1m-bull-20260707T1809,NQ,1m,phase1-v1.0.0,bull,bear,29356.0,29364.0,29349.0,2026-07-07 19:39:00-04:00,2026-07-07 18:10:00-04:00
FVG-1m-bull-20260707T1812-iFVG,FVG-1m-bull-20260707T1812,NQ,1m,phase1-v1.0.0,bull,bear,29370.0,29371.75,29369.5,2026-07-07 18:26:00-04:00,2026-07-07 18:13:00-04:00
FVG-1m-bull-20260707T1823-iFVG,FVG-1m-bull-20260707T1823,NQ,1m,phase1-v1.0.0,bull,bear,29377.0,29381.5,29369.5,2026-07-07 18:26:00-04:00,2026-07-07 18:24:00-04:00
FVG-1m-bull-20260707T1835-iFVG,FVG-1m-bull-20260707T1835,NQ,1m,phase1-v1.0.0,bull,bear,29380.0,29385.75,29379.75,2026-07-07 18:42:00-04:00,2026-07-07 18:36:00-04:00
FVG-1m-bear-20260707T1904-iFVG,FVG-1m-bear-20260707T1904,NQ,1m,phase1-v1.0.0,bear,bull,29372.0,29384.25,29388.5,2026-07-07 19:06:00-04:00,2026-07-07 19:05:00-04:00
FVG-1m-bull-20260707T1906-iFVG,FVG-1m-bull-20260707T1906,NQ,1m,phase1-v1.0.0,bull,bear,29372.0,29384.75,29368.5,2026-07-07 19:11:00-04:00,2026-07-07 19:07:00-04:00
FVG-1m-bear-20260707T1911-iFVG,FVG-1m-bear-20260707T1911,NQ,1m,phase1-v1.0.0,bear,bull,29369.5,29371.25,29376.0,2026-07-07 19:15:00-04:00,2026-07-07 19:12:00-04:00
FVG-1m-bull-20260707T1914-iFVG,FVG-1m-bull-20260707T1914,NQ,1m,phase1-v1.0.0,bull,bear,29368.5,29369.0,29349.0,2026-07-07 19:39:00-04:00,2026-07-07 19:15:00-04:00
FVG-1m-bull-20260707T1915-iFVG,FVG-1m-bull-20260707T1915,NQ,1m,phase1-v1.0.0,bull,bear,29371.25,29374.25,29368.75,2026-07-07 19:38:00-04:00,2026-07-07 19:16:00-04:00
FVG-1m-bull-20260707T1918-iFVG,FVG-1m-bull-20260707T1918,NQ,1m,phase1-v1.0.0,bull,bear,29383.75,29389.0,29383.25,2026-07-07 19:34:00-04:00,2026-07-07 19:19:00-04:00
FVG-1m-bull-20260707T1929-iFVG,FVG-1m-bull-20260707T1929,NQ,1m,phase1-v1.0.0,bull,bear,29394.5,29396.0,29386.5,2026-07-07 19:33:00-04:00,2026-07-07 19:30:00-04:00
FVG-1m-bear-20260707T1936-iFVG,FVG-1m-bear-20260707T1936,NQ,1m,phase1-v1.0.0,bear,bull,29376.25,29383.0,29400.25,2026-07-07 20:10:00-04:00,2026-07-07 19:37:00-04:00
FVG-1m-bear-20260707T1939-iFVG,FVG-1m-bear-20260707T1939,NQ,1m,phase1-v1.0.0,bear,bull,29357.25,29360.5,29376.25,2026-07-07 20:07:00-04:00,2026-07-07 19:40:00-04:00
FVG-1m-bear-20260707T1954-iFVG,FVG-1m-bear-20260707T1954,NQ,1m,phase1-v1.0.0,bear,bull,29322.25,29323.0,29337.0,2026-07-07 20:05:00-04:00,2026-07-07 19:55:00-04:00
FVG-1m-bear-20260707T1959-iFVG,FVG-1m-bear-20260707T1959,NQ,1m,phase1-v1.0.0,bear,bull,29301.25,29307.25,29337.0,2026-07-07 20:05:00-04:00,2026-07-07 20:00:00-04:00
FVG-1m-bear-20260707T2001-iFVG,FVG-1m-bear-20260707T2001,NQ,1m,phase1-v1.0.0,bear,bull,29289.5,29293.0,29303.0,2026-07-07 20:04:00-04:00,2026-07-07 20:02:00-04:00
FVG-1m-bull-20260707T2004-iFVG,FVG-1m-bull-20260707T2004,NQ,1m,phase1-v1.0.0,bull,bear,29291.5,29301.25,29289.75,2026-07-08 02:45:00-04:00,2026-07-07 20:05:00-04:00
FVG-1m-bull-20260707T2005-iFVG,FVG-1m-bull-20260707T2005,NQ,1m,phase1-v1.0.0,bull,bear,29311.5,29332.5,29303.75,2026-07-08 02:34:00-04:00,2026-07-07 20:06:00-04:00
FVG-1m-bull-20260707T2013-iFVG,FVG-1m-bull-20260707T2013,NQ,1m,phase1-v1.0.0,bull,bear,29399.5,29405.5,29398.25,2026-07-07 20:18:00-04:00,2026-07-07 20:14:00-04:00
FVG-1m-bull-20260707T2014-iFVG,FVG-1m-bull-20260707T2014,NQ,1m,phase1-v1.0.0,bull,bear,29408.0,29409.0,29398.25,2026-07-07 20:18:00-04:00,2026-07-07 20:15:00-04:00
FVG-1m-bear-20260707T2018-iFVG,FVG-1m-bear-20260707T2018,NQ,1m,phase1-v1.0.0,bear,bull,29412.25,29414.0,29415.5,2026-07-07 20:20:00-04:00,2026-07-07 20:19:00-04:00
FVG-1m-bull-20260707T2022-iFVG,FVG-1m-bull-20260707T2022,NQ,1m,phase1-v1.0.0,bull,bear,29417.75,29422.0,29412.75,2026-07-07 20:36:00-04:00,2026-07-07 20:23:00-04:00
FVG-1m-bull-20260707T2023-iFVG,FVG-1m-bull-20260707T2023,NQ,1m,phase1-v1.0.0,bull,bear,29428.75,29429.0,29421.25,2026-07-07 20:34:00-04:00,2026-07-07 20:24:00-04:00
FVG-1m-bull-20260707T2027-iFVG,FVG-1m-bull-20260707T2027,NQ,1m,phase1-v1.0.0,bull,bear,29469.25,29470.25,29464.75,2026-07-07 20:29:00-04:00,2026-07-07 20:28:00-04:00
FVG-1m-bear-20260707T2029-iFVG,FVG-1m-bear-20260707T2029,NQ,1m,phase1-v1.0.0,bear,bull,29469.25,29470.25,29478.5,2026-07-07 20:40:00-04:00,2026-07-07 20:30:00-04:00
FVG-1m-bear-20260707T2034-iFVG,FVG-1m-bear-20260707T2034,NQ,1m,phase1-v1.0.0,bear,bull,29428.0,29434.25,29435.75,2026-07-07 20:37:00-04:00,2026-07-07 20:35:00-04:00
FVG-1m-bull-20260707T2037-iFVG,FVG-1m-bull-20260707T2037,NQ,1m,phase1-v1.0.0,bull,bear,29428.0,29434.5,29415.75,2026-07-07 22:01:00-04:00,2026-07-07 20:38:00-04:00
FVG-1m-bull-20260707T2038-iFVG,FVG-1m-bull-20260707T2038,NQ,1m,phase1-v1.0.0,bull,bear,29439.5,29442.0,29431.25,2026-07-07 21:39:00-04:00,2026-07-07 20:39:00-04:00
FVG-1m-bull-20260707T2039-iFVG,FVG-1m-bull-20260707T2039,NQ,1m,phase1-v1.0.0,bull,bear,29449.5,29455.0,29448.0,2026-07-07 21:37:00-04:00,2026-07-07 20:40:00-04:00
FVG-1m-bull-20260707T2043-iFVG,FVG-1m-bull-20260707T2043,NQ,1m,phase1-v1.0.0,bull,bear,29490.25,29496.0,29484.75,2026-07-07 21:29:00-04:00,2026-07-07 20:44:00-04:00
FVG-1m-bull-20260707T2044-iFVG,FVG-1m-bull-20260707T2044,NQ,1m,phase1-v1.0.0,bull,bear,29500.5,29501.25,29499.75,2026-07-07 21:08:00-04:00,2026-07-07 20:45:00-04:00
FVG-1m-bull-20260707T2045-iFVG,FVG-1m-bull-20260707T2045,NQ,1m,phase1-v1.0.0,bull,bear,29505.25,29512.0,29502.0,2026-07-07 21:07:00-04:00,2026-07-07 20:46:00-04:00
FVG-1m-bear-20260707T2106-iFVG,FVG-1m-bear-20260707T2106,NQ,1m,phase1-v1.0.0,bear,bull,29511.75,29521.0,29531.25,2026-07-07 21:11:00-04:00,2026-07-07 21:07:00-04:00
FVG-1m-bear-20260707T2107-iFVG,FVG-1m-bear-20260707T2107,NQ,1m,phase1-v1.0.0,bear,bull,29505.5,29506.25,29518.0,2026-07-07 21:09:00-04:00,2026-07-07 21:08:00-04:00
FVG-1m-bull-20260707T2109-iFVG,FVG-1m-bull-20260707T2109,NQ,1m,phase1-v1.0.0,bull,bear,29505.5,29507.25,29504.25,2026-07-07 21:25:00-04:00,2026-07-07 21:10:00-04:00
FVG-1m-bull-20260707T2111-iFVG,FVG-1m-bull-20260707T2111,NQ,1m,phase1-v1.0.0,bull,bear,29517.0,29529.75,29512.0,2026-07-07 21:21:00-04:00,2026-07-07 21:12:00-04:00
FVG-1m-bull-20260707T2113-iFVG,FVG-1m-bull-20260707T2113,NQ,1m,phase1-v1.0.0,bull,bear,29538.5,29543.5,29537.5,2026-07-07 21:16:00-04:00,2026-07-07 21:14:00-04:00
FVG-1m-bull-20260707T2114-iFVG,FVG-1m-bull-20260707T2114,NQ,1m,phase1-v1.0.0,bull,bear,29546.75,29547.75,29537.5,2026-07-07 21:16:00-04:00,2026-07-07 21:15:00-04:00
FVG-1m-bear-20260707T2116-iFVG,FVG-1m-bear-20260707T2116,NQ,1m,phase1-v1.0.0,bear,bull,29545.0,29547.75,29553.25,2026-07-08 20:12:00-04:00,2026-07-07 21:17:00-04:00
FVG-1m-bear-20260707T2119-iFVG,FVG-1m-bear-20260707T2119,NQ,1m,phase1-v1.0.0,bear,bull,29532.75,29534.5,29537.5,2026-07-08 20:06:00-04:00,2026-07-07 21:20:00-04:00
FVG-1m-bear-20260707T2121-iFVG,FVG-1m-bear-20260707T2121,NQ,1m,phase1-v1.0.0,bear,bull,29516.5,29519.75,29527.25,2026-07-07 23:31:00-04:00,2026-07-07 21:22:00-04:00
FVG-1m-bear-20260707T2125-iFVG,FVG-1m-bear-20260707T2125,NQ,1m,phase1-v1.0.0,bear,bull,29510.0,29511.0,29514.25,2026-07-07 23:27:00-04:00,2026-07-07 21:26:00-04:00
FVG-1m-bear-20260707T2128-iFVG,FVG-1m-bear-20260707T2128,NQ,1m,phase1-v1.0.0,bear,bull,29491.25,29502.75,29506.75,2026-07-07 23:26:00-04:00,2026-07-07 21:29:00-04:00
FVG-1m-bear-20260707T2134-iFVG,FVG-1m-bear-20260707T2134,NQ,1m,phase1-v1.0.0,bear,bull,29469.5,29472.5,29476.5,2026-07-07 21:46:00-04:00,2026-07-07 21:35:00-04:00
FVG-1m-bear-20260707T2137-iFVG,FVG-1m-bear-20260707T2137,NQ,1m,phase1-v1.0.0,bear,bull,29453.75,29461.25,29467.0,2026-07-07 21:41:00-04:00,2026-07-07 21:38:00-04:00
FVG-1m-bull-20260707T2140-iFVG,FVG-1m-bull-20260707T2140,NQ,1m,phase1-v1.0.0,bull,bear,29451.0,29454.5,29440.75,2026-07-07 21:42:00-04:00,2026-07-07 21:41:00-04:00
FVG-1m-bear-20260707T2152-iFVG,FVG-1m-bear-20260707T2152,NQ,1m,phase1-v1.0.0,bear,bull,29459.25,29469.0,29481.5,2026-07-07 23:02:00-04:00,2026-07-07 21:53:00-04:00
FVG-1m-bear-20260707T2155-iFVG,FVG-1m-bear-20260707T2155,NQ,1m,phase1-v1.0.0,bear,bull,29440.25,29447.0,29448.25,2026-07-07 22:26:00-04:00,2026-07-07 21:56:00-04:00
FVG-1m-bear-20260707T2201-iFVG,FVG-1m-bear-20260707T2201,NQ,1m,phase1-v1.0.0,bear,bull,29417.75,29437.75,29440.0,2026-07-07 22:25:00-04:00,2026-07-07 22:02:00-04:00
FVG-1m-bull-20260707T2219-iFVG,FVG-1m-bull-20260707T2219,NQ,1m,phase1-v1.0.0,bull,bear,29402.5,29408.25,29401.5,2026-07-07 22:33:00-04:00,2026-07-07 22:20:00-04:00
FVG-1m-bull-20260707T2220-iFVG,FVG-1m-bull-20260707T2220,NQ,1m,phase1-v1.0.0,bull,bear,29414.5,29418.25,29401.5,2026-07-07 22:33:00-04:00,2026-07-07 22:21:00-04:00
FVG-1m-bull-20260707T2226-iFVG,FVG-1m-bull-20260707T2226,NQ,1m,phase1-v1.0.0,bull,bear,29442.75,29447.0,29441.25,2026-07-07 22:28:00-04:00,2026-07-07 22:27:00-04:00
FVG-1m-bear-20260707T2230-iFVG,FVG-1m-bear-20260707T2230,NQ,1m,phase1-v1.0.0,bear,bull,29427.5,29431.75,29435.5,2026-07-07 22:43:00-04:00,2026-07-07 22:31:00-04:00
FVG-1m-bull-20260707T2238-iFVG,FVG-1m-bull-20260707T2238,NQ,1m,phase1-v1.0.0,bull,bear,29410.0,29411.75,29409.5,2026-07-08 00:37:00-04:00,2026-07-07 22:39:00-04:00
FVG-1m-bull-20260707T2245-iFVG,FVG-1m-bull-20260707T2245,NQ,1m,phase1-v1.0.0,bull,bear,29439.5,29455.25,29437.0,2026-07-08 00:14:00-04:00,2026-07-07 22:46:00-04:00
FVG-1m-bull-20260707T2302-iFVG,FVG-1m-bull-20260707T2302,NQ,1m,phase1-v1.0.0,bull,bear,29473.0,29476.0,29471.0,2026-07-07 23:07:00-04:00,2026-07-07 23:03:00-04:00
FVG-1m-bull-20260707T2310-iFVG,FVG-1m-bull-20260707T2310,NQ,1m,phase1-v1.0.0,bull,bear,29480.75,29483.75,29478.75,2026-07-07 23:20:00-04:00,2026-07-07 23:11:00-04:00
FVG-1m-bear-20260707T2318-iFVG,FVG-1m-bear-20260707T2318,NQ,1m,phase1-v1.0.0,bear,bull,29484.75,29488.5,29491.0,2026-07-07 23:21:00-04:00,2026-07-07 23:19:00-04:00
FVG-1m-bull-20260707T2324-iFVG,FVG-1m-bull-20260707T2324,NQ,1m,phase1-v1.0.0,bull,bear,29495.0,29496.25,29490.25,2026-07-07 23:41:00-04:00,2026-07-07 23:25:00-04:00
FVG-1m-bull-20260707T2326-iFVG,FVG-1m-bull-20260707T2326,NQ,1m,phase1-v1.0.0,bull,bear,29502.0,29505.0,29490.25,2026-07-07 23:41:00-04:00,2026-07-07 23:27:00-04:00
FVG-1m-bull-20260707T2327-iFVG,FVG-1m-bull-20260707T2327,NQ,1m,phase1-v1.0.0,bull,bear,29508.0,29511.25,29504.75,2026-07-07 23:39:00-04:00,2026-07-07 23:28:00-04:00
FVG-1m-bull-20260707T2331-iFVG,FVG-1m-bull-20260707T2331,NQ,1m,phase1-v1.0.0,bull,bear,29517.75,29521.0,29513.0,2026-07-07 23:33:00-04:00,2026-07-07 23:32:00-04:00
FVG-1m-bear-20260707T2333-iFVG,FVG-1m-bear-20260707T2333,NQ,1m,phase1-v1.0.0,bear,bull,29517.25,29521.0,29530.25,2026-07-08 20:04:00-04:00,2026-07-07 23:34:00-04:00
FVG-1m-bear-20260707T2339-iFVG,FVG-1m-bear-20260707T2339,NQ,1m,phase1-v1.0.0,bear,bull,29506.0,29507.5,29510.5,2026-07-08 20:01:00-04:00,2026-07-07 23:40:00-04:00
FVG-1m-bear-20260707T2341-iFVG,FVG-1m-bear-20260707T2341,NQ,1m,phase1-v1.0.0,bear,bull,29494.25,29497.75,29500.75,2026-07-08 19:58:00-04:00,2026-07-07 23:42:00-04:00
FVG-1m-bear-20260708T0001-iFVG,FVG-1m-bear-20260708T0001,NQ,1m,phase1-v1.0.0,bear,bull,29463.25,29465.0,29467.0,2026-07-08 15:56:00-04:00,2026-07-08 00:02:00-04:00
FVG-1m-bull-20260708T0009-iFVG,FVG-1m-bull-20260708T0009,NQ,1m,phase1-v1.0.0,bull,bear,29459.5,29461.0,29453.25,2026-07-08 00:11:00-04:00,2026-07-08 00:10:00-04:00
FVG-1m-bear-20260708T0011-iFVG,FVG-1m-bear-20260708T0011,NQ,1m,phase1-v1.0.0,bear,bull,29455.5,29461.0,29467.0,2026-07-08 15:56:00-04:00,2026-07-08 00:12:00-04:00
FVG-1m-bear-20260708T0014-iFVG,FVG-1m-bear-20260708T0014,NQ,1m,phase1-v1.0.0,bear,bull,29443.5,29446.25,29448.5,2026-07-08 00:22:00-04:00,2026-07-08 00:15:00-04:00
FVG-1m-bull-20260708T0022-iFVG,FVG-1m-bull-20260708T0022,NQ,1m,phase1-v1.0.0,bull,bear,29442.25,29447.75,29442.0,2026-07-08 00:29:00-04:00,2026-07-08 00:23:00-04:00
FVG-1m-bear-20260708T0028-iFVG,FVG-1m-bear-20260708T0028,NQ,1m,phase1-v1.0.0,bear,bull,29449.0,29452.0,29460.5,2026-07-08 15:55:00-04:00,2026-07-08 00:29:00-04:00
FVG-1m-bear-20260708T0029-iFVG,FVG-1m-bear-20260708T0029,NQ,1m,phase1-v1.0.0,bear,bull,29443.0,29443.25,29445.25,2026-07-08 01:07:00-04:00,2026-07-08 00:30:00-04:00
FVG-1m-bear-20260708T0033-iFVG,FVG-1m-bear-20260708T0033,NQ,1m,phase1-v1.0.0,bear,bull,29420.75,29422.75,29431.75,2026-07-08 01:01:00-04:00,2026-07-08 00:34:00-04:00
FVG-1m-bear-20260708T0055-iFVG,FVG-1m-bear-20260708T0055,NQ,1m,phase1-v1.0.0,bear,bull,29385.5,29388.75,29399.25,2026-07-08 00:57:00-04:00,2026-07-08 00:56:00-04:00
FVG-1m-bull-20260708T0057-iFVG,FVG-1m-bull-20260708T0057,NQ,1m,phase1-v1.0.0,bull,bear,29385.5,29393.5,29384.5,2026-07-08 01:30:00-04:00,2026-07-08 00:58:00-04:00
FVG-1m-bull-20260708T0059-iFVG,FVG-1m-bull-20260708T0059,NQ,1m,phase1-v1.0.0,bull,bear,29406.5,29407.25,29402.5,2026-07-08 01:18:00-04:00,2026-07-08 01:00:00-04:00
FVG-1m-bull-20260708T0100-iFVG,FVG-1m-bull-20260708T0100,NQ,1m,phase1-v1.0.0,bull,bear,29413.0,29413.75,29407.0,2026-07-08 01:03:00-04:00,2026-07-08 01:01:00-04:00
FVG-1m-bull-20260708T0107-iFVG,FVG-1m-bull-20260708T0107,NQ,1m,phase1-v1.0.0,bull,bear,29423.25,29433.75,29422.25,2026-07-08 01:11:00-04:00,2026-07-08 01:08:00-04:00
FVG-1m-bear-20260708T0124-iFVG,FVG-1m-bear-20260708T0124,NQ,1m,phase1-v1.0.0,bear,bull,29394.5,29395.0,29401.0,2026-07-08 01:27:00-04:00,2026-07-08 01:25:00-04:00
FVG-1m-bear-20260708T0130-iFVG,FVG-1m-bear-20260708T0130,NQ,1m,phase1-v1.0.0,bear,bull,29385.75,29386.25,29399.25,2026-07-08 03:35:00-04:00,2026-07-08 01:31:00-04:00
FVG-1m-bear-20260708T0131-iFVG,FVG-1m-bear-20260708T0131,NQ,1m,phase1-v1.0.0,bear,bull,29372.0,29378.75,29384.75,2026-07-08 03:32:00-04:00,2026-07-08 01:32:00-04:00
FVG-1m-bear-20260708T0133-iFVG,FVG-1m-bear-20260708T0133,NQ,1m,phase1-v1.0.0,bear,bull,29361.75,29362.25,29369.0,2026-07-08 01:35:00-04:00,2026-07-08 01:34:00-04:00
FVG-1m-bull-20260708T0135-iFVG,FVG-1m-bull-20260708T0135,NQ,1m,phase1-v1.0.0,bull,bear,29361.75,29366.5,29360.5,2026-07-08 01:38:00-04:00,2026-07-08 01:36:00-04:00
FVG-1m-bear-20260708T0138-iFVG,FVG-1m-bear-20260708T0138,NQ,1m,phase1-v1.0.0,bear,bull,29362.5,29364.75,29374.25,2026-07-08 01:43:00-04:00,2026-07-08 01:39:00-04:00
FVG-1m-bear-20260708T0145-iFVG,FVG-1m-bear-20260708T0145,NQ,1m,phase1-v1.0.0,bear,bull,29353.0,29358.0,29377.0,2026-07-08 03:31:00-04:00,2026-07-08 01:46:00-04:00
FVG-1m-bear-20260708T0147-iFVG,FVG-1m-bear-20260708T0147,NQ,1m,phase1-v1.0.0,bear,bull,29338.5,29345.75,29353.5,2026-07-08 01:57:00-04:00,2026-07-08 01:48:00-04:00
FVG-1m-bear-20260708T0148-iFVG,FVG-1m-bear-20260708T0148,NQ,1m,phase1-v1.0.0,bear,bull,29328.5,29334.25,29337.5,2026-07-08 01:55:00-04:00,2026-07-08 01:49:00-04:00
FVG-1m-bull-20260708T0155-iFVG,FVG-1m-bull-20260708T0155,NQ,1m,phase1-v1.0.0,bull,bear,29335.75,29337.25,29333.5,2026-07-08 02:01:00-04:00,2026-07-08 01:56:00-04:00
FVG-1m-bull-20260708T0156-iFVG,FVG-1m-bull-20260708T0156,NQ,1m,phase1-v1.0.0,bull,bear,29339.0,29339.75,29333.5,2026-07-08 02:01:00-04:00,2026-07-08 01:57:00-04:00
FVG-1m-bull-20260708T0157-iFVG,FVG-1m-bull-20260708T0157,NQ,1m,phase1-v1.0.0,bull,bear,29351.25,29352.0,29349.25,2026-07-08 01:59:00-04:00,2026-07-08 01:58:00-04:00
FVG-1m-bear-20260708T0201-iFVG,FVG-1m-bear-20260708T0201,NQ,1m,phase1-v1.0.0,bear,bull,29338.0,29341.75,29342.5,2026-07-08 02:04:00-04:00,2026-07-08 02:02:00-04:00
FVG-1m-bull-20260708T0208-iFVG,FVG-1m-bull-20260708T0208,NQ,1m,phase1-v1.0.0,bull,bear,29345.0,29348.5,29342.0,2026-07-08 02:12:00-04:00,2026-07-08 02:09:00-04:00
FVG-1m-bear-20260708T0211-iFVG,FVG-1m-bear-20260708T0211,NQ,1m,phase1-v1.0.0,bear,bull,29347.0,29352.25,29353.0,2026-07-08 03:30:00-04:00,2026-07-08 02:12:00-04:00
FVG-1m-bear-20260708T0213-iFVG,FVG-1m-bear-20260708T0213,NQ,1m,phase1-v1.0.0,bear,bull,29340.0,29340.25,29345.0,2026-07-08 02:15:00-04:00,2026-07-08 02:14:00-04:00
FVG-1m-bull-20260708T0218-iFVG,FVG-1m-bull-20260708T0218,NQ,1m,phase1-v1.0.0,bull,bear,29341.25,29344.75,29339.25,2026-07-08 02:20:00-04:00,2026-07-08 02:19:00-04:00
FVG-1m-bear-20260708T0231-iFVG,FVG-1m-bear-20260708T0231,NQ,1m,phase1-v1.0.0,bear,bull,29315.0,29320.25,29341.75,2026-07-08 02:51:00-04:00,2026-07-08 02:32:00-04:00
FVG-1m-bear-20260708T0234-iFVG,FVG-1m-bear-20260708T0234,NQ,1m,phase1-v1.0.0,bear,bull,29306.25,29310.5,29317.0,2026-07-08 02:49:00-04:00,2026-07-08 02:35:00-04:00
FVG-1m-bull-20260708T0248-iFVG,FVG-1m-bull-20260708T0248,NQ,1m,phase1-v1.0.0,bull,bear,29291.5,29305.0,29288.5,2026-07-08 03:06:00-04:00,2026-07-08 02:49:00-04:00
FVG-1m-bull-20260708T0249-iFVG,FVG-1m-bull-20260708T0249,NQ,1m,phase1-v1.0.0,bull,bear,29308.0,29309.0,29305.75,2026-07-08 03:02:00-04:00,2026-07-08 02:50:00-04:00
FVG-1m-bear-20260708T0255-iFVG,FVG-1m-bear-20260708T0255,NQ,1m,phase1-v1.0.0,bear,bull,29341.0,29341.25,29342.0,2026-07-08 03:26:00-04:00,2026-07-08 02:56:00-04:00
