week,variant_id,episode_id,structure_id,family,tf,surface,distance,natural_rr,availability_seq,exclusion_reason,selected_as
historical,EP-19501-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19501,RB2-030190,rb,60,28914.5,1354.25,38.1479,6257,,
historical,EP-19501-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19501,IFVG2-004209,ifvg,60,28856.25,1412.5,39.7887,6201,,
historical,EP-19501-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19501,FVG2-007740,fvg,60,28837.0,1431.75,40.331,6201,,
historical,EP-19501-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19501,IFVG2-004208,ifvg,60,28777.0,1491.75,42.0211,6142,,
historical,EP-19501-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19501,RB2-030179,rb,60,28760.75,1508.0,42.4789,4721,,
historical,EP-19501-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19501,RB2-005940,rb,1,30268.75,0.0,0.0,17061,inactive_or_traversed,ANY_SURFACE_DIAGNOSTIC
historical,EP-19501-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19501,RB2-005938,rb,1,30298.0,29.25,0.8239,17057,same_direction,
historical,EP-19501-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19501,RB2-025415,rb,5,30295.5,26.75,0.7535,17053,behind_entry,
historical,EP-19501-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19501,RB2-019866,rb,3,30304.25,35.5,1.0,17056,component,
historical,EP-19502-ENTRY_ON_TAP,EP-19502,FVG2-007748,fvg,60,30225.0,59.0,2.9136,12868,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-19502-ENTRY_ON_TAP,EP-19502,RB2-030240,rb,60,30142.5,141.5,6.9877,12808,,BRANCH_SEMANTIC_TARGET
historical,EP-19502-ENTRY_ON_TAP,EP-19502,RB2-030197,rb,60,29499.0,785.0,38.7654,7128,,
historical,EP-19502-ENTRY_ON_TAP,EP-19502,RB2-030190,rb,60,28914.5,1369.5,67.6296,6257,,
historical,EP-19502-ENTRY_ON_TAP,EP-19502,IFVG2-004209,ifvg,60,28856.25,1427.75,70.5062,6201,,
historical,EP-19502-ENTRY_ON_TAP,EP-19502,FVG2-007740,fvg,60,28837.0,1447.0,71.4568,6201,,
historical,EP-19502-ENTRY_ON_TAP,EP-19502,IFVG2-004208,ifvg,60,28777.0,1507.0,74.4198,6142,,
historical,EP-19502-ENTRY_ON_TAP,EP-19502,RB2-030179,rb,60,28760.75,1523.25,75.2222,4721,,
historical,EP-19502-ENTRY_ON_TAP,EP-19502,RB2-005937,rb,1,30292.5,8.5,0.4198,17052,inactive_or_traversed,
historical,EP-19502-ENTRY_ON_TAP,EP-19502,RB2-005938,rb,1,30298.0,14.0,0.6914,17057,same_direction,
historical,EP-19502-ENTRY_ON_TAP,EP-19502,RB2-025415,rb,5,30295.5,11.5,0.5679,17053,behind_entry,
historical,EP-19502-ENTRY_ON_TAP,EP-19502,RB2-019866,rb,3,30304.25,20.25,1.0,17056,component,
historical,EP-19503-ENTRY_ON_TAP,EP-19503,FVG2-007748,fvg,60,30225.0,62.5,5.9524,12868,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-19503-ENTRY_ON_TAP,EP-19503,RB2-030240,rb,60,30142.5,145.0,13.8095,12808,,BRANCH_SEMANTIC_TARGET
historical,EP-19503-ENTRY_ON_TAP,EP-19503,RB2-030197,rb,60,29499.0,788.5,75.0952,7128,,
historical,EP-19503-ENTRY_ON_TAP,EP-19503,RB2-030190,rb,60,28914.5,1373.0,130.7619,6257,,
historical,EP-19503-ENTRY_ON_TAP,EP-19503,IFVG2-004209,ifvg,60,28856.25,1431.25,136.3095,6201,,
historical,EP-19503-ENTRY_ON_TAP,EP-19503,FVG2-007740,fvg,60,28837.0,1450.5,138.1429,6201,,
historical,EP-19503-ENTRY_ON_TAP,EP-19503,IFVG2-004208,ifvg,60,28777.0,1510.5,143.8571,6142,,
historical,EP-19503-ENTRY_ON_TAP,EP-19503,RB2-030179,rb,60,28760.75,1526.75,145.4048,4721,,
historical,EP-19503-ENTRY_ON_TAP,EP-19503,RB2-005937,rb,1,30292.5,5.0,0.4762,17052,inactive_or_traversed,
historical,EP-19503-ENTRY_ON_TAP,EP-19503,RB2-005936,rb,1,30303.75,16.25,1.5476,17051,same_direction,
historical,EP-19503-ENTRY_ON_TAP,EP-19503,RB2-019865,rb,3,30295.5,8.0,0.7619,17053,behind_entry,
historical,EP-19503-ENTRY_ON_TAP,EP-19503,RB2-005938,rb,1,30298.0,10.5,1.0,17057,component,
historical,EP-19503-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-19503,FVG2-007748,fvg,60,30225.0,59.0,4.2143,12868,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-19503-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-19503,RB2-030240,rb,60,30142.5,141.5,10.1071,12808,,BRANCH_SEMANTIC_TARGET
historical,EP-19503-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-19503,RB2-030197,rb,60,29499.0,785.0,56.0714,7128,,
historical,EP-19503-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-19503,RB2-030190,rb,60,28914.5,1369.5,97.8214,6257,,
historical,EP-19503-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-19503,IFVG2-004209,ifvg,60,28856.25,1427.75,101.9821,6201,,
historical,EP-19503-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-19503,FVG2-007740,fvg,60,28837.0,1447.0,103.3571,6201,,
historical,EP-19503-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-19503,IFVG2-004208,ifvg,60,28777.0,1507.0,107.6429,6142,,
historical,EP-19503-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-19503,RB2-030179,rb,60,28760.75,1523.25,108.8036,4721,,
historical,EP-19503-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-19503,RB2-005937,rb,1,30292.5,8.5,0.6071,17052,inactive_or_traversed,
historical,EP-19503-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-19503,RB2-005936,rb,1,30303.75,19.75,1.4107,17051,same_direction,
historical,EP-19503-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-19503,RB2-025415,rb,5,30295.5,11.5,0.8214,17053,behind_entry,
historical,EP-19503-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-19503,RB2-005938,rb,1,30298.0,14.0,1.0,17057,component,
historical,EP-19503-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19503,FVG2-007748,fvg,60,30225.0,43.75,1.4957,12868,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-19503-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19503,RB2-030240,rb,60,30142.5,126.25,4.3162,12808,,BRANCH_SEMANTIC_TARGET
historical,EP-19503-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19503,RB2-030197,rb,60,29499.0,769.75,26.3162,7128,,
historical,EP-19503-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19503,RB2-030190,rb,60,28914.5,1354.25,46.2991,6257,,
historical,EP-19503-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19503,IFVG2-004209,ifvg,60,28856.25,1412.5,48.2906,6201,,
historical,EP-19503-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19503,FVG2-007740,fvg,60,28837.0,1431.75,48.9487,6201,,
historical,EP-19503-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19503,IFVG2-004208,ifvg,60,28777.0,1491.75,51.0,6142,,
historical,EP-19503-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19503,RB2-030179,rb,60,28760.75,1508.0,51.5556,4721,,
historical,EP-19503-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19503,RB2-005940,rb,1,30268.75,0.0,0.0,17061,inactive_or_traversed,ANY_SURFACE_DIAGNOSTIC
historical,EP-19503-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19503,RB2-005936,rb,1,30303.75,35.0,1.1966,17051,same_direction,
historical,EP-19503-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19503,RB2-025415,rb,5,30295.5,26.75,0.9145,17053,behind_entry,
historical,EP-19503-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19503,RB2-005938,rb,1,30298.0,29.25,1.0,17057,component,
historical,EP-19528-ENTRY_ON_IFVG_RETEST,EP-19528,RB2-030197,rb,60,29499.0,608.25,3.0527,7128,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-19528-ENTRY_ON_IFVG_RETEST,EP-19528,RB2-030190,rb,60,28914.5,1192.75,5.9862,6257,,
historical,EP-19528-ENTRY_ON_IFVG_RETEST,EP-19528,IFVG2-004209,ifvg,60,28856.25,1251.0,6.2785,6201,,BRANCH_SEMANTIC_TARGET
historical,EP-19528-ENTRY_ON_IFVG_RETEST,EP-19528,FVG2-007740,fvg,60,28837.0,1270.25,6.3752,6201,,
historical,EP-19528-ENTRY_ON_IFVG_RETEST,EP-19528,IFVG2-004208,ifvg,60,28777.0,1330.25,6.6763,6142,,
historical,EP-19528-ENTRY_ON_IFVG_RETEST,EP-19528,RB2-030179,rb,60,28760.75,1346.5,6.7578,4721,,
historical,EP-19528-ENTRY_ON_IFVG_RETEST,EP-19528,RB2-005975,rb,1,30106.0,1.25,0.0063,17126,inactive_or_traversed,ANY_SURFACE_DIAGNOSTIC
historical,EP-19528-ENTRY_ON_IFVG_RETEST,EP-19528,RB2-005976,rb,1,30119.0,11.75,0.059,17128,same_direction,
historical,EP-19528-ENTRY_ON_IFVG_RETEST,EP-19528,IFVG2-004222,ifvg,60,30306.5,199.25,1.0,17068,component,
historical,EP-19528-ENTRY_ON_IFVG_RETEST,EP-19528,RB2-019879,rb,3,30108.5,1.25,0.0063,17128,behind_entry,
historical,EP-19528-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-19528,RB2-030197,rb,60,29499.0,470.5,1.3961,7128,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-19528-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-19528,RB2-030190,rb,60,28914.5,1055.0,3.1306,6257,,
historical,EP-19528-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-19528,IFVG2-004209,ifvg,60,28856.25,1113.25,3.3034,6201,,BRANCH_SEMANTIC_TARGET
historical,EP-19528-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-19528,FVG2-007740,fvg,60,28837.0,1132.5,3.3605,6201,,
historical,EP-19528-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-19528,IFVG2-004208,ifvg,60,28777.0,1192.5,3.5386,6142,,
historical,EP-19528-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-19528,RB2-030179,rb,60,28760.75,1208.75,3.5868,4721,,
historical,EP-19528-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-19528,RB2-030178,rb,60,29974.5,5.0,0.0148,4491,inactive_or_traversed,
historical,EP-19528-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-19528,RB2-030176,rb,60,29962.25,7.25,0.0215,4323,same_direction,
historical,EP-19528-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-19528,IFVG2-004222,ifvg,60,30306.5,337.0,1.0,17068,component,
historical,EP-19528-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-19528,RB2-006011,rb,1,29969.75,0.25,0.0007,17188,behind_entry,
historical,EP-19528-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-19528,RB2-030197,rb,60,29499.0,470.5,1.3961,7128,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-19528-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-19528,RB2-030190,rb,60,28914.5,1055.0,3.1306,6257,,
historical,EP-19528-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-19528,IFVG2-004209,ifvg,60,28856.25,1113.25,3.3034,6201,,BRANCH_SEMANTIC_TARGET
historical,EP-19528-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-19528,FVG2-007740,fvg,60,28837.0,1132.5,3.3605,6201,,
historical,EP-19528-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-19528,IFVG2-004208,ifvg,60,28777.0,1192.5,3.5386,6142,,
historical,EP-19528-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-19528,RB2-030179,rb,60,28760.75,1208.75,3.5868,4721,,
historical,EP-19528-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-19528,RB2-030178,rb,60,29974.5,5.0,0.0148,4491,inactive_or_traversed,
historical,EP-19528-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-19528,RB2-030176,rb,60,29962.25,7.25,0.0215,4323,same_direction,
historical,EP-19528-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-19528,IFVG2-004222,ifvg,60,30306.5,337.0,1.0,17068,component,
historical,EP-19528-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-19528,RB2-006011,rb,1,29969.75,0.25,0.0007,17188,behind_entry,
historical,EP-19528-ENTRY_ON_NEW_FVG,EP-19528,RB2-030197,rb,60,29499.0,470.5,1.3961,7128,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-19528-ENTRY_ON_NEW_FVG,EP-19528,RB2-030190,rb,60,28914.5,1055.0,3.1306,6257,,
historical,EP-19528-ENTRY_ON_NEW_FVG,EP-19528,IFVG2-004209,ifvg,60,28856.25,1113.25,3.3034,6201,,BRANCH_SEMANTIC_TARGET
historical,EP-19528-ENTRY_ON_NEW_FVG,EP-19528,FVG2-007740,fvg,60,28837.0,1132.5,3.3605,6201,,
historical,EP-19528-ENTRY_ON_NEW_FVG,EP-19528,IFVG2-004208,ifvg,60,28777.0,1192.5,3.5386,6142,,
historical,EP-19528-ENTRY_ON_NEW_FVG,EP-19528,RB2-030179,rb,60,28760.75,1208.75,3.5868,4721,,
historical,EP-19528-ENTRY_ON_NEW_FVG,EP-19528,RB2-030178,rb,60,29974.5,5.0,0.0148,4491,inactive_or_traversed,
historical,EP-19528-ENTRY_ON_NEW_FVG,EP-19528,RB2-030176,rb,60,29962.25,7.25,0.0215,4323,same_direction,
historical,EP-19528-ENTRY_ON_NEW_FVG,EP-19528,IFVG2-004222,ifvg,60,30306.5,337.0,1.0,17068,component,
historical,EP-19528-ENTRY_ON_NEW_FVG,EP-19528,RB2-006011,rb,1,29969.75,0.25,0.0007,17188,behind_entry,
historical,EP-19544-ENTRY_ON_TAP,EP-19544,RB2-030240,rb,60,30142.5,79.5,2.0,12808,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-19544-ENTRY_ON_TAP,EP-19544,RB2-030197,rb,60,29499.0,723.0,18.1887,7128,,
historical,EP-19544-ENTRY_ON_TAP,EP-19544,RB2-030190,rb,60,28914.5,1307.5,32.8931,6257,,
historical,EP-19544-ENTRY_ON_TAP,EP-19544,IFVG2-004209,ifvg,60,28856.25,1365.75,34.3585,6201,,
historical,EP-19544-ENTRY_ON_TAP,EP-19544,FVG2-007740,fvg,60,28837.0,1385.0,34.8428,6201,,
historical,EP-19544-ENTRY_ON_TAP,EP-19544,IFVG2-004208,ifvg,60,28777.0,1445.0,36.3522,6142,,
historical,EP-19544-ENTRY_ON_TAP,EP-19544,RB2-030179,rb,60,28760.75,1461.25,36.761,4721,,
historical,EP-19544-ENTRY_ON_TAP,EP-19544,RB2-005952,rb,1,30234.75,12.75,0.3208,17082,inactive_or_traversed,
historical,EP-19544-ENTRY_ON_TAP,EP-19544,RB2-030153,rb,60,30228.5,6.5,0.1635,2717,same_direction,
historical,EP-19544-ENTRY_ON_TAP,EP-19544,RB2-025419,rb,5,30261.75,39.75,1.0,17083,component,
historical,EP-19544-ENTRY_ON_TAP,EP-19544,FVG2-007748,fvg,60,30225.0,3.0,0.0755,12868,behind_entry,
historical,EP-19544-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-19544,RB2-030240,rb,60,30142.5,70.75,1.4588,12808,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-19544-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-19544,RB2-030197,rb,60,29499.0,714.25,14.7268,7128,,
historical,EP-19544-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-19544,RB2-030190,rb,60,28914.5,1298.75,26.7784,6257,,
historical,EP-19544-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-19544,IFVG2-004209,ifvg,60,28856.25,1357.0,27.9794,6201,,
historical,EP-19544-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-19544,FVG2-007740,fvg,60,28837.0,1376.25,28.3763,6201,,
historical,EP-19544-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-19544,IFVG2-004208,ifvg,60,28777.0,1436.25,29.6134,6142,,
historical,EP-19544-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-19544,RB2-030179,rb,60,28760.75,1452.5,29.9485,4721,,
historical,EP-19544-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-19544,RB2-030153,rb,60,30228.5,15.25,0.3144,2717,same_direction,
historical,EP-19544-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-19544,RB2-005957,rb,1,30217.25,4.0,0.0825,17091,inactive_or_traversed,ANY_SURFACE_DIAGNOSTIC
historical,EP-19544-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-19544,RB2-025419,rb,5,30261.75,48.5,1.0,17083,component,
historical,EP-19544-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-19544,RB2-019872,rb,3,30221.0,7.75,0.1598,17092,behind_entry,
historical,EP-19544-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-19544,RB2-030240,rb,60,30142.5,70.75,1.4588,12808,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-19544-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-19544,RB2-030197,rb,60,29499.0,714.25,14.7268,7128,,
historical,EP-19544-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-19544,RB2-030190,rb,60,28914.5,1298.75,26.7784,6257,,
historical,EP-19544-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-19544,IFVG2-004209,ifvg,60,28856.25,1357.0,27.9794,6201,,
historical,EP-19544-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-19544,FVG2-007740,fvg,60,28837.0,1376.25,28.3763,6201,,
historical,EP-19544-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-19544,IFVG2-004208,ifvg,60,28777.0,1436.25,29.6134,6142,,
historical,EP-19544-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-19544,RB2-030179,rb,60,28760.75,1452.5,29.9485,4721,,
historical,EP-19544-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-19544,RB2-030153,rb,60,30228.5,15.25,0.3144,2717,same_direction,
historical,EP-19544-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-19544,RB2-005957,rb,1,30217.25,4.0,0.0825,17091,inactive_or_traversed,ANY_SURFACE_DIAGNOSTIC
historical,EP-19544-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-19544,RB2-025419,rb,5,30261.75,48.5,1.0,17083,component,
historical,EP-19544-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-19544,RB2-019872,rb,3,30221.0,7.75,0.1598,17092,behind_entry,
historical,EP-19544-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19544,RB2-030240,rb,60,30142.5,43.5,0.5743,12808,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-19544-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19544,RB2-030197,rb,60,29499.0,687.0,9.0693,7128,,
historical,EP-19544-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19544,RB2-030190,rb,60,28914.5,1271.5,16.7855,6257,,
historical,EP-19544-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19544,IFVG2-004209,ifvg,60,28856.25,1329.75,17.5545,6201,,
historical,EP-19544-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19544,FVG2-007740,fvg,60,28837.0,1349.0,17.8086,6201,,
historical,EP-19544-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19544,IFVG2-004208,ifvg,60,28777.0,1409.0,18.6007,6142,,
historical,EP-19544-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19544,RB2-030179,rb,60,28760.75,1425.25,18.8152,4721,,
historical,EP-19544-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19544,RB2-005960,rb,1,30187.0,1.0,0.0132,17096,inactive_or_traversed,ANY_SURFACE_DIAGNOSTIC
historical,EP-19544-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19544,IFVG2-004216,ifvg,60,30191.0,5.0,0.066,12688,same_direction,
historical,EP-19544-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19544,RB2-025419,rb,5,30261.75,75.75,1.0,17083,component,
historical,EP-19544-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19544,RB2-025420,rb,5,30186.25,0.25,0.0033,17098,behind_entry,
historical,EP-19544-ENTRY_ON_NEW_FVG,EP-19544,RB2-030240,rb,60,30142.5,43.5,0.5743,12808,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-19544-ENTRY_ON_NEW_FVG,EP-19544,RB2-030197,rb,60,29499.0,687.0,9.0693,7128,,
historical,EP-19544-ENTRY_ON_NEW_FVG,EP-19544,RB2-030190,rb,60,28914.5,1271.5,16.7855,6257,,
historical,EP-19544-ENTRY_ON_NEW_FVG,EP-19544,IFVG2-004209,ifvg,60,28856.25,1329.75,17.5545,6201,,
historical,EP-19544-ENTRY_ON_NEW_FVG,EP-19544,FVG2-007740,fvg,60,28837.0,1349.0,17.8086,6201,,
historical,EP-19544-ENTRY_ON_NEW_FVG,EP-19544,IFVG2-004208,ifvg,60,28777.0,1409.0,18.6007,6142,,
historical,EP-19544-ENTRY_ON_NEW_FVG,EP-19544,RB2-030179,rb,60,28760.75,1425.25,18.8152,4721,,
historical,EP-19544-ENTRY_ON_NEW_FVG,EP-19544,RB2-005960,rb,1,30187.0,1.0,0.0132,17096,inactive_or_traversed,ANY_SURFACE_DIAGNOSTIC
historical,EP-19544-ENTRY_ON_NEW_FVG,EP-19544,IFVG2-004216,ifvg,60,30191.0,5.0,0.066,12688,same_direction,
historical,EP-19544-ENTRY_ON_NEW_FVG,EP-19544,RB2-025419,rb,5,30261.75,75.75,1.0,17083,component,
historical,EP-19544-ENTRY_ON_NEW_FVG,EP-19544,RB2-025420,rb,5,30186.25,0.25,0.0033,17098,behind_entry,
historical,EP-19547-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19547,RB2-030240,rb,60,30142.5,78.75,3.1188,12808,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-19547-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19547,RB2-030197,rb,60,29499.0,722.25,28.604,7128,,
historical,EP-19547-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19547,RB2-030190,rb,60,28914.5,1306.75,51.7525,6257,,
historical,EP-19547-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19547,IFVG2-004209,ifvg,60,28856.25,1365.0,54.0594,6201,,
historical,EP-19547-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19547,FVG2-007740,fvg,60,28837.0,1384.25,54.8218,6201,,BRANCH_SEMANTIC_TARGET
historical,EP-19547-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19547,IFVG2-004208,ifvg,60,28777.0,1444.25,57.198,6142,,
historical,EP-19547-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19547,RB2-030179,rb,60,28760.75,1460.5,57.8416,4721,,
historical,EP-19547-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19547,RB2-030153,rb,60,30228.5,7.25,0.2871,2717,same_direction,
historical,EP-19547-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19547,RB2-005954,rb,1,30230.75,9.5,0.3762,17084,inactive_or_traversed,
historical,EP-19547-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19547,FVG2-001651,fvg,1,30246.5,25.25,1.0,17083,component,
historical,EP-19547-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19547,FVG2-007748,fvg,60,30225.0,3.75,0.1485,12868,behind_entry,
historical,EP-19549-ENTRY_ON_STRONG_REJECTION,EP-19549,RB2-030197,rb,60,29499.0,642.25,6.3432,7128,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-19549-ENTRY_ON_STRONG_REJECTION,EP-19549,RB2-030190,rb,60,28914.5,1226.75,12.116,6257,,
historical,EP-19549-ENTRY_ON_STRONG_REJECTION,EP-19549,IFVG2-004209,ifvg,60,28856.25,1285.0,12.6914,6201,,
historical,EP-19549-ENTRY_ON_STRONG_REJECTION,EP-19549,FVG2-007740,fvg,60,28837.0,1304.25,12.8815,6201,,
historical,EP-19549-ENTRY_ON_STRONG_REJECTION,EP-19549,IFVG2-004208,ifvg,60,28777.0,1364.25,13.4741,6142,,
historical,EP-19549-ENTRY_ON_STRONG_REJECTION,EP-19549,RB2-030179,rb,60,28760.75,1380.5,13.6346,4721,,
historical,EP-19549-ENTRY_ON_STRONG_REJECTION,EP-19549,RB2-005964,rb,1,30163.0,21.75,0.2148,17103,same_direction,
historical,EP-19549-ENTRY_ON_STRONG_REJECTION,EP-19549,RB2-005963,rb,1,30166.75,25.5,0.2519,17100,inactive_or_traversed,
historical,EP-19549-ENTRY_ON_STRONG_REJECTION,EP-19549,RB2-019871,rb,3,30242.5,101.25,1.0,17086,component,
historical,EP-19549-ENTRY_ON_STRONG_REJECTION,EP-19549,RB2-030240,rb,60,30142.5,1.25,0.0123,12808,behind_entry,ANY_SURFACE_DIAGNOSTIC
historical,EP-19549-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19549,RB2-030240,rb,60,30142.5,44.5,0.8018,12808,,NEAREST_OPPOSING_HIGHER_TF_STRUCTURE
historical,EP-19549-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19549,RB2-030197,rb,60,29499.0,688.0,12.3964,7128,,
historical,EP-19549-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19549,RB2-030190,rb,60,28914.5,1272.5,22.9279,6257,,
historical,EP-19549-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19549,IFVG2-004209,ifvg,60,28856.25,1330.75,23.9775,6201,,
historical,EP-19549-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19549,FVG2-007740,fvg,60,28837.0,1350.0,24.3243,6201,,
historical,EP-19549-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19549,IFVG2-004208,ifvg,60,28777.0,1410.0,25.4054,6142,,
historical,EP-19549-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19549,RB2-030179,rb,60,28760.75,1426.25,25.6982,4721,,
historical,EP-19549-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19549,IFVG2-004216,ifvg,60,30191.0,4.0,0.0721,12688,same_direction,
historical,EP-19549-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19549,FVG2-007743,fvg,60,30191.0,4.0,0.0721,8668,inactive_or_traversed,
historical,EP-19549-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19549,RB2-019871,rb,3,30242.5,55.5,1.0,17086,component,
historical,EP-19549-ENTRY_ON_DELAYED_DISPLACEMENT,EP-19549,FVG2-007748,fvg,60,30225.0,38.0,0.6847,12868,behind_entry,ANY_SURFACE_DIAGNOSTIC
