application_session,lookback,item_id,lookback_had_enough_sessions,n_lookback_sessions,lane,entry_variant,reaction_state,direction,context_tf,trigger_tf,session_window,target_family,target_tf,natural_rr_bin,total_occurrences,executable_occurrences,target_hits,stop_hits,time_exits,success_count,failure_count,support_class,most_recent_session,age_sessions,source_session_dates,source_episode_ids,source_variant_ids
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-667,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,3,3,NY_AM,rb,3,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-12,3,2026-07-12,EP-43368,EP-43368-ENTRY_ON_TAP
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-668,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,3,3,NY_AM,rb,60,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-21,24,2026-06-21,EP-18460,EP-18460-ENTRY_ON_TAP
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-669,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,3,3,NY_LUNCH,ifvg,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-28,17,2026-06-28,EP-27144,EP-27144-ENTRY_ON_TAP
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-670,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,3,3,NY_PM,ifvg,60,2.0-1000000000.0,2,2,1,1,0,1,1,SINGLE_OBSERVATION_PROVISIONAL,2026-06-28,17,2026-06-28,EP-27163,EP-27163-ENTRY_ON_TAP
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-671,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,3,3,NY_PREMARKET,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,7,2026-07-08,EP-39941,EP-39941-ENTRY_ON_TAP
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-672,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,30,30,LONDON,rb,60,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-17,28,2026-06-17,EP-15040,EP-15040-ENTRY_ON_TAP
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-673,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,30,30,NY_AM,rb,3,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-24,21,2026-06-24,EP-23514,EP-23514-ENTRY_ON_TAP
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-674,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,30,30,NY_AM,rb,30,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-06,9,2026-07-06,EP-36630,EP-36630-ENTRY_ON_TAP
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-675,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,5,1,ASIA,rb,1,1.0-2.0,5,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,6,2026-07-09,EP-40744,EP-40744-ENTRY_ON_TAP
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-676,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,5,1,ASIA,rb,1,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-29,16,2026-06-29,EP-28010,EP-28010-ENTRY_ON_TAP
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-677,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,5,1,NY_AM,rb,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-18,27,2026-06-18,EP-17055,EP-17055-ENTRY_ON_TAP
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-678,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,5,1,NY_AM,ifvg,1,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,6,2026-07-09,EP-41762,EP-41762-ENTRY_ON_TAP
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-679,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,5,1,NY_LUNCH,rb,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,6,2026-07-09,EP-41873,EP-41873-ENTRY_ON_TAP
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-680,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,5,1,NY_LUNCH,ifvg,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-28,17,2026-06-28,EP-27107,EP-27107-ENTRY_ON_TAP
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-681,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,5,1,NY_PREMARKET,rb,5,1.0-2.0,2,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,6,2026-07-09,EP-41569,EP-41569-ENTRY_ON_TAP
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-682,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,5,5,ASIA,fvg,5,1.0-2.0,2,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-29,16,2026-06-29,EP-27589,EP-27589-ENTRY_ON_TAP
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-683,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,5,5,LONDON,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-17,28,2026-06-17,EP-15070,EP-15070-ENTRY_ON_TAP
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-684,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,5,5,LONDON,rb,1,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-22,23,2026-06-22,EP-19824,EP-19824-ENTRY_ON_TAP
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-685,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,5,5,NY_AM,ifvg,1,0.5-1.0,2,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,6,2026-07-09,EP-41750,EP-41750-ENTRY_ON_TAP
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-686,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,5,5,NY_AM,rb,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-18,27,2026-06-18,EP-17051,EP-17051-ENTRY_ON_TAP
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-687,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,5,5,NY_AM,rb,60,2.0-1000000000.0,2,2,1,1,0,1,1,SINGLE_OBSERVATION_PROVISIONAL,2026-06-18,27,2026-06-18,EP-17052,EP-17052-ENTRY_ON_TAP
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-688,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,5,5,NY_AM,fvg,60,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,7,2026-07-08,EP-40037,EP-40037-ENTRY_ON_TAP
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-689,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,5,5,NY_LUNCH,rb,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,6,2026-07-09,EP-41874,EP-41874-ENTRY_ON_TAP
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-690,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,5,5,NY_LUNCH,ifvg,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-28,17,2026-06-28,EP-27108,EP-27108-ENTRY_ON_TAP
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-691,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,5,5,NY_PREMARKET,rb,1,1.0-2.0,2,2,2,0,0,2,0,TWO_OBSERVATIONS_PROVISIONAL,2026-07-07,8,2026-07-07,EP-38305|EP-38324,EP-38305-ENTRY_ON_TAP|EP-38324-ENTRY_ON_TAP
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-692,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,60,60,ASIA,rb,60,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,7,2026-07-08,EP-39422,EP-39422-ENTRY_ON_TAP
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-693,True,20,A,ENTRY_ON_TAP,TAP_ONLY,1,60,60,NY_AM,rb,3,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-24,21,2026-06-24,EP-23474,EP-23474-ENTRY_ON_TAP
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-694,True,20,B,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,ASIA,ifvg,60,2.0-1000000000.0,2,2,2,0,0,2,0,TWO_OBSERVATIONS_PROVISIONAL,2026-07-06,9,2026-07-06,EP-35902|EP-35904,EP-35902-ENTRY_ON_DELAYED_DISPLACEMENT|EP-35904-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-695,True,20,B,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,ASIA,rb,60,2.0-1000000000.0,4,4,1,3,0,1,3,SINGLE_OBSERVATION_PROVISIONAL,2026-06-25,20,2026-06-18|2026-06-25,EP-24355,EP-24355-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-696,True,20,B,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,ASIA,rb,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-22,23,2026-06-22,EP-19547,EP-19547-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-697,True,20,B,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,LONDON,ifvg,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-30,15,2026-06-30,EP-29672,EP-29672-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-698,True,20,B,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,LONDON,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-07,8,2026-07-07,EP-38013,EP-38013-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-699,True,20,B,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,NY_AM,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-01,14,2026-07-01,EP-32056,EP-32056-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-700,True,20,B,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,1,1,NY_AM,rb,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-14,1,2026-07-14,EP-46765,EP-46765-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-701,True,20,B,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,3,1,ASIA,rb,1,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-07,8,2026-07-07,EP-37665,EP-37665-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-702,True,20,B,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,3,1,GLOBEX_EVENING,rb,30,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-05,10,2026-07-05,EP-33795,EP-33795-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-703,True,20,B,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,3,1,GLOBEX_EVENING,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-21,24,2026-06-21,EP-17428,EP-17428-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-704,True,20,B,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,3,1,NY_PREMARKET,fvg,3,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-13,2,2026-07-13,EP-44939,EP-44939-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-705,True,20,B,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,3,1,NY_PREMARKET,rb,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-30,15,2026-06-30,EP-30075,EP-30075-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-706,True,20,B,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,3,3,ASIA,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-22,23,2026-06-22,EP-19258,EP-19258-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-707,True,20,B,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,3,3,LONDON,fvg,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-01,14,2026-07-01,EP-31339,EP-31339-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-708,True,20,B,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,3,3,NY_AM,rb,60,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-28,17,2026-06-28,EP-26919,EP-26919-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-709,True,20,B,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,3,3,NY_AM,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-06,9,2026-07-06,EP-36714,EP-36714-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-710,True,20,B,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,3,3,NY_PREMARKET,rb,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-30,15,2026-06-30,EP-30079,EP-30079-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-711,True,20,B,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,5,5,ASIA,fvg,60,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-22,23,2026-06-22,EP-19359,EP-19359-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-712,True,20,B,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,5,5,ASIA,fvg,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-12,3,2026-07-12,EP-42379,EP-42379-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-713,True,20,B,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,1,1,LONDON,rb,60,1.0-2.0,2,2,1,1,0,1,1,SINGLE_OBSERVATION_PROVISIONAL,2026-07-08,7,2026-07-08,EP-39577,EP-39577-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-714,True,20,B,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,1,1,NY_AM,rb,60,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-05,10,2026-07-05,EP-35008,EP-35008-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-715,True,20,B,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,1,1,NY_AM,rb,5,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-24,21,2026-06-24,EP-23589,EP-23589-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-716,True,20,B,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,15,15,NY_PM,ifvg,60,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-28,17,2026-06-28,EP-27125,EP-27125-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-717,True,20,B,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,3,1,GLOBEX_EVENING,rb,60,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-28,17,2026-06-28,EP-25777,EP-25777-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-718,True,20,B,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,3,1,GLOBEX_EVENING,ifvg,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-05,10,2026-07-05,EP-33830,EP-33830-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-719,True,20,B,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,3,3,NY_PM,ifvg,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-28,17,2026-06-28,EP-27180,EP-27180-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-720,True,20,B,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,3,3,NY_PREMARKET,rb,1,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-07,8,2026-07-07,EP-38300,EP-38300-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-721,True,20,B,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,5,5,LONDON,rb,60,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-28,17,2026-06-28,EP-26443,EP-26443-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-722,True,20,B,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,5,5,NY_LUNCH,rb,60,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-09,6,2026-07-09,EP-41831,EP-41831-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-723,True,20,B,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,5,5,NY_PREMARKET,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-17,28,2026-06-17,EP-15429,EP-15429-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-724,True,20,B,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,60,60,LONDON,rb,60,0.5-1.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-17,28,2026-06-17,EP-14779,EP-14779-ENTRY_ON_DELAYED_DISPLACEMENT
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-725,True,20,B,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,1,1,ASIA,ifvg,60,2.0-1000000000.0,2,2,2,0,0,2,0,TWO_OBSERVATIONS_PROVISIONAL,2026-07-06,9,2026-07-06,EP-35902|EP-35904,EP-35902-ENTRY_ON_FIRST_CLOSE_OUTSIDE|EP-35904-ENTRY_ON_FIRST_CLOSE_OUTSIDE
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-726,True,20,B,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,1,1,ASIA,rb,60,2.0-1000000000.0,5,5,1,4,0,1,4,SINGLE_OBSERVATION_PROVISIONAL,2026-06-25,20,2026-06-18|2026-06-25,EP-24355,EP-24355-ENTRY_ON_FIRST_CLOSE_OUTSIDE
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-727,True,20,B,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,1,1,ASIA,rb,3,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-07,8,2026-07-07,EP-37746,EP-37746-ENTRY_ON_FIRST_CLOSE_OUTSIDE
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-728,True,20,B,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,1,1,LONDON,rb,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-07,8,2026-07-07,EP-38013,EP-38013-ENTRY_ON_FIRST_CLOSE_OUTSIDE
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-729,True,20,B,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,1,1,LONDON,ifvg,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-30,15,2026-06-30,EP-29672,EP-29672-ENTRY_ON_FIRST_CLOSE_OUTSIDE
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-730,True,20,B,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,1,1,NY_AM,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-24,21,2026-06-24,EP-23555,EP-23555-ENTRY_ON_FIRST_CLOSE_OUTSIDE
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-731,True,20,B,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,1,1,NY_AM,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-01,14,2026-07-01,EP-32056,EP-32056-ENTRY_ON_FIRST_CLOSE_OUTSIDE
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-732,True,20,B,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,3,1,ASIA,rb,1,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-07,8,2026-07-07,EP-37665,EP-37665-ENTRY_ON_FIRST_CLOSE_OUTSIDE
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-733,True,20,B,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,3,1,GLOBEX_EVENING,rb,30,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-05,10,2026-07-05,EP-33795,EP-33795-ENTRY_ON_FIRST_CLOSE_OUTSIDE
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-734,True,20,B,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,3,1,NY_AM,ifvg,1,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-28,17,2026-06-28,EP-26934,EP-26934-ENTRY_ON_FIRST_CLOSE_OUTSIDE
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-735,True,20,B,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,3,1,NY_PREMARKET,rb,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-30,15,2026-06-30,EP-30075,EP-30075-ENTRY_ON_FIRST_CLOSE_OUTSIDE
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-736,True,20,B,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,3,3,ASIA,rb,60,1.0-2.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-22,23,2026-06-22,EP-19234,EP-19234-ENTRY_ON_FIRST_CLOSE_OUTSIDE
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-737,True,20,B,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,3,3,ASIA,fvg,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-07-12,3,2026-07-12,EP-42564,EP-42564-ENTRY_ON_FIRST_CLOSE_OUTSIDE
2026-07-15,PREV_20_SESSIONS,PREV_20_SESSIONS-738,True,20,B,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,3,3,ASIA,fvg,60,2.0-1000000000.0,1,1,1,0,0,1,0,SINGLE_OBSERVATION_PROVISIONAL,2026-06-22,23,2026-06-22,EP-19495,EP-19495-ENTRY_ON_FIRST_CLOSE_OUTSIDE
