variant_id,episode_id,symbol,entry_variant,reaction_state,direction,lane,session,context_tf,trigger_tf,is_multi_timeframe,executable,interaction_ts,trigger_ts,entry_ts,entry_price,atr_1m_24,atr_5m_24,raw_stop_price,raw_stop_distance,effective_stop_price,effective_stop_distance,stop_widened_by_atr_floor,target_surface,target_family,target_id,target_tf,target_distance,target_distance_atr5_multiple,natural_rr,rejection_reason
EP-48733-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-48733,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,NY_PM,3,1,True,True,2026-07-16 13:18:00-04:00,2026-07-16 13:22:00-04:00,2026-07-16 13:22:00-04:00,29286.0,19.5019,49.9067,29310.5,24.5,29310.5,24.5,False,29096.25,rb,RB2-030389,60,189.75,3.8021,7.7449,
EP-48733-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-48733,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,NY_PM,3,1,True,True,2026-07-16 13:18:00-04:00,2026-07-16 13:22:00-04:00,2026-07-16 13:22:00-04:00,29286.0,19.5019,49.9067,29310.5,24.5,29310.5,24.5,False,29096.25,rb,RB2-030389,60,189.75,3.8021,7.7449,
EP-48735-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-48735,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,F,NY_PM,5,1,True,True,2026-07-16 13:20:00-04:00,2026-07-16 13:22:00-04:00,2026-07-16 13:22:00-04:00,29286.0,19.5019,49.9067,29310.5,24.5,29310.5,24.5,False,29096.25,rb,RB2-030389,60,189.75,3.8021,7.7449,
EP-48734-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-48734,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,NY_PM,3,3,False,True,,2026-07-16 13:24:00-04:00,2026-07-16 13:24:00-04:00,29284.0,18.7374,49.9067,29310.5,26.5,29310.5,26.5,False,29096.25,rb,RB2-030389,60,187.75,3.762,7.0849,
EP-48734-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-48734,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,NY_PM,3,3,False,True,,2026-07-16 13:24:00-04:00,2026-07-16 13:24:00-04:00,29284.0,18.7374,49.9067,29310.5,26.5,29310.5,26.5,False,29096.25,rb,RB2-030389,60,187.75,3.762,7.0849,
EP-48733-ENTRY_ON_STRONG_REJECTION,EP-48733,NQU6,ENTRY_ON_STRONG_REJECTION,STRONG_REJECTION_DEPARTURE,-1,A,NY_PM,3,1,True,True,2026-07-16 13:18:00-04:00,2026-07-16 13:25:00-04:00,2026-07-16 13:25:00-04:00,29279.5,18.5921,48.9835,29310.5,31.0,29310.5,31.0,False,29096.25,rb,RB2-030389,60,183.25,3.7411,5.9113,
EP-48735-ENTRY_ON_STRONG_REJECTION,EP-48735,NQU6,ENTRY_ON_STRONG_REJECTION,STRONG_REJECTION_DEPARTURE,-1,F,NY_PM,5,1,True,True,2026-07-16 13:20:00-04:00,2026-07-16 13:25:00-04:00,2026-07-16 13:25:00-04:00,29279.5,18.5921,48.9835,29310.5,31.0,29310.5,31.0,False,29096.25,rb,RB2-030389,60,183.25,3.7411,5.9113,
EP-48736-ENTRY_ON_TAP,EP-48736,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PM,5,5,False,True,,2026-07-16 13:25:00-04:00,2026-07-16 13:25:00-04:00,29279.5,18.5921,48.9835,29310.5,31.0,29310.5,31.0,False,29096.25,rb,RB2-030389,60,183.25,3.7411,5.9113,
EP-48717-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-48717,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,NY_PM,5,5,False,True,,2026-07-16 13:35:00-04:00,2026-07-16 13:35:00-04:00,29288.25,19.0911,50.3894,29352.5,64.25,29352.5,64.25,False,29096.25,rb,RB2-030389,60,192.0,3.8103,2.9883,
EP-48740-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-48740,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,NY_PM,5,5,False,True,,2026-07-16 13:35:00-04:00,2026-07-16 13:35:00-04:00,29288.25,19.0911,50.3894,29334.25,46.0,29334.25,46.0,False,29096.25,rb,RB2-030389,60,192.0,3.8103,4.1739,
EP-48740-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-48740,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,NY_PM,5,5,False,True,,2026-07-16 13:35:00-04:00,2026-07-16 13:35:00-04:00,29288.25,19.0911,50.3894,29334.25,46.0,29334.25,46.0,False,29096.25,rb,RB2-030389,60,192.0,3.8103,4.1739,
EP-48740-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-48740,NQU6,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,-1,A,NY_PM,5,5,False,True,,2026-07-16 13:35:00-04:00,2026-07-16 13:35:00-04:00,29288.25,19.0911,50.3894,29334.25,46.0,29334.25,46.0,False,29096.25,rb,RB2-030389,60,192.0,3.8103,4.1739,
EP-48748-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-48748,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,NY_PM,1,1,False,True,2026-07-16 13:33:00-04:00,2026-07-16 13:35:00-04:00,2026-07-16 13:35:00-04:00,29288.25,19.0911,50.3894,29330.75,42.5,29330.75,42.5,False,29096.25,rb,RB2-030389,60,192.0,3.8103,4.5176,
EP-48741-ENTRY_ON_DELAYED_DISPLACEMENT,EP-48741,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,A,NY_PM,3,3,False,True,,2026-07-16 13:36:00-04:00,2026-07-16 13:36:00-04:00,29284.25,18.7227,50.3894,29334.25,50.0,29334.25,50.0,False,29096.25,rb,RB2-030389,60,188.0,3.7309,3.76,
EP-48742-ENTRY_ON_NEW_FVG,EP-48742,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,F,NY_PM,5,1,True,True,2026-07-16 13:28:00-04:00,2026-07-16 13:36:00-04:00,2026-07-16 13:36:00-04:00,29284.25,18.7227,50.3894,29334.25,50.0,29334.25,50.0,False,29096.25,rb,RB2-030389,60,188.0,3.7309,3.76,
EP-48748-ENTRY_ON_NEW_FVG,EP-48748,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,A,NY_PM,1,1,False,True,2026-07-16 13:33:00-04:00,2026-07-16 13:36:00-04:00,2026-07-16 13:36:00-04:00,29284.25,18.7227,50.3894,29330.75,46.5,29330.75,46.5,False,29096.25,rb,RB2-030389,60,188.0,3.7309,4.043,
EP-48750-ENTRY_ON_TAP,EP-48750,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,F,NY_PM,1,1,False,True,2026-07-16 13:36:00-04:00,2026-07-16 13:37:00-04:00,2026-07-16 13:37:00-04:00,29289.0,18.5572,50.3894,29293.5,4.5,29307.5572,18.5572,True,29096.25,rb,RB2-030389,60,192.75,3.8252,10.3868,
EP-48748-ENTRY_ON_DELAYED_DISPLACEMENT,EP-48748,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,A,NY_PM,1,1,False,True,2026-07-16 13:33:00-04:00,2026-07-16 13:38:00-04:00,2026-07-16 13:38:00-04:00,29275.25,18.5652,50.3894,29330.75,55.5,29330.75,55.5,False,29096.25,rb,RB2-030389,60,179.0,3.5523,3.2252,
EP-48750-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-48750,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,F,NY_PM,1,1,False,True,2026-07-16 13:36:00-04:00,2026-07-16 13:38:00-04:00,2026-07-16 13:38:00-04:00,29275.25,18.5652,50.3894,29293.5,18.25,29293.8152,18.5652,True,29096.25,rb,RB2-030389,60,179.0,3.5523,9.6417,
EP-48750-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-48750,NQU6,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,-1,F,NY_PM,1,1,False,True,2026-07-16 13:36:00-04:00,2026-07-16 13:38:00-04:00,2026-07-16 13:38:00-04:00,29275.25,18.5652,50.3894,29293.5,18.25,29293.8152,18.5652,True,29096.25,rb,RB2-030389,60,179.0,3.5523,9.6417,
EP-48741-ENTRY_ON_NEW_FVG,EP-48741,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,A,NY_PM,3,3,False,True,,2026-07-16 13:39:00-04:00,2026-07-16 13:39:00-04:00,29280.0,18.5104,50.3894,29334.25,54.25,29334.25,54.25,False,29096.25,rb,RB2-030389,60,183.75,3.6466,3.3871,
EP-48750-ENTRY_ON_DELAYED_DISPLACEMENT,EP-48750,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,F,NY_PM,1,1,False,True,2026-07-16 13:36:00-04:00,2026-07-16 13:40:00-04:00,2026-07-16 13:40:00-04:00,29269.75,18.3016,49.5711,29293.5,23.75,29293.5,23.75,False,29096.25,rb,RB2-030389,60,173.5,3.5,7.3053,
EP-48751-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-48751,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,NY_PM,1,1,False,True,2026-07-16 13:39:00-04:00,2026-07-16 13:41:00-04:00,2026-07-16 13:41:00-04:00,29251.75,18.5599,49.5711,29288.5,36.75,29288.5,36.75,False,29096.25,rb,RB2-030389,60,155.5,3.1369,4.2313,
EP-48751-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-48751,NQU6,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,-1,A,NY_PM,1,1,False,True,2026-07-16 13:39:00-04:00,2026-07-16 13:41:00-04:00,2026-07-16 13:41:00-04:00,29251.75,18.5599,49.5711,29288.5,36.75,29288.5,36.75,False,29096.25,rb,RB2-030389,60,155.5,3.1369,4.2313,
EP-48750-ENTRY_ON_NEW_FVG,EP-48750,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,F,NY_PM,1,1,False,True,2026-07-16 13:36:00-04:00,2026-07-16 13:42:00-04:00,2026-07-16 13:42:00-04:00,29243.5,18.5678,49.5711,29293.5,50.0,29293.5,50.0,False,29096.25,rb,RB2-030389,60,147.25,2.9705,2.945,
EP-48751-ENTRY_ON_NEW_FVG,EP-48751,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,A,NY_PM,1,1,False,True,2026-07-16 13:39:00-04:00,2026-07-16 13:42:00-04:00,2026-07-16 13:42:00-04:00,29243.5,18.5678,49.5711,29288.5,45.0,29288.5,45.0,False,29096.25,rb,RB2-030389,60,147.25,2.9705,3.2722,
EP-48755-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-48755,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,NY_PM,1,1,False,True,2026-07-16 13:42:00-04:00,2026-07-16 13:44:00-04:00,2026-07-16 13:44:00-04:00,29235.75,18.2233,49.5711,29257.25,21.5,29257.25,21.5,False,29096.25,rb,RB2-030389,60,139.5,2.8141,6.4884,
EP-48755-ENTRY_ON_DELAYED_DISPLACEMENT,EP-48755,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,A,NY_PM,1,1,False,True,2026-07-16 13:42:00-04:00,2026-07-16 13:46:00-04:00,2026-07-16 13:46:00-04:00,29226.25,18.2789,49.2244,29257.25,31.0,29257.25,31.0,False,29096.25,rb,RB2-030389,60,130.0,2.641,4.1935,
EP-48788-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-48788,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,NY_PM,5,5,False,True,,2026-07-16 14:15:00-04:00,2026-07-16 14:15:00-04:00,29232.75,19.3544,46.1449,29260.5,27.75,29260.5,27.75,False,29096.25,rb,RB2-030389,60,136.5,2.9581,4.9189,
EP-48788-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-48788,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,NY_PM,5,5,False,True,,2026-07-16 14:15:00-04:00,2026-07-16 14:15:00-04:00,29232.75,19.3544,46.1449,29260.5,27.75,29260.5,27.75,False,29096.25,rb,RB2-030389,60,136.5,2.9581,4.9189,
EP-48792-ENTRY_ON_TAP,EP-48792,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,B,NY_PM,5,5,False,True,,2026-07-16 14:15:00-04:00,2026-07-16 14:15:00-04:00,29232.75,19.3544,46.1449,29280.5,47.75,29280.5,47.75,False,29096.25,rb,RB2-030389,60,136.5,2.9581,2.8586,
EP-48793-ENTRY_ON_DELAYED_DISPLACEMENT,EP-48793,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,B,NY_PM,5,1,True,True,2026-07-16 14:11:00-04:00,2026-07-16 14:15:00-04:00,2026-07-16 14:15:00-04:00,29232.75,19.3544,46.1449,29280.5,47.75,29280.5,47.75,False,29096.25,rb,RB2-030389,60,136.5,2.9581,2.8586,
EP-48795-ENTRY_ON_TAP,EP-48795,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PM,1,1,False,True,2026-07-16 14:14:00-04:00,2026-07-16 14:15:00-04:00,2026-07-16 14:15:00-04:00,29232.75,19.3544,46.1449,29278.0,45.25,29278.0,45.25,False,29096.25,rb,RB2-030389,60,136.5,2.9581,3.0166,
EP-48795-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-48795,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,NY_PM,1,1,False,True,2026-07-16 14:14:00-04:00,2026-07-16 14:16:00-04:00,2026-07-16 14:16:00-04:00,29228.5,19.2772,46.1449,29278.0,49.5,29278.0,49.5,False,29096.25,rb,RB2-030389,60,132.25,2.866,2.6717,
EP-48804-ENTRY_ON_NEW_FVG,EP-48804,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,-1,A,NY_PM,5,5,False,True,,2026-07-16 14:40:00-04:00,2026-07-16 14:40:00-04:00,29225.75,18.6147,44.8846,29297.25,71.5,29297.25,71.5,False,29096.25,rb,RB2-030389,60,129.5,2.8852,1.8112,
EP-48830-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-48830,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,NY_PM,1,1,False,True,2026-07-16 14:38:00-04:00,2026-07-16 14:40:00-04:00,2026-07-16 14:40:00-04:00,29225.75,18.6147,44.8846,29241.75,16.0,29244.3647,18.6147,True,29096.25,rb,RB2-030389,60,129.5,2.8852,6.9569,
EP-48830-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-48830,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,NY_PM,1,1,False,True,2026-07-16 14:38:00-04:00,2026-07-16 14:40:00-04:00,2026-07-16 14:40:00-04:00,29225.75,18.6147,44.8846,29241.75,16.0,29244.3647,18.6147,True,29096.25,rb,RB2-030389,60,129.5,2.8852,6.9569,
EP-48830-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-48830,NQU6,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,-1,A,NY_PM,1,1,False,True,2026-07-16 14:38:00-04:00,2026-07-16 14:40:00-04:00,2026-07-16 14:40:00-04:00,29225.75,18.6147,44.8846,29241.75,16.0,29244.3647,18.6147,True,29096.25,rb,RB2-030389,60,129.5,2.8852,6.9569,
EP-48850-ENTRY_ON_TAP,EP-48850,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,B,NY_PM,1,1,False,True,2026-07-16 14:57:00-04:00,2026-07-16 14:58:00-04:00,2026-07-16 14:58:00-04:00,29203.0,17.1321,44.3924,29223.25,20.25,29223.25,20.25,False,29096.25,rb,RB2-030389,60,106.75,2.4047,5.2716,
EP-48859-ENTRY_ON_DELAYED_DISPLACEMENT,EP-48859,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,A,NY_PM,15,1,True,True,2026-07-16 15:02:00-04:00,2026-07-16 15:07:00-04:00,2026-07-16 15:07:00-04:00,29206.0,18.9307,43.3339,29253.25,47.25,29253.25,47.25,False,29096.25,rb,RB2-030389,60,109.75,2.5327,2.3228,
EP-48861-ENTRY_ON_DELAYED_DISPLACEMENT,EP-48861,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,A,NY_PM,1,1,False,True,2026-07-16 15:03:00-04:00,2026-07-16 15:07:00-04:00,2026-07-16 15:07:00-04:00,29206.0,18.9307,43.3339,29242.0,36.0,29242.0,36.0,False,29096.25,rb,RB2-030389,60,109.75,2.5327,3.0486,
EP-48863-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-48863,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,NY_PM,5,1,True,True,2026-07-16 15:05:00-04:00,2026-07-16 15:07:00-04:00,2026-07-16 15:07:00-04:00,29206.0,18.9307,43.3339,29242.0,36.0,29242.0,36.0,False,29096.25,rb,RB2-030389,60,109.75,2.5327,3.0486,
EP-48863-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-48863,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,NY_PM,5,1,True,True,2026-07-16 15:05:00-04:00,2026-07-16 15:07:00-04:00,2026-07-16 15:07:00-04:00,29206.0,18.9307,43.3339,29242.0,36.0,29242.0,36.0,False,29096.25,rb,RB2-030389,60,109.75,2.5327,3.0486,
EP-48863-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-48863,NQU6,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,-1,A,NY_PM,5,1,True,True,2026-07-16 15:05:00-04:00,2026-07-16 15:07:00-04:00,2026-07-16 15:07:00-04:00,29206.0,18.9307,43.3339,29242.0,36.0,29242.0,36.0,False,29096.25,rb,RB2-030389,60,109.75,2.5327,3.0486,
EP-48863-ENTRY_ON_DELAYED_DISPLACEMENT,EP-48863,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,A,NY_PM,5,1,True,True,2026-07-16 15:05:00-04:00,2026-07-16 15:08:00-04:00,2026-07-16 15:08:00-04:00,29192.25,19.142,43.3339,29242.0,49.75,29242.0,49.75,False,29096.25,rb,RB2-030389,60,96.0,2.2154,1.9296,
EP-48855-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-48855,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,NY_PM,5,5,False,True,,2026-07-16 15:10:00-04:00,2026-07-16 15:10:00-04:00,29184.5,18.6916,44.2158,29223.5,39.0,29223.5,39.0,False,29096.25,rb,RB2-030389,60,88.25,1.9959,2.2628,
EP-48855-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-48855,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,NY_PM,5,5,False,True,,2026-07-16 15:10:00-04:00,2026-07-16 15:10:00-04:00,29184.5,18.6916,44.2158,29223.5,39.0,29223.5,39.0,False,29096.25,rb,RB2-030389,60,88.25,1.9959,2.2628,
EP-48855-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-48855,NQU6,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,-1,A,NY_PM,5,5,False,True,,2026-07-16 15:10:00-04:00,2026-07-16 15:10:00-04:00,29184.5,18.6916,44.2158,29223.5,39.0,29223.5,39.0,False,29096.25,rb,RB2-030389,60,88.25,1.9959,2.2628,
EP-48864-ENTRY_ON_TAP,EP-48864,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PM,5,5,False,True,,2026-07-16 15:10:00-04:00,2026-07-16 15:10:00-04:00,29184.5,18.6916,44.2158,29242.0,57.5,29242.0,57.5,False,29096.25,rb,RB2-030389,60,88.25,1.9959,1.5348,
EP-48875-ENTRY_ON_TAP,EP-48875,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,B,NY_PM,1,1,False,True,2026-07-16 15:11:00-04:00,2026-07-16 15:12:00-04:00,2026-07-16 15:12:00-04:00,29188.75,18.4281,44.2158,29202.25,13.5,29207.1781,18.4281,True,29096.25,rb,RB2-030389,60,92.5,2.092,5.0195,
EP-48875-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-48875,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,B,NY_PM,1,1,False,True,2026-07-16 15:11:00-04:00,2026-07-16 15:13:00-04:00,2026-07-16 15:13:00-04:00,29183.0,18.2124,44.2158,29202.25,19.25,29202.25,19.25,False,29096.25,rb,RB2-030389,60,86.75,1.962,4.5065,
EP-48876-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-48876,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,NY_PM,1,1,False,True,2026-07-16 15:11:00-04:00,2026-07-16 15:13:00-04:00,2026-07-16 15:13:00-04:00,29183.0,18.2124,44.2158,29195.25,12.25,29201.2124,18.2124,True,29096.25,rb,RB2-030389,60,86.75,1.962,4.7632,
EP-48876-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-48876,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,NY_PM,1,1,False,True,2026-07-16 15:11:00-04:00,2026-07-16 15:13:00-04:00,2026-07-16 15:13:00-04:00,29183.0,18.2124,44.2158,29195.25,12.25,29201.2124,18.2124,True,29096.25,rb,RB2-030389,60,86.75,1.962,4.7632,
EP-48798-ENTRY_ON_STRONG_REJECTION,EP-48798,NQU6,ENTRY_ON_STRONG_REJECTION,STRONG_REJECTION_DEPARTURE,-1,A,NY_PM,15,15,False,True,,2026-07-16 15:15:00-04:00,2026-07-16 15:15:00-04:00,29183.25,17.5488,43.2589,29279.5,96.25,29279.5,96.25,False,29096.25,rb,RB2-030389,60,87.0,2.0111,0.9039,
EP-48856-ENTRY_ON_TAP,EP-48856,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PM,15,15,False,True,,2026-07-16 15:15:00-04:00,2026-07-16 15:15:00-04:00,29183.25,17.5488,43.2589,29253.25,70.0,29253.25,70.0,False,29096.25,rb,RB2-030389,60,87.0,2.0111,1.2429,
EP-48864-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-48864,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,NY_PM,5,5,False,True,,2026-07-16 15:15:00-04:00,2026-07-16 15:15:00-04:00,29183.25,17.5488,43.2589,29242.0,58.75,29242.0,58.75,False,29096.25,rb,RB2-030389,60,87.0,2.0111,1.4809,
EP-48878-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-48878,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,NY_PM,1,1,False,True,2026-07-16 15:14:00-04:00,2026-07-16 15:16:00-04:00,2026-07-16 15:16:00-04:00,29174.0,17.6092,43.2589,29188.5,14.5,29191.6092,17.6092,True,29096.25,rb,RB2-030389,60,77.75,1.7973,4.4153,
EP-48878-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-48878,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,NY_PM,1,1,False,True,2026-07-16 15:14:00-04:00,2026-07-16 15:16:00-04:00,2026-07-16 15:16:00-04:00,29174.0,17.6092,43.2589,29188.5,14.5,29191.6092,17.6092,True,29096.25,rb,RB2-030389,60,77.75,1.7973,4.4153,
EP-48882-ENTRY_ON_TAP,EP-48882,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PM,5,1,True,True,2026-07-16 15:16:00-04:00,2026-07-16 15:17:00-04:00,2026-07-16 15:17:00-04:00,29174.5,17.438,43.2589,29197.25,22.75,29197.25,22.75,False,29096.25,rb,RB2-030389,60,78.25,1.8089,3.4396,
EP-48878-ENTRY_ON_DELAYED_DISPLACEMENT,EP-48878,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,A,NY_PM,1,1,False,True,2026-07-16 15:14:00-04:00,2026-07-16 15:18:00-04:00,2026-07-16 15:18:00-04:00,29151.0,17.7843,43.2589,29188.5,37.5,29188.5,37.5,False,29096.25,rb,RB2-030389,60,54.75,1.2656,1.46,
EP-48882-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-48882,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,NY_PM,5,1,True,True,2026-07-16 15:16:00-04:00,2026-07-16 15:18:00-04:00,2026-07-16 15:18:00-04:00,29151.0,17.7843,43.2589,29197.25,46.25,29197.25,46.25,False,29096.25,rb,RB2-030389,60,54.75,1.2656,1.1838,
EP-48882-ENTRY_ON_IMMEDIATE_DISPLACEMENT,EP-48882,NQU6,ENTRY_ON_IMMEDIATE_DISPLACEMENT,IMMEDIATE_DISPLACEMENT,-1,A,NY_PM,5,1,True,True,2026-07-16 15:16:00-04:00,2026-07-16 15:18:00-04:00,2026-07-16 15:18:00-04:00,29151.0,17.7843,43.2589,29197.25,46.25,29197.25,46.25,False,29096.25,rb,RB2-030389,60,54.75,1.2656,1.1838,
EP-48886-ENTRY_ON_DELAYED_DISPLACEMENT,EP-48886,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,F,NY_PM,3,1,True,True,2026-07-16 15:21:00-04:00,2026-07-16 15:24:00-04:00,2026-07-16 15:24:00-04:00,29150.0,17.8335,43.1543,29170.0,20.0,29170.0,20.0,False,29096.25,rb,RB2-030389,60,53.75,1.2455,2.6875,
EP-48887-ENTRY_ON_TAP,EP-48887,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PM,3,3,False,True,,2026-07-16 15:24:00-04:00,2026-07-16 15:24:00-04:00,29150.0,17.8335,43.1543,29170.0,20.0,29170.0,20.0,False,29096.25,rb,RB2-030389,60,53.75,1.2455,2.6875,
EP-48855-ENTRY_ON_STRONG_REJECTION,EP-48855,NQU6,ENTRY_ON_STRONG_REJECTION,STRONG_REJECTION_DEPARTURE,-1,A,NY_PM,5,5,False,True,,2026-07-16 15:25:00-04:00,2026-07-16 15:25:00-04:00,29149.75,17.5592,42.8979,29223.5,73.75,29223.5,73.75,False,29096.25,rb,RB2-030389,60,53.5,1.2471,0.7254,
