structure_id,timeframe,direction,activation_ts,active,deactivation_seq,deactivation_ts,deactivation_available_seq,deactivation_reason,active_until_seq
IFVG2-002078,1,bearish,2026-07-13 01:16:00-04:00,False,36165,2026-07-13 01:18:00-04:00,36166,DEACTIVATED_OVERSHOOT_LIMIT,36165
IFVG2-002079,1,bearish,2026-07-13 01:16:00-04:00,False,36188,2026-07-13 01:41:00-04:00,36189,DEACTIVATED_CLOSE_THROUGH,36188
IFVG2-002080,1,bearish,2026-07-13 01:19:00-04:00,False,36186,2026-07-13 01:39:00-04:00,36187,DEACTIVATED_CLOSE_THROUGH,36186
IFVG2-002081,1,bullish,2026-07-13 01:34:00-04:00,False,36218,2026-07-13 02:11:00-04:00,36219,DEACTIVATED_CLOSE_THROUGH,36218
IFVG2-002082,1,bullish,2026-07-13 01:35:00-04:00,False,36195,2026-07-13 01:48:00-04:00,36196,DEACTIVATED_CLOSE_THROUGH,36195
IFVG2-002083,1,bullish,2026-07-13 01:49:00-04:00,False,36202,2026-07-13 01:55:00-04:00,36203,DEACTIVATED_OVERSHOOT_LIMIT,36202
IFVG2-002084,1,bearish,2026-07-13 02:03:00-04:00,False,36212,2026-07-13 02:05:00-04:00,36213,DEACTIVATED_OVERSHOOT_LIMIT,36212
IFVG2-002085,1,bearish,2026-07-13 02:12:00-04:00,False,36232,2026-07-13 02:25:00-04:00,36233,DEACTIVATED_CLOSE_THROUGH,36232
IFVG2-002086,1,bullish,2026-07-13 02:20:00-04:00,False,36228,2026-07-13 02:21:00-04:00,36229,DEACTIVATED_OVERSHOOT_LIMIT,36228
IFVG2-002087,1,bullish,2026-07-13 02:25:00-04:00,False,36234,2026-07-13 02:27:00-04:00,36235,DEACTIVATED_CLOSE_THROUGH,36234
IFVG2-002088,1,bearish,2026-07-13 02:27:00-04:00,False,36235,2026-07-13 02:28:00-04:00,36236,DEACTIVATED_CLOSE_THROUGH,36235
IFVG2-002089,1,bearish,2026-07-13 02:32:00-04:00,False,36249,2026-07-13 02:42:00-04:00,36250,DEACTIVATED_CLOSE_THROUGH,36249
IFVG2-002090,1,bearish,2026-07-13 03:17:00-04:00,False,36288,2026-07-13 03:21:00-04:00,36289,DEACTIVATED_CLOSE_THROUGH,36288
IFVG2-002091,1,bullish,2026-07-13 03:22:00-04:00,False,36297,2026-07-13 03:30:00-04:00,36298,DEACTIVATED_CLOSE_THROUGH,36297
IFVG2-002092,1,bearish,2026-07-13 03:30:00-04:00,False,36304,2026-07-13 03:37:00-04:00,36305,DEACTIVATED_CLOSE_THROUGH,36304
IFVG2-002093,1,bearish,2026-07-13 03:30:00-04:00,False,36307,2026-07-13 03:40:00-04:00,36308,DEACTIVATED_OVERSHOOT_LIMIT,36307
IFVG2-002094,1,bearish,2026-07-13 03:33:00-04:00,False,36303,2026-07-13 03:36:00-04:00,36304,DEACTIVATED_OVERSHOOT_LIMIT,36303
IFVG2-002095,1,bullish,2026-07-13 04:16:00-04:00,False,36364,2026-07-13 04:37:00-04:00,36365,DEACTIVATED_CLOSE_THROUGH,36364
IFVG2-002096,1,bearish,2026-07-13 04:36:00-04:00,False,36366,2026-07-13 04:39:00-04:00,36367,DEACTIVATED_CLOSE_THROUGH,36366
IFVG2-002097,1,bullish,2026-07-13 04:39:00-04:00,False,36579,2026-07-13 08:12:00-04:00,36580,DEACTIVATED_OVERSHOOT_LIMIT,36579
IFVG2-002098,1,bearish,2026-07-13 04:54:00-04:00,False,36384,2026-07-13 04:57:00-04:00,36385,DEACTIVATED_OVERSHOOT_LIMIT,36384
IFVG2-002099,1,bearish,2026-07-13 04:58:00-04:00,False,36386,2026-07-13 04:59:00-04:00,36387,DEACTIVATED_CLOSE_THROUGH,36386
IFVG2-002100,1,bearish,2026-07-13 06:41:00-04:00,False,36495,2026-07-13 06:48:00-04:00,36496,DEACTIVATED_CLOSE_THROUGH,36495
IFVG2-002101,1,bullish,2026-07-13 07:00:00-04:00,False,36517,2026-07-13 07:10:00-04:00,36518,DEACTIVATED_CLOSE_THROUGH,36517
IFVG2-002102,1,bullish,2026-07-13 07:13:00-04:00,False,36521,2026-07-13 07:14:00-04:00,36522,DEACTIVATED_OVERSHOOT_LIMIT,36521
IFVG2-002103,1,bullish,2026-07-13 07:21:00-04:00,False,36553,2026-07-13 07:46:00-04:00,36554,DEACTIVATED_CLOSE_THROUGH,36553
IFVG2-002104,1,bearish,2026-07-13 07:29:00-04:00,False,36537,2026-07-13 07:30:00-04:00,36538,DEACTIVATED_CLOSE_THROUGH,36537
IFVG2-002105,1,bullish,2026-07-13 07:34:00-04:00,False,36543,2026-07-13 07:36:00-04:00,36544,DEACTIVATED_CLOSE_THROUGH,36543
IFVG2-002106,1,bearish,2026-07-13 07:46:00-04:00,False,37033,2026-07-13 15:46:00-04:00,37034,EXPIRED_ACTIVE_8H,37033
IFVG2-002107,1,bearish,2026-07-13 08:11:00-04:00,False,36580,2026-07-13 08:13:00-04:00,36581,DEACTIVATED_CLOSE_THROUGH,36580
IFVG2-002108,1,bullish,2026-07-13 08:40:00-04:00,False,36608,2026-07-13 08:41:00-04:00,36609,DEACTIVATED_OVERSHOOT_LIMIT,36608
IFVG2-002109,1,bearish,2026-07-13 09:19:00-04:00,False,36649,2026-07-13 09:22:00-04:00,36650,DEACTIVATED_OVERSHOOT_LIMIT,36649
IFVG2-002110,1,bearish,2026-07-13 09:19:00-04:00,False,36652,2026-07-13 09:25:00-04:00,36653,DEACTIVATED_CLOSE_THROUGH,36652
IFVG2-002111,1,bearish,2026-07-13 09:40:00-04:00,False,36686,2026-07-13 09:59:00-04:00,36687,DEACTIVATED_CLOSE_THROUGH,36686
IFVG2-002112,1,bullish,2026-07-13 09:59:00-04:00,False,36689,2026-07-13 10:02:00-04:00,36690,DEACTIVATED_CLOSE_THROUGH,36689
IFVG2-002113,1,bearish,2026-07-13 10:02:00-04:00,False,36690,2026-07-13 10:03:00-04:00,36691,DEACTIVATED_OVERSHOOT_LIMIT,36690
IFVG2-002114,1,bearish,2026-07-13 10:16:00-04:00,False,36706,2026-07-13 10:19:00-04:00,36707,DEACTIVATED_OVERSHOOT_LIMIT,36706
IFVG2-002115,1,bullish,2026-07-13 10:30:00-04:00,False,36723,2026-07-13 10:36:00-04:00,36724,DEACTIVATED_CLOSE_THROUGH,36723
IFVG2-002116,1,bearish,2026-07-13 10:36:00-04:00,False,36746,2026-07-13 10:59:00-04:00,36747,DEACTIVATED_CLOSE_THROUGH,36746
IFVG2-002117,1,bearish,2026-07-13 10:52:00-04:00,False,36743,2026-07-13 10:56:00-04:00,36744,DEACTIVATED_CLOSE_THROUGH,36743
IFVG2-002118,1,bearish,2026-07-13 11:08:00-04:00,False,36770,2026-07-13 11:23:00-04:00,36771,DEACTIVATED_CLOSE_THROUGH,36770
IFVG2-002119,1,bullish,2026-07-13 11:37:00-04:00,False,36786,2026-07-13 11:39:00-04:00,36787,DEACTIVATED_OVERSHOOT_LIMIT,36786
IFVG2-002120,1,bearish,2026-07-13 11:43:00-04:00,False,37210,2026-07-13 19:43:00-04:00,37211,EXPIRED_ACTIVE_8H,37210
IFVG2-002121,1,bullish,2026-07-13 12:07:00-04:00,False,36821,2026-07-13 12:14:00-04:00,36822,DEACTIVATED_OVERSHOOT_LIMIT,36821
IFVG2-002122,1,bullish,2026-07-13 12:39:00-04:00,False,36857,2026-07-13 12:50:00-04:00,36858,DEACTIVATED_CLOSE_THROUGH,36857
IFVG2-002123,1,bullish,2026-07-13 12:57:00-04:00,False,36865,2026-07-13 12:58:00-04:00,36866,DEACTIVATED_OVERSHOOT_LIMIT,36865
IFVG2-002124,1,bearish,2026-07-13 13:25:00-04:00,False,36894,2026-07-13 13:27:00-04:00,36895,DEACTIVATED_OVERSHOOT_LIMIT,36894
IFVG2-002125,1,bullish,2026-07-13 13:30:00-04:00,False,36898,2026-07-13 13:31:00-04:00,36899,DEACTIVATED_CLOSE_THROUGH,36898
IFVG2-002126,1,bullish,2026-07-13 14:00:00-04:00,False,36937,2026-07-13 14:10:00-04:00,36938,DEACTIVATED_CLOSE_THROUGH,36937
IFVG2-002127,1,bullish,2026-07-13 14:13:00-04:00,False,36945,2026-07-13 14:18:00-04:00,36946,DEACTIVATED_CLOSE_THROUGH,36945
IFVG2-002128,1,bullish,2026-07-13 15:42:00-04:00,False,37063,2026-07-13 16:16:00-04:00,37064,DEACTIVATED_OVERSHOOT_LIMIT,37063
IFVG2-002129,1,bullish,2026-07-13 15:50:00-04:00,False,37040,2026-07-13 15:53:00-04:00,37041,DEACTIVATED_OVERSHOOT_LIMIT,37040
IFVG2-002130,1,bullish,2026-07-13 15:57:00-04:00,False,37046,2026-07-13 15:59:00-04:00,37047,DEACTIVATED_CLOSE_THROUGH,37046
IFVG2-002131,1,bullish,2026-07-13 16:12:00-04:00,False,37060,2026-07-13 16:13:00-04:00,37061,DEACTIVATED_CLOSE_THROUGH,37060
IFVG2-002132,1,bearish,2026-07-13 16:15:00-04:00,False,37067,2026-07-13 16:20:00-04:00,37068,DEACTIVATED_CLOSE_THROUGH,37067
IFVG2-002133,1,bearish,2026-07-13 16:15:00-04:00,False,37072,2026-07-13 16:25:00-04:00,37073,DEACTIVATED_OVERSHOOT_LIMIT,37072
IFVG2-002134,1,bullish,2026-07-13 16:52:00-04:00,False,37159,2026-07-13 18:52:00-04:00,37160,DEACTIVATED_OVERSHOOT_LIMIT,37159
IFVG2-002135,1,bullish,2026-07-13 18:05:00-04:00,False,37117,2026-07-13 18:10:00-04:00,37118,DEACTIVATED_OVERSHOOT_LIMIT,37117
IFVG2-002136,1,bearish,2026-07-13 18:50:00-04:00,False,37228,2026-07-13 20:01:00-04:00,37229,DEACTIVATED_OVERSHOOT_LIMIT,37228
IFVG2-002137,1,bullish,2026-07-13 19:35:00-04:00,False,37204,2026-07-13 19:37:00-04:00,37205,DEACTIVATED_OVERSHOOT_LIMIT,37204
IFVG2-002138,1,bullish,2026-07-13 19:58:00-04:00,False,37227,2026-07-13 20:00:00-04:00,37228,DEACTIVATED_OVERSHOOT_LIMIT,37227
IFVG2-002139,1,bullish,2026-07-13 19:59:00-04:00,False,37227,2026-07-13 20:00:00-04:00,37228,DEACTIVATED_OVERSHOOT_LIMIT,37227
IFVG2-002140,1,bearish,2026-07-13 20:03:00-04:00,False,37237,2026-07-13 20:10:00-04:00,37238,DEACTIVATED_CLOSE_THROUGH,37237
IFVG2-002141,1,bearish,2026-07-13 20:04:00-04:00,False,37232,2026-07-13 20:05:00-04:00,37233,DEACTIVATED_OVERSHOOT_LIMIT,37232
IFVG2-002142,1,bullish,2026-07-13 20:10:00-04:00,False,37238,2026-07-13 20:11:00-04:00,37239,DEACTIVATED_OVERSHOOT_LIMIT,37238
IFVG2-002143,1,bullish,2026-07-13 20:10:00-04:00,False,37247,2026-07-13 20:20:00-04:00,37248,DEACTIVATED_OVERSHOOT_LIMIT,37247
IFVG2-002144,1,bullish,2026-07-13 20:10:00-04:00,False,37247,2026-07-13 20:20:00-04:00,37248,DEACTIVATED_OVERSHOOT_LIMIT,37247
IFVG2-002145,1,bullish,2026-07-13 20:33:00-04:00,False,37269,2026-07-13 20:42:00-04:00,37270,DEACTIVATED_OVERSHOOT_LIMIT,37269
IFVG2-002146,1,bearish,2026-07-13 21:12:00-04:00,False,37302,2026-07-13 21:15:00-04:00,37303,DEACTIVATED_OVERSHOOT_LIMIT,37302
IFVG2-002147,1,bearish,2026-07-13 21:28:00-04:00,False,37317,2026-07-13 21:30:00-04:00,37318,DEACTIVATED_OVERSHOOT_LIMIT,37317
IFVG2-002148,1,bullish,2026-07-13 22:37:00-04:00,False,37407,2026-07-13 23:00:00-04:00,37408,DEACTIVATED_CLOSE_THROUGH,37407
IFVG2-002149,1,bearish,2026-07-13 22:52:00-04:00,False,37460,2026-07-13 23:53:00-04:00,37461,DEACTIVATED_OVERSHOOT_LIMIT,37460
IFVG2-002150,1,bearish,2026-07-13 23:12:00-04:00,False,37436,2026-07-13 23:29:00-04:00,37437,DEACTIVATED_CLOSE_THROUGH,37436
IFVG2-002151,1,bullish,2026-07-13 23:23:00-04:00,False,37431,2026-07-13 23:24:00-04:00,37432,DEACTIVATED_CLOSE_THROUGH,37431
IFVG2-002152,1,bearish,2026-07-13 23:32:00-04:00,False,37454,2026-07-13 23:47:00-04:00,37455,DEACTIVATED_OVERSHOOT_LIMIT,37454
IFVG2-002153,1,bullish,2026-07-13 23:53:00-04:00,False,37476,2026-07-14 00:09:00-04:00,37477,DEACTIVATED_CLOSE_THROUGH,37476
IFVG2-002154,1,bearish,2026-07-14 00:08:00-04:00,False,37487,2026-07-14 00:20:00-04:00,37488,DEACTIVATED_CLOSE_THROUGH,37487
IFVG2-002155,1,bullish,2026-07-14 00:33:00-04:00,False,37980,2026-07-14 08:33:00-04:00,37981,EXPIRED_UNTOUCHED_8H,37980
IFVG2-002156,1,bullish,2026-07-14 00:38:00-04:00,False,37985,2026-07-14 08:38:00-04:00,37986,EXPIRED_ACTIVE_8H,37985
IFVG2-002157,1,bearish,2026-07-14 00:40:00-04:00,False,37508,2026-07-14 00:41:00-04:00,37509,DEACTIVATED_OVERSHOOT_LIMIT,37508
IFVG2-002158,1,bearish,2026-07-14 01:01:00-04:00,False,37529,2026-07-14 01:02:00-04:00,37530,DEACTIVATED_OVERSHOOT_LIMIT,37529
IFVG2-002159,1,bearish,2026-07-14 02:22:00-04:00,False,37744,2026-07-14 04:37:00-04:00,37745,DEACTIVATED_OVERSHOOT_LIMIT,37744
IFVG2-002160,1,bearish,2026-07-14 02:35:00-04:00,False,37734,2026-07-14 04:27:00-04:00,37735,DEACTIVATED_OVERSHOOT_LIMIT,37734
IFVG2-002161,1,bearish,2026-07-14 02:54:00-04:00,False,37651,2026-07-14 03:04:00-04:00,37652,DEACTIVATED_CLOSE_THROUGH,37651
IFVG2-002162,1,bearish,2026-07-14 03:00:00-04:00,False,37651,2026-07-14 03:04:00-04:00,37652,DEACTIVATED_CLOSE_THROUGH,37651
IFVG2-002163,1,bullish,2026-07-14 03:04:00-04:00,False,37652,2026-07-14 03:05:00-04:00,37653,DEACTIVATED_OVERSHOOT_LIMIT,37652
IFVG2-002164,1,bullish,2026-07-14 03:04:00-04:00,False,37693,2026-07-14 03:46:00-04:00,37694,DEACTIVATED_OVERSHOOT_LIMIT,37693
IFVG2-002165,1,bearish,2026-07-14 03:10:00-04:00,False,37659,2026-07-14 03:12:00-04:00,37660,DEACTIVATED_OVERSHOOT_LIMIT,37659
IFVG2-002166,1,bullish,2026-07-14 03:26:00-04:00,False,37674,2026-07-14 03:27:00-04:00,37675,DEACTIVATED_CLOSE_THROUGH,37674
IFVG2-002167,1,bullish,2026-07-14 03:50:00-04:00,False,37703,2026-07-14 03:56:00-04:00,37704,DEACTIVATED_CLOSE_THROUGH,37703
IFVG2-002168,1,bearish,2026-07-14 03:56:00-04:00,False,37709,2026-07-14 04:02:00-04:00,37710,DEACTIVATED_CLOSE_THROUGH,37709
IFVG2-002169,1,bearish,2026-07-14 04:07:00-04:00,False,37720,2026-07-14 04:13:00-04:00,37721,DEACTIVATED_CLOSE_THROUGH,37720
IFVG2-002170,1,bullish,2026-07-14 04:54:00-04:00,False,37763,2026-07-14 04:56:00-04:00,37764,DEACTIVATED_OVERSHOOT_LIMIT,37763
IFVG2-002171,1,bullish,2026-07-14 05:11:00-04:00,False,37784,2026-07-14 05:17:00-04:00,37785,DEACTIVATED_CLOSE_THROUGH,37784
IFVG2-002172,1,bullish,2026-07-14 05:26:00-04:00,False,37794,2026-07-14 05:27:00-04:00,37795,DEACTIVATED_CLOSE_THROUGH,37794
IFVG2-002173,1,bullish,2026-07-14 05:48:00-04:00,False,37818,2026-07-14 05:51:00-04:00,37819,DEACTIVATED_CLOSE_THROUGH,37818
IFVG2-002174,1,bearish,2026-07-14 05:51:00-04:00,False,37837,2026-07-14 06:10:00-04:00,37838,DEACTIVATED_CLOSE_THROUGH,37837
IFVG2-002175,1,bullish,2026-07-14 06:10:00-04:00,False,37840,2026-07-14 06:13:00-04:00,37841,DEACTIVATED_CLOSE_THROUGH,37840
IFVG2-002176,1,bearish,2026-07-14 06:13:00-04:00,False,37864,2026-07-14 06:37:00-04:00,37865,DEACTIVATED_CLOSE_THROUGH,37864
IFVG2-002177,1,bullish,2026-07-14 06:18:00-04:00,False,37846,2026-07-14 06:19:00-04:00,37847,DEACTIVATED_CLOSE_THROUGH,37846
IFVG2-002178,1,bullish,2026-07-14 06:37:00-04:00,False,37867,2026-07-14 06:40:00-04:00,37868,DEACTIVATED_CLOSE_THROUGH,37867
IFVG2-002179,1,bearish,2026-07-14 06:41:00-04:00,False,37873,2026-07-14 06:46:00-04:00,37874,DEACTIVATED_CLOSE_THROUGH,37873
IFVG2-002180,1,bullish,2026-07-14 06:49:00-04:00,False,37882,2026-07-14 06:55:00-04:00,37883,DEACTIVATED_CLOSE_THROUGH,37882
IFVG2-002181,1,bullish,2026-07-14 06:50:00-04:00,False,37878,2026-07-14 06:51:00-04:00,37879,DEACTIVATED_CLOSE_THROUGH,37878
IFVG2-002182,1,bearish,2026-07-14 06:55:00-04:00,False,37883,2026-07-14 06:56:00-04:00,37884,DEACTIVATED_OVERSHOOT_LIMIT,37883
IFVG2-002183,1,bearish,2026-07-14 07:01:00-04:00,False,37901,2026-07-14 07:14:00-04:00,37902,DEACTIVATED_CLOSE_THROUGH,37901
IFVG2-002184,1,bullish,2026-07-14 07:14:00-04:00,False,37954,2026-07-14 08:07:00-04:00,37955,DEACTIVATED_CLOSE_THROUGH,37954
IFVG2-002185,1,bearish,2026-07-14 07:57:00-04:00,False,37970,2026-07-14 08:23:00-04:00,37971,DEACTIVATED_CLOSE_THROUGH,37970
IFVG2-002186,1,bearish,2026-07-14 07:58:00-04:00,False,37946,2026-07-14 07:59:00-04:00,37947,DEACTIVATED_OVERSHOOT_LIMIT,37946
IFVG2-002187,1,bullish,2026-07-14 08:08:00-04:00,False,37956,2026-07-14 08:09:00-04:00,37957,DEACTIVATED_CLOSE_THROUGH,37956
IFVG2-002188,1,bearish,2026-07-14 08:11:00-04:00,False,37966,2026-07-14 08:19:00-04:00,37967,DEACTIVATED_CLOSE_THROUGH,37966
IFVG2-002189,1,bearish,2026-07-14 08:15:00-04:00,False,37963,2026-07-14 08:16:00-04:00,37964,DEACTIVATED_CLOSE_THROUGH,37963
IFVG2-002190,1,bullish,2026-07-14 08:22:00-04:00,False,38082,2026-07-14 10:15:00-04:00,38083,DEACTIVATED_OVERSHOOT_LIMIT,38082
IFVG2-002191,1,bullish,2026-07-14 08:23:00-04:00,False,38082,2026-07-14 10:15:00-04:00,38083,DEACTIVATED_CLOSE_THROUGH,38082
IFVG2-002192,1,bullish,2026-07-14 08:57:00-04:00,False,38010,2026-07-14 09:03:00-04:00,38011,DEACTIVATED_OVERSHOOT_LIMIT,38010
IFVG2-002193,1,bearish,2026-07-14 09:30:00-04:00,False,38038,2026-07-14 09:31:00-04:00,38039,DEACTIVATED_OVERSHOOT_LIMIT,38038
IFVG2-002194,1,bearish,2026-07-14 09:42:00-04:00,False,38051,2026-07-14 09:44:00-04:00,38052,DEACTIVATED_CLOSE_THROUGH,38051
IFVG2-002195,1,bearish,2026-07-14 10:04:00-04:00,False,38142,2026-07-14 11:15:00-04:00,38143,DEACTIVATED_CLOSE_THROUGH,38142
IFVG2-002196,1,bearish,2026-07-14 10:15:00-04:00,False,38086,2026-07-14 10:19:00-04:00,38087,DEACTIVATED_OVERSHOOT_LIMIT,38086
IFVG2-002197,1,bearish,2026-07-14 10:24:00-04:00,False,38092,2026-07-14 10:25:00-04:00,38093,DEACTIVATED_CLOSE_THROUGH,38092
IFVG2-002198,1,bullish,2026-07-14 10:34:00-04:00,False,38110,2026-07-14 10:43:00-04:00,38111,DEACTIVATED_CLOSE_THROUGH,38110
IFVG2-002199,1,bearish,2026-07-14 10:43:00-04:00,False,38121,2026-07-14 10:54:00-04:00,38122,DEACTIVATED_CLOSE_THROUGH,38121
IFVG2-002200,1,bullish,2026-07-14 11:04:00-04:00,False,38181,2026-07-14 11:54:00-04:00,38182,DEACTIVATED_OVERSHOOT_LIMIT,38181
IFVG2-002201,1,bearish,2026-07-14 11:33:00-04:00,False,38161,2026-07-14 11:34:00-04:00,38162,DEACTIVATED_OVERSHOOT_LIMIT,38161
IFVG2-002202,1,bullish,2026-07-14 11:44:00-04:00,False,38176,2026-07-14 11:49:00-04:00,38177,DEACTIVATED_CLOSE_THROUGH,38176
IFVG2-002203,1,bullish,2026-07-14 12:42:00-04:00,False,38233,2026-07-14 12:46:00-04:00,38234,DEACTIVATED_OVERSHOOT_LIMIT,38233
IFVG2-002204,1,bearish,2026-07-14 12:44:00-04:00,False,38232,2026-07-14 12:45:00-04:00,38233,DEACTIVATED_OVERSHOOT_LIMIT,38232
IFVG2-002205,1,bullish,2026-07-14 12:49:00-04:00,False,38237,2026-07-14 12:50:00-04:00,38238,DEACTIVATED_OVERSHOOT_LIMIT,38237
IFVG2-002206,1,bearish,2026-07-14 13:04:00-04:00,False,38253,2026-07-14 13:06:00-04:00,38254,DEACTIVATED_CLOSE_THROUGH,38253
IFVG2-002207,1,bearish,2026-07-14 13:14:00-04:00,False,38266,2026-07-14 13:19:00-04:00,38267,DEACTIVATED_CLOSE_THROUGH,38266
IFVG2-002208,1,bullish,2026-07-14 13:19:00-04:00,False,38281,2026-07-14 13:34:00-04:00,38282,DEACTIVATED_CLOSE_THROUGH,38281
IFVG2-002209,1,bullish,2026-07-14 13:19:00-04:00,False,38282,2026-07-14 13:35:00-04:00,38283,DEACTIVATED_OVERSHOOT_LIMIT,38282
IFVG2-002210,1,bearish,2026-07-14 13:32:00-04:00,False,38286,2026-07-14 13:39:00-04:00,38287,DEACTIVATED_CLOSE_THROUGH,38286
IFVG2-002211,1,bearish,2026-07-14 13:33:00-04:00,False,38284,2026-07-14 13:37:00-04:00,38285,DEACTIVATED_CLOSE_THROUGH,38284
IFVG2-002212,1,bearish,2026-07-14 13:41:00-04:00,False,38289,2026-07-14 13:42:00-04:00,38290,DEACTIVATED_OVERSHOOT_LIMIT,38289
IFVG2-002213,1,bearish,2026-07-14 14:06:00-04:00,False,38315,2026-07-14 14:08:00-04:00,38316,DEACTIVATED_CLOSE_THROUGH,38315
IFVG2-002214,1,bullish,2026-07-14 14:47:00-04:00,False,38355,2026-07-14 14:48:00-04:00,38356,DEACTIVATED_CLOSE_THROUGH,38355
IFVG2-002215,1,bullish,2026-07-14 15:22:00-04:00,False,38390,2026-07-14 15:23:00-04:00,38391,DEACTIVATED_CLOSE_THROUGH,38390
IFVG2-002216,1,bearish,2026-07-14 15:29:00-04:00,False,38397,2026-07-14 15:30:00-04:00,38398,DEACTIVATED_OVERSHOOT_LIMIT,38397
IFVG2-002217,1,bearish,2026-07-14 15:29:00-04:00,False,38403,2026-07-14 15:36:00-04:00,38404,DEACTIVATED_CLOSE_THROUGH,38403
IFVG2-002218,1,bullish,2026-07-14 16:13:00-04:00,False,38446,2026-07-14 16:19:00-04:00,38447,DEACTIVATED_OVERSHOOT_LIMIT,38446
IFVG2-002219,1,bearish,2026-07-14 16:20:00-04:00,False,38463,2026-07-14 16:36:00-04:00,38464,DEACTIVATED_CLOSE_THROUGH,38463
IFVG2-002220,1,bearish,2026-07-14 16:50:00-04:00,False,38478,2026-07-14 16:51:00-04:00,38479,DEACTIVATED_CLOSE_THROUGH,38478
IFVG2-002221,1,bearish,2026-07-14 18:08:00-04:00,False,38497,2026-07-14 18:10:00-04:00,38498,DEACTIVATED_OVERSHOOT_LIMIT,38497
IFVG2-002222,1,bearish,2026-07-14 18:10:00-04:00,False,38508,2026-07-14 18:21:00-04:00,38509,DEACTIVATED_CLOSE_THROUGH,38508
IFVG2-002223,1,bearish,2026-07-14 18:51:00-04:00,False,38552,2026-07-14 19:05:00-04:00,38553,DEACTIVATED_CLOSE_THROUGH,38552
IFVG2-002224,1,bearish,2026-07-14 18:52:00-04:00,False,38540,2026-07-14 18:53:00-04:00,38541,DEACTIVATED_OVERSHOOT_LIMIT,38540
IFVG2-002225,1,bullish,2026-07-14 19:29:00-04:00,False,38590,2026-07-14 19:43:00-04:00,38591,DEACTIVATED_CLOSE_THROUGH,38590
IFVG2-002226,1,bearish,2026-07-14 19:43:00-04:00,False,38594,2026-07-14 19:47:00-04:00,38595,DEACTIVATED_CLOSE_THROUGH,38594
IFVG2-002227,1,bearish,2026-07-14 20:05:00-04:00,False,38613,2026-07-14 20:06:00-04:00,38614,DEACTIVATED_OVERSHOOT_LIMIT,38613
IFVG2-002228,1,bearish,2026-07-14 20:37:00-04:00,False,38645,2026-07-14 20:38:00-04:00,38646,DEACTIVATED_CLOSE_THROUGH,38645
IFVG2-002229,1,bullish,2026-07-14 20:40:00-04:00,False,38648,2026-07-14 20:41:00-04:00,38649,DEACTIVATED_CLOSE_THROUGH,38648
IFVG2-002230,1,bullish,2026-07-14 20:40:00-04:00,False,38648,2026-07-14 20:41:00-04:00,38649,DEACTIVATED_CLOSE_THROUGH,38648
IFVG2-002231,1,bullish,2026-07-14 20:46:00-04:00,False,38678,2026-07-14 21:11:00-04:00,38679,DEACTIVATED_OVERSHOOT_LIMIT,38678
IFVG2-002232,1,bullish,2026-07-14 20:51:00-04:00,False,38660,2026-07-14 20:53:00-04:00,38661,DEACTIVATED_OVERSHOOT_LIMIT,38660
IFVG2-002233,1,bullish,2026-07-14 20:55:00-04:00,False,38667,2026-07-14 21:00:00-04:00,38668,DEACTIVATED_CLOSE_THROUGH,38667
IFVG2-002234,1,bullish,2026-07-14 20:57:00-04:00,False,38667,2026-07-14 21:00:00-04:00,38668,DEACTIVATED_CLOSE_THROUGH,38667
IFVG2-002235,1,bearish,2026-07-14 21:02:00-04:00,False,38672,2026-07-14 21:05:00-04:00,38673,DEACTIVATED_OVERSHOOT_LIMIT,38672
IFVG2-002236,1,bullish,2026-07-14 21:04:00-04:00,False,38672,2026-07-14 21:05:00-04:00,38673,DEACTIVATED_CLOSE_THROUGH,38672
IFVG2-002237,1,bullish,2026-07-14 21:15:00-04:00,False,39109,2026-07-15 04:22:00-04:00,39110,DEACTIVATED_OVERSHOOT_LIMIT,39109
IFVG2-002238,1,bullish,2026-07-14 21:23:00-04:00,False,38711,2026-07-14 21:44:00-04:00,38712,DEACTIVATED_CLOSE_THROUGH,38711
IFVG2-002239,1,bearish,2026-07-14 21:42:00-04:00,False,38716,2026-07-14 21:49:00-04:00,38717,DEACTIVATED_CLOSE_THROUGH,38716
IFVG2-002240,1,bullish,2026-07-14 23:16:00-04:00,False,39053,2026-07-15 03:26:00-04:00,39054,DEACTIVATED_CLOSE_THROUGH,39053
IFVG2-002241,1,bearish,2026-07-15 00:08:00-04:00,False,38867,2026-07-15 00:20:00-04:00,38868,DEACTIVATED_CLOSE_THROUGH,38867
IFVG2-002242,1,bullish,2026-07-15 00:16:00-04:00,False,38864,2026-07-15 00:17:00-04:00,38865,DEACTIVATED_OVERSHOOT_LIMIT,38864
IFVG2-002243,1,bearish,2026-07-15 00:29:00-04:00,False,38880,2026-07-15 00:33:00-04:00,38881,DEACTIVATED_OVERSHOOT_LIMIT,38880
IFVG2-002244,1,bearish,2026-07-15 00:34:00-04:00,False,38882,2026-07-15 00:35:00-04:00,38883,DEACTIVATED_CLOSE_THROUGH,38882
IFVG2-002245,1,bullish,2026-07-15 00:36:00-04:00,False,38884,2026-07-15 00:37:00-04:00,38885,DEACTIVATED_OVERSHOOT_LIMIT,38884
IFVG2-002246,1,bullish,2026-07-15 00:36:00-04:00,False,38932,2026-07-15 01:25:00-04:00,38933,DEACTIVATED_CLOSE_THROUGH,38932
