variant_id,episode_id,symbol,entry_variant,reaction_state,direction,lane,session,context_tf,trigger_tf,is_multi_timeframe,executable,interaction_ts,trigger_ts,entry_ts,entry_price,atr_1m_24,atr_5m_24,raw_stop_price,raw_stop_distance,effective_stop_price,effective_stop_distance,stop_widened_by_atr_floor,target_surface,target_family,target_tf,target_distance,target_distance_atr5_multiple,natural_rr,rejection_reason,session_date
EP-42197-ENTRY_ON_TAP,EP-42197,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,GLOBEX_EVENING,1,1,False,False,2026-07-12 18:09:00-04:00,2026-07-12 18:10:00-04:00,2026-07-12 18:10:00-04:00,29894.25,15.0083,26.236,29894.0,0.25,29879.2417,15.0083,True,29894.5,ifvg,1,0.25,0.0095,0.0167,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42198-ENTRY_ON_TAP,EP-42198,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,GLOBEX_EVENING,5,1,True,False,2026-07-12 18:10:00-04:00,2026-07-12 18:11:00-04:00,2026-07-12 18:11:00-04:00,29903.75,15.383,26.236,29869.75,34.0,29869.75,34.0,False,29904.5,ifvg,5,0.75,0.0286,0.0221,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42199-ENTRY_ON_TAP,EP-42199,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,GLOBEX_EVENING,5,5,False,False,,2026-07-12 18:15:00-04:00,2026-07-12 18:15:00-04:00,29866.25,17.0471,27.6428,29869.75,3.5,29849.2029,17.0471,True,,,,,,,NO_STRUCTURAL_STOP,2026-07-12
EP-42200-ENTRY_ON_TAP,EP-42200,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,F,GLOBEX_EVENING,3,1,True,False,2026-07-12 18:12:00-04:00,2026-07-12 18:13:00-04:00,2026-07-12 18:13:00-04:00,29868.25,16.3977,26.236,29869.75,1.5,29851.8523,16.3977,True,,,,,,,NO_STRUCTURAL_STOP,2026-07-12
EP-42201-ENTRY_ON_TAP,EP-42201,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,GLOBEX_EVENING,1,1,False,False,2026-07-12 18:12:00-04:00,2026-07-12 18:13:00-04:00,2026-07-12 18:13:00-04:00,29868.25,16.3977,26.236,29885.5,17.25,29851.0,17.25,False,,,,,,,NO_STRUCTURAL_STOP,2026-07-12
EP-42202-ENTRY_ON_TAP,EP-42202,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,GLOBEX_EVENING,3,3,False,False,,2026-07-12 18:15:00-04:00,2026-07-12 18:15:00-04:00,29866.25,17.0471,27.6428,29869.75,3.5,29849.2029,17.0471,True,,,,,,,NO_STRUCTURAL_STOP,2026-07-12
EP-42202-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-42202,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,A,GLOBEX_EVENING,3,3,False,False,,2026-07-12 18:21:00-04:00,2026-07-12 18:21:00-04:00,29887.0,16.8629,27.5535,29869.75,17.25,29869.75,17.25,False,29887.25,ifvg,1,0.25,0.0091,0.0145,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42202-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-42202,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,1,A,GLOBEX_EVENING,3,3,False,False,,2026-07-12 18:21:00-04:00,2026-07-12 18:21:00-04:00,29887.0,16.8629,27.5535,29869.75,17.25,29869.75,17.25,False,29887.25,ifvg,1,0.25,0.0091,0.0145,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42202-ENTRY_ON_NEW_FVG,EP-42202,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,1,A,GLOBEX_EVENING,3,3,False,False,,2026-07-12 18:36:00-04:00,2026-07-12 18:36:00-04:00,29895.5,12.7937,26.46,29869.75,25.75,29869.75,25.75,False,29896.5,ifvg,1,1.0,0.0378,0.0388,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42203-ENTRY_ON_TAP,EP-42203,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,GLOBEX_EVENING,1,1,False,False,2026-07-12 18:14:00-04:00,2026-07-12 18:15:00-04:00,2026-07-12 18:15:00-04:00,29866.25,17.0471,27.6428,29855.0,11.25,29849.2029,17.0471,True,29867.75,ifvg,1,1.5,0.0543,0.088,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42203-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-42203,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,A,GLOBEX_EVENING,1,1,False,False,2026-07-12 18:14:00-04:00,2026-07-12 18:16:00-04:00,2026-07-12 18:16:00-04:00,29872.75,17.316,27.6428,29855.0,17.75,29855.0,17.75,False,29873.5,ifvg,1,0.75,0.0271,0.0423,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42203-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-42203,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,1,A,GLOBEX_EVENING,1,1,False,False,2026-07-12 18:14:00-04:00,2026-07-12 18:17:00-04:00,2026-07-12 18:17:00-04:00,29878.25,17.3237,27.6428,29855.0,23.25,29855.0,23.25,False,29879.25,ifvg,1,1.0,0.0362,0.043,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42204-ENTRY_ON_TAP,EP-42204,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,GLOBEX_EVENING,3,3,False,False,,2026-07-12 18:18:00-04:00,2026-07-12 18:18:00-04:00,29875.0,17.1748,27.6428,29855.0,20.0,29855.0,20.0,False,29875.25,ifvg,1,0.25,0.009,0.0125,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42204-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-42204,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,A,GLOBEX_EVENING,3,3,False,False,,2026-07-12 18:21:00-04:00,2026-07-12 18:21:00-04:00,29887.0,16.8629,27.5535,29855.0,32.0,29855.0,32.0,False,29887.25,ifvg,1,0.25,0.0091,0.0078,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42204-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-42204,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,1,A,GLOBEX_EVENING,3,3,False,False,,2026-07-12 18:21:00-04:00,2026-07-12 18:21:00-04:00,29887.0,16.8629,27.5535,29855.0,32.0,29855.0,32.0,False,29887.25,ifvg,1,0.25,0.0091,0.0078,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42204-ENTRY_ON_NEW_FVG,EP-42204,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,1,A,GLOBEX_EVENING,3,3,False,False,,2026-07-12 18:36:00-04:00,2026-07-12 18:36:00-04:00,29895.5,12.7937,26.46,29855.0,40.5,29855.0,40.5,False,29896.5,ifvg,1,1.0,0.0378,0.0247,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42205-ENTRY_ON_TAP,EP-42205,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,GLOBEX_EVENING,1,1,False,False,2026-07-12 18:16:00-04:00,2026-07-12 18:17:00-04:00,2026-07-12 18:17:00-04:00,29878.25,17.3237,27.6428,29887.75,9.5,29895.5737,17.3237,True,29877.0,ifvg,1,1.25,0.0452,0.0722,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42205-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-42205,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,GLOBEX_EVENING,1,1,False,False,2026-07-12 18:16:00-04:00,2026-07-12 18:19:00-04:00,2026-07-12 18:19:00-04:00,29866.75,17.1154,27.6428,29887.75,21.0,29887.75,21.0,False,29866.25,ifvg,3,0.5,0.0181,0.0238,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42205-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-42205,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,GLOBEX_EVENING,1,1,False,False,2026-07-12 18:16:00-04:00,2026-07-12 18:19:00-04:00,2026-07-12 18:19:00-04:00,29866.75,17.1154,27.6428,29887.75,21.0,29887.75,21.0,False,29866.25,ifvg,3,0.5,0.0181,0.0238,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42206-ENTRY_ON_TAP,EP-42206,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,GLOBEX_EVENING,3,1,True,False,2026-07-12 18:16:00-04:00,2026-07-12 18:17:00-04:00,2026-07-12 18:17:00-04:00,29878.25,17.3237,27.6428,29855.0,23.25,29855.0,23.25,False,29879.25,ifvg,1,1.0,0.0362,0.043,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42206-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-42206,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,A,GLOBEX_EVENING,3,1,True,False,2026-07-12 18:16:00-04:00,2026-07-12 18:20:00-04:00,2026-07-12 18:20:00-04:00,29868.25,16.6939,27.5535,29855.0,13.25,29851.5561,16.6939,True,29869.25,ifvg,1,1.0,0.0363,0.0599,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42206-ENTRY_ON_DELAYED_DISPLACEMENT,EP-42206,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,A,GLOBEX_EVENING,3,1,True,False,2026-07-12 18:16:00-04:00,2026-07-12 18:21:00-04:00,2026-07-12 18:21:00-04:00,29887.0,16.8629,27.5535,29855.0,32.0,29855.0,32.0,False,29887.25,ifvg,1,0.25,0.0091,0.0078,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42207-ENTRY_ON_TAP,EP-42207,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,GLOBEX_EVENING,3,1,True,False,2026-07-12 18:18:00-04:00,2026-07-12 18:19:00-04:00,2026-07-12 18:19:00-04:00,29866.75,17.1154,27.6428,29887.75,21.0,29887.75,21.0,False,29866.25,ifvg,3,0.5,0.0181,0.0238,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42208-ENTRY_ON_TAP,EP-42208,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,GLOBEX_EVENING,3,3,False,False,,2026-07-12 18:21:00-04:00,2026-07-12 18:21:00-04:00,29887.0,16.8629,27.5535,29887.75,0.75,29903.8629,16.8629,True,29886.5,ifvg,1,0.5,0.0181,0.0297,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42209-ENTRY_ON_TAP,EP-42209,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,GLOBEX_EVENING,5,1,True,False,2026-07-12 18:20:00-04:00,2026-07-12 18:21:00-04:00,2026-07-12 18:21:00-04:00,29887.0,16.8629,27.5535,29887.75,0.75,29903.8629,16.8629,True,29886.5,ifvg,1,0.5,0.0181,0.0297,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42210-ENTRY_ON_TAP,EP-42210,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,GLOBEX_EVENING,5,5,False,False,,2026-07-12 18:25:00-04:00,2026-07-12 18:25:00-04:00,29882.25,15.9164,27.6346,29915.0,32.75,29915.0,32.75,False,29880.75,ifvg,1,1.5,0.0543,0.0458,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42210-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-42210,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,GLOBEX_EVENING,5,5,False,False,,2026-07-12 18:50:00-04:00,2026-07-12 18:50:00-04:00,29880.75,12.3803,26.572,29915.0,34.25,29915.0,34.25,False,29879.5,ifvg,5,1.25,0.047,0.0365,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42210-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-42210,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,GLOBEX_EVENING,5,5,False,False,,2026-07-12 18:50:00-04:00,2026-07-12 18:50:00-04:00,29880.75,12.3803,26.572,29915.0,34.25,29915.0,34.25,False,29879.5,ifvg,5,1.25,0.047,0.0365,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42210-ENTRY_ON_DELAYED_DISPLACEMENT,EP-42210,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,A,GLOBEX_EVENING,5,5,False,False,,2026-07-12 18:50:00-04:00,2026-07-12 18:50:00-04:00,29880.75,12.3803,26.572,29915.0,34.25,29915.0,34.25,False,29879.5,ifvg,5,1.25,0.047,0.0365,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42211-ENTRY_ON_TAP,EP-42211,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,GLOBEX_EVENING,5,5,False,False,,2026-07-12 18:25:00-04:00,2026-07-12 18:25:00-04:00,29882.25,15.9164,27.6346,29887.75,5.5,29898.1664,15.9164,True,29880.75,ifvg,1,1.5,0.0543,0.0942,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42212-ENTRY_ON_TAP,EP-42212,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,F,GLOBEX_EVENING,5,1,True,False,2026-07-12 18:22:00-04:00,2026-07-12 18:23:00-04:00,2026-07-12 18:23:00-04:00,29893.0,16.3806,27.5535,29915.0,22.0,29915.0,22.0,False,29892.25,ifvg,1,0.75,0.0272,0.0341,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42212-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-42212,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,F,GLOBEX_EVENING,5,1,True,False,2026-07-12 18:22:00-04:00,2026-07-12 18:24:00-04:00,2026-07-12 18:24:00-04:00,29888.75,16.0106,27.5535,29915.0,26.25,29915.0,26.25,False,29888.5,ifvg,1,0.25,0.0091,0.0095,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42213-ENTRY_ON_TAP,EP-42213,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,GLOBEX_EVENING,3,1,True,False,2026-07-12 18:24:00-04:00,2026-07-12 18:25:00-04:00,2026-07-12 18:25:00-04:00,29882.25,15.9164,27.6346,29897.5,15.25,29898.1664,15.9164,True,29880.75,ifvg,1,1.5,0.0543,0.0942,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42213-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-42213,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,GLOBEX_EVENING,3,1,True,False,2026-07-12 18:24:00-04:00,2026-07-12 18:27:00-04:00,2026-07-12 18:27:00-04:00,29884.75,15.2817,27.6346,29897.5,12.75,29900.0317,15.2817,True,29884.5,ifvg,1,0.25,0.009,0.0164,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42213-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-42213,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,GLOBEX_EVENING,3,1,True,False,2026-07-12 18:24:00-04:00,2026-07-12 18:27:00-04:00,2026-07-12 18:27:00-04:00,29884.75,15.2817,27.6346,29897.5,12.75,29900.0317,15.2817,True,29884.5,ifvg,1,0.25,0.009,0.0164,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42214-ENTRY_ON_TAP,EP-42214,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,GLOBEX_EVENING,1,1,False,False,2026-07-12 18:24:00-04:00,2026-07-12 18:25:00-04:00,2026-07-12 18:25:00-04:00,29882.25,15.9164,27.6346,29886.0,3.75,29866.3336,15.9164,True,,,,,,,NO_STRUCTURAL_STOP,2026-07-12
EP-42215-ENTRY_ON_TAP,EP-42215,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,GLOBEX_EVENING,3,3,False,False,,2026-07-12 18:27:00-04:00,2026-07-12 18:27:00-04:00,29884.75,15.2817,27.6346,29897.5,12.75,29900.0317,15.2817,True,29884.5,ifvg,1,0.25,0.009,0.0164,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42215-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-42215,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,GLOBEX_EVENING,3,3,False,False,,2026-07-12 18:39:00-04:00,2026-07-12 18:39:00-04:00,29883.25,12.8998,26.46,29897.5,14.25,29897.5,14.25,False,29882.75,ifvg,1,0.5,0.0189,0.0351,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42215-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-42215,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,GLOBEX_EVENING,3,3,False,False,,2026-07-12 18:39:00-04:00,2026-07-12 18:39:00-04:00,29883.25,12.8998,26.46,29897.5,14.25,29897.5,14.25,False,29882.75,ifvg,1,0.5,0.0189,0.0351,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42215-ENTRY_ON_DELAYED_DISPLACEMENT,EP-42215,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,-1,A,GLOBEX_EVENING,3,3,False,False,,2026-07-12 18:39:00-04:00,2026-07-12 18:39:00-04:00,29883.25,12.8998,26.46,29897.5,14.25,29897.5,14.25,False,29882.75,ifvg,1,0.5,0.0189,0.0351,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42215-ENTRY_ON_NEW_IFVG,EP-42215,NQU6,ENTRY_ON_NEW_IFVG,NEW_IFVG,-1,A,GLOBEX_EVENING,3,3,False,False,,2026-07-12 18:39:00-04:00,2026-07-12 18:39:00-04:00,29883.25,12.8998,26.46,29897.5,14.25,29897.5,14.25,False,29882.75,ifvg,1,0.5,0.0189,0.0351,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42216-ENTRY_ON_TAP,EP-42216,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,GLOBEX_EVENING,1,1,False,False,2026-07-12 18:25:00-04:00,2026-07-12 18:26:00-04:00,2026-07-12 18:26:00-04:00,29884.75,15.5657,27.6346,29875.0,9.75,29869.1843,15.5657,True,29885.25,ifvg,1,0.5,0.0181,0.0321,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42216-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-42216,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,A,GLOBEX_EVENING,1,1,False,False,2026-07-12 18:25:00-04:00,2026-07-12 18:30:00-04:00,2026-07-12 18:30:00-04:00,29887.25,14.3111,27.0561,29875.0,12.25,29872.9389,14.3111,True,29887.75,ifvg,5,0.5,0.0185,0.0349,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42216-ENTRY_ON_DELAYED_DISPLACEMENT,EP-42216,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,A,GLOBEX_EVENING,1,1,False,False,2026-07-12 18:25:00-04:00,2026-07-12 18:31:00-04:00,2026-07-12 18:31:00-04:00,29897.0,14.246,27.0561,29875.0,22.0,29875.0,22.0,False,29897.25,ifvg,1,0.25,0.0092,0.0114,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42217-ENTRY_ON_TAP,EP-42217,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,GLOBEX_EVENING,1,1,False,False,2026-07-12 18:27:00-04:00,2026-07-12 18:28:00-04:00,2026-07-12 18:28:00-04:00,29883.75,14.8742,27.6346,29890.5,6.75,29898.6242,14.8742,True,29883.25,ifvg,3,0.5,0.0181,0.0336,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42217-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-42217,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,GLOBEX_EVENING,1,1,False,False,2026-07-12 18:27:00-04:00,2026-07-12 18:29:00-04:00,2026-07-12 18:29:00-04:00,29882.25,14.6398,27.6346,29890.5,8.25,29896.8898,14.6398,True,29880.75,ifvg,1,1.5,0.0543,0.1025,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42217-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-42217,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,GLOBEX_EVENING,1,1,False,False,2026-07-12 18:27:00-04:00,2026-07-12 18:29:00-04:00,2026-07-12 18:29:00-04:00,29882.25,14.6398,27.6346,29890.5,8.25,29896.8898,14.6398,True,29880.75,ifvg,1,1.5,0.0543,0.1025,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42218-ENTRY_ON_TAP,EP-42218,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,GLOBEX_EVENING,3,1,True,False,2026-07-12 18:27:00-04:00,2026-07-12 18:28:00-04:00,2026-07-12 18:28:00-04:00,29883.75,14.8742,27.6346,29875.0,8.75,29868.8758,14.8742,True,29884.5,ifvg,5,0.75,0.0271,0.0504,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42218-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-42218,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,A,GLOBEX_EVENING,3,1,True,False,2026-07-12 18:27:00-04:00,2026-07-12 18:30:00-04:00,2026-07-12 18:30:00-04:00,29887.25,14.3111,27.0561,29875.0,12.25,29872.9389,14.3111,True,29887.75,ifvg,5,0.5,0.0185,0.0349,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42218-ENTRY_ON_DELAYED_DISPLACEMENT,EP-42218,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,A,GLOBEX_EVENING,3,1,True,False,2026-07-12 18:27:00-04:00,2026-07-12 18:31:00-04:00,2026-07-12 18:31:00-04:00,29897.0,14.246,27.0561,29875.0,22.0,29875.0,22.0,False,29897.25,ifvg,1,0.25,0.0092,0.0114,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42219-ENTRY_ON_TAP,EP-42219,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,GLOBEX_EVENING,3,3,False,False,,2026-07-12 18:30:00-04:00,2026-07-12 18:30:00-04:00,29887.25,14.3111,27.0561,29875.0,12.25,29872.9389,14.3111,True,29887.75,ifvg,5,0.5,0.0185,0.0349,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42219-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-42219,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,1,A,GLOBEX_EVENING,3,3,False,False,,2026-07-12 18:33:00-04:00,2026-07-12 18:33:00-04:00,29892.5,13.6652,27.0561,29875.0,17.5,29875.0,17.5,False,29894.0,ifvg,1,1.5,0.0554,0.0857,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42219-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-42219,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,1,A,GLOBEX_EVENING,3,3,False,False,,2026-07-12 18:42:00-04:00,2026-07-12 18:42:00-04:00,29881.75,13.2373,26.7117,29875.0,6.75,29868.5127,13.2373,True,29883.5,ifvg,1,1.75,0.0655,0.1322,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42219-ENTRY_ON_DELAYED_DISPLACEMENT,EP-42219,NQU6,ENTRY_ON_DELAYED_DISPLACEMENT,DELAYED_DISPLACEMENT,1,A,GLOBEX_EVENING,3,3,False,False,,2026-07-12 18:45:00-04:00,2026-07-12 18:45:00-04:00,29894.0,12.6971,26.6404,29875.0,19.0,29875.0,19.0,False,29894.25,rb,5,0.25,0.0094,0.0132,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42219-ENTRY_ON_NEW_FVG,EP-42219,NQU6,ENTRY_ON_NEW_FVG,NEW_FVG,1,A,GLOBEX_EVENING,3,3,False,False,,2026-07-12 18:36:00-04:00,2026-07-12 18:36:00-04:00,29895.5,12.7937,26.46,29875.0,20.5,29875.0,20.5,False,29896.5,ifvg,1,1.0,0.0378,0.0488,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42220-ENTRY_ON_TAP,EP-42220,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,GLOBEX_EVENING,15,1,True,False,2026-07-12 18:30:00-04:00,2026-07-12 18:31:00-04:00,2026-07-12 18:31:00-04:00,29897.0,14.246,27.0561,29897.5,0.5,29911.246,14.246,True,29894.75,ifvg,1,2.25,0.0832,0.1579,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42220-ENTRY_ON_FIRST_CLOSE_OUTSIDE,EP-42220,NQU6,ENTRY_ON_FIRST_CLOSE_OUTSIDE,CLOSE_BACK_OUTSIDE,-1,A,GLOBEX_EVENING,15,1,True,False,2026-07-12 18:30:00-04:00,2026-07-12 18:38:00-04:00,2026-07-12 18:38:00-04:00,29878.75,13.2107,26.46,29897.5,18.75,29897.5,18.75,False,29878.5,ifvg,1,0.25,0.0094,0.0133,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42220-ENTRY_ON_MINIMAL_WICK_REJECTION,EP-42220,NQU6,ENTRY_ON_MINIMAL_WICK_REJECTION,MINIMAL_WICK_REJECTION,-1,A,GLOBEX_EVENING,15,1,True,False,2026-07-12 18:30:00-04:00,2026-07-12 18:38:00-04:00,2026-07-12 18:38:00-04:00,29878.75,13.2107,26.46,29897.5,18.75,29897.5,18.75,False,29878.5,ifvg,1,0.25,0.0094,0.0133,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42221-ENTRY_ON_TAP,EP-42221,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,GLOBEX_EVENING,15,15,False,False,,2026-07-12 18:45:00-04:00,2026-07-12 18:45:00-04:00,29894.0,12.6971,26.6404,29897.5,3.5,29906.6971,12.6971,True,29892.25,ifvg,1,1.75,0.0657,0.1378,TARGET_DISTANCE_BELOW_5M_ATR24,2026-07-12
EP-42222-ENTRY_ON_TAP,EP-42222,NQU6,ENTRY_ON_TAP,TAP_ONLY,1,A,GLOBEX_EVENING,1,1,False,False,2026-07-12 18:32:00-04:00,2026-07-12 18:33:00-04:00,2026-07-12 18:33:00-04:00,29892.5,13.6652,27.0561,29893.0,0.5,29878.8348,13.6652,True,,,,,,,NO_STRUCTURAL_STOP,2026-07-12
