variant_id,episode_id,symbol,entry_variant,reaction_state,direction,lane,session,context_tf,trigger_tf,is_multi_timeframe,executable,interaction_ts,trigger_ts,entry_ts,entry_price,atr_1m_24,atr_5m_24,raw_stop_price,raw_stop_distance,effective_stop_price,effective_stop_distance,stop_widened_by_atr_floor,target_surface,target_family,target_tf,target_distance,target_distance_atr5_multiple,natural_rr,rejection_reason,match_prev_1_session,support_prev_1_session,items_prev_1_session,match_prev_3_sessions,support_prev_3_sessions,items_prev_3_sessions,match_prev_10_sessions,support_prev_10_sessions,items_prev_10_sessions,match_prev_20_sessions,support_prev_20_sessions,items_prev_20_sessions,cross_lookback,rejection_reason
EP-45271-ENTRY_ON_TAP,EP-45271,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PM,1,1,False,False,2026-07-14 13:10:00-04:00,2026-07-14 13:11:00-04:00,2026-07-14 13:11:00-04:00,29847.25,13.7691,48.1015,29847.25,0.0,29861.0191,13.7691,True,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-45285-ENTRY_ON_TAP,EP-45285,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PM,1,1,False,False,2026-07-14 13:19:00-04:00,2026-07-14 13:20:00-04:00,2026-07-14 13:20:00-04:00,29835.0,13.6477,46.5833,29828.0,7.0,29848.6477,13.6477,True,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-45287-ENTRY_ON_TAP,EP-45287,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PM,1,1,False,False,2026-07-14 13:21:00-04:00,2026-07-14 13:22:00-04:00,2026-07-14 13:22:00-04:00,29852.25,13.383,46.5833,29843.75,8.5,29865.633,13.383,True,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-45311-ENTRY_ON_TAP,EP-45311,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PM,1,1,False,False,2026-07-14 13:37:00-04:00,2026-07-14 13:38:00-04:00,2026-07-14 13:38:00-04:00,29844.0,12.5421,44.2995,29836.75,7.25,29856.5421,12.5421,True,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-45312-ENTRY_ON_TAP,EP-45312,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,F,NY_PM,5,1,True,False,2026-07-14 13:39:00-04:00,2026-07-14 13:40:00-04:00,2026-07-14 13:40:00-04:00,29851.5,12.2851,43.9224,29861.5,10.0,29863.7851,12.2851,True,29850.75,ifvg,3,0.75,0.0171,0.061,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-45317-ENTRY_ON_TAP,EP-45317,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PM,1,1,False,False,2026-07-14 13:40:00-04:00,2026-07-14 13:41:00-04:00,2026-07-14 13:41:00-04:00,29854.5,12.0962,43.9224,29854.0,0.5,29866.5962,12.0962,True,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-45321-ENTRY_ON_TAP,EP-45321,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PM,1,1,False,False,2026-07-14 13:43:00-04:00,2026-07-14 13:44:00-04:00,2026-07-14 13:44:00-04:00,29850.5,12.3217,43.9224,29851.25,0.75,29862.8217,12.3217,True,29850.25,ifvg,1,0.25,0.0057,0.0203,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-45329-ENTRY_ON_TAP,EP-45329,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PM,1,1,False,False,2026-07-14 13:48:00-04:00,2026-07-14 13:49:00-04:00,2026-07-14 13:49:00-04:00,29856.5,12.7136,42.9777,29851.25,5.25,29869.2136,12.7136,True,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-45337-ENTRY_ON_TAP,EP-45337,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PM,1,1,False,False,2026-07-14 14:02:00-04:00,2026-07-14 14:03:00-04:00,2026-07-14 14:03:00-04:00,29856.75,11.093,40.084,29856.0,0.75,29867.843,11.093,True,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-45344-ENTRY_ON_TAP,EP-45344,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PM,1,1,False,False,2026-07-14 14:09:00-04:00,2026-07-14 14:10:00-04:00,2026-07-14 14:10:00-04:00,29864.0,10.7153,38.8905,29865.0,1.0,29874.7153,10.7153,True,29863.75,ifvg,1,0.25,0.0064,0.0233,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-45351-ENTRY_ON_TAP,EP-45351,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PM,1,1,False,False,2026-07-14 14:14:00-04:00,2026-07-14 14:15:00-04:00,2026-07-14 14:15:00-04:00,29868.75,9.8628,37.8013,29871.75,3.0,29878.6128,9.8628,True,29868.5,ifvg,1,0.25,0.0066,0.0253,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-45354-ENTRY_ON_TAP,EP-45354,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PM,1,1,False,False,2026-07-14 14:17:00-04:00,2026-07-14 14:18:00-04:00,2026-07-14 14:18:00-04:00,29865.25,9.7722,37.8013,29873.25,8.0,29875.0222,9.7722,True,29864.75,rb,3,0.5,0.0132,0.0512,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-45364-ENTRY_ON_TAP,EP-45364,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PM,1,1,False,False,2026-07-14 14:29:00-04:00,2026-07-14 14:30:00-04:00,2026-07-14 14:30:00-04:00,29854.0,9.696,35.4899,29864.75,10.75,29864.75,10.75,False,29853.5,ifvg,1,0.5,0.0141,0.0465,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-45368-ENTRY_ON_TAP,EP-45368,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PM,1,1,False,False,2026-07-14 14:31:00-04:00,2026-07-14 14:32:00-04:00,2026-07-14 14:32:00-04:00,29858.0,9.8015,35.4899,29859.5,1.5,29867.8015,9.8015,True,29857.25,ifvg,3,0.75,0.0211,0.0765,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-45376-ENTRY_ON_TAP,EP-45376,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PM,1,1,False,False,2026-07-14 14:40:00-04:00,2026-07-14 14:41:00-04:00,2026-07-14 14:41:00-04:00,29839.75,10.7739,34.7785,29855.0,15.25,29855.0,15.25,False,29839.25,ifvg,1,0.5,0.0144,0.0328,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-45380-ENTRY_ON_TAP,EP-45380,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PM,1,1,False,False,2026-07-14 14:45:00-04:00,2026-07-14 14:46:00-04:00,2026-07-14 14:46:00-04:00,29819.75,12.001,34.9335,29826.75,7.0,29831.751,12.001,True,29819.25,ifvg,1,0.5,0.0143,0.0417,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-45385-ENTRY_ON_TAP,EP-45385,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PM,1,1,False,False,2026-07-14 14:48:00-04:00,2026-07-14 14:49:00-04:00,2026-07-14 14:49:00-04:00,29832.0,11.804,34.9335,29837.75,5.75,29843.804,11.804,True,29831.5,ifvg,1,0.5,0.0143,0.0424,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-45390-ENTRY_ON_TAP,EP-45390,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PM,1,1,False,False,2026-07-14 14:51:00-04:00,2026-07-14 14:52:00-04:00,2026-07-14 14:52:00-04:00,29824.25,11.9298,34.4363,29822.25,2.0,29836.1798,11.9298,True,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-45391-ENTRY_ON_TAP,EP-45391,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PM,1,1,False,False,2026-07-14 14:52:00-04:00,2026-07-14 14:53:00-04:00,2026-07-14 14:53:00-04:00,29832.75,12.0786,34.4363,29828.5,4.25,29844.8286,12.0786,True,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-45394-ENTRY_ON_TAP,EP-45394,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PM,1,1,False,False,2026-07-14 14:57:00-04:00,2026-07-14 14:58:00-04:00,2026-07-14 14:58:00-04:00,29822.0,11.6287,34.2723,29832.0,10.0,29833.6287,11.6287,True,29820.25,ifvg,3,1.75,0.0511,0.1505,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-45400-ENTRY_ON_TAP,EP-45400,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PM,1,1,False,False,2026-07-14 15:04:00-04:00,2026-07-14 15:05:00-04:00,2026-07-14 15:05:00-04:00,29798.0,11.8051,33.8004,29807.75,9.75,29809.8051,11.8051,True,29797.75,ifvg,1,0.25,0.0074,0.0212,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
EP-45409-ENTRY_ON_TAP,EP-45409,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,A,NY_PM,1,1,False,False,2026-07-14 15:13:00-04:00,2026-07-14 15:14:00-04:00,2026-07-14 15:14:00-04:00,29820.25,12.4982,33.3817,29813.0,7.25,29832.7482,12.4982,True,,,,,,,NO_STRUCTURAL_STOP,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,NO_STRUCTURAL_STOP
EP-45410-ENTRY_ON_TAP,EP-45410,NQU6,ENTRY_ON_TAP,TAP_ONLY,-1,F,NY_PM,5,1,True,False,2026-07-14 15:15:00-04:00,2026-07-14 15:16:00-04:00,2026-07-14 15:16:00-04:00,29822.0,12.2514,33.647,29824.25,2.25,29834.2514,12.2514,True,29820.25,ifvg,3,1.75,0.052,0.1428,TARGET_DISTANCE_BELOW_5M_ATR24,,0,,,0,,,0,,,0,,NO_ACTIONABLE_MATCH,TARGET_DISTANCE_BELOW_5M_ATR24
