candidate_id,year,entry_ts,direction,context_id,context_family,context_tf,trigger_tf,entry_variant,old_present,new_present,removal_reason,context_zone_lo,context_zone_hi,contract_old,contract_new
seg000_NQH8::EP-07833-ENTRY_ON_MINIMAL_WICK_REJECTION,2018,2018-01-10 09:40:00-05:00,-1,,MINIMAL_WICK_REJECTION,1,1,ENTRY_ON_MINIMAL_WICK_REJECTION,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-07833-ENTRY_ON_DELAYED_DISPLACEMENT,2018,2018-01-10 09:40:00-05:00,-1,,DELAYED_DISPLACEMENT,1,1,ENTRY_ON_DELAYED_DISPLACEMENT,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-07833-ENTRY_ON_NEW_IFVG,2018,2018-01-10 09:40:00-05:00,-1,,NEW_IFVG,1,1,ENTRY_ON_NEW_IFVG,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-07834-ENTRY_ON_TAP,2018,2018-01-10 09:40:00-05:00,-1,,TAP_ONLY,3,1,ENTRY_ON_TAP,True,True,,,,,
seg000_NQH8::EP-07837-ENTRY_ON_NEW_FVG,2018,2018-01-10 09:54:00-05:00,-1,,NEW_FVG,3,3,ENTRY_ON_NEW_FVG,True,True,,,,,
seg000_NQH8::EP-07837-ENTRY_ON_NEW_IFVG,2018,2018-01-10 09:54:00-05:00,-1,,NEW_IFVG,3,3,ENTRY_ON_NEW_IFVG,True,True,,,,,
seg000_NQH8::EP-07838-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2018,2018-01-10 09:42:00-05:00,-1,,CLOSE_BACK_OUTSIDE,1,1,ENTRY_ON_FIRST_CLOSE_OUTSIDE,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-07838-ENTRY_ON_IMMEDIATE_DISPLACEMENT,2018,2018-01-10 09:42:00-05:00,-1,,IMMEDIATE_DISPLACEMENT,1,1,ENTRY_ON_IMMEDIATE_DISPLACEMENT,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-07839-ENTRY_ON_TAP,2018,2018-01-10 09:45:00-05:00,1,,TAP_ONLY,5,5,ENTRY_ON_TAP,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-07841-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2018,2018-01-10 09:45:00-05:00,1,,CLOSE_BACK_OUTSIDE,1,1,ENTRY_ON_FIRST_CLOSE_OUTSIDE,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-07841-ENTRY_ON_MINIMAL_WICK_REJECTION,2018,2018-01-10 09:45:00-05:00,1,,MINIMAL_WICK_REJECTION,1,1,ENTRY_ON_MINIMAL_WICK_REJECTION,True,True,,,,,
seg000_NQH8::EP-07841-ENTRY_ON_IMMEDIATE_DISPLACEMENT,2018,2018-01-10 09:45:00-05:00,1,,IMMEDIATE_DISPLACEMENT,1,1,ENTRY_ON_IMMEDIATE_DISPLACEMENT,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-07844-ENTRY_ON_TAP,2018,2018-01-10 09:48:00-05:00,1,,TAP_ONLY,3,3,ENTRY_ON_TAP,True,True,,,,,
seg000_NQH8::EP-07848-ENTRY_ON_TAP,2018,2018-01-10 09:48:00-05:00,1,,TAP_ONLY,3,1,ENTRY_ON_TAP,True,True,,,,,
seg000_NQH8::EP-07850-ENTRY_ON_NEW_FVG,2018,2018-01-10 09:53:00-05:00,-1,,NEW_FVG,1,1,ENTRY_ON_NEW_FVG,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-07853-ENTRY_ON_TAP,2018,2018-01-10 09:52:00-05:00,1,,TAP_ONLY,5,1,ENTRY_ON_TAP,True,True,,,,,
seg000_NQH8::EP-07856-ENTRY_ON_TAP,2018,2018-01-10 09:55:00-05:00,1,,TAP_ONLY,3,1,ENTRY_ON_TAP,True,True,,,,,
seg000_NQH8::EP-07857-ENTRY_ON_TAP,2018,2018-01-10 09:55:00-05:00,1,,TAP_ONLY,1,1,ENTRY_ON_TAP,True,True,,,,,
seg000_NQH8::EP-07860-ENTRY_ON_IFVG_RETEST,2018,2018-01-10 09:58:00-05:00,-1,,IFVG_RETEST,3,1,ENTRY_ON_IFVG_RETEST,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-07860-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2018,2018-01-10 09:59:00-05:00,-1,,CLOSE_BACK_OUTSIDE,3,1,ENTRY_ON_FIRST_CLOSE_OUTSIDE,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-07860-ENTRY_ON_MINIMAL_WICK_REJECTION,2018,2018-01-10 10:01:00-05:00,-1,,MINIMAL_WICK_REJECTION,3,1,ENTRY_ON_MINIMAL_WICK_REJECTION,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-07860-ENTRY_ON_DELAYED_DISPLACEMENT,2018,2018-01-10 10:01:00-05:00,-1,,DELAYED_DISPLACEMENT,3,1,ENTRY_ON_DELAYED_DISPLACEMENT,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-07861-ENTRY_ON_TAP,2018,2018-01-10 09:58:00-05:00,-1,,TAP_ONLY,1,1,ENTRY_ON_TAP,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-07861-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2018,2018-01-10 09:59:00-05:00,-1,,CLOSE_BACK_OUTSIDE,1,1,ENTRY_ON_FIRST_CLOSE_OUTSIDE,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-07861-ENTRY_ON_MINIMAL_WICK_REJECTION,2018,2018-01-10 09:59:00-05:00,-1,,MINIMAL_WICK_REJECTION,1,1,ENTRY_ON_MINIMAL_WICK_REJECTION,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-07863-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2018,2018-01-10 10:01:00-05:00,-1,,CLOSE_BACK_OUTSIDE,1,1,ENTRY_ON_FIRST_CLOSE_OUTSIDE,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-07863-ENTRY_ON_MINIMAL_WICK_REJECTION,2018,2018-01-10 10:01:00-05:00,-1,,MINIMAL_WICK_REJECTION,1,1,ENTRY_ON_MINIMAL_WICK_REJECTION,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-07863-ENTRY_ON_IMMEDIATE_DISPLACEMENT,2018,2018-01-10 10:01:00-05:00,-1,,IMMEDIATE_DISPLACEMENT,1,1,ENTRY_ON_IMMEDIATE_DISPLACEMENT,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-07863-ENTRY_ON_DELAYED_DISPLACEMENT,2018,2018-01-10 10:02:00-05:00,-1,,DELAYED_DISPLACEMENT,1,1,ENTRY_ON_DELAYED_DISPLACEMENT,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-07864-ENTRY_ON_TAP,2018,2018-01-10 10:01:00-05:00,1,,TAP_ONLY,5,1,ENTRY_ON_TAP,True,True,,,,,
seg000_NQH8::EP-07865-ENTRY_ON_TAP,2018,2018-01-10 10:03:00-05:00,1,,TAP_ONLY,3,3,ENTRY_ON_TAP,True,True,,,,,
seg000_NQH8::EP-07866-ENTRY_ON_TAP,2018,2018-01-10 10:03:00-05:00,1,,TAP_ONLY,3,3,ENTRY_ON_TAP,True,True,,,,,
seg000_NQH8::EP-07867-ENTRY_ON_TAP,2018,2018-01-10 10:05:00-05:00,1,,TAP_ONLY,5,5,ENTRY_ON_TAP,True,True,,,,,
seg000_NQH8::EP-07872-ENTRY_ON_TAP,2018,2018-01-10 10:05:00-05:00,1,,TAP_ONLY,1,1,ENTRY_ON_TAP,True,True,,,,,
seg000_NQH8::EP-07956-ENTRY_ON_TAP,2018,2018-01-10 11:04:00-05:00,-1,,TAP_ONLY,3,1,ENTRY_ON_TAP,True,True,,,,,
seg000_NQH8::EP-07958-ENTRY_ON_TAP,2018,2018-01-10 11:05:00-05:00,-1,,TAP_ONLY,1,1,ENTRY_ON_TAP,True,True,,,,,
seg000_NQH8::EP-09239-ENTRY_ON_TAP,2018,2018-01-11 09:45:00-05:00,-1,,TAP_ONLY,1,1,ENTRY_ON_TAP,True,True,,,,,
seg000_NQH8::EP-09296-ENTRY_ON_TAP,2018,2018-01-11 10:35:00-05:00,-1,,TAP_ONLY,5,5,ENTRY_ON_TAP,True,True,,,,,
seg000_NQH8::EP-09297-ENTRY_ON_TAP,2018,2018-01-11 10:35:00-05:00,1,,TAP_ONLY,5,5,ENTRY_ON_TAP,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-09297-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2018,2018-01-11 10:40:00-05:00,1,,CLOSE_BACK_OUTSIDE,5,5,ENTRY_ON_FIRST_CLOSE_OUTSIDE,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-09297-ENTRY_ON_MINIMAL_WICK_REJECTION,2018,2018-01-11 10:40:00-05:00,1,,MINIMAL_WICK_REJECTION,5,5,ENTRY_ON_MINIMAL_WICK_REJECTION,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-09297-ENTRY_ON_IMMEDIATE_DISPLACEMENT,2018,2018-01-11 10:40:00-05:00,1,,IMMEDIATE_DISPLACEMENT,5,5,ENTRY_ON_IMMEDIATE_DISPLACEMENT,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-09304-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2018,2018-01-11 10:38:00-05:00,1,,CLOSE_BACK_OUTSIDE,5,1,ENTRY_ON_FIRST_CLOSE_OUTSIDE,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-09304-ENTRY_ON_DELAYED_DISPLACEMENT,2018,2018-01-11 10:38:00-05:00,1,,DELAYED_DISPLACEMENT,5,1,ENTRY_ON_DELAYED_DISPLACEMENT,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-09305-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2018,2018-01-11 10:38:00-05:00,1,,CLOSE_BACK_OUTSIDE,5,1,ENTRY_ON_FIRST_CLOSE_OUTSIDE,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-09305-ENTRY_ON_DELAYED_DISPLACEMENT,2018,2018-01-11 10:38:00-05:00,1,,DELAYED_DISPLACEMENT,5,1,ENTRY_ON_DELAYED_DISPLACEMENT,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-09306-ENTRY_ON_IFVG_RETEST,2018,2018-01-11 10:40:00-05:00,1,,IFVG_RETEST,5,5,ENTRY_ON_IFVG_RETEST,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-09307-ENTRY_ON_TAP,2018,2018-01-11 10:40:00-05:00,1,,TAP_ONLY,5,5,ENTRY_ON_TAP,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-09308-ENTRY_ON_TAP,2018,2018-01-11 10:37:00-05:00,1,,TAP_ONLY,3,1,ENTRY_ON_TAP,True,True,,,,,
seg000_NQH8::EP-09309-ENTRY_ON_TAP,2018,2018-01-11 10:39:00-05:00,1,,TAP_ONLY,3,3,ENTRY_ON_TAP,True,True,,,,,
seg000_NQH8::EP-10446-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2018,2018-01-12 09:37:00-05:00,-1,,CLOSE_BACK_OUTSIDE,1,1,ENTRY_ON_FIRST_CLOSE_OUTSIDE,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-10446-ENTRY_ON_MINIMAL_WICK_REJECTION,2018,2018-01-12 09:37:00-05:00,-1,,MINIMAL_WICK_REJECTION,1,1,ENTRY_ON_MINIMAL_WICK_REJECTION,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-10446-ENTRY_ON_IMMEDIATE_DISPLACEMENT,2018,2018-01-12 09:37:00-05:00,-1,,IMMEDIATE_DISPLACEMENT,1,1,ENTRY_ON_IMMEDIATE_DISPLACEMENT,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-12799-ENTRY_ON_TAP,2018,2018-01-16 09:49:00-05:00,-1,,TAP_ONLY,3,1,ENTRY_ON_TAP,True,True,,,,,
seg000_NQH8::EP-12819-ENTRY_ON_TAP,2018,2018-01-16 10:02:00-05:00,-1,,TAP_ONLY,1,1,ENTRY_ON_TAP,True,True,,,,,
seg000_NQH8::EP-12848-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2018,2018-01-16 10:22:00-05:00,1,,CLOSE_BACK_OUTSIDE,1,1,ENTRY_ON_FIRST_CLOSE_OUTSIDE,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-12848-ENTRY_ON_MINIMAL_WICK_REJECTION,2018,2018-01-16 10:22:00-05:00,1,,MINIMAL_WICK_REJECTION,1,1,ENTRY_ON_MINIMAL_WICK_REJECTION,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-12848-ENTRY_ON_IMMEDIATE_DISPLACEMENT,2018,2018-01-16 10:22:00-05:00,1,,IMMEDIATE_DISPLACEMENT,1,1,ENTRY_ON_IMMEDIATE_DISPLACEMENT,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-12855-ENTRY_ON_NEW_FVG,2018,2018-01-16 10:39:00-05:00,-1,,NEW_FVG,3,3,ENTRY_ON_NEW_FVG,True,True,,,,,
seg000_NQH8::EP-12871-ENTRY_ON_NEW_FVG,2018,2018-01-16 10:57:00-05:00,-1,,NEW_FVG,3,3,ENTRY_ON_NEW_FVG,True,True,,,,,
seg000_NQH8::EP-12887-ENTRY_ON_NEW_FVG,2018,2018-01-16 10:56:00-05:00,-1,,NEW_FVG,3,1,ENTRY_ON_NEW_FVG,True,True,,,,,
seg000_NQH8::EP-12887-ENTRY_ON_NEW_IFVG,2018,2018-01-16 10:56:00-05:00,-1,,NEW_IFVG,3,1,ENTRY_ON_NEW_IFVG,True,True,,,,,
seg000_NQH8::EP-12893-ENTRY_ON_TAP,2018,2018-01-16 10:55:00-05:00,1,,TAP_ONLY,1,1,ENTRY_ON_TAP,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-12896-ENTRY_ON_TAP,2018,2018-01-16 10:59:00-05:00,-1,,TAP_ONLY,1,1,ENTRY_ON_TAP,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-12896-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2018,2018-01-16 11:00:00-05:00,-1,,CLOSE_BACK_OUTSIDE,1,1,ENTRY_ON_FIRST_CLOSE_OUTSIDE,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-12896-ENTRY_ON_MINIMAL_WICK_REJECTION,2018,2018-01-16 11:00:00-05:00,-1,,MINIMAL_WICK_REJECTION,1,1,ENTRY_ON_MINIMAL_WICK_REJECTION,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-12897-ENTRY_ON_TAP,2018,2018-01-16 11:00:00-05:00,-1,,TAP_ONLY,1,1,ENTRY_ON_TAP,True,True,,,,,
seg000_NQH8::EP-12911-ENTRY_ON_TAP,2018,2018-01-16 11:09:00-05:00,1,,TAP_ONLY,3,3,ENTRY_ON_TAP,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-12911-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2018,2018-01-16 11:12:00-05:00,1,,CLOSE_BACK_OUTSIDE,3,3,ENTRY_ON_FIRST_CLOSE_OUTSIDE,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-12911-ENTRY_ON_MINIMAL_WICK_REJECTION,2018,2018-01-16 11:12:00-05:00,1,,MINIMAL_WICK_REJECTION,3,3,ENTRY_ON_MINIMAL_WICK_REJECTION,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-12913-ENTRY_ON_TAP,2018,2018-01-16 11:09:00-05:00,1,,TAP_ONLY,3,1,ENTRY_ON_TAP,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-14262-ENTRY_ON_TAP,2018,2018-01-17 09:31:00-05:00,1,,TAP_ONLY,5,1,ENTRY_ON_TAP,True,True,,,,,
seg000_NQH8::EP-14263-ENTRY_ON_TAP,2018,2018-01-17 09:31:00-05:00,1,,TAP_ONLY,3,1,ENTRY_ON_TAP,True,True,,,,,
seg000_NQH8::EP-14273-ENTRY_ON_TAP,2018,2018-01-17 09:36:00-05:00,1,,TAP_ONLY,3,3,ENTRY_ON_TAP,True,True,,,,,
seg000_NQH8::EP-14277-ENTRY_ON_TAP,2018,2018-01-17 09:36:00-05:00,1,,TAP_ONLY,3,1,ENTRY_ON_TAP,True,True,,,,,
seg000_NQH8::EP-14279-ENTRY_ON_IFVG_RETEST,2018,2018-01-17 09:40:00-05:00,-1,,IFVG_RETEST,5,5,ENTRY_ON_IFVG_RETEST,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-14280-ENTRY_ON_IFVG_RETEST,2018,2018-01-17 09:40:00-05:00,-1,,IFVG_RETEST,5,5,ENTRY_ON_IFVG_RETEST,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-14281-ENTRY_ON_IFVG_RETEST,2018,2018-01-17 09:37:00-05:00,-1,,IFVG_RETEST,5,1,ENTRY_ON_IFVG_RETEST,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-14281-ENTRY_ON_DELAYED_DISPLACEMENT,2018,2018-01-17 09:41:00-05:00,-1,,DELAYED_DISPLACEMENT,5,1,ENTRY_ON_DELAYED_DISPLACEMENT,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-14283-ENTRY_ON_DELAYED_DISPLACEMENT,2018,2018-01-17 09:48:00-05:00,-1,,DELAYED_DISPLACEMENT,3,3,ENTRY_ON_DELAYED_DISPLACEMENT,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-14286-ENTRY_ON_IFVG_RETEST,2018,2018-01-17 09:38:00-05:00,-1,,IFVG_RETEST,5,1,ENTRY_ON_IFVG_RETEST,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-14286-ENTRY_ON_DELAYED_DISPLACEMENT,2018,2018-01-17 09:41:00-05:00,-1,,DELAYED_DISPLACEMENT,5,1,ENTRY_ON_DELAYED_DISPLACEMENT,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-14288-ENTRY_ON_TAP,2018,2018-01-17 09:42:00-05:00,1,,TAP_ONLY,3,3,ENTRY_ON_TAP,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-14289-ENTRY_ON_TAP,2018,2018-01-17 09:41:00-05:00,-1,,TAP_ONLY,5,1,ENTRY_ON_TAP,True,True,,,,,
seg000_NQH8::EP-14290-ENTRY_ON_TAP,2018,2018-01-17 09:41:00-05:00,1,,TAP_ONLY,5,1,ENTRY_ON_TAP,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-14290-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2018,2018-01-17 09:42:00-05:00,1,,CLOSE_BACK_OUTSIDE,5,1,ENTRY_ON_FIRST_CLOSE_OUTSIDE,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-14290-ENTRY_ON_MINIMAL_WICK_REJECTION,2018,2018-01-17 09:42:00-05:00,1,,MINIMAL_WICK_REJECTION,5,1,ENTRY_ON_MINIMAL_WICK_REJECTION,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-14290-ENTRY_ON_STRONG_REJECTION,2018,2018-01-17 09:43:00-05:00,1,,STRONG_REJECTION_DEPARTURE,5,1,ENTRY_ON_STRONG_REJECTION,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-14290-ENTRY_ON_DELAYED_DISPLACEMENT,2018,2018-01-17 09:43:00-05:00,1,,DELAYED_DISPLACEMENT,5,1,ENTRY_ON_DELAYED_DISPLACEMENT,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-14291-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2018,2018-01-17 09:42:00-05:00,1,,CLOSE_BACK_OUTSIDE,1,1,ENTRY_ON_FIRST_CLOSE_OUTSIDE,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-14291-ENTRY_ON_MINIMAL_WICK_REJECTION,2018,2018-01-17 09:42:00-05:00,1,,MINIMAL_WICK_REJECTION,1,1,ENTRY_ON_MINIMAL_WICK_REJECTION,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-14291-ENTRY_ON_STRONG_REJECTION,2018,2018-01-17 09:43:00-05:00,1,,STRONG_REJECTION_DEPARTURE,1,1,ENTRY_ON_STRONG_REJECTION,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-14291-ENTRY_ON_DELAYED_DISPLACEMENT,2018,2018-01-17 09:43:00-05:00,1,,DELAYED_DISPLACEMENT,1,1,ENTRY_ON_DELAYED_DISPLACEMENT,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-14292-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2018,2018-01-17 09:42:00-05:00,1,,CLOSE_BACK_OUTSIDE,1,1,ENTRY_ON_FIRST_CLOSE_OUTSIDE,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-14292-ENTRY_ON_MINIMAL_WICK_REJECTION,2018,2018-01-17 09:42:00-05:00,1,,MINIMAL_WICK_REJECTION,1,1,ENTRY_ON_MINIMAL_WICK_REJECTION,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-14292-ENTRY_ON_STRONG_REJECTION,2018,2018-01-17 09:43:00-05:00,1,,STRONG_REJECTION_DEPARTURE,1,1,ENTRY_ON_STRONG_REJECTION,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-14292-ENTRY_ON_DELAYED_DISPLACEMENT,2018,2018-01-17 09:43:00-05:00,1,,DELAYED_DISPLACEMENT,1,1,ENTRY_ON_DELAYED_DISPLACEMENT,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-14295-ENTRY_ON_TAP,2018,2018-01-17 09:42:00-05:00,1,,TAP_ONLY,3,1,ENTRY_ON_TAP,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-14295-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2018,2018-01-17 09:43:00-05:00,1,,CLOSE_BACK_OUTSIDE,3,1,ENTRY_ON_FIRST_CLOSE_OUTSIDE,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-14295-ENTRY_ON_MINIMAL_WICK_REJECTION,2018,2018-01-17 09:43:00-05:00,1,,MINIMAL_WICK_REJECTION,3,1,ENTRY_ON_MINIMAL_WICK_REJECTION,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-14295-ENTRY_ON_STRONG_REJECTION,2018,2018-01-17 09:43:00-05:00,1,,STRONG_REJECTION_DEPARTURE,3,1,ENTRY_ON_STRONG_REJECTION,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-14295-ENTRY_ON_IMMEDIATE_DISPLACEMENT,2018,2018-01-17 09:43:00-05:00,1,,IMMEDIATE_DISPLACEMENT,3,1,ENTRY_ON_IMMEDIATE_DISPLACEMENT,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-14297-ENTRY_ON_TAP,2018,2018-01-17 09:43:00-05:00,1,,TAP_ONLY,3,1,ENTRY_ON_TAP,True,True,,,,,
seg000_NQH8::EP-14299-ENTRY_ON_TAP,2018,2018-01-17 09:44:00-05:00,1,,TAP_ONLY,1,1,ENTRY_ON_TAP,True,True,,,,,
seg000_NQH8::EP-14301-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2018,2018-01-17 09:47:00-05:00,1,,CLOSE_BACK_OUTSIDE,3,1,ENTRY_ON_FIRST_CLOSE_OUTSIDE,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-14301-ENTRY_ON_MINIMAL_WICK_REJECTION,2018,2018-01-17 09:47:00-05:00,1,,MINIMAL_WICK_REJECTION,3,1,ENTRY_ON_MINIMAL_WICK_REJECTION,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-14301-ENTRY_ON_IMMEDIATE_DISPLACEMENT,2018,2018-01-17 09:47:00-05:00,1,,IMMEDIATE_DISPLACEMENT,3,1,ENTRY_ON_IMMEDIATE_DISPLACEMENT,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-14303-ENTRY_ON_TAP,2018,2018-01-17 09:50:00-05:00,1,,TAP_ONLY,5,5,ENTRY_ON_TAP,True,True,,,,,
seg000_NQH8::EP-14306-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2018,2018-01-17 09:50:00-05:00,1,,CLOSE_BACK_OUTSIDE,3,1,ENTRY_ON_FIRST_CLOSE_OUTSIDE,True,True,,,,,
seg000_NQH8::EP-14306-ENTRY_ON_IMMEDIATE_DISPLACEMENT,2018,2018-01-17 09:50:00-05:00,1,,IMMEDIATE_DISPLACEMENT,3,1,ENTRY_ON_IMMEDIATE_DISPLACEMENT,True,True,,,,,
seg000_NQH8::EP-14318-ENTRY_ON_TAP,2018,2018-01-17 10:03:00-05:00,-1,,TAP_ONLY,3,3,ENTRY_ON_TAP,True,True,,,,,
seg000_NQH8::EP-14342-ENTRY_ON_DELAYED_DISPLACEMENT,2018,2018-01-17 10:28:00-05:00,-1,,DELAYED_DISPLACEMENT,1,1,ENTRY_ON_DELAYED_DISPLACEMENT,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-14343-ENTRY_ON_TAP,2018,2018-01-17 10:28:00-05:00,-1,,TAP_ONLY,1,1,ENTRY_ON_TAP,True,True,,,,,
seg000_NQH8::EP-14351-ENTRY_ON_TAP,2018,2018-01-17 10:32:00-05:00,-1,,TAP_ONLY,3,1,ENTRY_ON_TAP,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-15741-ENTRY_ON_FIRST_CLOSE_OUTSIDE,2018,2018-01-18 09:36:00-05:00,-1,,CLOSE_BACK_OUTSIDE,3,3,ENTRY_ON_FIRST_CLOSE_OUTSIDE,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-15741-ENTRY_ON_MINIMAL_WICK_REJECTION,2018,2018-01-18 09:36:00-05:00,-1,,MINIMAL_WICK_REJECTION,3,3,ENTRY_ON_MINIMAL_WICK_REJECTION,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-15755-ENTRY_ON_TAP,2018,2018-01-18 09:40:00-05:00,-1,,TAP_ONLY,5,5,ENTRY_ON_TAP,True,True,,,,,
seg000_NQH8::EP-15756-ENTRY_ON_TAP,2018,2018-01-18 09:39:00-05:00,-1,,TAP_ONLY,3,3,ENTRY_ON_TAP,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-15757-ENTRY_ON_TAP,2018,2018-01-18 09:39:00-05:00,-1,,TAP_ONLY,3,3,ENTRY_ON_TAP,True,False,NOT_IN_NEW_FILTERED,,,,
seg000_NQH8::EP-15761-ENTRY_ON_TAP,2018,2018-01-18 09:40:00-05:00,-1,,TAP_ONLY,3,1,ENTRY_ON_TAP,True,True,,,,,
