episode_id,variant_id,entry_variant,direction,entry_ts,exit_ts,exit_type,ep,sl,risk,tp_pts,exit_price,pts,r,context_family,context_tf,trigger_tf,context_id,context_zone_lo,context_zone_hi,contract
EP-21734,EP-21734-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,-1,2020-07-07 09:38:00-04:00,2020-07-07 09:38:00-04:00,TARGET,10592.25,10606.020895864256,6.426418069986088,9.639627104979132,10582.61037289502,4.498492648990201,0.6999999999999905,rb,3,1,RB2-039817,10611.25,10617.5,NQU0
EP-21734,EP-21734-ENTRY_ON_IMMEDIATE_DISPLACEMENT,ENTRY_ON_IMMEDIATE_DISPLACEMENT,-1,2020-07-07 09:38:00-04:00,2020-07-07 09:38:00-04:00,TARGET,10592.25,10606.020895864256,6.426418069986088,9.639627104979132,10582.61037289502,4.498492648990201,0.6999999999999905,rb,3,1,RB2-039817,10611.25,10617.5,NQU0
EP-23056,EP-23056-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,1,2020-07-08 09:45:00-04:00,2020-07-08 09:47:00-04:00,TARGET,10607.0,10592.19644865335,6.9083239617698595,10.36248594265479,10617.362485942655,4.835826773239022,0.7000000000000175,rb,3,1,RB2-040026,10592.5,10597.75,NQU0
EP-24294,EP-24294-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,-1,2020-07-09 09:48:00-04:00,2020-07-09 09:48:00-04:00,TARGET,10705.75,10724.593857205122,8.793800029057266,13.190700043585899,10692.559299956414,6.1556600203403775,0.7000000000000332,rb,5,1,RB2-051545,10706.75,10721.75,NQU0
EP-24294,EP-24294-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,-1,2020-07-09 09:48:00-04:00,2020-07-09 09:48:00-04:00,TARGET,10705.75,10724.593857205122,8.793800029057266,13.190700043585899,10692.559299956414,6.1556600203403775,0.7000000000000332,rb,5,1,RB2-051545,10706.75,10721.75,NQU0
EP-24326,EP-24326-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2020-07-09 10:16:00-04:00,2020-07-09 10:17:00-04:00,STOP,10706.25,10685.967851590902,9.465002590912142,14.197503886368214,10685.967851590902,-9.465002590912142,-1.0,rb,3,1,RB2-040215,10689.75,10705.75,NQU0
EP-24335,EP-24335-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2020-07-09 10:22:00-04:00,2020-07-09 10:27:00-04:00,TARGET,10707.25,10684.730987516501,10.508872492299556,15.763308738449334,10723.01330873845,7.3562107446097205,0.700000000000003,rb,1,1,RB2-011262,10679.5,10686.0,NQU0
EP-24346,EP-24346-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2020-07-09 10:29:00-04:00,2020-07-09 10:32:00-04:00,TARGET,10705.5,10682.427644996646,10.767099001565665,16.150648502348496,10721.65064850235,7.536969301096139,0.7000000000000162,rb,3,1,RB2-040220,10699.5,10708.0,NQU0
EP-25554,EP-25554-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2020-07-10 09:43:00-04:00,2020-07-10 09:52:00-04:00,TARGET,10681.0,10704.850478677638,11.13022338289722,16.69533507434583,10664.304664925654,7.791156368027855,0.6999999999999821,rb,3,1,RB2-040411,10690.5,10702.5,NQU0
EP-26778,EP-26778-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2020-07-13 10:22:00-04:00,2020-07-13 10:41:00-04:00,STOP,10985.5,11006.481610099667,9.791418046511502,14.687127069767254,11006.481610099667,-9.791418046511502,-1.0,rb,5,1,RB2-051796,10981.0,10987.25,NQU0
EP-29425,EP-29425-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2020-07-15 09:49:00-04:00,2020-07-15 09:54:00-04:00,STOP,10739.25,10708.228560856916,14.476671600105595,21.71500740015839,10708.228560856916,-14.476671600105595,-1.0,rb,3,1,RB2-041028,10726.25,10738.75,NQU0
EP-29430,EP-29430-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2020-07-15 09:57:00-04:00,2020-07-15 10:22:00-04:00,STOP,10707.75,10741.062633114301,15.545895453340817,23.318843180011225,10741.062633114301,-15.545895453340817,-1.0,rb,1,1,RB2-013534,10729.5,10740.5,NQU0
EP-31957,EP-31957-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,1,2020-07-17 10:06:00-04:00,2020-07-17 10:19:00-04:00,STOP,10604.75,10580.22683955345,11.444141541722843,17.166212312584264,10580.22683955345,-11.444141541722843,-1.0,rb,3,3,RB2-041447,10585.25,10594.0,NQU0
EP-34337,EP-34337-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2020-07-21 09:34:00-04:00,2020-07-21 09:35:00-04:00,TARGET,10980.0,10996.296712521176,7.605132509882338,11.407698764823508,10968.592301235176,5.323592756917705,0.700000000000009,rb,1,1,RB2-015779,10986.5,10991.25,NQU0
EP-34353,EP-34353-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2020-07-21 09:49:00-04:00,2020-07-21 10:10:00-04:00,TARGET,10933.0,10961.185197988998,13.153092394865677,19.729638592298514,10913.270361407702,9.207164676405943,0.6999999999999977,rb,5,1,RB2-052564,10932.25,10941.0,NQU0
EP-35635,EP-35635-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,1,2020-07-22 09:43:00-04:00,2020-07-22 09:50:00-04:00,TARGET,10854.5,10830.41629963104,11.239060172180722,16.858590258271082,10871.35859025827,7.867342120526274,0.6999999999999794,rb,5,1,RB2-052684,10825.0,10850.5,NQU0
EP-38175,EP-38175-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,1,2020-07-24 10:00:00-04:00,2020-07-24 10:05:00-04:00,TARGET,10382.0,10345.355582889377,17.100727984957743,25.651091977436614,10407.651091977437,11.970509589470602,0.7000000000000106,rb,3,3,RB2-042475,10334.25,10345.5,NQU0
EP-39312,EP-39312-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2020-07-27 09:33:00-04:00,2020-07-27 09:33:00-04:00,TARGET,10527.5,10514.16625111258,6.222416147463069,9.333624221194604,10536.833624221195,4.35569130322431,0.7000000000000259,rb,3,3,RB2-042618,10520.25,10521.5,NQU0
EP-39315,EP-39315-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2020-07-27 09:33:00-04:00,2020-07-27 09:33:00-04:00,TARGET,10527.5,10514.16625111258,6.222416147463069,9.333624221194604,10536.833624221195,4.35569130322431,0.7000000000000259,rb,3,1,RB2-042618,10520.25,10521.5,NQU0
EP-40637,EP-40637-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,-1,2020-07-28 09:33:00-04:00,2020-07-28 09:33:00-04:00,TARGET,10606.25,10621.197399645655,6.975453167972252,10.463179751958378,10595.786820248042,4.882817217580678,0.7000000000000146,rb,3,3,RB2-042864,10632.75,10635.5,NQU0
EP-40655,EP-40655-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2020-07-28 09:35:00-04:00,2020-07-28 09:35:00-04:00,TARGET,10612.0,10595.445815752018,7.725285982391183,11.587928973586774,10623.587928973588,5.4077001876736865,0.6999999999999816,rb,1,1,RB2-018639,10595.5,10601.75,NQU0
EP-40655,EP-40655-ENTRY_ON_DELAYED_DISPLACEMENT,ENTRY_ON_DELAYED_DISPLACEMENT,1,2020-07-28 09:37:00-04:00,2020-07-28 09:37:00-04:00,STOP,10617.5,10598.990229595665,8.637892855355792,12.956839283033688,10598.990229595665,-8.637892855355792,-1.0,rb,1,1,RB2-018639,10595.5,10601.75,NQU0
EP-40659,EP-40659-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,1,2020-07-28 09:45:00-04:00,2020-07-28 09:46:00-04:00,TARGET,10613.0,10590.980866495553,10.275595635408479,15.413393453112718,10628.413393453113,7.1929169447857255,0.6999999999999796,rb,3,3,RB2-042868,10579.0,10590.75,NQU0
EP-44378,EP-44378-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2020-07-31 09:52:00-04:00,2020-07-31 09:54:00-04:00,TARGET,10824.25,10854.54574818969,14.138015821855554,21.20702373278333,10803.042976267217,9.896611075298999,0.700000000000008,rb,5,1,RB2-053555,10824.5,10843.0,NQU0
EP-45586,EP-45586-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2020-08-03 09:35:00-04:00,2020-08-03 09:39:00-04:00,TARGET,11015.75,11030.38566720739,6.8299780301155115,10.244967045173267,11005.505032954827,4.780984621080745,0.6999999999999835,rb,1,1,RB2-020894,11017.0,11024.0,NQU0
EP-47966,EP-47966-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2020-08-05 09:35:00-04:00,2020-08-05 09:35:00-04:00,TARGET,11072.25,11060.080395125793,5.679148941296844,8.518723411945265,11080.768723411946,3.975404258907985,0.7000000000000343,rb,1,1,RB2-021987,11066.0,11070.25,NQU0
EP-47970,EP-47970-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,-1,2020-08-05 09:38:00-04:00,2020-08-05 09:40:00-04:00,TARGET,11084.5,11099.437330290297,6.97075413547155,10.456131203207324,11074.043868796793,4.879527894829877,0.6999999999999702,rb,3,1,RB2-044032,11086.25,11092.5,NQU0
EP-47969,EP-47969-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2020-08-05 09:40:00-04:00,2020-08-05 09:49:00-04:00,TARGET,11080.25,11064.374706333094,7.40847037788967,11.112705566834505,11091.362705566835,5.185929264522863,0.7000000000000127,rb,5,5,RB2-053932,11064.5,11072.5,NQU0
EP-49198,EP-49198-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2020-08-06 10:44:00-04:00,2020-08-06 10:50:00-04:00,STOP,11103.0,11086.70031748817,7.606518505520866,11.4097777582813,11086.70031748817,-7.606518505520866,-1.0,rb,5,1,RB2-054047,11089.5,11096.75,NQU0
EP-49209,EP-49209-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2020-08-06 10:57:00-04:00,2020-08-06 10:59:00-04:00,TARGET,11103.5,11087.372416623366,7.52620557576216,11.28930836364324,11114.789308363643,5.268343903033252,0.6999999999999655,rb,1,1,RB2-022601,11095.25,11098.0,NQU0
EP-49261,EP-49261-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2020-08-06 11:47:00-04:00,2020-08-06 12:08:00-04:00,STOP,11128.75,11144.177239349796,7.199378363237873,10.79906754485681,11144.177239349796,-7.199378363237873,-1.0,rb,3,1,RB2-044245,11128.0,11130.25,NQU0
EP-51474,EP-51474-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,-1,2020-08-10 09:37:00-04:00,2020-08-10 09:40:00-04:00,STOP,11131.25,11142.061598489267,5.04541262832467,7.568118942487006,11142.061598489267,-5.04541262832467,-1.0,rb,5,1,RB2-054284,11137.75,11144.0,NQU0
EP-52709,EP-52709-ENTRY_ON_DELAYED_DISPLACEMENT,ENTRY_ON_DELAYED_DISPLACEMENT,-1,2020-08-11 09:57:00-04:00,2020-08-11 10:03:00-04:00,TARGET,10997.75,11029.125157057222,14.641739960037054,21.96260994005558,10975.787390059944,10.249217972025967,0.700000000000002,rb,1,1,RB2-024279,11020.5,11028.0,NQU0
EP-55206,EP-55206-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,-1,2020-08-13 09:48:00-04:00,2020-08-13 09:48:00-04:00,TARGET,11210.5,11231.906386662884,9.989647109345594,14.98447066401839,11195.515529335982,6.9927529765417376,0.6999999999999822,rb,3,1,RB2-045235,11213.75,11229.5,NQU0
EP-55206,EP-55206-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,-1,2020-08-13 09:48:00-04:00,2020-08-13 09:48:00-04:00,TARGET,11210.5,11231.906386662884,9.989647109345594,14.98447066401839,11195.515529335982,6.9927529765417376,0.6999999999999822,rb,3,1,RB2-045235,11213.75,11229.5,NQU0
EP-55206,EP-55206-ENTRY_ON_DELAYED_DISPLACEMENT,ENTRY_ON_DELAYED_DISPLACEMENT,-1,2020-08-13 09:48:00-04:00,2020-08-13 09:48:00-04:00,TARGET,11210.5,11231.906386662884,9.989647109345594,14.98447066401839,11195.515529335982,6.9927529765417376,0.6999999999999822,rb,3,1,RB2-045235,11213.75,11229.5,NQU0
EP-55207,EP-55207-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,-1,2020-08-13 09:48:00-04:00,2020-08-13 09:48:00-04:00,TARGET,11210.5,11231.906386662884,9.989647109345594,14.98447066401839,11195.515529335982,6.9927529765417376,0.6999999999999822,rb,3,3,RB2-045235,11213.75,11229.5,NQU0
EP-55207,EP-55207-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,-1,2020-08-13 09:48:00-04:00,2020-08-13 09:48:00-04:00,TARGET,11210.5,11231.906386662884,9.989647109345594,14.98447066401839,11195.515529335982,6.9927529765417376,0.6999999999999822,rb,3,3,RB2-045235,11213.75,11229.5,NQU0
EP-55207,EP-55207-ENTRY_ON_IMMEDIATE_DISPLACEMENT,ENTRY_ON_IMMEDIATE_DISPLACEMENT,-1,2020-08-13 09:48:00-04:00,2020-08-13 09:48:00-04:00,TARGET,11210.5,11231.906386662884,9.989647109345594,14.98447066401839,11195.515529335982,6.9927529765417376,0.6999999999999822,rb,3,3,RB2-045235,11213.75,11229.5,NQU0
EP-57497,EP-57497-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2020-08-17 09:45:00-04:00,2020-08-17 09:51:00-04:00,STOP,11242.5,11256.439562764042,6.505129289886619,9.757693934829929,11256.439562764042,-6.505129289886619,-1.0,rb,1,1,RB2-026520,11247.25,11251.0,NQU0
EP-58650,EP-58650-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,1,2020-08-18 10:05:00-04:00,2020-08-18 10:07:00-04:00,STOP,11343.75,11325.048240823418,8.727487615738358,13.091231423607537,11325.048240823418,-8.727487615738358,-1.0,rb,1,1,RB2-027074,11336.25,11338.75,NQU0
EP-59741,EP-59741-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,1,2020-08-19 09:35:00-04:00,2020-08-19 09:35:00-04:00,TARGET,11394.75,11383.336986527496,5.3260729538347595,7.989109430752139,11402.739109430751,3.7282510676841096,0.6999999999999583,rb,5,5,RB2-055142,11379.5,11381.0,NQU0
EP-59750,EP-59750-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,1,2020-08-19 09:35:00-04:00,2020-08-19 09:35:00-04:00,TARGET,11394.75,11383.336986527496,5.3260729538347595,7.989109430752139,11402.739109430751,3.7282510676841096,0.6999999999999583,rb,5,5,RB2-055143,11385.0,11389.0,NQU0
EP-59750,EP-59750-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,1,2020-08-19 09:35:00-04:00,2020-08-19 09:35:00-04:00,TARGET,11394.75,11383.336986527496,5.3260729538347595,7.989109430752139,11402.739109430751,3.7282510676841096,0.6999999999999583,rb,5,5,RB2-055143,11385.0,11389.0,NQU0
EP-59759,EP-59759-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2020-08-19 09:39:00-04:00,2020-08-19 09:40:00-04:00,TARGET,11403.5,11417.696866677737,6.625204449610801,9.937806674416201,11393.562193325584,4.637643114727541,0.6999999999999971,rb,3,3,RB2-045971,11401.75,11407.75,NQU0
EP-64490,EP-64490-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2020-08-25 09:51:00-04:00,2020-08-25 09:59:00-04:00,TARGET,11598.25,11572.794692048947,11.879143710491965,17.818715565737946,11616.068715565738,8.315400597344663,0.7000000000000243,rb,5,1,RB2-055619,11585.0,11602.25,NQU0
EP-65715,EP-65715-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2020-08-26 09:41:00-04:00,2020-08-26 09:46:00-04:00,STOP,11776.25,11790.029228762716,6.430306755934073,9.64546013390111,11790.029228762716,-6.430306755934073,-1.0,rb,1,1,RB2-030290,11779.5,11783.25,NQU0
EP-67010,EP-67010-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2020-08-27 10:19:00-04:00,2020-08-27 10:34:00-04:00,STOP,11961.25,12001.30462809972,18.69215977986917,28.03823966980375,12001.30462809972,-18.69215977986917,-1.0,rb,3,1,RB2-047176,11955.75,11961.5,NQU0
EP-69405,EP-69405-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2020-08-31 09:35:00-04:00,2020-08-31 09:36:00-04:00,TARGET,12011.75,12030.874469584012,8.92475247253948,13.387128708809218,11998.36287129119,6.247326730777909,0.7000000000000306,rb,1,1,RB2-031963,12034.75,12037.5,NQU0
EP-69405,EP-69405-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,-1,2020-08-31 09:43:00-04:00,2020-08-31 10:19:00-04:00,STOP,12025.0,12049.883950237849,11.612510110995968,17.41876516649395,12049.883950237849,-11.612510110995968,-1.0,rb,1,1,RB2-031963,12034.75,12037.5,NQU0
EP-70669,EP-70669-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2020-09-01 09:36:00-04:00,2020-09-01 09:37:00-04:00,TARGET,12154.25,12132.294279326261,10.24600298107797,15.369004471616954,12169.619004471617,7.1722020867544005,0.6999999999999826,rb,5,1,RB2-056259,12126.0,12144.75,NQU0
EP-70673,EP-70673-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2020-09-01 09:40:00-04:00,2020-09-01 09:40:00-04:00,TARGET,12164.0,12140.49409237669,10.969423557544369,16.454135336316554,12180.454135336317,7.67859649028081,0.6999999999999774,rb,1,1,RB2-032531,12155.0,12163.5,NQU0
EP-70784,EP-70784-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2020-09-01 11:24:00-04:00,2020-09-01 11:29:00-04:00,TARGET,12211.5,12187.880232384257,11.022558220679663,16.533837331019495,12228.033837331019,7.715790754475611,0.6999999999999861,rb,3,3,RB2-047789,12200.0,12207.5,NQU0
EP-71856,EP-71856-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2020-09-02 09:42:00-04:00,2020-09-02 09:44:00-04:00,TARGET,12382.0,12360.715881880502,9.932588455765774,14.898882683648662,12396.898882683648,6.952811919036042,0.7,rb,3,3,RB2-047984,12368.25,12381.0,NQU0
EP-71862,EP-71862-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2020-09-02 09:50:00-04:00,2020-09-02 09:51:00-04:00,STOP,12377.5,12353.030904880527,11.418911055754297,17.128366583631447,12353.030904880527,-11.418911055754297,-1.0,rb,5,5,RB2-056386,12358.5,12372.25,NQU0
EP-71879,EP-71879-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2020-09-02 10:03:00-04:00,2020-09-02 10:07:00-04:00,STOP,12301.0,12259.815281507354,19.21953529656834,28.829302944852508,12259.815281507354,-19.21953529656834,-1.0,rb,1,1,RB2-033085,12276.5,12291.25,NQU0
EP-71889,EP-71889-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2020-09-02 10:17:00-04:00,2020-09-02 10:39:00-04:00,TARGET,12327.25,12369.408204685118,19.673828853054886,29.51074327958233,12297.739256720417,13.771680197138258,0.6999999999999917,rb,3,1,RB2-047986,12324.0,12336.5,NQU0
EP-73039,EP-73039-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2020-09-03 09:33:00-04:00,2020-09-03 09:33:00-04:00,TARGET,12220.25,12241.671218106623,9.996568449757325,14.994852674635986,12205.255147325364,6.997597914830008,0.6999999999999881,rb,3,3,RB2-048176,12231.25,12235.0,NQU0
EP-73044,EP-73044-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,1,2020-09-03 09:38:00-04:00,2020-09-03 09:42:00-04:00,STOP,12197.75,12165.826172516672,14.897786158886369,22.346679238329553,12165.826172516672,-14.897786158886369,-1.0,rb,3,1,RB2-048178,12166.75,12187.25,NQU0
EP-73053,EP-73053-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2020-09-03 09:50:00-04:00,2020-09-03 10:03:00-04:00,TARGET,12178.75,12138.172661733268,18.93609119114131,28.404136786711963,12207.154136786712,13.255263833798676,0.6999999999999873,rb,5,5,RB2-056504,12133.0,12157.75,NQU0
EP-73059,EP-73059-ENTRY_ON_DELAYED_DISPLACEMENT,ENTRY_ON_DELAYED_DISPLACEMENT,1,2020-09-03 10:03:00-04:00,2020-09-03 10:07:00-04:00,STOP,12205.5,12164.193295289806,19.276462198090947,28.91469329713642,12164.193295289806,-19.276462198090947,-1.0,rb,3,3,RB2-048181,12162.75,12171.0,NQU0
EP-76681,EP-76681-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2020-09-08 09:45:00-04:00,2020-09-08 09:45:00-04:00,TARGET,11157.75,11097.33405468453,28.194107813885502,42.291161720828256,11200.041161720828,19.73587546971957,0.6999999999999901,rb,5,5,RB2-056859,11140.5,11158.25,NQU0
EP-77957,EP-77957-ENTRY_ON_STRONG_REJECTION,ENTRY_ON_STRONG_REJECTION,1,2020-09-09 09:30:00-04:00,2020-09-09 09:30:00-04:00,TARGET,11292.25,11273.923682390881,8.552281550922023,12.828422326383034,11305.078422326384,5.986597085645412,0.6999999999999995,rb,1,1,RB2-035918,11271.0,11272.0,NQU0
EP-77989,EP-77989-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2020-09-09 09:47:00-04:00,2020-09-09 09:48:00-04:00,TARGET,11263.25,11303.243058490814,18.66342729571344,27.99514094357016,11235.25485905643,13.06439910699948,0.7000000000000038,rb,1,1,RB2-035929,11261.75,11277.0,NQU0
EP-78062,EP-78062-ENTRY_ON_DELAYED_DISPLACEMENT,ENTRY_ON_DELAYED_DISPLACEMENT,-1,2020-09-09 11:18:00-04:00,2020-09-09 11:23:00-04:00,STOP,11317.75,11354.527220243765,17.16270278042319,25.744054170634783,11354.527220243765,-17.16270278042319,-1.0,rb,1,1,RB2-035966,11347.75,11352.75,NQU0
EP-00596,EP-00596-ENTRY_ON_DELAYED_DISPLACEMENT,ENTRY_ON_DELAYED_DISPLACEMENT,-1,2020-09-10 11:57:00-04:00,2020-09-10 12:04:00-04:00,TARGET,11427.5,11458.842384654645,14.626446172167862,21.939669258251794,11405.560330741748,10.238512320517714,0.7000000000000144,rb,3,3,RB2-036819,11473.5,11483.75,NQZ0
EP-02844,EP-02844-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2020-09-14 09:38:00-04:00,2020-09-14 09:40:00-04:00,STOP,11216.75,11239.299277426358,10.522996132300305,15.784494198450457,11239.299277426358,-10.522996132300305,-1.0,rb,1,1,RB2-001375,11227.0,11233.25,NQZ0
EP-04126,EP-04126-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,-1,2020-09-15 09:45:00-04:00,2020-09-15 09:50:00-04:00,STOP,11430.5,11451.789904021856,9.935288543533302,14.902932815299952,11451.789904021856,-9.935288543533302,-1.0,rb,3,1,RB2-037381,11440.0,11447.0,NQZ0
EP-05401,EP-05401-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,1,2020-09-16 09:53:00-04:00,2020-09-16 09:56:00-04:00,TARGET,11427.75,11401.210333518482,12.385177691375281,18.57776653706292,11446.327766537062,8.669624383962848,0.7000000000000122,rb,3,1,RB2-037582,11395.5,11403.5,NQZ0
EP-06741,EP-06741-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2020-09-17 09:49:00-04:00,2020-09-17 09:50:00-04:00,TARGET,11007.25,10970.322721028888,17.232730186518733,25.849095279778098,11033.099095279778,12.062911130562915,0.6999999999999885,rb,1,1,RB2-003102,11002.25,11012.25,NQZ0
EP-08053,EP-08053-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2020-09-18 09:33:00-04:00,2020-09-18 09:36:00-04:00,STOP,11098.5,11078.67668505948,9.250880305576402,13.876320458364603,11078.67668505948,-9.250880305576402,-1.0,rb,3,3,RB2-037962,11089.5,11094.75,NQZ0
EP-08061,EP-08061-ENTRY_ON_TAP,ENTRY_ON_TAP,-1,2020-09-18 09:41:00-04:00,2020-09-18 09:45:00-04:00,TARGET,11086.75,11112.970601099361,12.236280513035387,18.35442076955308,11068.395579230448,8.565396359124826,0.7000000000000045,rb,5,1,RB2-050512,11085.25,11103.25,NQZ0
EP-09303,EP-09303-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2020-09-21 09:57:00-04:00,2020-09-21 10:04:00-04:00,STOP,10794.25,10747.882746039497,21.63805184823472,32.45707777235208,10747.882746039497,-21.63805184823472,-1.0,rb,3,3,RB2-038205,10758.75,10776.5,NQZ0
EP-10645,EP-10645-ENTRY_ON_NEW_FVG,ENTRY_ON_NEW_FVG,1,2020-09-22 10:12:00-04:00,2020-09-22 10:44:00-04:00,STOP,11034.5,11000.975442006013,15.644793730527795,23.467190595791692,11000.975442006013,-15.644793730527795,-1.0,rb,3,1,RB2-038428,10990.25,11005.75,NQZ0
EP-11918,EP-11918-ENTRY_ON_DELAYED_DISPLACEMENT,ENTRY_ON_DELAYED_DISPLACEMENT,1,2020-09-23 10:27:00-04:00,2020-09-23 10:45:00-04:00,TARGET,11070.25,11037.757778176363,15.163036851030396,22.744555276545594,11092.994555276546,10.614125795721131,0.6999999999999904,rb,3,3,RB2-038640,11040.5,11047.0,NQZ0
EP-14493,EP-14493-ENTRY_ON_FIRST_CLOSE_OUTSIDE,ENTRY_ON_FIRST_CLOSE_OUTSIDE,1,2020-09-25 09:36:00-04:00,2020-09-25 09:36:00-04:00,STOP,10882.0,10855.482828445643,12.374680058699889,18.562020088049834,10855.482828445643,-12.374680058699889,-1.0,rb,3,1,RB2-039041,10869.5,10875.0,NQZ0
EP-14493,EP-14493-ENTRY_ON_MINIMAL_WICK_REJECTION,ENTRY_ON_MINIMAL_WICK_REJECTION,1,2020-09-25 09:36:00-04:00,2020-09-25 09:36:00-04:00,STOP,10882.0,10855.482828445643,12.374680058699889,18.562020088049834,10855.482828445643,-12.374680058699889,-1.0,rb,3,1,RB2-039041,10869.5,10875.0,NQZ0
EP-14493,EP-14493-ENTRY_ON_STRONG_REJECTION,ENTRY_ON_STRONG_REJECTION,1,2020-09-25 09:36:00-04:00,2020-09-25 09:36:00-04:00,STOP,10882.0,10855.482828445643,12.374680058699889,18.562020088049834,10855.482828445643,-12.374680058699889,-1.0,rb,3,1,RB2-039041,10869.5,10875.0,NQZ0
EP-14494,EP-14494-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2020-09-25 09:36:00-04:00,2020-09-25 09:36:00-04:00,STOP,10882.0,10855.482828445643,12.374680058699889,18.562020088049834,10855.482828445643,-12.374680058699889,-1.0,rb,3,3,RB2-039040,10858.5,10862.5,NQZ0
EP-14495,EP-14495-ENTRY_ON_TAP,ENTRY_ON_TAP,1,2020-09-25 09:36:00-04:00,2020-09-25 09:36:00-04:00,STOP,10882.0,10855.482828445643,12.374680058699889,18.562020088049834,10855.482828445643,-12.374680058699889,-1.0,rb,3,1,RB2-039040,10858.5,10862.5,NQZ0
