id,timeframe,direction,source_seq,source_ts_et,source_open,source_high,source_low,source_close,relevant_wick_length,opposite_wick_length,real_body_length,body_was_zero,total_range,wick_body_ratio,wick_range_ratio,dominant_wick_ratio,atr_at_source_close,zone_lo,zone_hi,mfe_after_1,mfe_after_2,mfe_after_3,mfe_after_1_atr,mfe_after_2_atr,mfe_after_3_atr,confirming_candle_number,confirmed,rejection_reason,activation_ts_et,first_tap_ts_et,max_penetration_after_activation,deactivation_ts_et,deactivation_reason_final
RB2-001272,1,bullish,1806,2026-07-14 01:06:00-04:00,29513.5,29515.25,29509.5,29515.25,4.0,0.0,1.75,False,5.75,2.2857142857142856,0.6956521739130435,16.0,10.196873903155353,29509.5,29513.5,9.25,9.25,20.0,0.9071407656750222,0.9071407656750222,1.9613854392973455,3,True,,2026-07-14 01:09:00-04:00,,0.0,2026-07-14 09:09:00-04:00,EXPIRED_UNTOUCHED_8H
RB2-001274,1,bullish,1808,2026-07-14 01:08:00-04:00,29518.25,29519.5,29510.0,29517.5,7.5,1.25,0.75,False,9.5,10.0,0.7894736842105263,6.0,9.968222906292116,29510.0,29517.5,16.0,,,1.6051005430366652,,,1,True,,2026-07-14 01:09:00-04:00,,0.0,2026-07-14 09:09:00-04:00,EXPIRED_UNTOUCHED_8H
RB2-001279,1,bullish,1813,2026-07-14 01:13:00-04:00,29524.5,29533.5,29522.25,29532.75,2.25,0.75,8.25,False,11.25,0.2727272727272727,0.2,3.0,10.2418665540138,29522.25,29524.5,24.0,,,2.343322857550255,,,1,True,,2026-07-14 01:14:00-04:00,,0.0,2026-07-14 09:14:00-04:00,EXPIRED_UNTOUCHED_8H
RB2-001284,1,bullish,1819,2026-07-14 01:19:00-04:00,29537.75,29546.5,29534.75,29545.75,3.0,0.75,8.0,False,11.75,0.375,0.2553191489361702,4.0,10.749841478905582,29534.75,29537.75,18.75,,,1.7442117669170407,,,1,True,,2026-07-14 01:20:00-04:00,,0.0,2026-07-14 09:20:00-04:00,EXPIRED_UNTOUCHED_8H
RB2-001289,1,bullish,1825,2026-07-14 01:25:00-04:00,29586.25,29595.0,29580.75,29593.25,5.5,1.75,7.0,False,14.25,0.7857142857142857,0.38596491228070173,3.142857142857143,11.49922669191764,29580.75,29586.25,23.25,,,2.0218750897694298,,,1,True,,2026-07-14 01:26:00-04:00,2026-07-14 01:39:00-04:00,2.25,2026-07-14 01:41:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001291,1,bullish,1827,2026-07-14 01:27:00-04:00,29607.0,29610.0,29595.75,29606.5,10.75,3.0,0.5,False,14.25,21.5,0.7543859649122807,3.5833333333333335,12.226374035377964,29595.75,29606.5,1.25,1.25,20.25,0.10223799765842496,0.10223799765842496,1.6562555620664845,3,True,,2026-07-14 01:30:00-04:00,2026-07-14 01:34:00-04:00,0.5,2026-07-14 01:37:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001292,1,bullish,1829,2026-07-14 01:29:00-04:00,29600.5,29604.5,29595.5,29604.5,5.0,0.0,4.0,False,9.0,1.25,0.5555555555555556,20.0,11.831669448871818,29595.5,29600.5,26.25,,,2.218621819468005,,,1,True,,2026-07-14 01:30:00-04:00,2026-07-14 01:34:00-04:00,0.25,2026-07-14 01:37:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001293,1,bearish,1831,2026-07-14 01:31:00-04:00,29626.5,29631.25,29620.0,29620.0,4.75,0.0,6.5,False,11.25,0.7307692307692307,0.4222222222222222,19.0,12.481133351323148,29626.5,29631.25,8.5,8.5,28.5,0.6810278971259368,0.6810278971259368,2.283446478598729,3,True,,2026-07-14 01:34:00-04:00,2026-07-14 02:10:00-04:00,3.5,2026-07-14 02:13:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-001295,1,bearish,1833,2026-07-14 01:33:00-04:00,29623.5,29626.25,29621.0,29622.75,2.75,1.75,0.75,False,5.25,3.6666666666666665,0.5238095238095238,1.5714285714285714,11.717150695783733,29623.5,29626.25,25.5,,,2.176297007870339,,,1,True,,2026-07-14 01:34:00-04:00,2026-07-14 02:08:00-04:00,2.25,2026-07-14 02:10:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001297,1,bearish,1837,2026-07-14 01:37:00-04:00,29599.75,29605.25,29595.25,29595.25,5.5,0.0,4.5,False,10.0,1.2222222222222223,0.55,22.0,12.12019187375779,29599.75,29605.25,11.75,14.75,19.25,0.9694565995642926,1.2169774334956014,1.5882586843925646,3,True,,2026-07-14 01:40:00-04:00,2026-07-14 01:45:00-04:00,5.25,2026-07-14 02:01:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001299,1,bullish,1841,2026-07-14 01:41:00-04:00,29584.25,29584.5,29578.5,29580.25,1.75,0.25,4.0,False,6.0,0.4375,0.2916666666666667,7.0,11.745393849083618,29578.5,29580.25,11.75,16.75,18.75,1.0003921665782831,1.4260909608669141,1.5963704785823667,3,True,,2026-07-14 01:44:00-04:00,2026-07-14 02:47:00-04:00,1.75,2026-07-14 02:48:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001310,1,bullish,1859,2026-07-14 01:59:00-04:00,29599.25,29599.75,29590.5,29593.0,2.5,0.5,6.25,False,9.25,0.4,0.2702702702702703,5.0,10.64005403532156,29590.5,29593.0,10.25,17.5,,0.9633409723271418,1.6447284893390226,,2,True,,2026-07-14 02:01:00-04:00,2026-07-14 02:43:00-04:00,6.5,2026-07-14 02:45:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001311,1,bullish,1860,2026-07-14 02:00:00-04:00,29592.0,29603.25,29586.25,29601.5,5.75,1.75,9.5,False,17.0,0.6052631578947368,0.3382352941176471,3.2857142857142856,11.094335889941448,29586.25,29592.0,18.5,,,1.667517567840434,,,1,True,,2026-07-14 02:01:00-04:00,2026-07-14 02:45:00-04:00,2.25,2026-07-14 02:45:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001314,1,bullish,1864,2026-07-14 02:04:00-04:00,29601.5,29607.25,29597.75,29606.25,3.75,1.0,4.75,False,9.5,0.7894736842105263,0.39473684210526316,3.75,10.943365455867808,29597.75,29601.5,11.25,15.0,18.5,1.0280201319574662,1.3706935092766215,1.6905219947744998,3,True,,2026-07-14 02:07:00-04:00,2026-07-14 02:28:00-04:00,2.75,2026-07-14 02:28:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-001316,1,bullish,1867,2026-07-14 02:07:00-04:00,29612.0,29620.0,29609.25,29618.75,2.75,1.25,6.75,False,10.75,0.4074074074074074,0.2558139534883721,2.2,10.45711512629066,29609.25,29612.0,12.0,12.0,16.5,1.1475440267297345,1.1475440267297345,1.577873036753385,3,True,,2026-07-14 02:10:00-04:00,2026-07-14 02:12:00-04:00,2.5,2026-07-14 02:27:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-001321,1,bullish,1876,2026-07-14 02:16:00-04:00,29633.75,29636.0,29625.0,29627.5,2.5,2.25,6.25,False,11.0,0.4,0.22727272727272727,1.1111111111111112,10.695282083239492,29625.0,29627.5,7.0,10.5,22.25,0.654494191506146,0.9817412872592189,2.0803565372873924,3,True,,2026-07-14 02:19:00-04:00,2026-07-14 02:22:00-04:00,2.0,2026-07-14 02:23:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-001322,1,bullish,1877,2026-07-14 02:17:00-04:00,29628.0,29634.5,29621.0,29632.75,7.0,1.75,4.75,False,13.5,1.4736842105263157,0.5185185185185185,4.0,10.895619077293814,29621.0,29628.0,10.0,21.75,,0.9178000744207128,1.9962151618650503,,2,True,,2026-07-14 02:19:00-04:00,2026-07-14 02:22:00-04:00,5.25,2026-07-14 02:24:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001324,1,bearish,1879,2026-07-14 02:19:00-04:00,29637.25,29649.75,29635.25,29641.5,8.25,2.0,4.25,False,14.5,1.9411764705882353,0.5689655172413793,4.125,10.811783796238034,29641.5,29649.75,2.0,5.75,17.0,0.18498335128528015,0.5318271349451804,1.5723584859248814,3,True,,2026-07-14 02:22:00-04:00,2026-07-14 07:20:00-04:00,15.25,2026-07-14 07:24:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001325,1,bearish,1880,2026-07-14 02:20:00-04:00,29639.5,29649.0,29639.5,29646.5,2.5,0.0,7.0,False,9.5,0.35714285714285715,0.2631578947368421,10.0,10.718084953649603,29646.5,29649.0,10.75,22.0,,1.0029776817862905,2.052605488306827,,2,True,,2026-07-14 02:22:00-04:00,2026-07-14 07:21:00-04:00,16.0,2026-07-14 07:24:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001327,1,bearish,1884,2026-07-14 02:24:00-04:00,29626.75,29630.5,29615.75,29616.75,3.75,1.0,10.0,False,14.75,0.375,0.2542372881355932,3.75,11.286937066878027,29626.75,29630.5,14.0,17.0,,1.240371937669748,1.5061659243132655,,2,True,,2026-07-14 02:26:00-04:00,2026-07-14 02:31:00-04:00,3.75,2026-07-14 02:32:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001328,1,bearish,1885,2026-07-14 02:25:00-04:00,29615.25,29622.75,29612.75,29620.0,2.75,2.5,4.75,False,10.0,0.5789473684210527,0.275,1.1,11.195012990672453,29620.0,29622.75,10.25,13.25,25.0,0.9155862533201323,1.1835627177065124,2.233137203219835,3,True,,2026-07-14 02:28:00-04:00,2026-07-14 02:30:00-04:00,5.75,2026-07-14 02:31:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001329,1,bearish,1886,2026-07-14 02:26:00-04:00,29618.75,29622.5,29609.75,29609.75,3.75,0.0,9.0,False,12.75,0.4166666666666667,0.29411764705882354,15.0,11.306083491338708,29618.75,29622.5,12.0,23.75,,1.0613754983494403,2.1006390071499337,,2,True,,2026-07-14 02:28:00-04:00,2026-07-14 02:30:00-04:00,6.0,2026-07-14 02:31:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001331,1,bullish,1890,2026-07-14 02:30:00-04:00,29606.25,29623.0,29601.75,29622.5,4.5,0.5,16.25,False,21.25,0.27692307692307694,0.21176470588235294,9.0,11.94177037161924,29601.75,29606.25,22.25,,,1.8632078249368498,,,1,True,,2026-07-14 02:31:00-04:00,2026-07-14 02:40:00-04:00,5.75,2026-07-14 02:42:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001334,1,bearish,1894,2026-07-14 02:34:00-04:00,29632.0,29633.75,29628.0,29629.5,1.75,1.5,2.5,False,5.75,0.7,0.30434782608695654,1.1666666666666667,10.924423510615814,29632.0,29633.75,15.5,17.25,,1.4188391712329596,1.579030690565713,,2,True,,2026-07-14 02:36:00-04:00,2026-07-14 04:27:00-04:00,2.5,2026-07-14 04:37:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-001343,1,bearish,1911,2026-07-14 02:51:00-04:00,29585.25,29588.5,29583.25,29584.0,3.25,0.75,1.25,False,5.25,2.6,0.6190476190476191,4.333333333333333,8.96993426733062,29585.25,29588.5,7.0,8.25,13.5,0.7803847599524432,0.9197391813725223,1.5050277513368546,3,True,,2026-07-14 02:54:00-04:00,2026-07-14 03:04:00-04:00,7.5,2026-07-14 03:05:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001346,1,bearish,1918,2026-07-14 02:58:00-04:00,29573.25,29575.0,29569.75,29571.0,1.75,1.25,2.25,False,5.25,0.7777777777777778,0.3333333333333333,1.4,8.714490428213809,29573.25,29575.0,10.5,27.75,,1.2048897278038737,3.1843514234816666,,2,True,,2026-07-14 03:00:00-04:00,2026-07-14 03:04:00-04:00,11.75,2026-07-14 03:04:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001350,1,bullish,1923,2026-07-14 03:03:00-04:00,29551.75,29561.0,29548.5,29559.5,3.25,1.5,7.75,False,12.5,0.41935483870967744,0.26,2.1666666666666665,9.916711218842579,29548.5,29551.75,35.0,,,3.529395908342786,,,1,True,,2026-07-14 03:04:00-04:00,2026-07-14 04:07:00-04:00,0.75,2026-07-14 04:07:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-001353,1,bearish,1927,2026-07-14 03:07:00-04:00,29588.75,29602.25,29588.75,29596.5,5.75,0.0,7.75,False,13.5,0.7419354838709677,0.42592592592592593,23.0,11.358605506074626,29596.5,29602.25,4.75,6.0,17.75,0.41818513702757626,0.5282338572979911,1.5626918278398902,3,True,,2026-07-14 03:10:00-04:00,2026-07-14 03:14:00-04:00,2.25,2026-07-14 03:15:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-001354,1,bearish,1928,2026-07-14 03:08:00-04:00,29592.25,29601.75,29591.75,29596.0,5.75,0.5,3.75,False,10.0,1.5333333333333334,0.575,11.5,11.261562255640724,29596.0,29601.75,5.5,17.25,,0.4883869462467469,1.5317590586829788,,2,True,,2026-07-14 03:10:00-04:00,2026-07-14 03:14:00-04:00,2.75,2026-07-14 03:15:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-001355,1,bearish,1929,2026-07-14 03:09:00-04:00,29597.5,29601.0,29590.5,29592.5,3.5,2.0,5.0,False,10.5,0.7,0.3333333333333333,1.75,11.207164951666387,29597.5,29601.0,18.75,,,1.6730368546250471,,,1,True,,2026-07-14 03:10:00-04:00,2026-07-14 03:14:00-04:00,3.5,2026-07-14 03:15:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-001358,1,bullish,1933,2026-07-14 03:13:00-04:00,29586.0,29591.75,29581.5,29589.5,4.5,2.25,3.5,False,10.25,1.2857142857142858,0.43902439024390244,2.0,11.251290821130356,29581.5,29586.0,14.5,18.5,,1.2887410191876334,1.6442557831014635,,2,True,,2026-07-14 03:15:00-04:00,2026-07-14 03:17:00-04:00,4.75,2026-07-14 03:22:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-001363,1,bullish,1944,2026-07-14 03:24:00-04:00,29597.5,29599.5,29587.0,29592.5,5.5,2.0,5.0,False,12.5,1.1,0.44,2.75,11.934931511247909,29587.0,29592.5,17.5,25.5,,1.466284074065056,2.1365853650662245,,2,True,,2026-07-14 03:26:00-04:00,2026-07-14 03:30:00-04:00,9.25,2026-07-14 03:33:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-001365,1,bearish,1947,2026-07-14 03:27:00-04:00,29616.5,29621.25,29603.75,29607.5,4.75,3.75,9.0,False,17.5,0.5277777777777778,0.2714285714285714,1.2666666666666666,13.243274245703956,29616.5,29621.25,16.25,16.25,27.75,1.2270379438280838,1.2270379438280838,2.0954032579218045,3,True,,2026-07-14 03:30:00-04:00,2026-07-14 04:26:00-04:00,10.75,2026-07-14 04:27:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001367,1,bearish,1949,2026-07-14 03:29:00-04:00,29610.5,29616.0,29604.5,29604.5,5.5,0.0,6.0,False,11.5,0.9166666666666666,0.4782608695652174,22.0,12.936802793489635,29610.5,29616.0,21.75,,,1.6812500234559926,,,1,True,,2026-07-14 03:30:00-04:00,2026-07-14 04:16:00-04:00,2.0,2026-07-14 04:26:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-001374,1,bearish,1958,2026-07-14 03:38:00-04:00,29590.0,29605.0,29589.0,29602.25,2.75,1.0,12.25,False,16.0,0.22448979591836735,0.171875,2.75,13.422357779069218,29602.25,29605.0,6.25,18.25,25.0,0.4656409926537817,1.3596716985490427,1.862563970615127,3,True,,2026-07-14 03:41:00-04:00,2026-07-14 03:50:00-04:00,2.5,2026-07-14 03:51:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-001376,1,bearish,1960,2026-07-14 03:40:00-04:00,29595.0,29600.0,29584.0,29585.75,5.0,1.75,9.25,False,16.0,0.5405405405405406,0.3125,2.857142857142857,13.249379921748458,29595.0,29600.0,17.75,22.0,,1.3396853365842358,1.6604550650621515,,2,True,,2026-07-14 03:42:00-04:00,2026-07-14 03:49:00-04:00,2.25,2026-07-14 03:50:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-001380,1,bearish,1964,2026-07-14 03:44:00-04:00,29576.5,29580.75,29571.25,29572.25,4.25,1.0,4.25,False,9.5,1.0,0.4473684210526316,4.25,12.482202466291588,29576.5,29580.75,10.75,19.25,,0.861226216209084,1.542195782513941,,2,True,,2026-07-14 03:46:00-04:00,2026-07-14 03:47:00-04:00,5.25,2026-07-14 03:47:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001381,1,bullish,1966,2026-07-14 03:46:00-04:00,29565.25,29571.25,29557.25,29571.25,8.0,0.0,6.0,False,14.0,1.3333333333333333,0.5714285714285714,32.0,12.459143963282033,29557.25,29565.25,20.75,,,1.6654434735766517,,,1,True,,2026-07-14 03:47:00-04:00,2026-07-14 04:00:00-04:00,9.5,2026-07-14 04:07:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001382,1,bullish,1967,2026-07-14 03:47:00-04:00,29571.5,29586.0,29569.0,29583.75,2.5,2.25,12.25,False,17.0,0.20408163265306123,0.14705882352941177,1.1111111111111112,12.783490823047602,29569.0,29571.5,15.5,24.5,,1.212501359335648,1.9165344066918308,,2,True,,2026-07-14 03:49:00-04:00,2026-07-14 03:59:00-04:00,0.75,2026-07-14 03:59:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-001383,1,bullish,1968,2026-07-14 03:48:00-04:00,29583.75,29587.0,29575.0,29587.0,8.75,0.0,3.25,False,12.0,2.6923076923076925,0.7291666666666666,35.0,12.727527192829916,29575.0,29583.75,12.25,18.5,23.75,0.9624807564269883,1.4535423668489211,1.8660341196033445,3,True,,2026-07-14 03:51:00-04:00,2026-07-14 03:56:00-04:00,2.5,2026-07-14 03:57:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-001384,1,bullish,1969,2026-07-14 03:49:00-04:00,29584.0,29596.0,29578.25,29596.0,5.75,0.0,12.0,False,17.75,0.4791666666666667,0.323943661971831,23.0,13.08627525048492,29578.25,29584.0,18.25,23.5,,1.394590871021434,1.795774546246778,,2,True,,2026-07-14 03:51:00-04:00,2026-07-14 03:56:00-04:00,5.75,2026-07-14 03:57:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001386,1,bearish,1973,2026-07-14 03:53:00-04:00,29607.0,29609.75,29599.75,29601.5,2.75,1.75,5.5,False,10.0,0.5,0.275,1.5714285714285714,12.677357284181065,29607.0,29609.75,9.0,18.5,25.0,0.7099271400381127,1.4592946767450097,1.972019833439202,3,True,,2026-07-14 03:56:00-04:00,2026-07-14 04:16:00-04:00,3.25,2026-07-14 04:16:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001387,1,bearish,1974,2026-07-14 03:54:00-04:00,29601.5,29607.5,29598.0,29598.5,6.0,0.5,3.0,False,9.5,2.0,0.631578947368421,12.0,12.450403192453846,29601.5,29607.5,13.0,19.5,,1.0441428923265121,1.5662143384897682,,2,True,,2026-07-14 03:56:00-04:00,2026-07-14 04:02:00-04:00,5.5,2026-07-14 04:16:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001388,1,bearish,1975,2026-07-14 03:55:00-04:00,29597.75,29602.75,29588.5,29590.25,5.0,1.75,7.5,False,14.25,0.6666666666666666,0.3508771929824561,2.857142857142857,12.578945821564286,29597.75,29602.75,15.75,25.25,,1.2520922041813334,2.0073224225764235,,2,True,,2026-07-14 03:57:00-04:00,2026-07-14 04:02:00-04:00,10.25,2026-07-14 04:16:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001391,1,bearish,1985,2026-07-14 04:05:00-04:00,29586.0,29589.5,29570.0,29571.75,3.5,1.75,14.25,False,19.5,0.24561403508771928,0.1794871794871795,2.0,16.10015674433325,29586.0,29589.5,22.25,38.25,,1.3819741231917695,2.375753267958885,,2,True,,2026-07-14 04:07:00-04:00,2026-07-14 04:15:00-04:00,10.25,2026-07-14 04:15:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001395,1,bullish,1992,2026-07-14 04:12:00-04:00,29564.0,29576.0,29561.5,29576.0,2.5,0.0,12.0,False,14.5,0.20833333333333334,0.1724137931034483,10.0,15.891066076548029,29561.5,29564.0,21.0,21.0,35.75,1.3214972424657976,1.3214972424657976,2.249691734197727,3,True,,2026-07-14 04:15:00-04:00,2026-07-14 05:00:00-04:00,3.75,2026-07-14 05:00:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-001396,1,bullish,1993,2026-07-14 04:13:00-04:00,29576.0,29585.0,29567.5,29583.5,8.5,1.5,7.5,False,17.5,1.1333333333333333,0.4857142857142857,5.666666666666667,16.00598992822317,29567.5,29576.0,6.25,23.75,37.0,0.39047881624487657,1.483819501730531,2.3116345921696695,3,True,,2026-07-14 04:16:00-04:00,2026-07-14 04:50:00-04:00,9.75,2026-07-14 05:00:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-001397,1,bullish,1994,2026-07-14 04:14:00-04:00,29582.0,29582.25,29574.25,29580.5,6.25,0.25,1.5,False,8.0,4.166666666666667,0.78125,25.0,15.52341921906437,29574.25,29580.5,19.25,32.5,,1.240061852891211,2.093610920465681,,2,True,,2026-07-14 04:16:00-04:00,2026-07-14 04:50:00-04:00,2.0,2026-07-14 04:51:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-001418,1,bearish,2026,2026-07-14 04:46:00-04:00,29604.5,29609.5,29602.75,29603.25,5.0,0.5,1.25,False,6.75,4.0,0.7407407407407407,10.0,10.928760009871363,29604.5,29609.5,5.75,16.5,,0.5261347119715625,1.509777869135788,,2,True,,2026-07-14 04:48:00-04:00,2026-07-14 05:08:00-04:00,1.5,2026-07-14 05:09:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-001422,1,bearish,2034,2026-07-14 04:54:00-04:00,29578.75,29593.5,29578.25,29590.0,3.5,0.5,11.25,False,15.25,0.3111111111111111,0.22950819672131148,7.0,11.124857907022138,29590.0,29593.5,4.0,7.0,18.0,0.35955515418090456,0.629221519816583,1.6179981938140706,3,True,,2026-07-14 04:57:00-04:00,2026-07-14 05:04:00-04:00,7.0,2026-07-14 05:04:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001423,1,bearish,2035,2026-07-14 04:55:00-04:00,29593.25,29595.0,29586.0,29587.0,1.75,1.0,6.25,False,9.0,0.28,0.19444444444444445,1.75,10.973082342234843,29593.25,29595.0,10.25,21.25,,0.9341039901385105,1.9365570527261804,,2,True,,2026-07-14 04:57:00-04:00,2026-07-14 05:04:00-04:00,5.5,2026-07-14 05:04:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001425,1,bullish,2041,2026-07-14 05:01:00-04:00,29571.75,29582.25,29569.5,29582.0,2.25,0.25,10.25,False,12.75,0.21951219512195122,0.17647058823529413,9.0,11.490384083061722,29569.5,29571.75,14.0,15.5,28.75,1.2184100982871207,1.3489540373893123,2.5020921661253372,3,True,,2026-07-14 05:04:00-04:00,2026-07-14 07:02:00-04:00,7.5,2026-07-14 07:02:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-001427,1,bullish,2043,2026-07-14 05:03:00-04:00,29581.0,29587.25,29572.5,29587.25,8.5,0.0,6.25,False,14.75,1.36,0.576271186440678,34.0,11.375637296109343,29572.5,29581.0,19.5,,,1.7141896750408283,,,1,True,,2026-07-14 05:04:00-04:00,2026-07-14 05:29:00-04:00,10.5,2026-07-14 07:02:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-001430,1,bullish,2046,2026-07-14 05:06:00-04:00,29598.0,29598.75,29584.5,29590.5,6.0,0.75,7.5,False,14.25,0.8,0.42105263157894735,8.0,11.727141085842646,29584.5,29590.5,4.25,18.25,,0.3624071688819986,1.5562190193168173,,2,True,,2026-07-14 05:08:00-04:00,2026-07-14 05:24:00-04:00,2.5,2026-07-14 05:28:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-001432,1,bullish,2050,2026-07-14 05:10:00-04:00,29609.25,29609.75,29600.0,29608.0,8.0,0.5,1.25,False,9.75,6.4,0.8205128205128205,16.0,11.096421453372342,29600.0,29608.0,17.5,,,1.5770850155192628,,,1,True,,2026-07-14 05:11:00-04:00,2026-07-14 05:17:00-04:00,8.0,2026-07-14 05:18:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001436,1,bearish,2054,2026-07-14 05:14:00-04:00,29616.25,29626.5,29615.75,29624.5,2.0,0.5,8.25,False,10.75,0.24242424242424243,0.18604651162790697,4.0,11.208816460062666,29624.5,29626.5,8.0,8.0,22.5,0.7137238823121271,0.7137238823121271,2.0073484190028577,3,True,,2026-07-14 05:17:00-04:00,2026-07-14 06:37:00-04:00,1.75,2026-07-14 06:37:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001450,1,bullish,2079,2026-07-14 05:39:00-04:00,29592.75,29595.25,29590.25,29595.25,2.5,0.0,2.5,False,5.0,1.0,0.5,10.0,9.4830162992322,29590.25,29592.75,5.75,7.25,14.25,0.6063471598657437,0.7645246798307204,1.502686439667278,3,True,,2026-07-14 05:42:00-04:00,2026-07-14 06:17:00-04:00,0.25,2026-07-14 06:22:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001457,1,bullish,2086,2026-07-14 05:46:00-04:00,29605.5,29605.5,29600.0,29605.0,5.0,0.0,0.5,False,5.5,10.0,0.9090909090909091,20.0,8.899409958079458,29600.0,29605.0,9.25,18.25,,1.0393947512893542,2.050697752543861,,2,True,,2026-07-14 05:48:00-04:00,2026-07-14 05:51:00-04:00,3.25,2026-07-14 05:56:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-001468,1,bullish,2106,2026-07-14 06:06:00-04:00,29600.75,29607.75,29599.0,29607.75,1.75,0.0,7.0,False,8.75,0.25,0.2,7.0,8.405139930035055,29599.0,29600.75,13.0,,,1.5466726441454712,,,1,True,,2026-07-14 06:07:00-04:00,2026-07-14 06:14:00-04:00,1.75,2026-07-14 06:14:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
RB2-001471,1,bearish,2111,2026-07-14 06:11:00-04:00,29617.0,29620.25,29614.0,29615.0,3.25,1.0,2.0,False,6.25,1.625,0.52,3.25,7.530096035213204,29617.0,29620.25,3.25,14.0,,0.4316014012041721,1.8592060359564337,,2,True,,2026-07-14 06:13:00-04:00,2026-07-14 06:37:00-04:00,8.0,2026-07-14 06:37:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001472,1,bearish,2112,2026-07-14 06:12:00-04:00,29614.5,29617.0,29613.75,29613.75,2.5,0.0,0.75,False,3.25,3.3333333333333335,0.7692307692307693,10.0,7.224374889840832,29614.5,29617.0,11.5,,,1.5918332278370133,,,1,True,,2026-07-14 06:13:00-04:00,2026-07-14 06:37:00-04:00,11.25,2026-07-14 06:37:00-04:00,DEACTIVATED_CLOSE_THROUGH
RB2-001474,1,bearish,2116,2026-07-14 06:16:00-04:00,29605.0,29608.5,29602.0,29603.0,3.5,1.0,2.0,False,6.5,1.75,0.5384615384615384,3.5,7.351484309369638,29605.0,29608.5,12.75,,,1.7343436323124337,,,1,True,,2026-07-14 06:17:00-04:00,2026-07-14 06:19:00-04:00,1.75,2026-07-14 06:36:00-04:00,DEACTIVATED_CLOSE_THROUGH
