family,id,timeframe,event,ts_et,deactivation_reason
FVG,FVG2-000055,1,MIDPOINT,2026-07-13 02:03:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000055,1,FULL_FILL,2026-07-13 02:03:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000055,1,INVERSION,2026-07-13 02:03:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000056,1,FORMED,2026-07-13 02:10:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000056,1,FIRST_TOUCH,2026-07-13 02:24:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000056,1,MIDPOINT,2026-07-13 02:24:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000056,1,FULL_FILL,2026-07-13 02:25:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000056,1,INVERSION,2026-07-13 02:25:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000057,1,FORMED,2026-07-13 02:11:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000057,1,FIRST_TOUCH,2026-07-13 02:20:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000057,1,MIDPOINT,2026-07-13 02:20:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000057,1,FULL_FILL,2026-07-13 02:20:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000058,1,FORMED,2026-07-13 02:12:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000058,1,FIRST_TOUCH,2026-07-13 02:15:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000058,1,MIDPOINT,2026-07-13 02:15:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000058,1,FULL_FILL,2026-07-13 02:20:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000058,1,INVERSION,2026-07-13 02:20:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000059,1,FORMED,2026-07-13 02:13:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000059,1,FIRST_TOUCH,2026-07-13 02:15:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000059,1,MIDPOINT,2026-07-13 02:15:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000059,1,FULL_FILL,2026-07-13 02:15:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000060,1,FORMED,2026-07-13 02:25:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000060,1,FIRST_TOUCH,2026-07-13 02:27:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000060,1,MIDPOINT,2026-07-13 02:27:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000060,1,FULL_FILL,2026-07-13 02:27:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000060,1,INVERSION,2026-07-13 02:27:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000061,1,FORMED,2026-07-13 02:30:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000061,1,FIRST_TOUCH,2026-07-13 02:31:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000061,1,MIDPOINT,2026-07-13 02:32:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000061,1,FULL_FILL,2026-07-13 02:32:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000061,1,INVERSION,2026-07-13 02:32:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000062,1,FORMED,2026-07-13 02:40:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000062,1,FIRST_TOUCH,2026-07-13 02:41:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000062,1,MIDPOINT,2026-07-13 03:00:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000062,1,FULL_FILL,2026-07-13 03:01:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000062,1,INVERSION,2026-07-13 09:40:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000063,1,FORMED,2026-07-13 03:03:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000063,1,FIRST_TOUCH,2026-07-13 09:36:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000063,1,MIDPOINT,2026-07-13 09:36:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000063,1,FULL_FILL,2026-07-13 09:36:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000064,1,FORMED,2026-07-13 03:09:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000064,1,FIRST_TOUCH,2026-07-13 03:17:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000064,1,MIDPOINT,2026-07-13 03:17:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000064,1,FULL_FILL,2026-07-13 03:33:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000064,1,INVERSION,2026-07-13 03:33:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000065,1,FORMED,2026-07-13 03:10:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000065,1,FIRST_TOUCH,2026-07-13 03:16:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000065,1,MIDPOINT,2026-07-13 03:17:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000065,1,FULL_FILL,2026-07-13 03:17:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000065,1,INVERSION,2026-07-13 03:17:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000066,1,FORMED,2026-07-13 03:17:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000066,1,FIRST_TOUCH,2026-07-13 03:21:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000066,1,MIDPOINT,2026-07-13 03:22:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000066,1,FULL_FILL,2026-07-13 03:22:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000066,1,INVERSION,2026-07-13 03:22:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000067,1,FORMED,2026-07-13 03:22:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000067,1,FIRST_TOUCH,2026-07-13 03:30:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000067,1,MIDPOINT,2026-07-13 03:30:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000067,1,FULL_FILL,2026-07-13 03:30:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000067,1,INVERSION,2026-07-13 03:30:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000068,1,FORMED,2026-07-13 03:23:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000068,1,FIRST_TOUCH,2026-07-13 03:30:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000068,1,MIDPOINT,2026-07-13 03:30:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000068,1,FULL_FILL,2026-07-13 03:30:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000068,1,INVERSION,2026-07-13 03:30:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000069,1,FORMED,2026-07-13 03:24:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000069,1,FIRST_TOUCH,2026-07-13 03:26:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000069,1,MIDPOINT,2026-07-13 03:27:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000069,1,FULL_FILL,2026-07-13 03:27:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000070,1,FORMED,2026-07-13 04:01:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000070,1,FIRST_TOUCH,2026-07-13 04:05:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000070,1,MIDPOINT,2026-07-13 04:05:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000070,1,FULL_FILL,2026-07-13 04:05:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000071,1,FORMED,2026-07-13 04:17:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000071,1,FIRST_TOUCH,2026-07-13 04:20:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000071,1,MIDPOINT,2026-07-13 04:20:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000071,1,FULL_FILL,2026-07-13 04:36:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000071,1,INVERSION,2026-07-13 04:36:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000072,1,FORMED,2026-07-13 04:18:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000072,1,FIRST_TOUCH,2026-07-13 04:19:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000072,1,MIDPOINT,2026-07-13 04:19:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000072,1,FULL_FILL,2026-07-13 04:20:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000073,1,FORMED,2026-07-13 04:38:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000073,1,FIRST_TOUCH,2026-07-13 04:39:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000073,1,MIDPOINT,2026-07-13 04:39:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000073,1,FULL_FILL,2026-07-13 04:39:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000073,1,INVERSION,2026-07-13 04:39:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000074,1,FORMED,2026-07-13 04:50:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000074,1,FIRST_TOUCH,2026-07-13 04:51:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000074,1,MIDPOINT,2026-07-13 04:51:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000074,1,FULL_FILL,2026-07-13 04:51:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000074,1,INVERSION,2026-07-13 04:58:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000075,1,FORMED,2026-07-13 04:53:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000075,1,FIRST_TOUCH,2026-07-13 04:54:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000075,1,MIDPOINT,2026-07-13 04:54:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000075,1,FULL_FILL,2026-07-13 04:54:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000075,1,INVERSION,2026-07-13 04:54:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000076,1,FORMED,2026-07-13 05:18:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000076,1,FIRST_TOUCH,2026-07-13 05:19:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000076,1,MIDPOINT,2026-07-13 06:07:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000076,1,FULL_FILL,2026-07-13 06:07:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000077,1,FORMED,2026-07-13 05:37:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000077,1,FIRST_TOUCH,2026-07-13 05:39:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000077,1,MIDPOINT,2026-07-13 05:39:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000077,1,FULL_FILL,2026-07-13 05:39:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000078,1,FORMED,2026-07-13 05:53:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000078,1,FIRST_TOUCH,2026-07-13 06:03:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000078,1,MIDPOINT,2026-07-13 06:05:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000078,1,FULL_FILL,2026-07-13 06:05:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000079,1,FORMED,2026-07-13 06:03:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000079,1,FIRST_TOUCH,2026-07-13 06:04:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000079,1,MIDPOINT,2026-07-13 07:00:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000079,1,FULL_FILL,2026-07-13 07:00:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000079,1,INVERSION,2026-07-13 07:00:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000080,1,FORMED,2026-07-13 06:38:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000080,1,FIRST_TOUCH,2026-07-13 06:41:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000080,1,MIDPOINT,2026-07-13 06:41:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000080,1,FULL_FILL,2026-07-13 06:41:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000080,1,INVERSION,2026-07-13 06:41:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000081,1,FORMED,2026-07-13 07:08:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000081,1,FIRST_TOUCH,2026-07-13 07:28:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000081,1,MIDPOINT,2026-07-13 07:34:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000081,1,FULL_FILL,2026-07-13 07:34:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000081,1,INVERSION,2026-07-13 07:34:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000082,1,FORMED,2026-07-13 07:09:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000082,1,FIRST_TOUCH,2026-07-13 07:14:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000082,1,MIDPOINT,2026-07-13 07:14:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000082,1,FULL_FILL,2026-07-13 07:17:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000083,1,FORMED,2026-07-13 07:10:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000083,1,FIRST_TOUCH,2026-07-13 07:13:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000083,1,MIDPOINT,2026-07-13 07:13:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000083,1,FULL_FILL,2026-07-13 07:14:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000084,1,FORMED,2026-07-13 07:11:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000084,1,FIRST_TOUCH,2026-07-13 07:12:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000084,1,MIDPOINT,2026-07-13 07:12:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000084,1,FULL_FILL,2026-07-13 07:13:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000084,1,INVERSION,2026-07-13 07:13:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000085,1,FORMED,2026-07-13 07:20:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000085,1,FIRST_TOUCH,2026-07-13 07:21:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000085,1,MIDPOINT,2026-07-13 07:21:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000085,1,FULL_FILL,2026-07-13 07:21:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000085,1,INVERSION,2026-07-13 07:21:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000086,1,FORMED,2026-07-13 07:26:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000086,1,FIRST_TOUCH,2026-07-13 07:27:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000086,1,MIDPOINT,2026-07-13 07:44:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000086,1,FULL_FILL,2026-07-13 07:45:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000086,1,INVERSION,2026-07-13 07:46:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000087,1,FORMED,2026-07-13 07:28:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000087,1,FIRST_TOUCH,2026-07-13 07:29:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000087,1,MIDPOINT,2026-07-13 07:29:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000087,1,FULL_FILL,2026-07-13 07:29:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000087,1,INVERSION,2026-07-13 07:29:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000088,1,FORMED,2026-07-13 07:54:00-04:00,EXPIRED_ACTIVE_8H
FVG,FVG2-000088,1,FIRST_TOUCH,2026-07-13 08:00:00-04:00,EXPIRED_ACTIVE_8H
FVG,FVG2-000088,1,MIDPOINT,2026-07-13 08:11:00-04:00,EXPIRED_ACTIVE_8H
FVG,FVG2-000088,1,EXPIRY,2026-07-13 15:54:00-04:00,EXPIRED_ACTIVE_8H
FVG,FVG2-000089,1,FORMED,2026-07-13 08:10:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000089,1,FIRST_TOUCH,2026-07-13 08:11:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000089,1,MIDPOINT,2026-07-13 08:11:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000089,1,FULL_FILL,2026-07-13 08:11:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000089,1,INVERSION,2026-07-13 08:11:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000090,1,FORMED,2026-07-13 08:31:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000090,1,FIRST_TOUCH,2026-07-13 08:39:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000090,1,MIDPOINT,2026-07-13 08:40:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000090,1,FULL_FILL,2026-07-13 08:40:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000090,1,INVERSION,2026-07-13 08:40:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000091,1,FORMED,2026-07-13 08:45:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000091,1,FIRST_TOUCH,2026-07-13 09:27:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000091,1,MIDPOINT,2026-07-13 09:27:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000091,1,FULL_FILL,2026-07-13 09:30:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000092,1,FORMED,2026-07-13 08:49:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000092,1,FIRST_TOUCH,2026-07-13 09:19:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000092,1,MIDPOINT,2026-07-13 09:19:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000092,1,FULL_FILL,2026-07-13 09:19:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000092,1,INVERSION,2026-07-13 09:19:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000093,1,FORMED,2026-07-13 08:50:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000093,1,FIRST_TOUCH,2026-07-13 08:51:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000093,1,MIDPOINT,2026-07-13 08:52:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000093,1,FULL_FILL,2026-07-13 08:52:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000093,1,INVERSION,2026-07-13 09:19:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000094,1,FORMED,2026-07-13 09:16:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000094,1,FIRST_TOUCH,2026-07-13 09:25:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000094,1,MIDPOINT,2026-07-13 09:29:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000094,1,FULL_FILL,2026-07-13 09:29:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000095,1,FORMED,2026-07-13 09:34:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000095,1,FIRST_TOUCH,2026-07-13 10:24:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000095,1,MIDPOINT,2026-07-13 10:29:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000095,1,FULL_FILL,2026-07-13 10:30:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000095,1,INVERSION,2026-07-13 10:30:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000096,1,FORMED,2026-07-13 09:41:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000096,1,FIRST_TOUCH,2026-07-13 09:44:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000096,1,MIDPOINT,2026-07-13 09:59:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000096,1,FULL_FILL,2026-07-13 09:59:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000096,1,INVERSION,2026-07-13 09:59:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000097,1,FORMED,2026-07-13 09:59:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000097,1,FIRST_TOUCH,2026-07-13 10:02:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000097,1,MIDPOINT,2026-07-13 10:02:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000097,1,FULL_FILL,2026-07-13 10:03:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000098,1,FORMED,2026-07-13 10:00:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000098,1,FIRST_TOUCH,2026-07-13 10:02:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000098,1,MIDPOINT,2026-07-13 10:02:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000098,1,FULL_FILL,2026-07-13 10:02:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000098,1,INVERSION,2026-07-13 10:02:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000099,1,FORMED,2026-07-13 10:09:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000099,1,FIRST_TOUCH,2026-07-13 10:16:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000099,1,MIDPOINT,2026-07-13 10:16:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000099,1,FULL_FILL,2026-07-13 10:16:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000099,1,INVERSION,2026-07-13 10:16:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000100,1,FORMED,2026-07-13 10:30:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000100,1,FIRST_TOUCH,2026-07-13 10:31:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000100,1,MIDPOINT,2026-07-13 10:33:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000100,1,FULL_FILL,2026-07-13 10:36:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000100,1,INVERSION,2026-07-13 10:36:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000101,1,FORMED,2026-07-13 10:36:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000101,1,FIRST_TOUCH,2026-07-13 10:39:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000101,1,MIDPOINT,2026-07-13 10:39:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000101,1,FULL_FILL,2026-07-13 10:39:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000102,1,FORMED,2026-07-13 10:37:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000102,1,FIRST_TOUCH,2026-07-13 10:38:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000102,1,MIDPOINT,2026-07-13 10:38:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000102,1,FULL_FILL,2026-07-13 10:39:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000103,1,FORMED,2026-07-13 10:48:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000103,1,FIRST_TOUCH,2026-07-13 10:52:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000103,1,MIDPOINT,2026-07-13 10:52:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000103,1,FULL_FILL,2026-07-13 10:52:00-04:00,DEACTIVATED_OVERSHOOT_LIMIT
FVG,FVG2-000104,1,FORMED,2026-07-13 10:49:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000104,1,FIRST_TOUCH,2026-07-13 10:52:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000104,1,MIDPOINT,2026-07-13 10:52:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000104,1,FULL_FILL,2026-07-13 10:52:00-04:00,DEACTIVATED_CLOSE_THROUGH
FVG,FVG2-000104,1,INVERSION,2026-07-13 10:52:00-04:00,DEACTIVATED_CLOSE_THROUGH
