session,day,event_type,event_subtype
2026-07-15,2026-07-16,hist_level,HL_1000_LOW_ACCEPTANCE_BELOW x6
2026-07-15,2026-07-16,hist_level,HL_1000_LOW_BREAK x1
2026-07-15,2026-07-16,hist_level,HL_1000_LOW_CONTINUATION x11
2026-07-15,2026-07-16,hist_level,HL_1000_LOW_EXACT_TOUCH x1
2026-07-15,2026-07-16,hist_level,HL_1000_LOW_EXPIRY x1
2026-07-15,2026-07-16,hist_level,HL_1000_LOW_FIRST_TOUCH x1
2026-07-15,2026-07-16,hist_level,HL_1000_LOW_FORMED x1
2026-07-15,2026-07-16,hist_level,HL_1000_LOW_RECLAIM x11
2026-07-15,2026-07-16,hist_level,HL_1000_LOW_REJECTION x11
2026-07-15,2026-07-16,hist_level,HL_1000_LOW_REVISIT x22
2026-07-15,2026-07-16,hist_level,HL_1000_LOW_SWEEP_ABOVE x9
2026-07-15,2026-07-16,hist_level,HL_1000_LOW_SWEEP_BELOW x2
2026-07-15,2026-07-16,hist_level,PREV_3SESSION_HIGH_EXPIRY x1
2026-07-15,2026-07-16,hist_level,PREV_3SESSION_LOW_ACCEPTANCE_ABOVE x8
2026-07-15,2026-07-16,hist_level,PREV_3SESSION_LOW_ACCEPTANCE_BELOW x12
2026-07-15,2026-07-16,hist_level,PREV_3SESSION_LOW_CONTINUATION x12
2026-07-15,2026-07-16,hist_level,PREV_3SESSION_LOW_EXACT_TOUCH x2
2026-07-15,2026-07-16,hist_level,PREV_3SESSION_LOW_EXPIRY x1
2026-07-15,2026-07-16,hist_level,PREV_3SESSION_LOW_FIRST_TOUCH x1
2026-07-15,2026-07-16,hist_level,PREV_3SESSION_LOW_RECLAIM x29
2026-07-15,2026-07-16,hist_level,PREV_3SESSION_LOW_REJECTION x21
2026-07-15,2026-07-16,hist_level,PREV_3SESSION_LOW_REVISIT x50
2026-07-15,2026-07-16,hist_level,PREV_3SESSION_LOW_SWEEP_ABOVE x11
2026-07-15,2026-07-16,hist_level,PREV_3SESSION_LOW_SWEEP_BELOW x10
2026-07-15,2026-07-16,hist_level,PREV_DAY_HIGH_EXPIRY x1
2026-07-15,2026-07-16,hist_level,PREV_DAY_LOW_ACCEPTANCE_ABOVE x12
2026-07-15,2026-07-16,hist_level,PREV_DAY_LOW_ACCEPTANCE_BELOW x10
2026-07-15,2026-07-16,hist_level,PREV_DAY_LOW_CONTINUATION x17
2026-07-15,2026-07-16,hist_level,PREV_DAY_LOW_EXACT_TOUCH x1
2026-07-15,2026-07-16,hist_level,PREV_DAY_LOW_EXPIRY x1
2026-07-15,2026-07-16,hist_level,PREV_DAY_LOW_FIRST_TOUCH x1
2026-07-15,2026-07-16,hist_level,PREV_DAY_LOW_RECLAIM x35
2026-07-15,2026-07-16,hist_level,PREV_DAY_LOW_REJECTION x21
2026-07-15,2026-07-16,hist_level,PREV_DAY_LOW_REVISIT x57
2026-07-15,2026-07-16,hist_level,PREV_DAY_LOW_SWEEP_ABOVE x12
2026-07-15,2026-07-16,hist_level,PREV_DAY_LOW_SWEEP_BELOW x9
2026-07-15,2026-07-16,hist_level,PREV_MONTH20_HIGH_EXPIRY x1
2026-07-15,2026-07-16,hist_level,PREV_MONTH20_LOW_EXPIRY x1
2026-07-15,2026-07-16,hist_level,PREV_RTH_CLOSE_ACCEPTANCE_ABOVE x3
2026-07-15,2026-07-16,hist_level,PREV_RTH_CLOSE_ACCEPTANCE_BELOW x5
2026-07-15,2026-07-16,hist_level,PREV_RTH_CLOSE_CONTINUATION x7
2026-07-15,2026-07-16,hist_level,PREV_RTH_CLOSE_EXACT_TOUCH x1
2026-07-15,2026-07-16,hist_level,PREV_RTH_CLOSE_EXPIRY x1
2026-07-15,2026-07-16,hist_level,PREV_RTH_CLOSE_RECLAIM x9
2026-07-15,2026-07-16,hist_level,PREV_RTH_CLOSE_REJECTION x9
2026-07-15,2026-07-16,hist_level,PREV_RTH_CLOSE_REVISIT x20
2026-07-15,2026-07-16,hist_level,PREV_RTH_CLOSE_SWEEP_ABOVE x4
2026-07-15,2026-07-16,hist_level,PREV_RTH_CLOSE_SWEEP_BELOW x5
2026-07-15,2026-07-16,hist_level,PREV_RTH_HIGH_EXPIRY x1
2026-07-15,2026-07-16,hist_level,PREV_RTH_LOW_ACCEPTANCE_ABOVE x12
2026-07-15,2026-07-16,hist_level,PREV_RTH_LOW_ACCEPTANCE_BELOW x10
2026-07-15,2026-07-16,hist_level,PREV_RTH_LOW_CONTINUATION x17
2026-07-15,2026-07-16,hist_level,PREV_RTH_LOW_EXACT_TOUCH x1
2026-07-15,2026-07-16,hist_level,PREV_RTH_LOW_EXPIRY x1
2026-07-15,2026-07-16,hist_level,PREV_RTH_LOW_FIRST_TOUCH x1
2026-07-15,2026-07-16,hist_level,PREV_RTH_LOW_RECLAIM x35
2026-07-15,2026-07-16,hist_level,PREV_RTH_LOW_REJECTION x21
2026-07-15,2026-07-16,hist_level,PREV_RTH_LOW_REVISIT x57
2026-07-15,2026-07-16,hist_level,PREV_RTH_LOW_SWEEP_ABOVE x12
2026-07-15,2026-07-16,hist_level,PREV_RTH_LOW_SWEEP_BELOW x9
2026-07-15,2026-07-16,hist_level,PREV_TWOWEEK10_HIGH_EXPIRY x1
2026-07-15,2026-07-16,hist_level,PREV_TWOWEEK10_LOW_EXPIRY x1
2026-07-15,2026-07-16,hist_level,PREV_WEEK5_HIGH_EXPIRY x1
2026-07-15,2026-07-16,hist_level,PREV_WEEK5_LOW_ACCEPTANCE_ABOVE x8
2026-07-15,2026-07-16,hist_level,PREV_WEEK5_LOW_ACCEPTANCE_BELOW x12
2026-07-15,2026-07-16,hist_level,PREV_WEEK5_LOW_CONTINUATION x12
2026-07-15,2026-07-16,hist_level,PREV_WEEK5_LOW_EXACT_TOUCH x2
2026-07-15,2026-07-16,hist_level,PREV_WEEK5_LOW_EXPIRY x1
2026-07-15,2026-07-16,hist_level,PREV_WEEK5_LOW_FIRST_TOUCH x1
2026-07-15,2026-07-16,hist_level,PREV_WEEK5_LOW_RECLAIM x29
2026-07-15,2026-07-16,hist_level,PREV_WEEK5_LOW_REJECTION x21
2026-07-15,2026-07-16,hist_level,PREV_WEEK5_LOW_REVISIT x50
2026-07-15,2026-07-16,hist_level,PREV_WEEK5_LOW_SWEEP_ABOVE x11
2026-07-15,2026-07-16,hist_level,PREV_WEEK5_LOW_SWEEP_BELOW x10
2026-07-15,2026-07-16,ifvg,BEARISH_IFVG_ACTIVATION x116
2026-07-15,2026-07-16,ifvg,BEARISH_IFVG_EXPIRY x27
2026-07-15,2026-07-16,ifvg,BEARISH_IFVG_FIRST_TOUCH x105
2026-07-15,2026-07-16,ifvg,BEARISH_IFVG_REINVERSION x90
2026-07-15,2026-07-16,ifvg,BEARISH_IFVG_REJECTION x173
2026-07-15,2026-07-16,ifvg,BEARISH_IFVG_REVISIT x296
2026-07-15,2026-07-16,ifvg,BULLISH_IFVG_ACTIVATION x117
2026-07-15,2026-07-16,ifvg,BULLISH_IFVG_EXPIRY x5
2026-07-15,2026-07-16,ifvg,BULLISH_IFVG_FIRST_TOUCH x117
2026-07-15,2026-07-16,ifvg,BULLISH_IFVG_REINVERSION x120
2026-07-15,2026-07-16,ifvg,BULLISH_IFVG_REJECTION x173
2026-07-15,2026-07-16,ifvg,BULLISH_IFVG_REVISIT x316
2026-07-15,2026-07-16,liquidity,EQUAL_HIGHS_ACCEPTANCE_ABOVE x297
2026-07-15,2026-07-16,liquidity,EQUAL_HIGHS_ACCEPTANCE_BELOW x448
2026-07-15,2026-07-16,liquidity,EQUAL_HIGHS_BREAK x63
2026-07-15,2026-07-16,liquidity,EQUAL_HIGHS_CONFIRMED x63
2026-07-15,2026-07-16,liquidity,EQUAL_HIGHS_CONTINUATION x653
2026-07-15,2026-07-16,liquidity,EQUAL_HIGHS_EXACT_TOUCH x44
2026-07-15,2026-07-16,liquidity,EQUAL_HIGHS_EXPIRY x74
2026-07-15,2026-07-16,liquidity,EQUAL_HIGHS_FIRST_TOUCH x57
2026-07-15,2026-07-16,liquidity,EQUAL_HIGHS_RECLAIM x918
2026-07-15,2026-07-16,liquidity,EQUAL_HIGHS_REJECTION x825
2026-07-15,2026-07-16,liquidity,EQUAL_HIGHS_REVISIT x1733
2026-07-15,2026-07-16,liquidity,EQUAL_HIGHS_SWEEP_ABOVE x443
2026-07-15,2026-07-16,liquidity,EQUAL_HIGHS_SWEEP_BELOW x382
2026-07-15,2026-07-16,liquidity,EQUAL_LOWS_ACCEPTANCE_ABOVE x417
2026-07-15,2026-07-16,liquidity,EQUAL_LOWS_ACCEPTANCE_BELOW x504
2026-07-15,2026-07-16,liquidity,EQUAL_LOWS_BREAK x61
2026-07-15,2026-07-16,liquidity,EQUAL_LOWS_CONFIRMED x61
2026-07-15,2026-07-16,liquidity,EQUAL_LOWS_CONTINUATION x793
2026-07-15,2026-07-16,liquidity,EQUAL_LOWS_EXACT_TOUCH x42
2026-07-15,2026-07-16,liquidity,EQUAL_LOWS_EXPIRY x68
2026-07-15,2026-07-16,liquidity,EQUAL_LOWS_FIRST_TOUCH x66
2026-07-15,2026-07-16,liquidity,EQUAL_LOWS_RECLAIM x1176
2026-07-15,2026-07-16,liquidity,EQUAL_LOWS_REJECTION x1067
2026-07-15,2026-07-16,liquidity,EQUAL_LOWS_REVISIT x2220
2026-07-15,2026-07-16,liquidity,EQUAL_LOWS_SWEEP_ABOVE x536
2026-07-15,2026-07-16,liquidity,EQUAL_LOWS_SWEEP_BELOW x531
2026-07-15,2026-07-16,liquidity,SWING_HIGH_ACCEPTANCE_ABOVE x587
2026-07-15,2026-07-16,liquidity,SWING_HIGH_ACCEPTANCE_BELOW x900
2026-07-15,2026-07-16,liquidity,SWING_HIGH_BREAK x146
2026-07-15,2026-07-16,liquidity,SWING_HIGH_CONFIRMED x146
2026-07-15,2026-07-16,liquidity,SWING_HIGH_CONTINUATION x1299
2026-07-15,2026-07-16,liquidity,SWING_HIGH_EXACT_TOUCH x131
2026-07-15,2026-07-16,liquidity,SWING_HIGH_EXPIRY x145
2026-07-15,2026-07-16,liquidity,SWING_HIGH_FIRST_TOUCH x117
2026-07-15,2026-07-16,liquidity,SWING_HIGH_RECLAIM x1794
2026-07-15,2026-07-16,liquidity,SWING_HIGH_REJECTION x1619
2026-07-15,2026-07-16,liquidity,SWING_HIGH_REVISIT x3438
2026-07-15,2026-07-16,liquidity,SWING_HIGH_SWEEP_ABOVE x866
2026-07-15,2026-07-16,liquidity,SWING_HIGH_SWEEP_BELOW x753
2026-07-15,2026-07-16,liquidity,SWING_LOW_ACCEPTANCE_ABOVE x901
2026-07-15,2026-07-16,liquidity,SWING_LOW_ACCEPTANCE_BELOW x1062
2026-07-15,2026-07-16,liquidity,SWING_LOW_BREAK x141
2026-07-15,2026-07-16,liquidity,SWING_LOW_CONFIRMED x141
2026-07-15,2026-07-16,liquidity,SWING_LOW_CONTINUATION x1692
2026-07-15,2026-07-16,liquidity,SWING_LOW_EXACT_TOUCH x176
2026-07-15,2026-07-16,liquidity,SWING_LOW_EXPIRY x133
2026-07-15,2026-07-16,liquidity,SWING_LOW_FIRST_TOUCH x151
2026-07-15,2026-07-16,liquidity,SWING_LOW_RECLAIM x2540
2026-07-15,2026-07-16,liquidity,SWING_LOW_REJECTION x2270
2026-07-15,2026-07-16,liquidity,SWING_LOW_REVISIT x4852
2026-07-15,2026-07-16,liquidity,SWING_LOW_SWEEP_ABOVE x1163
2026-07-15,2026-07-16,liquidity,SWING_LOW_SWEEP_BELOW x1107
2026-07-15,2026-07-16,rejection_block,BEARISH_RB_CONFIRMED x40
2026-07-15,2026-07-16,rejection_block,BEARISH_RB_EXACT_TOUCH x5
2026-07-15,2026-07-16,rejection_block,BEARISH_RB_EXPIRY x16
2026-07-15,2026-07-16,rejection_block,BEARISH_RB_FAILURE x14
2026-07-15,2026-07-16,rejection_block,BEARISH_RB_FORMED x55
2026-07-15,2026-07-16,rejection_block,BEARISH_RB_INVALIDATION x26
2026-07-15,2026-07-16,rejection_block,BEARISH_RB_REJECTION x107
2026-07-15,2026-07-16,rejection_block,BEARISH_RB_REVISIT x176
2026-07-15,2026-07-16,rejection_block,BEARISH_RB_TAP x37
2026-07-15,2026-07-16,rejection_block,BULLISH_RB_CONFIRMED x58
2026-07-15,2026-07-16,rejection_block,BULLISH_RB_EXACT_TOUCH x10
2026-07-15,2026-07-16,rejection_block,BULLISH_RB_EXPIRY x5
2026-07-15,2026-07-16,rejection_block,BULLISH_RB_FAILURE x11
2026-07-15,2026-07-16,rejection_block,BULLISH_RB_FORMED x69
2026-07-15,2026-07-16,rejection_block,BULLISH_RB_INVALIDATION x56
2026-07-15,2026-07-16,rejection_block,BULLISH_RB_REJECTION x131
2026-07-15,2026-07-16,rejection_block,BULLISH_RB_REVISIT x273
2026-07-15,2026-07-16,rejection_block,BULLISH_RB_TAP x59
2026-07-15,2026-07-16,structure,BEARISH_EXPANSION x40
2026-07-15,2026-07-16,structure,BULLISH_EXPANSION x30
2026-07-15,2026-07-16,structure,COMPRESSION x4
2026-07-15,2026-07-16,structure,STRUCT_BREAK x4
2026-07-15,2026-07-16,structure,STRUCT_CONTINUATION x3
2026-07-15,2026-07-16,structure,STRUCT_EXPANSION x1
2026-07-15,2026-07-16,structure,STRUCT_FAILED_CONTINUATION x1
2026-07-15,2026-07-16,time_anchor,ANCHOR_ASIA_OPEN_ACCEPTANCE_ABOVE x5
2026-07-15,2026-07-16,time_anchor,ANCHOR_ASIA_OPEN_ACCEPTANCE_BELOW x6
2026-07-15,2026-07-16,time_anchor,ANCHOR_ASIA_OPEN_CONTINUATION x10
2026-07-15,2026-07-16,time_anchor,ANCHOR_ASIA_OPEN_EXACT_TOUCH x1
2026-07-15,2026-07-16,time_anchor,ANCHOR_ASIA_OPEN_RECLAIM x15
2026-07-15,2026-07-16,time_anchor,ANCHOR_ASIA_OPEN_REJECTION x11
2026-07-15,2026-07-16,time_anchor,ANCHOR_ASIA_OPEN_REVISIT x28
2026-07-15,2026-07-16,time_anchor,ANCHOR_ASIA_OPEN_SWEEP x11
2026-07-15,2026-07-16,time_anchor,ANCHOR_LONDON_OPEN_ACCEPTANCE_BELOW x1
2026-07-15,2026-07-16,time_anchor,ANCHOR_LONDON_OPEN_BREAK x1
2026-07-15,2026-07-16,time_anchor,ANCHOR_LONDON_OPEN_CONTINUATION x1
2026-07-15,2026-07-16,time_anchor,ANCHOR_LONDON_OPEN_EXPIRY x1
2026-07-15,2026-07-16,time_anchor,ANCHOR_LONDON_OPEN_FORMED x1
2026-07-15,2026-07-16,time_anchor,ANCHOR_MIDNIGHT_OPEN_ACCEPTANCE_ABOVE x3
2026-07-15,2026-07-16,time_anchor,ANCHOR_MIDNIGHT_OPEN_ACCEPTANCE_BELOW x6
2026-07-15,2026-07-16,time_anchor,ANCHOR_MIDNIGHT_OPEN_BREAK x1
2026-07-15,2026-07-16,time_anchor,ANCHOR_MIDNIGHT_OPEN_CONTINUATION x7
2026-07-15,2026-07-16,time_anchor,ANCHOR_MIDNIGHT_OPEN_EXPIRY x1
2026-07-15,2026-07-16,time_anchor,ANCHOR_MIDNIGHT_OPEN_FIRST_TOUCH x1
2026-07-15,2026-07-16,time_anchor,ANCHOR_MIDNIGHT_OPEN_FORMED x1
2026-07-15,2026-07-16,time_anchor,ANCHOR_MIDNIGHT_OPEN_RECLAIM x10
2026-07-15,2026-07-16,time_anchor,ANCHOR_MIDNIGHT_OPEN_REJECTION x6
2026-07-15,2026-07-16,time_anchor,ANCHOR_MIDNIGHT_OPEN_REVISIT x15
2026-07-15,2026-07-16,time_anchor,ANCHOR_MIDNIGHT_OPEN_SWEEP x6
2026-07-15,2026-07-16,time_anchor,ANCHOR_NY_SESSION_OPEN_ACCEPTANCE_ABOVE x6
2026-07-15,2026-07-16,time_anchor,ANCHOR_NY_SESSION_OPEN_ACCEPTANCE_BELOW x3
2026-07-15,2026-07-16,time_anchor,ANCHOR_NY_SESSION_OPEN_BREAK x1
2026-07-15,2026-07-16,time_anchor,ANCHOR_NY_SESSION_OPEN_CONTINUATION x8
2026-07-15,2026-07-16,time_anchor,ANCHOR_NY_SESSION_OPEN_EXPIRY x1
2026-07-15,2026-07-16,time_anchor,ANCHOR_NY_SESSION_OPEN_FIRST_TOUCH x1
2026-07-15,2026-07-16,time_anchor,ANCHOR_NY_SESSION_OPEN_FORMED x1
2026-07-15,2026-07-16,time_anchor,ANCHOR_NY_SESSION_OPEN_RECLAIM x13
2026-07-15,2026-07-16,time_anchor,ANCHOR_NY_SESSION_OPEN_REJECTION x15
2026-07-15,2026-07-16,time_anchor,ANCHOR_NY_SESSION_OPEN_REVISIT x27
2026-07-15,2026-07-16,time_anchor,ANCHOR_NY_SESSION_OPEN_SWEEP x15
2026-07-15,2026-07-16,time_anchor,ANCHOR_OPEN_0900_ACCEPTANCE_ABOVE x7
2026-07-15,2026-07-16,time_anchor,ANCHOR_OPEN_0900_ACCEPTANCE_BELOW x6
2026-07-15,2026-07-16,time_anchor,ANCHOR_OPEN_0900_BREAK x1
2026-07-15,2026-07-16,time_anchor,ANCHOR_OPEN_0900_CONTINUATION x11
2026-07-15,2026-07-16,time_anchor,ANCHOR_OPEN_0900_EXACT_TOUCH x1
2026-07-15,2026-07-16,time_anchor,ANCHOR_OPEN_0900_EXPIRY x1
2026-07-15,2026-07-16,time_anchor,ANCHOR_OPEN_0900_FIRST_TOUCH x1
2026-07-15,2026-07-16,time_anchor,ANCHOR_OPEN_0900_FORMED x1
2026-07-15,2026-07-16,time_anchor,ANCHOR_OPEN_0900_RECLAIM x21
2026-07-15,2026-07-16,time_anchor,ANCHOR_OPEN_0900_REJECTION x14
2026-07-15,2026-07-16,time_anchor,ANCHOR_OPEN_0900_REVISIT x36
2026-07-15,2026-07-16,time_anchor,ANCHOR_OPEN_0900_SWEEP x14
2026-07-15,2026-07-16,time_anchor,ANCHOR_OPEN_0930_ACCEPTANCE_ABOVE x6
2026-07-15,2026-07-16,time_anchor,ANCHOR_OPEN_0930_ACCEPTANCE_BELOW x3
2026-07-15,2026-07-16,time_anchor,ANCHOR_OPEN_0930_BREAK x1
2026-07-15,2026-07-16,time_anchor,ANCHOR_OPEN_0930_CONTINUATION x8
2026-07-15,2026-07-16,time_anchor,ANCHOR_OPEN_0930_EXPIRY x1
2026-07-15,2026-07-16,time_anchor,ANCHOR_OPEN_0930_FIRST_TOUCH x1
2026-07-15,2026-07-16,time_anchor,ANCHOR_OPEN_0930_FORMED x1
2026-07-15,2026-07-16,time_anchor,ANCHOR_OPEN_0930_RECLAIM x13
2026-07-15,2026-07-16,time_anchor,ANCHOR_OPEN_0930_REJECTION x15
2026-07-15,2026-07-16,time_anchor,ANCHOR_OPEN_0930_REVISIT x27
2026-07-15,2026-07-16,time_anchor,ANCHOR_OPEN_0930_SWEEP x15
2026-07-15,2026-07-16,time_anchor,ANCHOR_OPEN_1000_ACCEPTANCE_ABOVE x1
2026-07-15,2026-07-16,time_anchor,ANCHOR_OPEN_1000_ACCEPTANCE_BELOW x1
2026-07-15,2026-07-16,time_anchor,ANCHOR_OPEN_1000_BREAK x1
2026-07-15,2026-07-16,time_anchor,ANCHOR_OPEN_1000_CONTINUATION x2
2026-07-15,2026-07-16,time_anchor,ANCHOR_OPEN_1000_EXPIRY x1
2026-07-15,2026-07-16,time_anchor,ANCHOR_OPEN_1000_FIRST_TOUCH x1
2026-07-15,2026-07-16,time_anchor,ANCHOR_OPEN_1000_FORMED x1
2026-07-15,2026-07-16,time_anchor,ANCHOR_OPEN_1000_RECLAIM x1
2026-07-15,2026-07-16,time_anchor,ANCHOR_OPEN_1000_REJECTION x8
2026-07-15,2026-07-16,time_anchor,ANCHOR_OPEN_1000_REVISIT x10
2026-07-15,2026-07-16,time_anchor,ANCHOR_OPEN_1000_SWEEP x8
2026-07-15,2026-07-16,vwap,VWAP_BAND_REJECT_M1_618 x75
2026-07-15,2026-07-16,vwap,VWAP_BAND_REJECT_M2_618 x12
2026-07-15,2026-07-16,vwap,VWAP_BAND_REJECT_M3_618 x3
2026-07-15,2026-07-16,vwap,VWAP_BAND_REJECT_P1_618 x10
2026-07-15,2026-07-16,vwap,VWAP_BAND_REJECT_P2_618 x3
2026-07-15,2026-07-16,vwap,VWAP_VWAP x19
2026-07-15,2026-07-16,vwap,VWAP_VWAP_ABOVE x6
2026-07-15,2026-07-16,vwap,VWAP_VWAP_BELOW x11
2026-07-15,2026-07-16,vwap,VWAP_VWAP_BOUNCE_DOWN x33
2026-07-15,2026-07-16,vwap,VWAP_VWAP_BOUNCE_UP x22
2026-07-15,2026-07-16,vwap,VWAP_VWAP_DOWN x14
2026-07-15,2026-07-16,vwap,VWAP_VWAP_UP x13
