event_id,series,family,release_ts_utc,release_date_et,surprise_abs,deadband_pass,prior_sign,notes,sigma,surprise_z,z_signed
823403440909,GOOGL_EPS,eps,2024-01-30 21:01:26+00:00,2024-01-30,0.05,True,1.0,post_market,0.22043173890152826,0.22682758957110125,0.22682758957110125
3d97a590fc59,QCOM_EPS,eps,2024-01-31 21:01:55+00:00,2024-01-31,0.38,True,1.0,post_market,0.11365817972403842,3.343358136850673,3.343358136850673
81afde362d55,AMZN_EPS,eps,2024-02-01 21:06:02+00:00,2024-02-01,0.2,True,1.0,post_market,0.48133022747256154,0.4155151465350285,0.4155151465350285
5c9615f44faa,META_EPS,eps,2024-02-01 21:10:29+00:00,2024-02-01,0.37,True,1.0,post_market,0.43792901043641563,0.8448857946891407,0.8448857946891407
ac62c0cac8dd,AAPL_EPS,eps,2024-02-01 21:30:30+00:00,2024-02-01,0.07,True,1.0,post_market,0.14093841337136004,0.49667083888305386,0.49667083888305386
ec7ecd0dfbca,US_UNEMP_RATE,labour,2024-02-02 13:30:00+00:00,2024-02-02,-0.1,True,1.0,,0.17580981459830541,-0.5687964589945247,-0.5687964589945247
87de149414cb,US_NFP,labour,2024-02-02 13:30:00+00:00,2024-02-02,166.0,True,-1.0,,101.89700682552815,1.6290959388456951,-1.6290959388456951
2311a12a0e56,US_CPI_MOM,inflation,2024-02-13 13:30:00+00:00,2024-02-13,0.1,True,-1.0,,0.07929614610987584,1.2610953357233288,-1.2610953357233288
d7337f9b3e8b,US_CORE_CPI_MOM,inflation,2024-02-13 13:30:00+00:00,2024-02-13,0.1,True,-1.0,,0.06685579234215211,1.4957567100278117,-1.4957567100278117
ed023b9d41f1,CSCO_EPS,eps,2024-02-14 21:11:04+00:00,2024-02-14,0.03,True,1.0,post_market,0.025030284687057626,1.198548093842179,1.198548093842179
4089905b0d3d,AMAT_EPS,eps,2024-02-15 21:03:18+00:00,2024-02-15,0.22,True,1.0,post_market,0.08948929172439199,2.4583946946138906,2.4583946946138906
6e6416067734,US_PPI_MOM,inflation,2024-02-16 13:30:00+00:00,2024-02-16,0.2,True,-1.0,,0.2984810028978546,0.67005939426049,-0.67005939426049
af9102862db3,US_CORE_PPI_MOM,inflation,2024-02-16 13:30:00+00:00,2024-02-16,0.4,True,-1.0,,0.18809249819912516,2.1266132558701933,-2.1266132558701933
544bf2264819,NVDA_EPS,eps,2024-02-21 21:22:09+00:00,2024-02-21,0.055,True,1.0,post_market,0.02458574821215566,2.2370683830889866,2.2370683830889866
3181527f74d8,US_CORE_PCE_MOM,inflation,2024-02-29 13:30:00+00:00,2024-02-29,0.0,False,-1.0,,0.0852802865422442,0.0,-0.0
1ee5bbc585b0,AVGO_EPS,eps,2024-03-07 21:18:09+00:00,2024-03-07,0.07,True,1.0,post_market,0.009891456368549026,7.076814312457841,7.076814312457841
d223f6b84364,US_UNEMP_RATE,labour,2024-03-08 13:30:00+00:00,2024-03-08,0.2,True,1.0,,0.1676486224400911,1.1929713294928481,1.1929713294928481
90aeeba483fc,US_NFP,labour,2024-03-08 13:30:00+00:00,2024-03-08,77.0,True,-1.0,,71.57873393345874,1.075738501767592,-1.075738501767592
604fcdf0ff56,US_CORE_CPI_MOM,inflation,2024-03-12 12:30:00+00:00,2024-03-12,0.1,True,-1.0,,0.0717740562565273,1.3932610920384727,-1.3932610920384727
a9d30ea19155,US_CPI_MOM,inflation,2024-03-12 12:30:00+00:00,2024-03-12,0.0,False,-1.0,,0.08528028654224412,0.0,-0.0
2bf52a339d1e,US_PPI_MOM,inflation,2024-03-14 12:30:00+00:00,2024-03-14,0.3,True,-1.0,,0.28749176536296683,1.0435081492551312,-1.0435081492551312
4cc4ef0bb148,US_CORE_PPI_MOM,inflation,2024-03-14 12:30:00+00:00,2024-03-14,0.1,True,-1.0,,0.22207697273283838,0.45029432259193014,-0.45029432259193014
88fde50f2498,ADBE_EPS,eps,2024-03-14 20:07:21+00:00,2024-03-14,0.1,True,1.0,post_market,0.09268307027257737,1.0789456985607384,1.0789456985607384
eec051609636,MU_EPS,eps,2024-03-20 20:00:45+00:00,2024-03-20,0.67,True,1.0,post_market,0.32841561805404174,2.0400978612708656,2.0400978612708656
3fac82c1965b,US_CORE_PCE_MOM,inflation,2024-03-29 12:30:00+00:00,2024-03-29,0.0,False,-1.0,,0.05773502691896262,0.0,-0.0
aa7bb41a4cd7,US_UNEMP_RATE,labour,2024-04-05 12:30:00+00:00,2024-04-05,-0.1,True,1.0,,0.1676486224400911,-0.5964856647464241,-0.5964856647464241
ff4204d97d8b,US_NFP,labour,2024-04-05 12:30:00+00:00,2024-04-05,91.0,True,-1.0,,71.23392960713633,1.2774811175218876,-1.2774811175218876
302beb9bb909,US_CPI_MOM,inflation,2024-04-10 12:30:00+00:00,2024-04-10,0.1,True,-1.0,,0.08528028654224412,1.172603939955858,-1.172603939955858
b8bf0f2edf7d,US_CORE_CPI_MOM,inflation,2024-04-10 12:30:00+00:00,2024-04-10,0.1,True,-1.0,,0.0717740562565273,1.3932610920384727,-1.3932610920384727
454d1630b40f,US_CORE_PPI_MOM,inflation,2024-04-11 12:30:00+00:00,2024-04-11,0.0,False,-1.0,,0.2015094553763188,0.0,-0.0
0b3fa54dd651,US_PPI_MOM,inflation,2024-04-11 12:30:00+00:00,2024-04-11,-0.1,True,-1.0,,0.29387690682262935,-0.3402785236893603,0.3402785236893603
30823b9e777e,NFLX_EPS,eps,2024-04-18 20:02:24+00:00,2024-04-18,0.07,True,1.0,post_market,0.042310182168734695,1.6544480881892025,1.6544480881892025
5f943c4548d7,TXN_EPS,eps,2024-04-23 20:04:02+00:00,2024-04-23,0.13,True,1.0,post_market,0.13276488674161985,0.979174563324106,0.979174563324106
97ff4bfe6ae0,TSLA_EPS,eps,2024-04-23 20:09:55+00:00,2024-04-23,-0.06,True,1.0,post_market,0.10166418278138108,-0.590178353462243,-0.590178353462243
2019fa11ad2b,META_EPS,eps,2024-04-24 20:07:26+00:00,2024-04-24,0.39,True,1.0,post_market,0.42041375723533037,0.927657559459202,0.927657559459202
fcaa805db64a,GOOGL_EPS,eps,2024-04-25 20:01:35+00:00,2024-04-25,0.38,True,1.0,post_market,0.21149360617887591,1.7967446244148189,1.7967446244148189
b7dde0ee9659,INTC_EPS,eps,2024-04-25 20:09:45+00:00,2024-04-25,0.05,True,1.0,post_market,0.2366559963450337,0.21127713124624264,0.21127713124624264
3fff34f61d0b,US_CORE_PCE_MOM,inflation,2024-04-26 12:30:00+00:00,2024-04-26,0.0,False,-1.0,,0.05149286505444377,0.0,-0.0
c509cdc3d68a,AMZN_EPS,eps,2024-04-30 20:10:34+00:00,2024-04-30,0.16,True,1.0,post_market,0.4768353695951776,0.33554557862567197,0.33554557862567197
16fdd526ec10,QCOM_EPS,eps,2024-05-01 20:05:30+00:00,2024-05-01,0.12,True,1.0,post_market,0.13138827492542396,0.9133235067445101,0.9133235067445101
e4c1720cf2ab,AAPL_EPS,eps,2024-05-02 20:30:34+00:00,2024-05-02,0.03,True,1.0,post_market,0.13493825748590846,0.22232390249394532,0.22232390249394532
5a8c80fe296e,US_NFP,labour,2024-05-03 12:30:00+00:00,2024-05-03,-63.0,True,-1.0,,70.33227415547229,-0.8957480865859107,0.8957480865859107
98647697ad72,US_UNEMP_RATE,labour,2024-05-03 12:30:00+00:00,2024-05-03,0.1,True,1.0,,0.1676486224400911,0.5964856647464241,0.5964856647464241
4e9ac51b295c,US_CORE_PPI_MOM,inflation,2024-05-14 12:30:00+00:00,2024-05-14,0.3,True,-1.0,,0.1831955405041457,1.6375944478474411,-1.6375944478474411
ec84d63f09ae,US_PPI_MOM,inflation,2024-05-14 12:30:00+00:00,2024-05-14,0.2,True,-1.0,,0.25878504008094627,0.7728422011467174,-0.7728422011467174
178d1d9d6e24,US_CORE_CPI_MOM,inflation,2024-05-15 12:30:00+00:00,2024-05-15,0.0,False,-1.0,,0.07537783614444088,0.0,-0.0
1b12e6fd29e8,US_CPI_MOM,inflation,2024-05-15 12:30:00+00:00,2024-05-15,-0.1,True,-1.0,,0.08348471099367215,-1.1978241142570363,1.1978241142570363
ef54b0a73e15,CSCO_EPS,eps,2024-05-15 20:09:01+00:00,2024-05-15,0.06,True,1.0,post_market,0.025030284687057626,2.397096187684358,2.397096187684358
f58293e74073,NVDA_EPS,eps,2024-05-22 20:21:29+00:00,2024-05-22,0.053,True,1.0,post_market,0.02655095729598715,1.9961615473657628,1.9961615473657628
72547d75c301,US_CORE_PCE_MOM,inflation,2024-05-31 12:30:00+00:00,2024-05-31,-0.1,True,-1.0,,0.05149286505444377,-1.9420166249104474,1.9420166249104474
61b971d96dca,US_NFP,labour,2024-06-07 12:30:00+00:00,2024-06-07,90.0,True,-1.0,,78.775669217137,1.1424847404586853,-1.1424847404586853
a1bd4ccea1b8,US_UNEMP_RATE,labour,2024-06-07 12:30:00+00:00,2024-06-07,0.1,True,1.0,,0.15569978883230332,0.6422616289332618,0.6422616289332618
6bd2ec23dd1f,US_CORE_CPI_MOM,inflation,2024-06-12 12:30:00+00:00,2024-06-12,-0.1,True,-1.0,,0.0717740562565273,-1.3932610920384727,1.3932610920384727
dc1b8b94e0f6,US_CPI_MOM,inflation,2024-06-12 12:30:00+00:00,2024-06-12,-0.1,True,-1.0,,0.09003366373785195,-1.1106956648034085,1.1106956648034085
4ab43154b6b2,AVGO_EPS,eps,2024-06-12 20:19:05+00:00,2024-06-12,0.012,True,1.0,post_market,0.01746858652414428,0.6869473945939558,0.6869473945939558
2eca319466b1,US_CORE_PPI_MOM,inflation,2024-06-13 12:30:00+00:00,2024-06-13,-0.3,True,-1.0,,0.20375267241229386,-1.472373326191028,1.472373326191028
5cbae83b6c44,US_PPI_MOM,inflation,2024-06-13 12:30:00+00:00,2024-06-13,-0.3,True,-1.0,,0.26443192398846704,-1.134507496201874,1.134507496201874
63f67c32fe7b,ADBE_EPS,eps,2024-06-13 20:06:10+00:00,2024-06-13,0.08,True,1.0,post_market,0.05548682617331685,1.4417836722200437,1.4417836722200437
6f598feda2a8,MU_EPS,eps,2024-06-26 20:00:36+00:00,2024-06-26,0.09,True,1.0,post_market,0.38180095559986454,0.23572492074724374,0.23572492074724374
4f11bb976b42,US_CORE_PCE_MOM,inflation,2024-06-28 12:30:00+00:00,2024-06-28,0.0,False,-1.0,,0.0452267016866646,0.0,-0.0
cf11c1ac63ae,US_NFP,labour,2024-07-05 12:30:00+00:00,2024-07-05,15.0,False,-1.0,,74.10250885215386,0.202422296253523,-0.202422296253523
aa0a780587a4,US_UNEMP_RATE,labour,2024-07-05 12:30:00+00:00,2024-07-05,0.1,True,1.0,,0.14847711791873572,0.6735044524148958,0.6735044524148958
e5c0206efe62,US_CORE_CPI_MOM,inflation,2024-07-11 12:30:00+00:00,2024-07-11,-0.1,True,-1.0,,0.07929614610987588,-1.261095335723328,1.261095335723328
740c26315783,US_CPI_MOM,inflation,2024-07-11 12:30:00+00:00,2024-07-11,-0.2,True,-1.0,,0.09003366373785195,-2.221391329606817,2.221391329606817
317ee7dfc9a0,US_PPI_MOM,inflation,2024-07-12 12:30:00+00:00,2024-07-12,0.1,True,-1.0,,0.273030134866931,0.36625993701661486,-0.36625993701661486
e420045d3172,US_CORE_PPI_MOM,inflation,2024-07-12 12:30:00+00:00,2024-07-12,0.2,True,-1.0,,0.2234373344457959,0.8951055583261015,-0.8951055583261015
738f6738d0c9,NFLX_EPS,eps,2024-07-18 20:01:22+00:00,2024-07-18,0.01,True,1.0,post_market,0.041341152730553,0.2418897234234483,0.2418897234234483
2d7a06a4042b,GOOGL_EPS,eps,2024-07-23 20:01:54+00:00,2024-07-23,0.04,True,1.0,post_market,0.18693703363821348,0.2139757929261548,0.2139757929261548
d4a569cb12c4,TXN_EPS,eps,2024-07-23 20:03:38+00:00,2024-07-23,-0.02,True,1.0,post_market,0.12493331554606772,-0.1600854016607382,-0.1600854016607382
abd86da9c07b,TSLA_EPS,eps,2024-07-23 20:32:27+00:00,2024-07-23,-0.04,True,1.0,post_market,0.10921205394677241,-0.3662599370166148,-0.3662599370166148
fc5e0f10d7da,US_CORE_PCE_MOM,inflation,2024-07-26 12:30:00+00:00,2024-07-26,0.0,False,-1.0,,0.0452267016866646,0.0,-0.0
40568ab3caab,QCOM_EPS,eps,2024-07-31 20:01:12+00:00,2024-07-31,0.07,True,1.0,post_market,0.12995337159103948,0.538654743181951,0.538654743181951
89c09d5ec087,META_EPS,eps,2024-07-31 20:11:20+00:00,2024-07-31,0.4,True,1.0,post_market,0.35389927517543324,1.1302651010000344,1.1302651010000344
ce4f3067e95c,AMZN_EPS,eps,2024-08-01 20:06:02+00:00,2024-08-01,0.24,True,1.0,post_market,0.47267372948520686,0.5077498177471934,0.5077498177471934
931d942e3aee,INTC_EPS,eps,2024-08-01 20:08:44+00:00,2024-08-01,-0.08,True,1.0,post_market,0.23472743703489307,-0.3408208303663611,-0.3408208303663611
3d10b7a2280e,AAPL_EPS,eps,2024-08-01 20:30:26+00:00,2024-08-01,0.06,True,1.0,post_market,0.09403416529338811,0.6380659605240184,0.6380659605240184
9a7eced346b7,US_UNEMP_RATE,labour,2024-08-02 12:30:00+00:00,2024-08-02,0.2,True,1.0,,0.14974726182552395,1.3355836865519943,1.3355836865519943
c7cdf85fd44e,US_NFP,labour,2024-08-02 12:30:00+00:00,2024-08-02,-62.0,True,-1.0,,72.36146639050055,-0.8568096128043533,0.8568096128043533
544219cb55da,US_PPI_MOM,inflation,2024-08-13 12:30:00+00:00,2024-08-13,-0.1,True,-1.0,,0.27247463045653303,-0.36700664510471803,0.36700664510471803
97ee174366f7,US_CORE_PPI_MOM,inflation,2024-08-13 12:30:00+00:00,2024-08-13,-0.2,True,-1.0,,0.22896340848319507,-0.8735020208029405,0.8735020208029405
3e39081cc69c,US_CORE_CPI_MOM,inflation,2024-08-14 12:30:00+00:00,2024-08-14,0.0,False,-1.0,,0.07929614610987588,0.0,-0.0
de0b701ab072,US_CPI_MOM,inflation,2024-08-14 12:30:00+00:00,2024-08-14,0.0,False,-1.0,,0.10444659357341866,0.0,-0.0
252e3c6fc1b8,CSCO_EPS,eps,2024-08-14 20:16:02+00:00,2024-08-14,0.02,True,1.0,post_market,0.025702257889260633,0.7781417526106432,0.7781417526106432
0076fb90af95,AMAT_EPS,eps,2024-08-15 20:04:10+00:00,2024-08-15,0.09,True,1.0,post_market,0.09486832980505139,0.9486832980505137,0.9486832980505137
9fa9f91cdb34,NVDA_EPS,eps,2024-08-28 20:21:16+00:00,2024-08-28,0.05,True,1.0,post_market,0.028049214054780735,1.7825811412166095,1.7825811412166095
1b866fb284c3,US_CORE_PCE_MOM,inflation,2024-08-30 12:30:00+00:00,2024-08-30,0.0,False,-1.0,,0.0452267016866646,0.0,-0.0
0501b63953b5,AVGO_EPS,eps,2024-09-05 20:21:56+00:00,2024-09-05,0.03,True,1.0,post_market,0.017717266017970017,1.6932635074492886,1.6932635074492886
4f8a276f1acd,US_NFP,labour,2024-09-06 12:30:00+00:00,2024-09-06,-22.0,False,-1.0,,76.9773677876613,-0.28579828892936476,0.28579828892936476
27770092950b,US_UNEMP_RATE,labour,2024-09-06 12:30:00+00:00,2024-09-06,0.0,False,1.0,,0.15050420310248727,0.0,0.0
0ad09537b68c,US_CORE_CPI_MOM,inflation,2024-09-11 12:30:00+00:00,2024-09-11,0.1,True,-1.0,,0.07929614610987588,1.261095335723328,-1.261095335723328
8bb6c6f4deb2,US_CPI_MOM,inflation,2024-09-11 12:30:00+00:00,2024-09-11,0.0,False,-1.0,,0.10444659357341866,0.0,-0.0
06ddf99a0e6b,US_CORE_PPI_MOM,inflation,2024-09-12 12:30:00+00:00,2024-09-12,0.1,True,-1.0,,0.23532698077098574,0.42494064927182096,-0.42494064927182096
5aabf0eddff0,US_PPI_MOM,inflation,2024-09-12 12:30:00+00:00,2024-09-12,0.1,True,-1.0,,0.273030134866931,0.36625993701661486,-0.36625993701661486
4c3def72567d,ADBE_EPS,eps,2024-09-12 20:06:12+00:00,2024-09-12,0.11,True,1.0,post_market,0.04158780415633238,2.64500620389814,2.64500620389814
9b831da1ae1c,MU_EPS,eps,2024-09-25 20:00:27+00:00,2024-09-25,0.04,True,1.0,post_market,0.38051400643196975,0.10512096617697411,0.10512096617697411
f96f94582640,US_CORE_PCE_MOM,inflation,2024-09-27 12:30:00+00:00,2024-09-27,-0.1,True,-1.0,,0.0452267016866646,-2.2110831935702637,2.2110831935702637
72929a8883e5,US_UNEMP_RATE,labour,2024-10-04 12:30:00+00:00,2024-10-04,-0.1,True,1.0,,0.1302677894557844,-0.7676494735787475,-0.7676494735787475
113ffd1a21ad,US_NFP,labour,2024-10-04 12:30:00+00:00,2024-10-04,107.0,True,-1.0,,79.05924130906746,1.3534154670382343,-1.3534154670382343
f80291a729c1,US_CPI_MOM,inflation,2024-10-10 12:30:00+00:00,2024-10-10,0.1,True,-1.0,,0.10444659357341866,0.9574271077563385,-0.9574271077563385
51074c35eb7d,US_CORE_CPI_MOM,inflation,2024-10-10 12:30:00+00:00,2024-10-10,0.1,True,-1.0,,0.07929614610987588,1.261095335723328,-1.261095335723328
086ecc0f47eb,US_PPI_MOM,inflation,2024-10-11 12:30:00+00:00,2024-10-11,-0.1,True,-1.0,,0.25878504008094627,-0.3864211005733587,0.3864211005733587
06578be56f09,US_CORE_PPI_MOM,inflation,2024-10-11 12:30:00+00:00,2024-10-11,0.0,False,-1.0,,0.23741027013091992,0.0,-0.0
c9129c8b0e55,NFLX_EPS,eps,2024-10-17 20:01:18+00:00,2024-10-17,0.03,True,1.0,post_market,0.03887626057587891,0.7716791572956413,0.7716791572956413
f53a0f415a44,TXN_EPS,eps,2024-10-22 20:03:40+00:00,2024-10-22,0.03,True,1.0,post_market,0.12967324903445393,0.2313507236332843,0.2313507236332843
08e57f5e7ff5,TSLA_EPS,eps,2024-10-23 20:09:26+00:00,2024-10-23,0.12,True,1.0,post_market,0.10948917201202496,1.0959987896046985,1.0959987896046985
bb4d4cf81600,GOOGL_EPS,eps,2024-10-29 20:01:46+00:00,2024-10-29,0.27,True,1.0,post_market,0.15954480704349316,1.6923145604256233,1.6923145604256233
ff8287498f33,META_EPS,eps,2024-10-30 20:08:12+00:00,2024-10-30,0.73,True,1.0,post_market,0.3405298901133439,2.1437178385633717,2.1437178385633717
bb230544c1e1,US_CORE_PCE_MOM,inflation,2024-10-31 12:30:00+00:00,2024-10-31,0.0,False,-1.0,,0.0452267016866646,0.0,-0.0
da64cd2681e7,INTC_EPS,eps,2024-10-31 20:07:17+00:00,2024-10-31,-0.43,True,1.0,post_market,0.2391319529236754,-1.798170402335336,-1.798170402335336
1b114bc4427b,AMZN_EPS,eps,2024-10-31 20:13:57+00:00,2024-10-31,0.29,True,1.0,post_market,0.47429373330726754,0.6114354452415371,0.6114354452415371
1483f60bfdfe,AAPL_EPS,eps,2024-10-31 20:30:25+00:00,2024-10-31,0.02,True,1.0,post_market,0.0657992815655722,0.30395468649713175,0.30395468649713175
cfec43b6bf12,US_NFP,labour,2024-11-01 12:30:00+00:00,2024-11-01,-94.0,True,-1.0,,72.27074516055805,-1.300664602131441,1.300664602131441
36f3535c94b9,US_UNEMP_RATE,labour,2024-11-01 12:30:00+00:00,2024-11-01,0.0,False,1.0,,0.13371158468430283,0.0,0.0
61addcf41d4c,QCOM_EPS,eps,2024-11-06 21:07:31+00:00,2024-11-06,0.12,True,1.0,post_market,0.12870862088807064,0.9323384802977265,0.9323384802977265
347100a99a94,US_CPI_MOM,inflation,2024-11-13 13:30:00+00:00,2024-11-13,0.0,False,-1.0,,0.10444659357341866,0.0,-0.0
e3c7813696f9,US_CORE_CPI_MOM,inflation,2024-11-13 13:30:00+00:00,2024-11-13,0.0,False,-1.0,,0.08348471099367216,0.0,-0.0
f243588b48bd,CSCO_EPS,eps,2024-11-13 21:14:31+00:00,2024-11-13,0.04,True,1.0,post_market,0.025030284687057622,1.5980641251229055,1.5980641251229055
8cae6868beee,US_CORE_PPI_MOM,inflation,2024-11-14 13:30:00+00:00,2024-11-14,0.0,False,-1.0,,0.23532698077098574,0.0,-0.0
c139122f5407,US_PPI_MOM,inflation,2024-11-14 13:30:00+00:00,2024-11-14,0.0,False,-1.0,,0.25030284687057625,0.0,-0.0
1f96f990e008,AMAT_EPS,eps,2024-11-14 21:04:07+00:00,2024-11-14,0.13,True,1.0,post_market,0.09526279441628827,1.3646460908118425,1.3646460908118425
c3eaba90ef1b,NVDA_EPS,eps,2024-11-20 21:21:20+00:00,2024-11-20,0.06,True,1.0,post_market,0.028254593351427756,2.1235485237294376,2.1235485237294376
20bc623f2ee6,US_CORE_PCE_MOM,inflation,2024-11-27 13:30:00+00:00,2024-11-27,0.0,False,-1.0,,0.0452267016866646,0.0,-0.0
24b4b14d4869,US_NFP,labour,2024-12-06 13:30:00+00:00,2024-12-06,9.0,False,-1.0,,79.72490580779838,0.11288818605439675,-0.11288818605439675
3744580d27e2,US_UNEMP_RATE,labour,2024-12-06 13:30:00+00:00,2024-12-06,0.1,True,1.0,,0.13113721705514916,0.7625600286907527,0.7625600286907527
715382a7cff0,US_CORE_CPI_MOM,inflation,2024-12-11 13:30:00+00:00,2024-12-11,0.0,False,-1.0,,0.07537783614444088,0.0,-0.0
b15ed97ef122,US_CPI_MOM,inflation,2024-12-11 13:30:00+00:00,2024-12-11,0.0,False,-1.0,,0.09962049198956215,0.0,-0.0
428cf359868d,ADBE_EPS,eps,2024-12-11 21:06:49+00:00,2024-12-11,0.14,True,1.0,post_market,0.042310182168734715,3.3088961763784037,3.3088961763784037
a59cd5fcade3,US_CORE_PPI_MOM,inflation,2024-12-12 13:30:00+00:00,2024-12-12,0.0,False,-1.0,,0.21672493389016637,0.0,-0.0
3cdd90814879,US_PPI_MOM,inflation,2024-12-12 13:30:00+00:00,2024-12-12,0.2,True,-1.0,,0.1781640374554423,1.1225609997192545,-1.1225609997192545
6f5ba8ed9a56,AVGO_EPS,eps,2024-12-12 21:23:06+00:00,2024-12-12,0.03,True,1.0,post_market,0.01725982372886569,1.7381405784479347,1.7381405784479347
d4970b6a0f61,MU_EPS,eps,2024-12-18 21:00:20+00:00,2024-12-18,0.02,True,1.0,post_market,0.3803546988926218,0.052582497490444344,0.052582497490444344
e4a47855df9c,US_CORE_PCE_MOM,inflation,2024-12-20 13:30:00+00:00,2024-12-20,-0.1,True,-1.0,,0.0452267016866646,-2.2110831935702637,2.2110831935702637
19a282b6974d,US_UNEMP_RATE,labour,2025-01-10 13:30:00+00:00,2025-01-10,-0.1,True,1.0,,0.11547005383792344,-0.8660254037844515,-0.8660254037844515
d91882fad7ee,US_NFP,labour,2025-01-10 13:30:00+00:00,2025-01-10,92.0,True,-1.0,,79.85080785535756,1.1521486440894824,-1.1521486440894824
ad535550497a,US_CORE_PPI_MOM,inflation,2025-01-14 13:30:00+00:00,2025-01-14,-0.2,True,-1.0,,0.20597146021777493,-0.9710083124552243,0.9710083124552243
4a1788a3f40c,US_PPI_MOM,inflation,2025-01-14 13:30:00+00:00,2025-01-14,-0.2,True,-1.0,,0.18647446815241833,-1.0725328887197916,1.0725328887197916
d3e2ac347943,US_CPI_MOM,inflation,2025-01-15 13:30:00+00:00,2025-01-15,0.0,False,-1.0,,0.0953462589245592,0.0,-0.0
535c80e8af41,US_CORE_CPI_MOM,inflation,2025-01-15 13:30:00+00:00,2025-01-15,-0.1,True,-1.0,,0.07537783614444088,-1.3266499161421605,1.3266499161421605
4a26b5915493,NFLX_EPS,eps,2025-01-21 21:02:20+00:00,2025-01-21,0.01,True,1.0,post_market,0.037899388337592425,0.26385650108450415,0.26385650108450415
b5368bb745e0,TXN_EPS,eps,2025-01-23 21:05:07+00:00,2025-01-23,0.1,True,1.0,post_market,0.12967324903445393,0.7711690787776143,0.7711690787776143
3828067ecdb3,TSLA_EPS,eps,2025-01-29 21:09:13+00:00,2025-01-29,-0.03,True,1.0,post_market,0.11097365234663369,-0.2703344385412582,-0.2703344385412582
258201d9c74e,META_EPS,eps,2025-01-29 21:47:14+00:00,2025-01-29,1.34,True,1.0,post_market,0.3805378968106737,3.5213312819319036,3.5213312819319036
906ab7997268,INTC_EPS,eps,2025-01-30 21:13:45+00:00,2025-01-30,0.01,True,1.0,post_market,0.2248366410341409,0.04447673632733877,0.04447673632733877
f2c2f5cca2f9,AAPL_EPS,eps,2025-01-30 21:30:23+00:00,2025-01-30,0.06,True,1.0,post_market,0.06444988656923979,0.9309558665482026,0.9309558665482026
183a4a0b6394,US_CORE_PCE_MOM,inflation,2025-01-31 13:30:00+00:00,2025-01-31,0.0,False,-1.0,,0.0452267016866646,0.0,-0.0
4b3d000a2099,GOOGL_EPS,eps,2025-02-04 21:01:27+00:00,2025-02-04,0.02,False,1.0,post_market,0.16378108078847944,0.12211422652552689,0.12211422652552689
0d87bd5d4103,QCOM_EPS,eps,2025-02-05 21:04:42+00:00,2025-02-05,0.42,True,1.0,post_market,0.11941777949956223,3.517064224105253,3.517064224105253
982f6a6b4065,AMZN_EPS,eps,2025-02-06 21:09:12+00:00,2025-02-06,0.3763,True,1.0,post_market,0.4708599482957654,0.7991760636299254,0.7991760636299254
24b4016fd8f0,US_NFP,labour,2025-02-07 13:30:00+00:00,2025-02-07,-26.0,True,-1.0,,81.73219387214094,-0.3181121020766127,0.3181121020766127
a03bc6b31d25,US_UNEMP_RATE,labour,2025-02-07 13:30:00+00:00,2025-02-07,-0.1,True,1.0,,0.11547005383792344,-0.8660254037844515,-0.8660254037844515
73d12a306e5e,US_CPI_MOM,inflation,2025-02-12 13:30:00+00:00,2025-02-12,0.2,True,-1.0,,0.09003366373785195,2.221391329606817,-2.221391329606817
74bc9a4df1cf,US_CORE_CPI_MOM,inflation,2025-02-12 13:30:00+00:00,2025-02-12,0.1,True,-1.0,,0.08348471099367216,1.197824114257036,-1.197824114257036
2e9095de904d,CSCO_EPS,eps,2025-02-12 21:19:33+00:00,2025-02-12,0.03,True,1.0,post_market,0.024664414311581236,1.2163272811190746,1.2163272811190746
94dfef56114b,US_CORE_PPI_MOM,inflation,2025-02-13 13:30:00+00:00,2025-02-13,0.0,False,-1.0,,0.20597146021777493,0.0,-0.0
aae2f9481c86,US_PPI_MOM,inflation,2025-02-13 13:30:00+00:00,2025-02-13,0.1,True,-1.0,,0.18647446815241833,0.5362664443598958,-0.5362664443598958
313063f52b3a,AMAT_EPS,eps,2025-02-13 21:05:46+00:00,2025-02-13,0.08,True,1.0,post_market,0.09533036655693079,0.8391869546858862,0.8391869546858862
b6ce97534e66,NVDA_EPS,eps,2025-02-26 21:21:32+00:00,2025-02-26,0.04,True,1.0,post_market,0.028953948545295795,1.3815041474368746,1.3815041474368746
a27b60f7a496,US_CORE_PCE_MOM,inflation,2025-02-28 13:30:00+00:00,2025-02-28,0.0,False,-1.0,,0.0452267016866646,0.0,-0.0
b40c1c552d1a,AVGO_EPS,eps,2025-03-06 21:19:37+00:00,2025-03-06,0.09,True,1.0,post_market,0.016469439099205056,5.464666978509554,5.464666978509554
86bea6d10dd5,US_UNEMP_RATE,labour,2025-03-07 13:30:00+00:00,2025-03-07,0.1,True,1.0,,0.11547005383792344,0.8660254037844515,0.8660254037844515
926041523355,US_NFP,labour,2025-03-07 13:30:00+00:00,2025-03-07,-8.0,False,-1.0,,71.68216886600912,-0.11160376599310055,0.11160376599310055
62a8d4754e9d,US_CORE_CPI_MOM,inflation,2025-03-12 12:30:00+00:00,2025-03-12,-0.1,True,-1.0,,0.08348471099367216,-1.197824114257036,1.197824114257036
12fe9971a4bc,US_CPI_MOM,inflation,2025-03-12 12:30:00+00:00,2025-03-12,-0.1,True,-1.0,,0.10444659357341868,-0.9574271077563384,0.9574271077563384
